underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRML,"CRML, CRMU, CRMX",12568.279798610012,151232.76020139,3
AAOI,"AAOI, AAOX",9055.410550000008,111194.82944999999,2
QBTS,"QBTS, QBTX, QBTZ, QBY",6337.547540780002,56078.345385939996,4
NVTS,"NVTS, NVTX",5549.123536899999,53696.2564631,2
LITE,"LITE, LITX, LITZ",5123.466309370002,50656.25865199,3
IREN,"IRE, IREG, IREN, IREX, IREZ",4953.382201810007,123549.81618549,5
ASTS,"ASTN, ASTS, ASTX",4868.518628799997,91210.7953234,3
RGTI,"RGTI, RGTU, RGTX, RGTZ",4777.162609769999,26050.012673129997,4
FLY,"FLY, FLYT",3935.5464396499992,46265.353560350006,2
LUNR,"LUNL, LUNR",3248.0837316299985,36136.876268370004,2
ONDS,"ONDG, ONDL, ONDS",2887.58192296,45501.75807704,3
RCAT,"RCAT, RCAX",2561.8315011999985,45463.5684988,2
MU,"MU, MULL, MUU, MUYY",2293.472398400001,63035.1676016,4
META,"FBL, FBYY, META, METU",2059.483630190003,63963.616369810006,4
RKLB,"RKLB, RKLX, RKLZ",1887.2942878500016,32416.46105595,3
OKLO,"OKLL, OKLO",1758.0307662000014,26277.5692338,2
RIOT,"RIOT, RIOX, RTYY",1473.125744670011,74480.27425533,3
BULL,"BULG, BULL",1359.8231058719998,3317.296894128,2
BMNR,"BMNG, BMNR, BMNU",1077.4663522800001,34422.43364772,3
AMD,"AMD, AMDG, AMDL, AMUU, AMYY, DAMD",1036.8810618946,68646.21627466539,6
GEMI,"GEMG, GEMI",894.6624218852003,14243.277578114801,2
PL,"PL, PLU",888.7174507500004,16206.542549250002,2
BBAI,"BAIG, BBAI",824.4818485560008,15213.518151444,2
QUBT,"QUBT, QUBX",712.3916682399995,15580.80833176,2
INTC,"INTC, INTW, LINT",667.7768275199999,9866.72317248,3
USAR,"USAR, USGG",622.0845003799986,18335.19549962,2
CLSK,"CLSK, CLSX",552.6844956000023,22437.6355044,2
CIFR,"CIFG, CIFR, CIFU",520.0176680315999,28730.3423319684,3
BLSH,"BLSG, BLSH",514.0617958399998,7222.01820416,2
HIMS,"HIMS, HIMZ, HMYY",484.1814638399992,35454.558536159995,3
SVIX,"SVIX, UVIX",437.44797864000066,11189.92797864,2
UUUU,"UUUG, UUUU",416.6271814874999,21304.8128185125,2
AVAV,"AVAV, AVXX",393.7339702999998,10609.1260297,2
HUT,"HUT, HUTG",382.7495390044005,29744.290460995602,2
RDW,"RDW, RDWU",381.06063841000014,10445.93936159,2
MRVL,"MRVL, MVLL",369.6798141600002,4089.04018584,2
SNAP,"SNAG, SNAP",363.60673536000013,4559.03326464,2
COIN,"COIA, COIG, COIN, CONI, CONL, CONX, COYY",362.4503749716023,89812.29132294041,7
