underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,60125.12,60125.12,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-51069.709449999995,51069.709449999995,1.0,0.0,0.0
AAPL,AAPL,spot,598.48,598.48,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-736.9411258469999,736.9411258469999,1.0,0.0,0.0
ACHR,ACHR,spot,4547.84,4547.84,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4475.13891084,4475.13891084,1.0,0.0,0.0
ADBE,ADBE,spot,1243.92,1243.92,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1331.370687,1331.370687,1.0,0.0,0.0
AFRM,AFRM,spot,2539.46,2539.46,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2565.30649055,2565.30649055,1.0,0.0,0.0
ALAB,ALAB,spot,12298.14,12298.14,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-12266.51673472,12266.51673472,1.0,0.0,0.0
ALB,ALB,spot,2325.54,2325.54,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2507.3313696,2507.3313696,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,31451.98,31451.98,0.2623463160436424,0.8454233273390633,-0.10776964338270595
AMD,DAMD,inverse_b4_etf,3389.5686682799997,3389.5686682799997,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2612.0809653312003,2612.0809653312003,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2693.52262872,2693.52262872,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2700.1492848000003,2700.1492848000003,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25798.9147275342,25798.9147275342,0.0,1.0,0.0
AMZN,AMZN,spot,1476.0,1476.0,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-360.5016184,360.5016184,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1126.9860855873999,1126.9860855873999,1.0,0.0,0.0
ANET,ANET,spot,1848.11,1848.11,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1913.3596687499999,1913.3596687499999,1.0,0.0,0.0
APH,APH,spot,1588.1,1588.1,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1679.6179176513003,1679.6179176513003,1.0,0.0,0.0
APP,APP,spot,5152.0,5152.0,1.0,0.0,0.0
APP,APPX,core_levered_etf,-4845.01814558,4845.01814558,1.0,0.0,0.0
ARKK,ARKK,spot,948.96,948.96,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1193.9877664,1193.9877664,1.0,0.0,0.0
ARM,ARM,spot,3963.3999999999996,3963.3999999999996,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-4268.31964776,4268.31964776,1.0,0.0,0.0
ASML,ASML,spot,1803.89,1803.89,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1645.1210340399998,1645.1210340399998,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,29615.656976100003,29615.656976100003,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,18424.0,18424.0,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-43171.1383473,43171.1383473,1.0,0.0,0.0
AVAV,AVAV,spot,5501.43,5501.43,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-5107.6960297000005,5107.6960297000005,1.0,0.0,0.0
AVGO,AVGO,spot,2260.2599999999998,2260.2599999999998,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-931.99851315,931.99851315,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-978.63720075,978.63720075,1.0,0.0,0.0
BA,BA,spot,1819.92,1819.92,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-922.8247617186,922.8247617186,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-978.9184862496,978.9184862496,1.0,0.0,0.0
BABA,BABA,spot,26743.77,26743.77,0.0603930766749464,0.9396069233250537,0.0
BABA,BABU,core_levered_etf,-410.3269514279999,410.3269514279999,1.0,0.0,0.0
