underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,-170.39822695000004,3163.454729,0.0,0.0,-10.84,-25.02,24.049619379066343,0.0,0.0,2981.246121429066
MSTR,2008.2329560843277,7273.312755423774,-0.37,0.0,-6294.7699999999995,-679.43,115.46072330101974,0.0,0.0,2422.436434809122
MARA,979.7263744200001,5189.624508,-9.29,0.0,-3615.19,-392.85,82.26911746450148,0.0,0.0,2234.2899998845014
BLSH,1753.26777316,-11.67996500000001,0.0,0.0,0.0,-42.56,10.930555083058971,0.0,0.0,1709.958363243059
QBTS,0.0,1370.5909959017358,0.0,0.0,0.0,-45.14,12.48152654143829,0.0,0.0,1337.932522443174
META,534.44764968,1644.703227,12.6,0.0,-968.01,-127.10000000000001,38.732628135187674,0.0,0.0,1135.3735048151877
SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
TSLA,1020.4489595800001,227.0281989999994,0.0,0.0,-402.9,-164.32,22.58369602568446,0.0,0.0,702.8408546056844
SOXX,933.28172517,-320.24753699999997,0.0,0.0,4.16,-2.73,8.952094790626887,0.0,0.0,623.4162829606269
RCAT,0.0,650.7526,0.0,0.0,0.0,-54.99,11.60727026916136,0.0,0.0,607.3698702691615
XRPZ,-1439.7644517400004,2039.666838,0.0,0.0,-11.16,-59.940000000000005,22.735521494192504,0.0,0.0,551.5379077541925
ASTS,86.29137128514526,484.3479445368705,0.0,0.0,0.0,-59.48,16.093473819219255,0.0,0.0,527.252789641235
NVDA,71.14948496,723.720926,1.44,0.0,-167.34,-174.45999999999998,48.91780415642922,0.0,0.0,503.4282151164292
IREN,0.0,558.7302319541832,0.0,0.0,0.0,-75.98,14.145404463121718,0.0,0.0,496.8956364173049
ENPH,436.15916214999993,4.025848000000003,0.0,0.0,0.0,-15.16,0.9432044169542857,0.0,0.0,425.9682145669542
EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
VRT,-205.89726944,554.6792070000001,2.06,0.0,0.0,-34.47,14.453758759332429,0.0,0.0,330.8256963193325
SRPT,0.0,368.2655950000003,0.0,0.0,0.0,-61.050000000000004,12.380791958247766,0.0,0.0,319.5963869582481
CRML,0.0,386.8716969999998,0.0,0.0,0.0,-99.5,26.92688644506602,0.0,0.0,314.2985834450658
MRNA,18.78210047999999,307.314461,0.0,0.0,0.0,-44.96,9.702280582170697,0.0,0.0,290.83884206217067
MU,23.55844995,290.4845879999999,0.0,0.0,-14.21,-28.63,12.175110442697896,0.0,0.0,283.3781483926979
CORZ,-11.88782572,278.58177,0.0,0.0,0.0,-26.43,13.870516376565119,0.0,0.0,254.1344606565651
WULF,0.0,268.74157000000014,0.0,0.0,0.0,-66.88,18.31048745629776,0.0,0.0,220.1720574562978
URA,0.0,263.294629,0.0,0.0,-42.69,-14.22,11.058941283492663,0.0,0.0,217.4435702834926
TSM,82.82289362,289.22008700000015,37.56000000000001,-7.890000000000001,-138.64,-73.77000000000001,21.30355536049055,0.0,0.0,210.60653598049055
BMNR,0.0,317.65166300000004,0.0,0.0,0.0,-121.79,13.653360731990983,0.0,0.0,209.51502373199096
AVGO,0.0,250.3383759999997,34.45,0.0,-30.49,-77.45,31.43291129458701,0.0,0.0,208.28128729458672
RKT,14.0651807,206.07022699999993,0.0,0.0,0.0,-24.31,9.960784439444897,0.0,0.0,205.78619213944495
LITE,0.0,213.561961,0.0,0.0,0.0,-14.26,5.066835826898515,0.0,0.0,204.36879682689857
AMD,927.33672567,-512.1739320000001,0.0,0.0,-148.62,-109.55,47.28780592652691,0.0,0.0,204.28059959652683
MDB,0.0,241.39111200000025,0.0,0.0,0.0,-44.56,6.80862928688862,0.0,0.0,203.63974128688915
PLTR,585.60861168,184.33409100000017,0.0,0.0,-454.58,-153.19,31.84928779647663,0.0,0.0,194.02199047647628
SOEZ,13.511677599999999,213.2464369999998,7.91,0.0,-18.09,-35.84,10.759373482480717,0.0,0.0,191.49748808248046
UEC,-18.904435080000003,227.7425209999999,0.0,0.0,0.0,-30.79,10.580077295160073,0.0,0.0,188.62816321515993
MSFT,1724.66958063,-1205.875583,66.43,0.0,-285.06,-148.74,37.08474680329259,0.0,0.0,188.50874443329258
SNOW,734.35125347,-406.0865240000003,0.0,0.0,-114.75,-36.879999999999995,7.213609187652788,0.0,0.0,183.84833865765222
APP,-1.4210854715202004e-14,200.9927439999998,0.0,0.0,0.0,-22.64,3.823417543108843,0.0,0.0,182.1761615431086
CRCL,0.0,210.98178027581832,0.0,0.0,0.0,-61.3,13.274533575759603,0.0,0.0,162.956313851578
LEU,-39.9463718,264.29795,0.0,0.0,0.0,-78.79,12.6382879528374,0.0,0.0,158.19986615283744
FIGR,264.31496168,-74.74065900000005,0.0,0.0,0.0,-50.9,17.824051576514467,0.0,0.0,156.49835425651435
COIN,1740.1208257636613,-1355.9058678315555,0.0,0.0,-179.87,-53.9,5.956701049469721,0.0,0.0,156.40165898157557
GSOL,0.0,181.7779039999998,0.0,0.0,0.0,-43.94,16.206638708852736,0.0,0.0,154.04454270885253
TER,-3.35040458,227.4096910000003,3.12,0.0,0.0,-95.09,17.676671040871685,0.0,0.0,149.7659574608715
MRVL,0.0,203.323214,0.0,0.0,-9.19,-78.38,28.49822189820012,0.0,0.0,144.25143589820073
CEG,5.9e-07,201.398799,14.93,0.0,0.0,-86.15,13.538231802254248,0.0,0.0,143.71703139225428
XPEV,143.78664600000002,0.7518330000000013,0.0,0.0,0.0,-3.97,2.672593413134372,0.0,0.0,143.2410724131344
PLUG,0.0,177.749417,0.0,0.0,0.0,-59.41,19.16104603417097,0.0,0.0,137.50046303417093
CRWV,178.51372225529641,-12.390081233983892,0.0,0.0,0.0,-65.16,20.900513657196697,0.0,0.0,121.8641546785093
KLAC,0.0,134.29446499999995,11.4,0.0,0.0,-39.96,15.727025284164958,0.0,0.0,121.46149028416494
CMG,567.93314174,-430.52757800000006,0.0,0.0,0.0,-36.92,9.53500121916601,0.0,0.0,110.02056495916571
HOOD,795.0789936199999,0.0,0.0,0.0,-669.09,-21.19,0.0,0.0,0.0,104.79899362000015
LLY,214.68161264999998,-89.98242099999996,8.649999999999999,0.0,-2.23,-32.160000000000004,2.137185743934446,0.0,0.0,101.09637739393443
NU,0.0,138.82988,0.0,0.0,0.0,-48.64,10.517176326590103,0.0,0.0,100.70705632658996
INTC,-33.50780248,149.39669600000025,0.0,0.0,0.0,-38.89,22.35721119061988,0.0,0.0,99.35610471062046
OKLO,-99.8038378,251.21993099999986,0.0,0.0,0.0,-59.39,7.245654052495337,0.0,0.0,99.27174725249506
CRM,0.0,130.56318399999986,0.0,0.0,0.0,-44.77,10.675720879661904,0.0,0.0,96.46890487966198
ABNB,212.4593705,-5.352948000000001,0.0,0.0,-99.24000000000001,-15.5,3.017721776015201,0.0,0.0,95.3841442760152
EOSE,-3.552713678800501e-15,108.93391100000008,0.0,0.0,0.0,-34.12,20.295382564331288,0.0,0.0,95.10929356433144
CRWD,583.2770227499999,-463.61153999999993,0.0,0.0,0.0,-32.53,2.6500069519469633,0.0,0.0,89.78548970194689
XBI,161.35837863,-65.881189,0.0,0.0,0.0,-10.149999999999999,1.8885796150753242,0.0,0.0,87.21576924507532
AAPL,-183.87915886000002,481.980177,21.84,0.0,-139.07999999999998,-128.7,20.704910768492468,0.0,0.0,72.86592890849238
SPOT,82.02639456,-1.272514000000001,0.0,0.0,0.0,-11.44,2.9714893056899436,0.0,0.0,72.28536986568994
RDW,0.0,101.02067899999997,0.0,0.0,0.0,-37.29,7.075092675107582,0.0,0.0,70.80577167510756
CSCO,80.66342064999999,53.90353900000002,3.69,0.0,-25.45,-57.019999999999996,11.83173937885682,0.0,0.0,67.61869902885682
XOM,-259.80667828,519.009634,38.11,0.0,-178.78,-63.199999999999996,11.676321784370462,0.0,0.0,67.00927750437052
ISRG,282.58692575,-202.354955,0.0,0.0,0.0,-17.830000000000002,3.4876958986172784,0.0,0.0,65.88966664861732
DIA,65.0769285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0769285
SATS,0.0,87.40485800000005,0.0,0.0,0.0,-30.8,5.4761572899961894,0.0,0.0,62.08101528999623
FXI,0.0,65.66630099999998,0.0,0.0,-5.57,-6.66,8.396271441406306,0.0,0.0,61.832572441406285
CNC,70.50746374999989,0.5667930000000005,0.0,0.0,0.0,-11.14,1.067481638750909,0.0,0.0,61.001738388750766
COST,-26.80481263,143.450331,7.8,0.0,0.0,-75.92,10.553045901107406,0.0,0.0,59.0785642711074
LRCX,0.0,57.022536,0.0,0.0,0.0,-7.76,3.713586353124304,0.0,0.0,52.97612235312431
WDC,0.0,63.81250900000009,1.0,0.0,0.0,-16.77,4.169760509737736,0.0,0.0,52.212269509737894
GOOGL,455.33948351000004,-211.97207899999998,11.34,0.0,-145.61,-82.03,25.059446103733606,0.0,0.0,52.12685061373372
QCOM,-11.54169324,54.54175699999996,52.51,0.0,-31.66,-22.64,10.095838039176474,0.0,0.0,51.30590179917613
CIFR,0.0,84.89547400000004,0.0,0.0,0.0,-46.04,11.865799969068497,0.0,0.0,50.721273969068534
QUBT,0.0,50.20901699999996,0.0,0.0,0.0,-21.869999999999997,20.213771529514542,0.0,0.0,48.55278852951449
BBAI,0.0,47.363868000000025,0.0,0.0,0.0,-11.12,12.109987007695299,0.0,0.0,48.3538550076953
UBER,-60.21031285,102.19695199999995,0.0,0.0,0.0,-6.7700000000000005,10.552968373208596,0.0,0.0,45.76960752320855
CLS,-52.838314,109.384029,0.0,0.0,0.0,-17.19,3.504338554229053,0.0,0.0,42.86005355422904
LUNR,0.0,46.09958900000001,0.0,0.0,0.0,-14.69,11.17564661383859,0.0,0.0,42.58523561383859
AFRM,175.10152653,-128.22203000000002,0.0,0.0,0.0,-9.6,4.314918578947891,0.0,0.0,41.594415108947885
OKTA,0.0,55.56882000000002,0.0,0.0,0.0,-18.96,2.2707146283227084,0.0,0.0,38.879534628322745
BA,16.50198074,101.97265100000004,0.0,0.0,-16.68,-88.14,23.80481211724904,0.0,0.0,37.459443857249425
CRDO,3.9e-07,57.45931299999984,0.0,0.0,0.0,-34.95,13.32590873003943,0.0,0.0,35.835222120039134
NET,0.0,31.662882999999994,0.0,0.0,0.0,-0.9400000000000001,0.761634077935139,0.0,0.0,31.484517077935138
GEV,-34.533061909999994,75.75444399999992,0.0,0.0,0.0,-28.42,14.642694248738776,0.0,0.0,27.44407633873857
ONDS,0.0,28.778841999999997,0.0,0.0,0.0,-16.94,15.308348787943896,0.0,0.0,27.147190787943885
KWEB,0.0,54.85852599999998,0.0,0.0,-29.95,-7.9,10.025882031814557,0.0,0.0,27.034408031814564
FCX,0.0,27.162840999999958,0.0,0.0,0.0,-4.46,3.9429655630778973,0.0,0.0,26.645806563077883
GLXY,5.840784750000012,45.96080200000006,0.0,0.0,0.0,-36.49,9.920521617328212,0.0,0.0,25.232108367328237
ETOR,0.0,33.916235,0.0,0.0,0.0,-14.15,4.291014143480668,0.0,0.0,24.057249143480668
BULL,-56.382102,96.78495700000002,0.0,0.0,0.0,-19.19,2.5732026468565983,0.0,0.0,23.78605764685662
