symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2795.618794,0.0,0.0,0.0,-38.21,24.219483005364783,0.0,0.0,2781.628277005365
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,1194.459899,0.0,0.0,-25.53,-47.82,5.330404840228471,0.0,0.0,1126.4403038402286
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,600.85552,0.0,0.0,-15.54,-50.68,7.336801018866035,0.0,0.0,541.9723210188661
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,496.602156,0.0,0.0,0.0,-82.35,9.932771025340605,0.0,0.0,424.18492702534064
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,293.020555,0.0,0.0,-29.37,-16.19,8.472507208572047,0.0,0.0,255.93306220857204
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,124.075083,0.0,0.0,-26.13,-45.6,8.226020175613803,0.0,0.0,60.571103175613814
SDS,PROSHARES ULTRASHORT S&P500,0.0,95.103155,0.0,0.0,-26.99,-32.23,12.418108720209572,0.0,0.0,48.30126372020958
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,25.691756,0.0,0.0,-1.46,-3.66,1.5738163458961036,0.0,0.0,-357.53365687410394
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-946.249378,0.0,0.0,-90.65,-95.55,13.277221209585107,0.0,0.0,-1122.5781150904147
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-1142.341775,0.0,0.0,0.0,-30.15,14.73890637116523,0.0,0.0,-1157.752868628835
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1495.797632,0.0,0.0,0.0,-262.73,13.394495077855659,0.0,0.0,-1745.1331369221443
