underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVDA,NVDA,30225.749328892176,30225.749328892176,1
AAOI,AAOI,30025.239999999998,30025.239999999998,1
NFLX,NFLX,29168.73174289332,29168.73174289332,1
IBIT,"IBIT, XBTY",26444.7173892821,40621.5779367317,2
PLTR,PLTR,24943.47518919116,24943.47518919116,1
AMD,AMD,21893.776903490943,21893.776903490943,1
NVTS,NVTS,21770.940000000002,21770.940000000002,1
CRML,CRML,20164.38,20164.38,1
GDX,GDX,19262.100000000002,19262.100000000002,1
MRVL,MRVL,18250.700000000004,18250.700000000004,1
MSFT,MSFT,18209.415443574206,18209.415443574206,1
PANW,PANW,18149.481308411214,18149.481308411214,1
AMZN,AMZN,17494.29896201497,17494.29896201497,1
TSLA,TSLA,17188.28763057269,17188.28763057269,1
NBIS,NBIS,17001.6,17001.6,1
ETHA,ETHA,15385.401571565044,15385.401571565044,1
AVGO,AVGO,15012.399309592762,15012.399309592762,1
QUBT,QUBT,14779.91,14779.91,1
TSM,TSM,14545.219285714287,14545.219285714287,1
XRPZ,XRPZ,14267.931895145004,14267.931895145004,1
AAPL,AAPL,14191.565722354817,14191.565722354817,1
GOOGL,GOOGL,13778.669861772234,13778.669861772234,1
PLUG,PLUG,13420.65,13420.65,1
EOSE,EOSE,13090.0,13090.0,1
FIGR,FIGR,12913.23,12913.23,1
WULF,WULF,12720.3,12720.3,1
INTC,INTC,12523.95804651163,12523.95804651163,1
ONDS,ONDS,12083.720000000001,12083.720000000001,1
ASTS,ASTS,11995.163999999999,11995.163999999999,1
BA,BA,11788.329684806142,11788.329684806142,1
FLY,FLY,11717.599999999999,11717.599999999999,1
XOP,XOP,11470.92,11470.92,1
ASML,ASML,11251.5,11251.5,1
CRWV,CRWV,10921.277216494842,10921.277216494842,1
BMNR,BMNR,10539.900000000001,10539.900000000001,1
SNDK,SNDK,10477.5,10477.5,1
CRCL,CRCL,10262.720000000001,10262.720000000001,1
BBAI,BBAI,10130.4,10130.4,1
ALAB,ALAB,9900.46341474037,9900.46341474037,1
CORZ,CORZ,9871.876091792497,9871.876091792497,1
QBTS,QBTS,9669.0,9669.0,1
HUT,HUT,9626.880000000001,9626.880000000001,1
CEG,CEG,9626.76,9626.76,1
LEU,LEU,9599.5,9599.5,1
SRPT,SRPT,9369.699999999999,9369.699999999999,1
RCAT,RCAT,9326.7,9326.7,1
LUNR,LUNR,8519.09,8519.09,1
META,"FBYY, META",8342.8379662632,20845.542033736798,2
UNH,UNH,8026.935483870968,8026.935483870968,1
BLSH,BLSH,7947.840000000001,7947.840000000001,1
SOXX,SOXX,7866.799999999999,7866.799999999999,1
TER,TER,7765.774430167765,7765.774430167765,1
USAR,USAR,7756.98,7756.98,1
CRDO,CRDO,7658.52,7658.52,1
SBET,SBET,7537.5,7537.5,1
SOFI,SOFI,7490.981844249371,7490.981844249371,1
PONY,PONY,7248.879999999999,7248.879999999999,1
RBLX,RBLX,7149.84,7149.84,1
RKT,RKT,7077.84,7077.84,1
CIFR,CIFR,7050.72,7050.72,1
BABA,BABA,7040.549999999999,7040.549999999999,1
DUOL,DUOL,6734.16,6734.16,1
CRM,CRM,6629.533997595153,6629.533997595153,1
GLXY,GLXY,6502.5,6502.5,1
CLSK,CLSK,6294.6,6294.6,1
XOM,XOM,5982.42304873602,5982.42304873602,1
F,F,5958.4,5958.4,1
LAC,LAC,5847.3,5847.3,1
FIG,FIG,5715.64,5715.64,1
VRT,VRT,5708.423303967023,5708.423303967023,1
KLAC,KLAC,5670.684199922325,5670.684199922325,1
RDW,RDW,5554.4400000000005,5554.4400000000005,1
SNOW,SNOW,5541.064262435627,5541.064262435627,1
COIN,COIN,5472.806825396826,5472.806825396826,1
OKLO,OKLO,5447.94,5447.94,1
MDB,MDB,5431.219999999999,5431.219999999999,1
IONQ,IONQ,5356.8,5356.8,1
HL,HL,5202.9,5202.9,1
COPX,COPX,5161.908027895827,5161.908027895827,1
PAAS,PAAS,4925.22,4925.22,1
GEV,GEV,4906.375734017122,4906.375734017122,1
IREN,IREN,4595.225204708266,4595.225204708266,1
FXI,FXI,4571.13652629832,4571.13652629832,1
CSCO,CSCO,4541.750940873724,4541.750940873724,1
BE,BE,4416.75,4416.75,1
MU,MU,4403.326265032102,4403.326265032102,1
UPST,UPST,4349.3,4349.3,1
GRAB,GRAB,4300.69,4300.69,1
NU,NU,4086.466170470767,4086.466170470767,1
UEC,UEC,4085.247580171503,4085.247580171503,1
ASHR,ASHR,3993.9793881516985,3993.9793881516985,1
COST,COST,3991.020009830821,3991.020009830821,1
URA,URA,3950.5156757952936,3950.5156757952936,1
SOEZ,SOEZ,3936.6533558089054,3936.6533558089054,1
SATS,SATS,3892.0499999999997,3892.0499999999997,1
MRNA,MRNA,3876.1620249531666,3876.1620249531666,1
UBER,UBER,3869.5190822665195,3869.5190822665195,1
KWEB,KWEB,3858.5879473341042,3858.5879473341042,1
QCOM,QCOM,3706.670745973271,3706.670745973271,1
RDDT,RDDT,3584.4,3584.4,1
UUUU,UUUU,3484.7999999999997,3484.7999999999997,1
LITE,LITE,3484.72,3484.72,1
DELL,DELL,3416.22,3416.22,1
U,U,3283.2000000000003,3283.2000000000003,1
TEM,TEM,3194.5209636409572,3194.5209636409572,1
SMCI,SMCI,3194.31,3194.31,1
CMG,CMG,3174.281514228227,3174.281514228227,1
WDC,WDC,3151.44,3151.44,1
AFRM,AFRM,3118.2,3118.2,1
ETOR,ETOR,3097.8300000000004,3097.8300000000004,1
EWW,EWW,3092.7,3092.7,1
NIO,NIO,2917.97,2917.97,1
OSCR,OSCR,2910.2400000000002,2910.2400000000002,1
FCX,FCX,2789.23,2789.23,1
MP,MP,2783.2,2783.2,1
ISRG,ISRG,2753.7599999999998,2753.7599999999998,1
NOK,NOK,2727.31,2727.31,1
VALE,VALE,2687.2999999999997,2687.2999999999997,1
LRCX,LRCX,2673.2,2673.2,1
ORLY,ORLY,2350.25,2350.25,1
SBUX,SBUX,2339.52,2339.52,1
DNN,DNN,2338.71,2338.71,1
ORCL,ORCL,2334.3,2334.3,1
APH,APH,2324.32,2324.32,1
ARKK,ARKK,2302.72,2302.72,1
EWY,EWY,2259.68,2259.68,1
