underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
F,consumer,vendor,0.75,,1.2562280107700359,computed,5958.4,5958.4
PLTR,software,override,1.0,,1.7903566787716079,computed,3757.795319200002,52896.5646808
PANW,software,override,1.0,,1.1526167992652903,computed,1753.3836163199976,41474.27638368
SNOW,software,override,1.0,,1.27175792323306,computed,1265.4516211200007,12427.02837888
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,1108.9617260800003,20978.55827392
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,964.1993695499988,36096.60063045
BBAI,software,override,1.0,,3.0555413304637407,computed,760.2775130999999,19500.5224869
FIG,software,override,1.0,,1.2418918468294895,computed,698.2480700320011,10733.031929968
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,622.8649431000003,17004.775056899998
NU,fintech,override,1.0,,1.3188592137241022,computed,613.0703343055993,16758.8296656944
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,451.3294239731986,28737.0505760268
OPEN,consumer,override,1.0,,2.9277202223031993,computed,433.9129828148002,6149.687017185201
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,410.5702915314996,19244.009708468497
HIMS,healthcare,override,1.0,,2.6063267784483917,computed,363.85147,778.24853
OKTA,software,override,1.0,,1.228819203189734,computed,339.7235739575997,3849.7164260424
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,327.4017218549998,18294.678278145
RCAT,drones,override,1.0,,3.4425252927923906,computed,308.9764825600014,18344.42351744
UEC,nuclear,override,1.0,,2.793883792120053,computed,307.15326954149805,16600.2467304585
XRPZ,crypto,override,1.0,,2.694504240973505,computed,271.79403527999693,35634.84596472
NOW,software,override,1.0,,0.7493036941658241,computed,271.03721500000006,3291.3627850000003
XOP,energy,override,1.0,,-0.12944831376711213,computed,224.20677120000076,22717.6332288
ONDS,drones,override,1.0,,3.4686835559571576,computed,216.5926798399996,23950.847320160003
LLY,healthcare,override,1.0,,0.45616521652183495,computed,210.7804250447998,3507.4195749552
TEM,software,override,1.0,,2.5124072101626433,computed,203.90260449999917,13498.1373955
MDB,software,vendor,0.75,,1.7467372933604177,computed,185.9717198499993,10676.468280149998
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,181.274094208999,35060.725905791
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,180.3494332199998,57475.15056678
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,156.96684593259988,4274.0531540674
HL,metals,vendor,0.75,,2.2419840045416297,computed,146.06181887999992,10259.73818112
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,141.33196428000065,31999.46803572
RDW,space,override,1.0,,3.749036999495683,computed,139.88170192000143,10968.99829808
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,139.51912618700044,15267.200873813
PAAS,metals,override,1.0,,1.812445925817611,computed,137.90456645650102,9712.5354335435
SOEZ,broad,override,1.0,,2.631536513449184,computed,123.5080851199982,16917.61191488
BLSH,crypto-equity,override,1.0,,2.676300106053648,computed,120.21604365000168,17178.02395635
DDOG,software,vendor,0.75,,1.3094373750930308,computed,116.25337120000016,3846.6266288
TTD,software,override,1.0,,0.7153751027480549,computed,116.06448365999972,3830.85551634
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,108.40238948,4041.67761052
RBLX,software,override,1.0,,1.696768280751925,computed,100.36528745999932,14891.23471254
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,95.35539619440078,9329.2646038056
UBER,consumer,override,1.0,,0.9567289692023898,computed,92.1052829436012,16401.4147170564
ZETA,software,override,1.0,,2.629444382756858,computed,75.54474615000004,3988.25525385
DUOL,software,override,1.0,,0.8903104989326522,computed,69.40006196799914,13398.919938032
XBI,healthcare,heuristic,0.55,,1.0489454330565082,computed,62.07171280000057,4427.6282872
SHOP,software,override,1.0,,2.1492424343633747,computed,60.32601375359991,4078.5939862464
PYPL,fintech,override,1.0,,1.2729135906452027,computed,57.49148146000016,4693.50851854
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,49.84629219899944,5457.673707801
QBTS,quantum,override,1.0,,4.077310935356446,computed,49.47648492000008,19288.52351508
JOBY,evtol,override,1.0,,3.1401542503661553,computed,49.415124000000105,2353.224876
ENPH,software,vendor,0.75,,2.3464498538893035,computed,47.71853509999994,1520.7814649000002
CRCL,software,override,1.0,,3.033920107686827,computed,43.587930760000745,20481.85206924
