underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
F,-1306.2934953899999,1.0,0.0,0.0,5958.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
QQQ,-789.2242640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
DKNG,-467.2287518999999,0.42201976130997776,0.5779802386900224,0.0,967.9300000000001,0.0,0.9922605893601809,0.0,0.0,0.9922605893601809,0.0,0.0,0.0,0.0,0.42201976130997776,0.41428035067015856,0.0,0.42201976130997776
MARA,448.012891,0.2889472497699446,0.7110527502300554,0.0,11043.76,0.0,0.8995847676805725,0.0,0.0,0.8995847676805725,0.0,0.0,0.0,0.0,0.2889472497699446,0.18853201745051706,0.0,0.2889472497699446
IBIT,-3647.84302688,0.5435605202488593,0.45643947975114074,0.0,35684.22,0.8076915398259475,0.19230846017405245,0.0,0.8076915398259475,0.19230846017405245,0.0,0.0,0.0,0.0,0.2641310195770883,0.2641310195770883,0.0,0.2641310195770883
SNOW,-3826.845365,1.0,0.0,0.0,6846.240000000001,0.8151610780340741,0.0,0.0,0.8151610780340741,0.0,0.0,0.0,0.0,0.0,0.18483892196592588,0.0,0.0,0.18483892196592588
COIN,-2148.2021845500003,0.8297681629898741,0.17023183701012587,0.0,4712.31,0.9797646173120188,0.0,0.0,0.9797646173120188,0.0,0.0,0.0,0.0,0.0,0.1499964543221447,0.17023183701012587,0.0,0.17023183701012587
OKTA,-227.835057,1.0,0.0,0.0,2094.72,0.8378191004250689,0.0,0.0,0.8378191004250689,0.0,0.0,0.0,0.0,0.0,0.1621808995749311,0.0,0.0,0.1621808995749311
NOW,-515.254257,1.0,0.0,0.0,1781.2,0.8478344851785313,0.0,0.0,0.8478344851785313,0.0,0.0,0.0,0.0,0.0,0.15216551482146867,0.0,0.0,0.15216551482146867
PLTR,-4095.60968187,1.0,0.0,0.0,28327.18,0.8673431199575813,0.0,0.0,0.8673431199575813,0.0,0.0,0.0,0.0,0.0,0.1326568800424187,0.0,0.0,0.1326568800424187
META,-73.63780420999996,0.43909946201900896,0.5609005379809912,0.0,14594.189999999999,0.5407294644163192,0.428345254771714,0.0,0.5407294644163192,0.428345254771714,0.0,0.0,0.0,0.0,0.10163000239731024,0.13255528320927717,0.0,0.13255528320927717
OPEN,-1636.11869594,1.0,0.0,0.0,3291.8,0.8681836737302387,0.0,0.0,0.8681836737302387,0.0,0.0,0.0,0.0,0.0,0.13181632626976125,0.0,0.0,0.13181632626976125
MSTR,-962.327558,0.12309943714091974,0.8769005628590802,0.0,18530.4,0.0,0.9479666186617667,0.0,0.0,0.9479666186617667,0.0,0.0,0.0,0.0,0.12309943714091974,0.07106605580268643,0.0,0.12309943714091974
FIG,-3296.625767,1.0,0.0,0.0,5715.64,0.8778355407212489,0.0,0.0,0.8778355407212489,0.0,0.0,0.0,0.0,0.0,0.12216445927875108,0.0,0.0,0.12216445927875108
LLY,-361.12037100000003,1.0,0.0,0.0,1859.1,0.8866223306735518,0.0,0.0,0.8866223306735518,0.0,0.0,0.0,0.0,0.0,0.11337766932644822,0.0,0.0,0.11337766932644822
PANW,-1740.740949,1.0,0.0,0.0,21613.829999999998,0.9188767739766622,0.0,0.0,0.9188767739766622,0.0,0.0,0.0,0.0,0.0,0.08112322602333777,0.0,0.0,0.08112322602333777
BBAI,-700.668579,1.0,0.0,0.0,10130.4,0.9249508890961857,0.0,0.0,0.9249508890961857,0.0,0.0,0.0,0.0,0.0,0.07504911090381428,0.0,0.0,0.07504911090381428
RTX,-87.349257,1.0,0.0,0.0,2215.5099999999998,0.9291509196832333,0.0,0.0,0.9291509196832333,0.0,0.0,0.0,0.0,0.0,0.07084908031676673,0.0,0.0,0.07084908031676673
