underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SMCI,11610.3555874,3135.6348909999997,0.0,0.0,-4267.48,-951.81,596.5207312520134,0.0,0.0,10123.221209652012
QBTS,15380.991481281111,-4306.890401,0.0,0.0,-1941.81,-738.96,346.0378042489866,0.0,0.0,8739.368884530097
MSTR,3208.2775086054526,18671.527408,-0.37,0.0,-13349.240000000002,-1666.3200000000002,589.741563865168,0.0,0.0,7453.616480470622
IONQ,9917.455179960001,5748.369729999999,0.0,0.0,-8212.869999999999,-1612.28,612.7256119572322,0.0,0.0,6453.400521917234
COIN,3079.5503845256317,6288.824296000001,0.0,0.0,-3218.8599999999997,-690.21,524.0338647700336,0.0,0.0,5983.338545295666
GDX,2121.63620452,2254.408613,0.0,0.0,-10.84,-48.36,7.679842408215481,0.0,0.0,4324.524659928215
CRML,1156.96347002,3418.1133689999997,0.0,0.0,0.0,-969.77,194.5349213531364,0.0,0.0,3799.841760373136
CRCL,1937.63175749,1851.0269910000002,0.0,0.0,0.0,-338.42,73.74269297736697,0.0,0.0,3523.981441467367
CRWV,18.659718549999994,3478.744624,0.0,0.0,-333.68,-370.26,212.66584198298315,0.0,0.0,3006.130184532983
NVTS,-5236.299943180002,9106.293265,0.0,0.0,0.0,-961.29,71.7007207963774,0.0,0.0,2980.40404261637
MARA,5107.1976525499995,9687.364033,-9.29,0.0,-11283.5,-1038.82,287.7893064140968,0.0,0.0,2750.740991964095
BLSH,2245.76861529,128.31992300000002,0.0,0.0,0.0,-69.21,9.536671583537808,0.0,0.0,2314.4152098735376
BE,2616.19014678,-350.40680299999985,0.0,0.0,0.0,-204.26,75.86573696359363,0.0,0.0,2137.389080743593
IREN,-153.35847673999996,1891.4781729999995,0.0,0.0,0.0,-609.71,144.04976095817977,0.0,0.0,1272.4594572181795
AAOI,6120.37260367,-4796.939024999998,0.0,0.0,0.0,-362.32,162.81412149260564,0.0,0.0,1123.9277001626106
FLY,529.4861857500001,715.718715,0.0,0.0,0.0,-252.41,49.763634082170285,0.0,0.0,1042.5585348321704
LITE,0.0,1056.492082,0.0,0.0,0.0,-64.32000000000001,42.06427832387414,0.0,0.0,1034.2363603238741
QUBT,955.2932800799999,433.17910900000015,0.0,0.0,0.0,-387.58,20.290440551518294,0.0,0.0,1021.182829631518
XRPZ,-1179.00339278,2318.8047209999995,0.0,0.0,-13.38,-135.07999999999998,26.50070238111019,0.0,0.0,1017.8420306011103
TSLA,1238.87959933,425.64063100000004,0.0,0.0,-402.9,-271.1,10.077433703420125,0.0,0.0,1000.5976640334204
BA,830.35836202,280.16916299999997,0.0,0.0,-16.68,-145.01,3.0912717598367014,0.0,0.0,951.9287967798366
