symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3953.769986,0.0,0.0,0.0,-264.19,35.259645802609704,0.0,0.0,3724.8396318026093
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2865.03968,0.0,0.0,-25.53,-55.800000000000004,2.586475422455991,0.0,0.0,2786.2961554224553
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1809.046716,0.0,0.0,-29.37,-28.82,10.755384452300888,0.0,0.0,1761.612100452301
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1681.381081,0.0,0.0,0.0,-178.66,11.889624496204995,0.0,0.0,1514.610705496205
SDS,PROSHARES ULTRASHORT S&P500,0.0,984.986629,0.0,0.0,-26.99,-66.06,21.703181589710848,0.0,0.0,913.6398105897109
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,791.880199,0.0,0.0,0.0,-67.72,16.522450912413767,0.0,0.0,740.6826499124137
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,838.566106,0.0,0.0,-15.54,-113.39,12.779501280275488,0.0,0.0,722.4156072802755
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,199.950757,0.0,0.0,-26.13,-76.7,14.876059826196586,0.0,0.0,111.99681682619659
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,20.052349,0.0,0.0,-15.28,-1.47,0.6081023083959647,0.0,0.0,4.406271038395966
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-20.065684,0.0,0.0,-141.41,-38.92,2.8099224116149113,0.0,0.0,-37.70124663838508
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,8.870518,0.0,0.0,-164.31,-8.03,0.8172650151428991,0.0,0.0,-58.22835472485709
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,159.848299,0.0,0.0,-1.46,-13.05,6.362627508653081,0.0,0.0,-227.97830271134697
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1214.997632,0.0,0.0,0.0,-478.02,20.84102311555885,0.0,0.0,-1672.1766088844413
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2022.335048,0.0,0.0,-90.65,-249.61,28.361782830959893,0.0,0.0,-2337.63922346904
