etf,weight
TXXS,0.09999999999820526
SMZ,0.0999999999975612
FBYY,0.09999999999444835
XBTY,0.09560261681589596
SNXX,0.07855313418080888
RCAX,0.06312037890350303
CRMU,0.05805843156972734
OPEG,0.031576600822714164
FBL,0.027747313642656896
LITX,0.020471064953065162
RDWU,0.01959772636885909
CLSZ,0.019190871375514375
LEUX,0.017976551149077823
NVTX,0.015309572046779218
LACG,0.01487078475127079
BITX,0.01320271326269453
UECG,0.013111658477947498
METU,0.011524183788976445
ZETX,0.01152333176253019
BTCL,0.011215880304657339
SMU,0.01064277371505478
URAA,0.009784595549785988
BITU,0.008804201483967503
ONDG,0.007449866904430228
FGRU,0.007105780184156429
ASTX,0.006091889947182686
ONDL,0.005201774807346393
CLSX,0.0046121986215743975
BMNG,0.004287929073194834
OKLL,0.004050306093265051
MRNX,0.003653936496619807
USGG,0.0033524418527936194
OSCX,0.0028663209713263274
BEX,0.0027887756978314097
OPEX,0.00277992940377091
CRCG,0.002500408225451643
GLXU,0.002418244621221546
BMNU,0.002225697883274416
SMYY,0.0019077566198850643
SATG,0.0010608214769270714
CIFG,0.0007739833282691181
NEBX,0.0004149379480315142
SOFA,0.00041493792829060377
WDCX,0.0004149378396900365
BABU,0.00041493782348104555
PLUL,0.00041493779919528665
BAIG,0.00041493779284401656
ETHU,0.0004149377731232811
SPXL,0.0004149377719721734
CRCA,0.0004149377715685629
MPL,0.00041493776879110515
TQQQ,0.00041493776779587694
NBIL,0.0004149377677577583
ASMU,0.0004149377675071321
QSU,0.0004149377673537446
UUUG,0.0004149377670180001
ETU,0.00041493776697941253
BULX,0.0004149377668799904
MEXX,0.0004149377666033003
NVDG,0.00041493776589978943
CWEB,0.0004149377658958648
YINN,0.00041493776581786
PONX,0.0004149377652515857
NBIG,0.00041493776520975774
FCXG,0.0004149377651639841
COPZ,0.0004149377651445125
COYY,0.0004149377651246244
URTY,0.00041493776498673925
NVDU,0.00041493776498540997
GOOX,0.00041493776477977097
NVDL,0.000414937764630793
KEEX,0.00041493776447856806
DNNG,0.00041493776438789796
MPG,0.00041493776437052373
CCUP,0.00041493776431072955
ETHT,0.00041493776399893664
CIFU,0.0004149377639804011
WULX,0.00041493776378569836
GGLL,0.00041493776362632476
BABX,0.0004149377634310809
BOEU,0.00041493776339188013
CWVX,0.00041493776326693256
BOEG,0.000414937763266499
CRWG,0.0004149377632541274
GEVX,0.00041493776324471975
SOLX,0.00041493776317935824
SOXL,0.00041493776310035834
IREG,0.0004149377630759916
MUU,0.0004149377630047364
AAPB,0.0004149377629538963
UBRL,0.00041493776294174037
NVDB,0.0004149377628660747
LRCU,0.000414937762830345
ASTN,0.00041493776281426086
IOYY,0.0004149377627775163
MSFU,0.0004149377627225103
QUBX,0.00041493776267701815
QBTX,0.00041493776257103436
AMZZ,0.000414937762350152
NUGT,0.00041493776233192875
COIA,0.0004149377622463283
LLYX,0.0004149377622147252
AVGG,0.0004149377620367298
XXRP,0.000414937762018188
MULL,0.0004149377620109742
AMDL,0.0004149377619913951
AMUU,0.0004149377619223405
ARCX,0.00041493776189737255
NUG,0.0004149377618683045
AMZU,0.00041493776186317464
ASMG,0.00041493776184628396
JNUG,0.0004149377618257048
SBTU,0.00041493776178322357
PALU,0.0004149377617498251
COHX,0.00041493776171393
UXRP,0.00041493776168894183
TSMU,0.0004149377616425575
ETRL,0.00041493776158024325
AMDG,0.00041493776153292677
TSMG,0.0004149377614891318
PANG,0.00041493776143425006
HUTG,0.00041493776139872455
TSLL,0.00041493776138609235
TXXD,0.0004149377613665301
TSLR,0.0004149377613303692
TSLI,0.0004149377613239842
CONL,0.00041493776130201876
ELIL,0.00041493776126661077
ROBN,0.00041493776122782756
MTYY,0.0004149377612229945
AVL,0.0004149377611978941
SOLT,0.00041493776118164066
COZX,0.0004149377611290456
INTW,0.00041493776111880203
GDXU,0.0004149377611105491
VRTL,0.0004149377610700391
XRPT,0.00041493776105272387
TSLT,0.0004149377610480605
HOOX,0.0004149377610146274
KORU,0.00041493776098235676
SOFX,0.0004149377608591155
AVGX,0.00041493776080318677
MAAY,0.00041493776078597007
RGTX,0.0004149377607630573
IRE,0.000414937760762389
ANEL,0.00041493776075028426
RKLX,0.0004149377607108217
HOOG,0.00041493776070282147
TSLG,0.00041493776069136866
COIG,0.00041493776062682936
CRWU,0.00041493776058661386
GLGG,0.0004149377605345816
MSTX,0.0004149377605253445
JOBX,0.0004149377604928447
RDTL,0.0004149377604862544
XRPK,0.0004149377604399622
NFLU,0.00041493776043765706
FLYT,0.0004149377604320764
NFXL,0.0004149377603695045
RIOX,0.00041493776035855275
RBLU,0.0004149377603499208
NVOX,0.0004149377603465707
TEMT,0.00041493776032331325
AVGU,0.0004149377603122375
UPSX,0.0004149377602879472
CEGX,0.0004149377602581004
GUSH,0.0004149377602564052
SRPU,0.0004149377602387555
KLAG,0.00041493776023831527
CONX,0.00041493776022991444
UNHG,0.0004149377602143795
SNAG,0.00041493776020534566
RGTU,0.0004149377601921891
IONX,0.0004149377601763537
CRMG,0.0004149377601756753
HIMZ,0.000414937760155723
PTIR,0.0004149377601545924
BEZ,0.0004149377601498024
QCMU,0.0004149377601457732
HMYY,0.00041493776013866495
XPEG,0.00041493776012518517
MSTU,0.00041493776005752765
PYPG,0.0004149377600452429
BU,0.00041493776004382853
TERG,0.0004149377600419049
NIOG,0.00041493776002310265
TTDU,0.00041493775995739236
NEMG,0.00041493775993556694
PLTU,0.00041493775990289646
BEG,0.0004149377598929174
IREX,0.00041493775985410004
HODU,0.0004149377598523309
VSTL,0.00041493775982696403
CNCG,0.0004149377598232488
ORCX,0.00041493775982012873
ARMG,0.00041493775981830977
CSEX,0.0004149377598122272
PLTA,0.00041493775980334615
