etf,underlying,pair_frac_merged
TXXS,TSUI,0.09999999999820527
SMZ,SMR,0.0999999999975612
FBYY,META,0.09999999999444831
XBTY,IBIT,0.09560261681589592
SNXX,SNDK,0.07855313418080889
RCAX,RCAT,0.06312037890350303
CRMU,CRML,0.05805843156972735
OPEG,OPEN,0.031576600822714164
FBL,META,0.027747313642656903
LITX,LITE,0.020471064953065166
RDWU,RDW,0.019597726368859092
CLSZ,CLSK,0.01919087137551437
LEUX,LEU,0.017976551149077823
NVTX,NVTS,0.01530957204677922
LACG,LAC,0.014870784751270792
BITX,IBIT,0.013202713262694534
UECG,UEC,0.013111658477947498
METU,META,0.011524183788976445
ZETX,ZETA,0.01152333176253019
BTCL,IBIT,0.011215880304657339
SMU,SMR,0.010642773715054782
URAA,URA,0.00978459554978599
BITU,IBIT,0.008804201483967503
ONDG,ONDS,0.007449866904430229
FGRU,FIGR,0.00710578018415643
ASTX,ASTS,0.006091889947182686
ONDL,ONDS,0.005201774807346394
CLSX,CLSK,0.0046121986215743975
BMNG,BMNR,0.004287929073194834
OKLL,OKLO,0.004050306093265051
MRNX,MRNA,0.0036539364966198073
USGG,USAR,0.0033524418527936203
OSCX,OSCR,0.0028663209713263274
BEX,BE,0.0027887756978314093
OPEX,OPEN,0.0027799294037709095
CRCG,CRCL,0.0025004082254516434
GLXU,GLXY,0.0024182446212215464
BMNU,BMNR,0.002225697883274416
SMYY,SMCI,0.0019077566198850632
SATG,SATS,0.0010608214769270714
CIFG,CIFR,0.0007739833282691182
NEBX,NBIS,0.0004149379480315143
SOFA,SOFI,0.00041493792829060393
WDCX,WDC,0.0004149378396900366
BABU,BABA,0.00041493782348104566
PLUL,PLUG,0.00041493779919528676
BAIG,BBAI,0.00041493779284401666
ETHU,ETHA,0.0004149377731232812
SPXL,SPY,0.0004149377719721735
CRCA,CRCL,0.000414937771568563
MPL,MP,0.00041493776879110525
TQQQ,QQQ,0.00041493776779587705
NBIL,NBIS,0.0004149377677577584
ASMU,ASML,0.0004149377675071322
QSU,QS,0.0004149377673537447
UUUG,UUUU,0.00041493776701800026
ETU,ETHA,0.00041493776697941264
BULX,BULL,0.00041493776687999054
MEXX,EWW,0.0004149377666033004
NVDG,NVDA,0.00041493776589978954
CWEB,KWEB,0.0004149377658958649
YINN,FXI,0.0004149377658178602
PONX,PONY,0.00041493776525158583
NBIG,NBIS,0.00041493776520975785
FCXG,FCX,0.0004149377651639842
COPZ,COPX,0.0004149377651445126
COYY,COIN,0.0004149377651246242
URTY,IWM,0.00041493776498673936
NVDU,NVDA,0.0004149377649854101
GOOX,GOOGL,0.0004149377647797711
NVDL,NVDA,0.00041493776463079313
KEEX,KEEL,0.00041493776447856817
DNNG,DNN,0.00041493776438789807
MPG,MP,0.00041493776437052384
CCUP,CRCL,0.00041493776431072966
ETHT,ETHA,0.00041493776399893675
CIFU,CIFR,0.00041493776398040123
WULX,WULF,0.00041493776378569847
GGLL,GOOGL,0.00041493776362632487
BABX,BABA,0.000414937763431081
BOEU,BA,0.00041493776339188024
CWVX,CRWV,0.00041493776326693266
BOEG,BA,0.0004149377632664991
CRWG,CRWV,0.00041493776325412753
GEVX,GEV,0.00041493776324471986
SOLX,GSOL,0.00041493776317935835
SOXL,SOXX,0.00041493776310035844
IREG,IREN,0.0004149377630759917
MUU,MU,0.00041493776300473653
AAPB,AAPL,0.0004149377629538964
UBRL,UBER,0.0004149377629417405
NVDB,NVDA,0.0004149377628660748
LRCU,LRCX,0.0004149377628303451
ASTN,ASTS,0.00041493776281426086
IOYY,IONQ,0.0004149377627775161
MSFU,MSFT,0.0004149377627225104
QUBX,QUBT,0.00041493776267701826
QBTX,QBTS,0.00041493776257103446
AMZZ,AMZN,0.0004149377623501521
NUGT,GDX,0.00041493776233192885
COIA,COIN,0.00041493776224632844
LLYX,LLY,0.0004149377622147253
AVGG,AVGO,0.00041493776203672993
XXRP,XRPZ,0.0004149377620181881
MULL,MU,0.00041493776201097433
AMDL,AMD,0.0004149377619913952
AMUU,AMD,0.0004149377619223406
ARCX,ACHR,0.0004149377618973727
NUG,NU,0.0004149377618683046
AMZU,AMZN,0.00041493776186317475
ASMG,ASML,0.00041493776184628407
JNUG,GDXJ,0.0004149377618257049
SBTU,SBET,0.0004149377617832237
PALU,PANW,0.0004149377617498252
COHX,COHR,0.0004149377617139301
UXRP,XRPZ,0.00041493776168894194
TSMU,TSM,0.0004149377616425576
ETRL,ETOR,0.00041493776158024336
AMDG,AMD,0.00041493776153292693
TSMG,TSM,0.0004149377614891319
PANG,PANW,0.00041493776143425017
HUTG,HUT,0.00041493776139872466
TSLL,TSLA,0.00041493776138609245
TXXD,TDOG,0.0004149377613665302
TSLR,TSLA,0.0004149377613303693
TSLI,TSLA,0.0004149377613239843
CONL,COIN,0.00041493776130201886
ELIL,LLY,0.0004149377612666109
ROBN,HOOD,0.00041493776122782767
MTYY,MSTR,0.0004149377612229943
AVL,AVGO,0.0004149377611978942
SOLT,SOEZ,0.00041493776118164076
COZX,CORZ,0.0004149377611290457
INTW,INTC,0.00041493776111880214
GDXU,GDX,0.0004149377611105492
VRTL,VRT,0.0004149377610700392
XRPT,XRPZ,0.000414937761052724
TSLT,TSLA,0.0004149377610480606
HOOX,HOOD,0.0004149377610146275
KORU,EWY,0.00041493776098235687
SOFX,SOFI,0.0004149377608591156
AVGX,AVGO,0.0004149377608031869
MAAY,MARA,0.00041493776078596985
RGTX,RGTI,0.0004149377607630574
IRE,IREN,0.0004149377607623891
ANEL,ANET,0.00041493776075028437
RKLX,RKLB,0.0004149377607108218
HOOG,HOOD,0.0004149377607028216
TSLG,TSLA,0.00041493776069136877
COIG,COIN,0.00041493776062682947
CRWU,CRWV,0.00041493776058661397
GLGG,GLXY,0.0004149377605345817
MSTX,MSTR,0.0004149377605253446
JOBX,JOBY,0.0004149377604928448
RDTL,RDDT,0.0004149377604862545
XRPK,XRPZ,0.0004149377604399623
NFLU,NFLX,0.00041493776043765717
FLYT,FLY,0.00041493776043207656
NFXL,NFLX,0.0004149377603695046
RIOX,RIOT,0.00041493776035855286
RBLU,RBLX,0.0004149377603499209
NVOX,NVO,0.0004149377603465708
TEMT,TEM,0.00041493776032331336
AVGU,AVGO,0.0004149377603122376
UPSX,UPST,0.00041493776028794733
CEGX,CEG,0.0004149377602581005
GUSH,XOP,0.0004149377602564053
SRPU,SRPT,0.0004149377602387556
KLAG,KLAC,0.0004149377602383154
CONX,COIN,0.00041493776022991454
UNHG,UNH,0.0004149377602143796
SNAG,SNAP,0.00041493776020534576
RGTU,RGTI,0.0004149377601921892
IONX,IONQ,0.0004149377601763539
CRMG,CRM,0.00041493776017567543
HIMZ,HIMS,0.00041493776015572313
PTIR,PLTR,0.0004149377601545925
BEZ,BE,0.0004149377601498024
QCMU,QCOM,0.00041493776014577335
HMYY,HIMS,0.00041493776013866473
XPEG,XPEV,0.00041493776012518533
MSTU,MSTR,0.00041493776005752775
PYPG,PYPL,0.000414937760045243
BU,B,0.00041493776004382864
TERG,TER,0.000414937760041905
NIOG,NIO,0.00041493776002310276
TTDU,TTD,0.00041493775995739247
NEMG,NEM,0.00041493775993556704
PLTU,PLTR,0.00041493775990289656
BEG,BE,0.0004149377598929175
IREX,IREN,0.00041493775985410015
HODU,HOOD,0.000414937759852331
VSTL,VST,0.00041493775982696414
CNCG,CNC,0.0004149377598232489
ORCX,ORCL,0.00041493775982012884
ARMG,ARM,0.0004149377598183099
CSEX,CLS,0.0004149377598122273
PLTA,PLTR,0.00041493775980334626
IONL,IONQ,0.0004149377597999099
DKNX,DKNG,0.0004149377597977522
CRWL,CRWD,0.00041493775975960255
QBY,QBTS,0.0004149377597210246
MVLL,MRVL,0.00041493775970329917
AFRU,AFRM,0.0004149377596190822
SHPU,SHOP,0.00041493775958816
BLSG,BLSH,0.0004149377595837871
KTUP,KTOS,0.0004149377595718842
CVNX,CVNA,0.00041493775956573636
FIGG,FIG,0.00041493775956218993
LMNX,LMND,0.0004149377595553018
LABX,ALAB,0.00041493775955356077
SOUX,SOUN,0.00041493775950155186
PLTG,PLTR,0.00041493775948225095
QBTZ,QBTS,0.00041493775947850677
CRDU,CRDO,0.0004149377594734962
DUOG,DUOL,0.0004149377594388282
XYZG,XYZ,0.00041493775943714917
LINT,INTC,0.0004149377594150015
SNOU,SNOW,0.0004149377593366054
APPX,APP,0.00041493775932335293
QPUX,IONQ,0.0004149377592956202
NOWL,NOW,0.000414937759262079
DLLL,DELL,0.00041493775925188135
LUNL,LUNR,0.000414937759245101
RKTL,RKT,0.0004149377592210614
GEMG,GEMI,0.0004149377592066415
ORCU,ORCL,0.0004149377592049493
AVXX,AVAV,0.0004149377591676668
OKTG,OKTA,0.00041493775903525255
NBIZ,NBIS,0.00041493775900464813
UNX,U,0.00041493775897974314
CRCD,CRCL,0.0004149377589709038
CORD,CRWV,0.00041493775875410527
IREZ,IREN,0.00041493775865236504
BMNZ,BMNR,0.0004149377586029269
PLTZ,PLTR,0.000414937758594674
ETHD,ETHA,0.00041493775851021133
ZSL,SLV,0.00041493775843547755
MSDD,MSTR,0.00041493775839079546
MSTZ,MSTR,0.0004149377583205509
CONI,COIN,0.0004149377582452343
