underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRCL,software,override,1.0,,3.033920107686827,computed,2357.84568255,19245.03431745
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,1738.7798947200008,53917.22010528
PANW,software,override,1.0,,1.1526167992652903,computed,1446.2493053055969,33487.9106946944
SMCI,semis,override,1.0,,3.5451785510948364,computed,1363.52977995,4552.77022005
XRPZ,crypto,override,1.0,,2.694504240973505,computed,1169.7214597152015,36174.1585402848
MU,semis,override,1.0,,3.1302690070030694,computed,1050.5239981999994,14233.0760018
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,1047.1504216086005,27507.5695783914
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,1034.9253626000009,30385.514637400003
CRML,metals,override,1.0,,3.6140463211839493,computed,875.567439496399,29822.3525605036
FIG,software,override,1.0,,1.2418918468294895,computed,844.0430839199998,11725.59691608
NBIS,software,override,1.0,,3.1657766037233936,computed,747.2201495999998,21350.0598504
LEU,nuclear,override,1.0,,3.245878264789174,computed,701.3067415499991,19784.25325845
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,694.8119132446027,38261.5880867554
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,684.7883164050018,17875.131683595
KWEB,china,override,1.0,,1.1750874257764483,computed,642.9202157600002,15034.39978424
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,628.4406005000001,8426.5593995
SOFI,fintech,override,1.0,,2.546608447289008,computed,618.4224227483992,15212.9375772516
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,617.4330998100013,34526.42690019
MDB,software,vendor,0.75,,1.7467372933604177,computed,554.6494409069992,10786.190559093
BE,clean,override,1.0,,4.162849671111322,computed,552.46314472,6958.53685528
EWY,intl,override,1.0,,2.584677129398439,computed,507.8245728,4346.2954272
SNOW,software,override,1.0,,1.27175792323306,computed,503.1801707500008,15879.03982925
UPST,fintech,override,1.0,,2.773280740847529,computed,500.76790100000017,7169.692099
U,software,override,1.0,,2.286115823655005,computed,481.14352105800026,4645.256478942
BA,industrials,override,1.0,,1.1028058191120538,computed,462.8854503334997,29079.394549666504
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,436.7721453782997,30888.107854621703
