underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,35485.840000000004,35485.840000000004,0.8894488714530865,0.10096146885490098,0.0,sleeve_balance,31562.8403405648,3582.7025299499996,0.0
IBIT,34465.86,34465.86,0.8155752496464618,0.17586533122484685,0.0,sleeve_balance,28109.50237378,6061.3498848492,0.0
NVDA,32519.760000000002,32519.760000000002,0.9952210003112721,0.0009148349866604181,0.0,sleeve_balance,32364.348077082497,29.7502142058,0.0
NFLX,28422.24,28422.24,0.7861923480767173,0.19852777187441945,0.0,sleeve_balance,22345.3476032,5642.60397888,0.0
MSFT,27828.0,27828.0,0.8146846000172489,0.12283229322984045,0.0,sleeve_balance,22671.04304928,3418.177056,0.0
AMD,27754.02,27754.02,1.0,0.0,0.0,sleeve_balance,27754.02,0.0,0.0
ETHA,24089.88,24089.88,1.0,0.0,0.0,sleeve_balance,24089.88,0.0,0.0
MSTR,19478.2,19478.2,0.0,0.9643287411955622,0.0,sleeve_balance,0.0,18783.3880867554,0.0
TSLA,18911.55,18911.55,0.9987399320510052,0.0012600679489947872,0.0,sleeve_balance,18887.720161979185,23.829838020812367,0.0
XRPZ,18671.94,18671.94,0.9373540478538812,0.0,0.0,sleeve_balance,17502.218540284797,0.0,0.0
AMZN,17571.93,17571.93,0.9648625336084311,0.0,0.0,sleeve_balance,16954.49690019,0.0,0.0
PANW,17467.079999999998,17467.079999999998,0.9172014266090499,0.0,0.0,sleeve_balance,16020.830694694401,0.0,0.0
AVGO,16896.93,16896.93,0.9884354134171118,0.0,0.0,sleeve_balance,16701.52399003,0.0,0.0
GOOGL,15710.220000000001,15710.220000000001,0.9341240693892255,0.0,0.0,sleeve_balance,14675.2946374,0.0,0.0
AAPL,15662.44,15662.44,0.9721134034429949,0.0,0.0,sleeve_balance,15225.6678546217,0.0,0.0
CRML,15348.96,15348.96,0.9429559110521886,0.0,0.0,sleeve_balance,14473.3925605036,0.0,0.0
BA,14771.140000000001,14771.140000000001,0.9686628486133433,0.0,0.0,sleeve_balance,14308.2545496665,0.0,0.0
META,14277.36,14277.36,0.4966389592024156,0.4300176200525307,0.0,sleeve_balance,7090.6932105582,6139.5163678332,0.0
GDX,14242.8,14242.8,1.0,0.0,0.0,sleeve_balance,14242.8,0.0,0.0
TSM,13910.0,13910.0,0.993717928926916,0.0,0.0,sleeve_balance,13822.616391373402,0.0,0.0
GSOL,13480.070000000002,13480.070000000002,1.0,0.0,0.0,sleeve_balance,13480.070000000002,0.0,0.0
MRVL,12306.25,12306.25,1.0,0.0,0.0,sleeve_balance,12306.25,0.0,0.0
NNE,11847.6,11847.6,1.0,0.0,0.0,sleeve_balance,11847.6,0.0,0.0
XOP,11623.68,11623.68,1.0,0.0,0.0,sleeve_balance,11623.68,0.0,0.0
RCAT,11474.01,11474.01,1.0,0.0,0.0,sleeve_balance,11474.01,0.0,0.0
NBIS,11048.64,11048.64,0.9323699433052394,0.0,0.0,sleeve_balance,10301.4198504,0.0,0.0
CRCL,10801.44,10801.44,0.7817100606446918,0.0,0.0,sleeve_balance,8443.59431745,0.0,0.0
QBTS,10685.400000000001,10685.400000000001,0.9796006416530965,0.0,0.0,sleeve_balance,10467.424696319998,0.0,0.0
CEG,10616.199999999999,10616.199999999999,0.963719781758068,0.0,0.0,sleeve_balance,10231.0419471,0.0,0.0
TER,10347.52,10347.52,1.0,0.0,0.0,sleeve_balance,10347.52,0.0,0.0
ASTS,10278.42,10278.42,1.0,0.0,0.0,sleeve_balance,10278.42,0.0,0.0
LEU,10242.779999999999,10242.779999999999,0.9315316016208491,0.0,0.0,sleeve_balance,9541.47325845,0.0,0.0
WULF,9846.24,9846.24,1.0,0.0,0.0,sleeve_balance,9846.24,0.0,0.0
XLE,9691.2,9691.2,1.0,0.0,0.0,sleeve_balance,9691.2,0.0,0.0
PLUG,9620.26,9620.26,0.9782545282227298,0.0,0.0,sleeve_balance,9411.06290768,0.0,0.0
CRM,9279.960000000001,9279.960000000001,0.9262078374901399,0.0,0.0,sleeve_balance,8595.171683595,0.0,0.0
KLAC,9262.92,9262.92,1.0,0.0,0.0,sleeve_balance,9262.92,0.0,0.0
SOEZ,9262.24,9262.24,0.9872215035671715,0.0,0.0,sleeve_balance,9143.882499199999,0.0,0.0
BMNR,9239.4,9239.4,0.9991945594389247,0.0,0.0,sleeve_balance,9231.95821248,0.0,0.0
GEV,9236.900000000001,9236.900000000001,1.0,0.0,0.0,sleeve_balance,9236.900000000001,0.0,0.0
CRWV,9195.9,9195.9,1.0,0.0,0.0,sleeve_balance,9195.9,0.0,0.0
XOM,9142.56,9142.56,1.0,0.0,0.0,sleeve_balance,9142.56,0.0,0.0
VRT,9113.28,9113.28,1.0,0.0,0.0,sleeve_balance,9113.28,0.0,0.0
FXI,9036.0,9036.0,0.9642699131474101,0.0,0.0,sleeve_balance,8713.142935199998,0.0,0.0
ALAB,8904.42,8904.42,0.9568128272251308,0.0,0.0,sleeve_balance,8519.863275,0.0,0.0
CSCO,8837.64,8837.64,1.0,0.0,0.0,sleeve_balance,8837.64,0.0,0.0
MARA,8826.48,8826.48,0.0,0.9606515927209941,0.0,sleeve_balance,0.0,8479.17207012,0.0
IREN,8824.59,8824.59,0.9955703705454418,0.0,0.0,sleeve_balance,8785.5003362116,0.0,0.0
MRNA,8780.56,8780.56,0.98128926825305,0.0,0.0,sleeve_balance,8616.269297252,0.0,0.0
SRPT,8771.13,8771.13,1.0,0.0,0.0,sleeve_balance,8771.13,0.0,0.0
INTC,8633.94,8633.94,1.0,0.0,0.0,sleeve_balance,8633.94,0.0,0.0
CORZ,8576.15,8576.15,0.984357336287262,0.0,0.0,sleeve_balance,8441.996169600001,0.0,0.0
ASML,8363.34,8363.34,0.9779723430426599,0.0,0.0,sleeve_balance,8179.1152154624,0.0,0.0
SNOW,8191.110000000001,8191.110000000001,0.9385699653954103,0.0,0.0,sleeve_balance,7687.92982925,0.0,0.0
