symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,-35.659636,0.0,0.0,0.0,-22.61,4.373275457625722,0.0,0.0,-53.896360542374275
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-56.517672,0.0,0.0,0.0,-43.73,5.885351223893814,0.0,0.0,-94.36232077610617
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,-125.136063,0.0,0.0,0.0,-31.76,4.62052026043193,0.0,0.0,-152.27554273956807
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-272.384355,0.0,0.0,0.0,-8.23,4.829431478163902,0.0,0.0,-275.78492352183616
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-316.859044,0.0,0.0,0.0,-8.54,6.5489587847251975,0.0,0.0,-318.8500852152748
SDS,PROSHARES ULTRASHORT S&P500,0.0,-341.93076,0.0,0.0,0.0,-15.73,6.556407232216491,0.0,0.0,-351.10435276778355
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,-362.196683,0.0,0.0,0.0,-25.84,4.80997820687712,0.0,0.0,-383.22670479312285
EWV,PROSHARES ULTSHRT MSCI JAPAN,-396.59563052,-4.470954,0.0,0.0,0.0,-2.5100000000000002,0.3058501698805553,0.0,0.0,-403.2707343501194
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2223.537632,0.0,0.0,0.0,-106.61999999999999,8.063476441288055,0.0,0.0,-2322.094155558712
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-2770.529378,0.0,0.0,0.0,-46.839999999999996,9.49745264365935,0.0,0.0,-2811.2778836563407
