symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3062.845888,0.0,0.0,-25.53,-56.19,1.5595995197258579,0.0,0.0,2982.6854875197255
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,1895.605835,0.0,0.0,-15.54,-137.5,6.9627111797799435,0.0,0.0,1749.52854617978
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2023.396611,0.0,0.0,0.0,-336.7,35.773263771516525,0.0,0.0,1722.4698747715163
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1700.827687,0.0,0.0,-29.37,-38.09,9.650871269346622,0.0,0.0,1643.0185582693468
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1101.964204,0.0,0.0,0.0,-242.91,11.87225879105967,0.0,0.0,870.9264627910599
SDS,PROSHARES ULTRASHORT S&P500,0.0,734.37656,0.0,0.0,-26.99,-80.26,19.31976653368033,0.0,0.0,646.4463265336803
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,497.051216,0.0,0.0,-26.13,-93.59,11.333949126823176,0.0,0.0,388.66516512682324
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,26.352349,0.0,0.0,-19.3,-2.03,0.47763586715786205,0.0,0.0,5.995804597157863
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,47.451913,0.0,0.0,0.0,-76.75,16.242344040749078,0.0,0.0,-13.055742959250924
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,17.302054,0.0,0.0,-156.44,-57.6,2.314371774921637,0.0,0.0,-34.53905927507835
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,22.94934,0.0,0.0,-169.89000000000001,-8.82,0.6681103723218098,0.0,0.0,-50.6686873676782
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,194.537544,0.0,0.0,-1.46,-22.47,5.5649433824866135,0.0,0.0,-203.50674183751343
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3434.175048,0.0,0.0,-90.65,-340.59000000000003,28.234797728612183,0.0,0.0,-3840.586208571388
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3859.197632,0.0,0.0,0.0,-551.25,26.360092668617856,0.0,0.0,-4384.087539331382
