underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,105844.56,105844.56,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-106360.6505052,106360.6505052,1.0,0.0,0.0
AAPL,AAPL,spot,550.3,550.3,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-673.9055629812,673.9055629812,1.0,0.0,0.0
ACHR,ACHR,spot,6471.29,6471.29,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-5967.490696160001,5967.490696160001,1.0,0.0,0.0
ADBE,ADBE,spot,580.23,580.23,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1150.407681,1150.407681,1.0,0.0,0.0
AFRM,AFRM,spot,1998.1,1998.1,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2149.29300416,2149.29300416,1.0,0.0,0.0
ALAB,ALAB,spot,10348.0,10348.0,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-10170.53515104,10170.53515104,1.0,0.0,0.0
ALB,ALB,spot,1128.4,1128.4,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1786.4871820884002,1786.4871820884002,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,3727.9900000000002,3727.9900000000002,0.9460351064027536,0.9460351064027536,-0.892070212805507
AMD,DAMD,inverse_b4_etf,3038.3180290799996,3038.3180290799996,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2824.9186598364004,2824.9186598364004,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2926.6710760800006,2926.6710760800006,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2934.3965666400004,2934.3965666400004,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-26004.2139123768,26004.2139123768,0.0,1.0,0.0
AMZN,AMZN,spot,681.03,681.03,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-303.0491709,303.0491709,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-945.4909839272,945.4909839272,1.0,0.0,0.0
ANET,ANET,spot,1819.9499999999998,1819.9499999999998,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1841.3273047499997,1841.3273047499997,1.0,0.0,0.0
APH,APH,spot,495.45000000000005,495.45000000000005,1.0,0.0,0.0
APH,APHU,core_levered_etf,-762.15999706,762.15999706,1.0,0.0,0.0
APP,APP,spot,8918.6,8918.6,1.0,0.0,0.0
APP,APPX,core_levered_etf,-9165.721467,9165.721467,1.0,0.0,0.0
ARKK,ARKK,spot,1760.42,1760.42,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1884.760948928,1884.760948928,1.0,0.0,0.0
ARM,ARM,spot,3129.39,3129.39,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3180.7591577999997,3180.7591577999997,1.0,0.0,0.0
ASML,ASML,spot,1841.18,1841.18,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-951.9900822691999,951.9900822691999,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,43486.92195294001,43486.92195294001,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,35697.28,35697.28,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-35765.54178036,35765.54178036,1.0,0.0,0.0
AVAV,AVAV,spot,10797.720000000001,10797.720000000001,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-10842.8018916,10842.8018916,1.0,0.0,0.0
AVGO,AVGO,spot,2652.3700000000003,2652.3700000000003,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-935.73376624,935.73376624,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-981.49244072,981.49244072,1.0,0.0,0.0
AXTI,AXTI,spot,123064.92,123064.92,1.0,0.0,0.0
AXTI,AXTX,core_levered_etf,-120826.96943136002,120826.96943136002,1.0,0.0,0.0
BA,BA,spot,872.48,872.48,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-844.2129635082,844.2129635082,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-891.3575580337999,891.3575580337999,1.0,0.0,0.0
BABA,BABA,spot,2186.6099999999997,2186.6099999999997,0.35343329069377566,0.6465667093062244,0.0
BABA,BABU,core_levered_etf,-296.91039479999995,296.91039479999995,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-898.3580231999999,898.3580231999999,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-23177.746679625,23177.746679625,0.0,1.0,0.0
BBAI,BBAI,spot,12784.09,12784.09,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-12272.125773547199,12272.125773547199,1.0,0.0,0.0
BE,BE,spot,19169.16,19169.16,1.0,0.0,0.0
BE,BEG,core_levered_etf,-13595.112368715401,13595.112368715401,1.0,0.0,0.0
BE,BEX,core_levered_etf,-19056.547321920003,19056.547321920003,1.0,0.0,0.0
BIDU,BIDU,spot,1039.8999999999999,1039.8999999999999,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-1053.0158616544002,1053.0158616544002,1.0,0.0,0.0
BLSH,BLSH,spot,6760.92,6760.92,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-6439.424802241199,6439.424802241199,1.0,0.0,0.0
BMNR,BMNR,spot,25228.08,25228.08,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-11975.646817030001,11975.646817030001,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-13156.523542008,13156.523542008,1.0,0.0,0.0
BULL,BULL,spot,2265.48,2265.48,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-1558.746232272,1558.746232272,1.0,0.0,0.0
CEG,CEG,spot,1346.5668039999998,1346.5668039999998,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1394.62066422,1394.62066422,1.0,0.0,0.0
CHNL,CHNL,spot,1130.7157855500002,1130.7157855500002,1.0,0.0,0.0
CHNL,CHNU,core_levered_etf,-1009.336142052,1009.336142052,1.0,0.0,0.0
CIFR,CIFR,spot,10503.119999999999,10503.119999999999,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-9283.466947986,9283.466947986,1.0,0.0,0.0
CLS,CLS,spot,10842.0,10842.0,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-10921.198346100002,10921.198346100002,1.0,0.0,0.0
CLSK,CLSK,spot,10569.42,10569.42,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-9200.702620799999,9200.702620799999,1.0,0.0,0.0
CMG,CMG,spot,1162.08,1162.08,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-1251.95351427,1251.95351427,1.0,0.0,0.0
CNC,CNC,spot,1165.86,1165.86,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1348.281222412,1348.281222412,1.0,0.0,0.0
COHR,COHR,spot,7330.5,7330.5,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-7629.1554628799995,7629.1554628799995,1.0,0.0,0.0
COIN,COIN,spot_b4_structural,55440.280000000006,55440.280000000006,0.3527228282265261,0.6902106709418613,-0.0429334991683872
COIN,CONI,inverse_b4_etf,17382.418255499502,17382.418255499502,0.0,0.0,1.0
COIN,COIG,core_levered_etf,-3883.239144,3883.239144,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-5118.343592895,5118.343592895,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-5213.824586080001,5213.824586080001,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-6291.150230759999,6291.150230759999,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-40127.385343999995,40127.385343999995,0.0,1.0,0.0
COPX,COPX,spot,1988.48,1988.48,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1461.55909464,1461.55909464,1.0,0.0,0.0
CORZ,CORZ,spot,3026.97,3026.97,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3068.9815704000002,3068.9815704000002,1.0,0.0,0.0
CPNG,CPNG,spot,1876.6,1876.6,1.0,0.0,0.0
CPNG,CPNX,core_levered_etf,-1850.355958464,1850.355958464,1.0,0.0,0.0
CRCL,CRCL,spot,49130.340000000004,49130.340000000004,0.8867708532232832,0.11322914677671678,0.0
CRCL,CCUP,core_levered_etf,-4023.1577704499996,4023.1577704499996,1.0,0.0,0.0
CRCL,CRY,yieldboost_etf,-5562.98647905,5562.98647905,0.0,1.0,0.0
CRCL,CRCA,core_levered_etf,-16503.2457106,16503.2457106,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-20352.87488052,20352.87488052,1.0,0.0,0.0
CRDO,CRDO,spot,9649.079999999998,9649.079999999998,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-9433.27332,9433.27332,1.0,0.0,0.0
CRM,CRM,spot,1051.33,1051.33,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-1094.3271422999999,1094.3271422999999,1.0,0.0,0.0
CRML,CRML,spot,79330.42,79330.42,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-23921.01462435,23921.01462435,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-84093.15601544,84093.15601544,1.0,0.0,0.0
CRWD,CRWD,spot,678.65,678.65,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-611.52695898,611.52695898,1.0,0.0,0.0
CRWV,CORD,inverse_b4_etf,70564.85164850001,70564.85164850001,0.0,0.0,1.0
CRWV,CRWV,spot_b4_structural,23109.84,23109.84,1.5837085781919846,0.4162914218080151,-1.0
CRWV,CWY,yieldboost_etf,-6074.6202198,6074.6202198,0.0,1.0,0.0
CRWV,CRWU,core_levered_etf,-11644.28982024,11644.28982024,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-14867.697275860002,14867.697275860002,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-15805.7823475,15805.7823475,1.0,0.0,0.0
DELL,DELL,spot,2456.7,2456.7,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-2512.60485112,2512.60485112,1.0,0.0,0.0
DKNG,DKNG,spot,1709.4,1709.4,1.0,0.0,0.0
DKNG,DKNX,core_levered_etf,-1374.1825807264,1374.1825807264,1.0,0.0,0.0
DNN,DNN,spot,1639.3799999999999,1639.3799999999999,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1534.2537689600001,1534.2537689600001,1.0,0.0,0.0
DUOL,DUOL,spot,3958.02,3958.02,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-3721.3180492664005,3721.3180492664005,1.0,0.0,0.0
EOSE,EOSE,spot,23178.54,23178.54,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-24023.33859432,24023.33859432,1.0,0.0,0.0
ETHA,ETHA,spot,17563.04,17563.04,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-4598.283924480001,4598.283924480001,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-5508.399674560001,5508.399674560001,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-6498.642091199999,6498.642091199999,1.0,0.0,0.0
EWW,EWW,spot,2053.872184,2053.872184,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-1976.5218277200001,1976.5218277200001,1.0,0.0,0.0
EWY,EWY,spot,7790.0,7790.0,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-7418.287749540001,7418.287749540001,1.0,0.0,0.0
FCX,FCX,spot,1570.0,1570.0,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-1388.5939068498,1388.5939068498,1.0,0.0,0.0
FIG,FIG,spot,9194.64,9194.64,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-8816.290384,8816.290384,1.0,0.0,0.0
