symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ASTS,ASTS,AST SPACEMOBILE INC,0.0,9209.919999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209.919999999996
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,5989.660961,0.0,0.0,0.0,-139.28,61.65914373481516,0.0,0.0,5912.040104734815
MSTR,MSTR,STRATEGY INC,0.0,5648.556476590862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5648.556476590862
RKLB,RKLB,ROCKET LAB CORP,0.0,4325.879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.879999999999
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,4449.344524,0.0,0.0,0.0,-506.94,56.96294992466167,0.0,0.0,3999.3674739246617
IREN,IREN,IREN LTD,0.0,3790.223221599884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.223221599884
CRWV,CRWV,COREWEAVE INC-CL A,0.0,3729.9599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.9599999999996
RGTI,RGTI,RIGETTI COMPUTING INC,0.0,1563.9005408098867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.9005408098867
COIN,COIN,COINBASE GLOBAL INC -CLASS A,0.0,1237.2197975553138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.2197975553138
SNDQ,SNDK,TRADR 2X SHRT SNDK DLY ETF,0.0,959.648913,0.0,0.0,0.0,0.0,61.65086527200132,0.0,0.0,1021.2997782720013
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,1562.93144603,0.0,0.0,0.0,0.0,-838.59,0.0,0.0,0.0,724.3414460299999
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,258.11789,0.0,0.0,0.0,-8.78,5.233176125921938,0.0,0.0,254.57106612592193
LITE,LITE,LUMENTUM HOLDINGS INC,0.0,191.1199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.1199999999999
QBTS,QBTS,D-WAVE QUANTUM INC,0.0,122.96000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.96000000000006
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
SPCG,SPCX,TRADR 2X SHORT SPCX DLY ETF,0.0,16.236425,0.0,0.0,0.0,0.0,2.755156256979927,0.0,0.0,18.991581256979927
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
