run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-06-26,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-06-26,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-06-26,QDEL,9000.0,0.0,0.0,9000.0,17000.0,-8000.0
2026-06-26,JPM,72.0,0.0,0.0,72.0,7648.0,-7576.0
2026-06-26,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-06-26,MCHB,516.0,0.0,0.0,516.0,7213.0,-6697.0
2026-06-26,BUR,71.65090000000001,0.0,0.0,71.65090000000001,5161.6509,-5090.0
2026-06-26,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-06-26,SLND,4000.0,0.0,0.0,4000.0,0.0,4000.0
2026-06-26,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-06-26,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-06-26,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-06-26,GPGI,0.5119,0.0,0.0,0.5119,2408.5119,-2408.0
2026-06-26,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-06-26,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-06-26,ASO,-1292.0,0.0,0.0,-1292.0,0.0,-1292.0
2026-06-26,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-06-26,CLSZ,-1202.0,0.0,0.0,-1202.0,0.0,-1202.0
2026-06-26,NNEX,-1042.0,0.0,0.0,-1042.0,0.0,-1042.0
2026-06-26,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-06-26,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-06-26,SOLX,-689.0,0.0,0.0,-689.0,0.0,-689.0
2026-06-26,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-06-26,MCO,2.4213,0.0,0.0,2.4213,623.4213,-621.0
2026-06-26,BLSX,-575.0,0.0,0.0,-575.0,0.0,-575.0
2026-06-26,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-06-26,DASX,-387.0,0.0,0.0,-387.0,0.0,-387.0
2026-06-26,AXP,1.0,0.0,0.0,1.0,365.0,-364.0
2026-06-26,CELT,-338.0,0.0,0.0,-338.0,0.0,-338.0
2026-06-26,SRPU,-306.0,0.0,0.0,-306.0,0.0,-306.0
2026-06-26,DKUP,-277.0,0.0,0.0,-277.0,0.0,-277.0
2026-06-26,BULX,-191.0,0.0,0.0,-191.0,0.0,-191.0
2026-06-26,BTFL,-185.0,0.0,0.0,-185.0,0.0,-185.0
2026-06-26,MDBX,-145.0,0.0,0.0,-145.0,0.0,-145.0
2026-06-26,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-06-26,OPEN,3903.0,0.0,0.0,3903.0,4025.0,-122.0
2026-06-26,FRDU,-113.0,0.0,0.0,-113.0,0.0,-113.0
