underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.920453197830077,computed,45282.301985100006,142067.08131190002
ASTS,space,override,1.0,letf,3.228723229175,computed,43418.66017258001,114949.7437333
LITE,semis,override,1.0,letf,2.730328158734172,computed,36815.0790939,80495.73219026001
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,24429.674243568006,111295.251694132
NBIS,software,override,1.0,letf,3.1657766037233936,computed,20150.862731990008,91777.32331439
SNDK,semis,override,1.0,letf,3.933462322427434,computed,18986.54312264,80697.32098216
RKLB,space,override,1.0,letf,3.3248528972263798,computed,18637.89025803,36247.82121897
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,14247.77942374,42886.37766318
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,12188.755357764516,133456.6411532345
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,11967.202590958994,111040.190780561
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,6786.9475,6786.9475
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,6525.368340110001,43358.75165989
LUNR,space,override,1.0,letf,3.5099023294971254,computed,5471.075746139997,26057.12425386
RDW,space,override,1.0,letf,3.749036999495683,computed,4330.8,4330.8
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,3646.699029852407,64047.9922954276
CRCL,software,override,1.0,letf,3.033920107686827,computed,2688.0751593800014,95572.60484062
AXTI,semis,vendor,0.75,letf,3.739950077462461,computed,2237.950568639979,243891.88943136
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,1754.4271469264004,10812.3128530736
PLTR,software,override,1.0,letf,1.7903566787716079,computed,1530.846655099998,17563.2133449
CLSK,crypto-equity,override,1.0,letf,3.317578998332596,computed,1368.7173792000012,19770.1226208
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1219.6530520139986,19786.586947986
NVTS,semis,override,1.0,letf,4.257920064257825,computed,1217.5105294399982,59387.28947056
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1112.3737131199996,16903.14628688
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,957.71430976,34168.36569024
ASML,semis,override,1.0,letf,2.1928656735021144,computed,889.1899177308002,2793.1700822692
GDX,metals,override,1.0,letf,1.7025260061014063,computed,852.5182548400005,7471.18174516
SPCX,industrials,vendor,0.75,letf,4.322250491268095,computed,804.0799999999999,6312.08
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,784.6339996800016,86266.06600031999
SOFI,fintech,override,1.0,letf,2.546608447289008,computed,766.9566671151999,9751.4433328848
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,764.7728379789987,39703.547162021
AVGO,semis,override,1.0,letf,2.125126388326301,computed,735.1437930400003,4569.59620696
ORCL,mega-cap-tech,override,1.0,letf,1.826240798068687,computed,721.6515160800002,6901.34848392
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,706.733767728,3824.226232272
NOW,software,override,1.0,letf,0.7493036941658241,computed,680.3892806699998,2363.29071933
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,616.0131967500001,27762.96680325
JOBY,evtol,override,1.0,letf,3.1401542503661553,computed,610.7394733999997,2759.8605266000004
PONY,china,override,1.0,letf,3.2486305265124287,computed,600.5425791999996,5775.0574208
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,583.9832463999999,3808.0167536
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,570.7767198000001,44726.1032802
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,561.8693943999999,2962.5306056
FIGR,software,override,1.0,letf,2.8557455640484393,computed,549.2913171199993,7093.148682880001
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,540.5156665600007,94092.23433344
GLW,semis,override,1.0,letf,2.5531940209964326,computed,537.45911768,5846.82088232
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,534.6155899495989,34080.3844100504
COPX,metals,override,1.0,letf,2.250203779408512,computed,526.92090536,3450.0390946400003
BBAI,software,override,1.0,letf,3.0555413304637407,computed,511.9642264528011,25056.2157735472
ACHR,evtol,override,1.0,letf,2.956593445672337,computed,503.7993038399991,12438.78069616
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,483.2626009600008,20729.57739904
VRT,hardware,override,1.0,letf,2.5303054599786376,computed,482.14809999999966,4075.8319
PLUG,clean,override,1.0,letf,2.640700478240554,computed,432.6796665536003,14694.340333446398
MRVL,semis,override,1.0,letf,2.846530170374213,computed,394.81653968,4105.34346032
ZETA,software,override,1.0,letf,2.629444382756858,computed,388.1888174999999,7085.6511825
PAAS,metals,override,1.0,letf,1.812445925817611,computed,387.3371463154999,4395.3068076845
FIG,software,override,1.0,letf,1.2418918468294895,computed,378.3496159999995,18010.930384
EWY,intl,override,1.0,letf,2.584677129398439,computed,371.71225045999927,15208.28774954
TSLA,mega-cap-tech,override,1.0,letf,2.0978772580424696,computed,369.6521310259997,7882.987868974
DKNG,software,override,1.0,letf,0.7963342571321939,computed,335.21741927360017,3083.5825807264
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,333.040696160002,30237.35930384
QS,clean,override,1.0,letf,3.11125513860868,computed,331.38990699999977,8595.370093000001
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,327.1645160000008,13802.515484
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,321.4951977588007,13200.3448022412
SOUN,software,override,1.0,letf,3.0227970436445264,computed,321.2205319436998,8323.0994680563
LMND,insurtech,override,1.0,letf,2.543393382486076,computed,308.9914639888002,6409.8085360112
WDC,semis,override,1.0,letf,2.884838287507684,computed,297.47289077999994,11862.65390322
LAC,metals,override,1.0,letf,2.087658167721897,computed,286.7542045711998,11317.1457954288
XPEV,china,override,1.0,letf,1.6163956365850718,computed,281.20397052,2936.95602948
UPST,fintech,override,1.0,letf,2.773280740847529,computed,274.2690300000004,12715.91097
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,268.11981727999955,4827.08018272
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,267.429238499999,19231.1307615
FXI,china,override,1.0,letf,0.852411578916032,computed,266.50258464000035,2474.45735136
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,263.8894810720003,15282.230518927998
SOEZ,broad,override,1.0,letf,2.631536513449184,computed,259.14426748000096,16371.58503652
DUOL,software,override,1.0,letf,0.8903104989326522,computed,236.70195073359943,7679.3380492664
RBLX,software,override,1.0,letf,1.696768280751925,computed,233.8921398800003,6910.16786012
NIO,china,override,1.0,letf,1.2113307687486528,computed,227.0745863704002,2119.0054136296003
SNOW,software,override,1.0,letf,1.27175792323306,computed,216.58586963000016,7957.57413037
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,215.80667999999787,19082.35332
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,209.58471839999947,12739.2952816
SHOP,software,override,1.0,letf,2.1492424343633747,computed,199.40025434239988,5158.359745657601
U,software,override,1.0,letf,2.286115823655005,computed,192.8571072800005,15512.62289272
SNAP,software,override,1.0,letf,1.9450162831953806,computed,191.6415387879988,11283.318461212
NU,fintech,override,1.0,letf,1.3188592137241022,computed,186.9,186.9
TEM,software,override,1.0,letf,2.5124072101626433,computed,185.3923025599997,11337.30769744
FCX,metals,override,1.0,letf,2.1368187311172027,computed,181.40609315019992,2958.5939068498
RDDT,software,override,1.0,letf,1.9176130034891206,computed,180.67331616000047,9300.52668384
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,177.46484896000038,20518.53515104
