bucket,etf,underlying,w_book,frac_sleeve
inverse_decay_bucket4,SMZ,SMR,0.11877593354213907,0.9502074683371126
core_leveraged,CRMU,CRML,0.10354535939709422,0.15340053244013957
core_leveraged,SNXX,SNDK,0.09867338378176702,0.14618279078780297
whitelist_stock,FBYY,META,0.09728037543172603,0.4864018771586301
core_leveraged,RCAX,RCAT,0.09585455501438059,0.14200674816945272
whitelist_stock,XBTY,IBIT,0.09317519151560374,0.46587595757801864
core_leveraged,TXXS,TSUI,0.07862152517449297,0.11647633359184144
core_leveraged,OPEG,OPEN,0.056402025026268225,0.08355855559447144
core_leveraged,RDWU,RDW,0.02802345627983257,0.04151623152567788
core_leveraged,NVTX,NVTS,0.02732156917347436,0.04047639877551757
core_leveraged,LACG,LAC,0.022595570482710294,0.03347491923364488
core_leveraged,ONDG,ONDS,0.01248497805401193,0.018496263783721375
core_leveraged,SMU,SMR,0.00945510919008177,0.014007569170491509
core_leveraged,ONDL,ONDS,0.007669578412563098,0.011362338388982367
core_leveraged,CRCG,CRCL,0.00732276629268987,0.010848542655836844
core_leveraged,BMNG,BMNR,0.0071757095950103844,0.010630680881496865
core_leveraged,USGG,USAR,0.007032749982320087,0.010418888862696424
core_leveraged,OPEX,OPEN,0.006784023761207611,0.010050405572159422
core_leveraged,ASTX,ASTS,0.006590301606089599,0.009763409786799406
whitelist_stock,SMYY,SMCI,0.006424432203112863,0.03212216101556431
core_leveraged,BEX,BE,0.0039844837821252695,0.005902938936481881
core_leveraged,OSCX,OSCR,0.0038466432521967707,0.005698730743995215
core_leveraged,GLXU,GLXY,0.0034435858382602,0.00510160864927437
core_leveraged,BMNU,BMNR,0.0026210336033202332,0.0038830127456596047
core_leveraged,CLSX,CLSK,0.0018218438488762623,0.002699027924261129
core_leveraged,OKLL,OKLO,0.0016696531788327434,0.0024735602649373976
core_leveraged,CIFG,CIFR,0.0012747615663732915,0.0018885356538863576
core_leveraged,PLUL,PLUG,0.0011172817293482256,0.0016552321916270007
whitelist_stock,IOYY,IONQ,0.001045311980638195,0.005226559903190974
core_leveraged,LEUX,LEU,0.0004149380158042145,0.000614722986376614
