etf,underlying,pair_frac_merged
SMZ,SMR,0.11877593354213901
CRMU,CRML,0.10354535939709418
SNXX,SNDK,0.09867338378176697
FBYY,META,0.09728037543172599
RCAX,RCAT,0.09585455501438055
XBTY,IBIT,0.0931751915156037
TXXS,TSUI,0.07862152517449293
OPEG,OPEN,0.0564020250262682
RDWU,RDW,0.028023456279832555
NVTX,NVTS,0.02732156917347435
LACG,LAC,0.022595570482710284
ONDG,ONDS,0.012484978054011924
SMU,SMR,0.009455109190081766
ONDL,ONDS,0.007669578412563095
CRCG,CRCL,0.007322766292689867
BMNG,BMNR,0.007175709595010381
USGG,USAR,0.007032749982320083
OPEX,OPEN,0.006784023761207608
ASTX,ASTS,0.006590301606089597
SMYY,SMCI,0.006424432203112861
BEX,BE,0.003984483782125268
OSCX,OSCR,0.003846643252196769
GLXU,GLXY,0.003443585838260198
BMNU,BMNR,0.002621033603320232
CLSX,CLSK,0.0018218438488762615
OKLL,OKLO,0.0016696531788327428
CIFG,CIFR,0.0012747615663732908
PLUL,PLUG,0.0011172817293482252
IOYY,IONQ,0.0010453119806381945
LEUX,LEU,0.00041493801580421433
LITX,LITE,0.0004149378392792136
KEEX,KEEL,0.0004149378259483261
CRCA,CRCL,0.0004149378128204402
FGRU,FIGR,0.0004149378060982397
UUUG,UUUU,0.0004149378038026485
SATG,SATS,0.00041493780256900473
NEBX,NBIS,0.0004149378013303559
BAIG,BBAI,0.00041493779889223214
ETHU,ETHA,0.0004149377886863084
QBTX,QBTS,0.00041493778694143936
WULX,WULF,0.0004149377780663566
IREG,IREN,0.00041493777797947684
MAAY,MARA,0.00041493777732088137
UECG,UEC,0.0004149377765540669
COYY,COIN,0.00041493777562399373
MRNX,MRNA,0.0004149377748747299
PONX,PONY,0.00041493777448052625
CWVX,CRWV,0.0004149377744621521
ZETX,ZETA,0.0004149377743510082
WDCX,WDC,0.0004149377742803209
NBIL,NBIS,0.00041493777344440405
CCUP,CRCL,0.00041493777319677434
SOFA,SOFI,0.00041493777274109826
FBL,META,0.0004149377726234487
HMYY,HIMS,0.0004149377724774336
ETU,ETHA,0.00041493777231591087
CIFU,CIFR,0.0004149377719283813
URAA,URA,0.00041493777177381954
MTYY,MSTR,0.00041493777176362516
METU,META,0.0004149377717383641
QBY,QBTS,0.0004149377717332749
CRWG,CRWV,0.00041493777169736155
NBIG,NBIS,0.0004149377716713369
BABU,BABA,0.000414937771568099
QSU,QS,0.0004149377710450575
BITU,IBIT,0.00041493777094141085
BTCL,IBIT,0.0004149377708648147
BITX,IBIT,0.00041493777080101605
MPL,MP,0.0004149377704542832
DNNG,DNN,0.0004149377703646421
ASMU,ASML,0.0004149377703280821
MPG,MP,0.00041493777024283364
XXRP,XRPZ,0.0004149377701909899
SRPU,SRPT,0.0004149377701568446
ETHT,ETHA,0.00041493777010567973
SOLX,GSOL,0.00041493777010458306
QUBX,QUBT,0.00041493777003370855
CLSZ,CLSK,0.00041493776991954624
UXRP,XRPZ,0.00041493776977984733
FCXG,FCX,0.00041493776970970465
BULX,BULL,0.0004149377695293897
HUTG,HUT,0.000414937769506055
RGTX,RGTI,0.0004149377694723046
SBTU,SBET,0.0004149377693894104
YINN,FXI,0.00041493776935429646
FLYT,FLY,0.000414937769299033
COPZ,COPX,0.00041493776926462036
SPXL,SPY,0.0004149377690542483
BABX,BABA,0.00041493776901663443
TQQQ,QQQ,0.00041493776877613
NVDG,NVDA,0.00041493776876869756
CWEB,KWEB,0.00041493776873812425
SOLT,SOEZ,0.0004149377687151912
QBTZ,QBTS,0.0004149377687136947
COIA,COIN,0.0004149377687060515
XRPT,XRPZ,0.00041493776853689535
ARCX,ACHR,0.0004149377684910836
MEXX,EWW,0.00041493776838969637
BOEU,BA,0.0004149377683535066
NVDU,NVDA,0.00041493776829361334
BOEG,BA,0.0004149377682935768
COHX,COHR,0.0004149377682555079
GOOX,GOOGL,0.0004149377682550534
GEVX,GEV,0.0004149377681713723
LLYX,LLY,0.0004149377681485933
TXXD,TDOG,0.0004149377681393054
NVDL,NVDA,0.0004149377681364224
CRWU,CRWV,0.00041493776813130107
AMDL,AMD,0.0004149377680869694
AMUU,AMD,0.0004149377680255174
URTY,IWM,0.00041493776788246523
UBRL,UBER,0.00041493776778001615
CONL,COIN,0.00041493776775235674
AMZZ,AMZN,0.000414937767696521
GGLL,GOOGL,0.0004149377676254035
AMDG,AMD,0.00041493776757395393
AAPB,AAPL,0.0004149377675670581
GDXU,GDX,0.00041493776755399306
MSFU,MSFT,0.0004149377675132279
SOXL,SOXX,0.00041493776735404455
NVDB,NVDA,0.0004149377673209957
TSLI,TSLA,0.0004149377672778034
IRE,IREN,0.0004149377672578168
NUGT,GDX,0.0004149377671738862
ETRL,ETOR,0.0004149377671481176
AMZU,AMZN,0.0004149377671179938
TSLL,TSLA,0.00041493776701009204
ELIL,LLY,0.0004149377670081021
TSLR,TSLA,0.0004149377669377675
HIMZ,HIMS,0.00041493776685399327
MUU,MU,0.0004149377667868353
PALU,PANW,0.0004149377667564532
AVGG,AVGO,0.00041493776668311027
JNUG,GDXJ,0.0004149377666694226
ROBN,HOOD,0.00041493776666521237
NUG,NU,0.0004149377666166364
RGTU,RGTI,0.00041493776661658596
RIOX,RIOT,0.0004149377666148123
INTW,INTC,0.0004149377665948512
RKLX,RKLB,0.0004149377665874392
TSMU,TSM,0.00041493776653956385
XRPK,XRPZ,0.00041493776652834214
GLGG,GLXY,0.00041493776650323343
COZX,CORZ,0.0004149377664987486
TSLT,TSLA,0.00041493776648110427
TSMG,TSM,0.0004149377664759302
IONX,IONQ,0.000414937766464554
COIG,COIN,0.0004149377664418356
RBLU,RBLX,0.000414937766382751
SOFX,SOFI,0.00041493776636888625
PANG,PANW,0.0004149377663550081
LRCU,LRCX,0.000414937766344332
VRTL,VRT,0.00041493776632034365
HOOX,HOOD,0.00041493776627066
SNAG,SNAP,0.0004149377662315102
MSTX,MSTR,0.00041493776621082703
UPSX,UPST,0.00041493776615672914
ASMG,ASML,0.0004149377660771298
CNCG,CNC,0.00041493776606811106
ASTN,ASTS,0.000414937766051695
MULL,MU,0.0004149377660512364
KORU,EWY,0.0004149377660246378
NVOX,NVO,0.00041493776598338614
AVL,AVGO,0.0004149377659784782
NFLU,NFLX,0.00041493776593374215
TSLG,TSLA,0.0004149377659249307
TEMT,TEM,0.0004149377658591984
CONX,COIN,0.0004149377658308174
HOOG,HOOD,0.00041493776579098953
NFXL,NFLX,0.00041493776578562696
UNHG,UNH,0.00041493776578452595
ANEL,ANET,0.00041493776566249764
RDTL,RDDT,0.00041493776565783037
JOBX,JOBY,0.00041493776565219284
GUSH,XOP,0.000414937765625572
PTIR,PLTR,0.00041493776557459015
TTDU,TTD,0.00041493776549417563
AVGX,AVGO,0.00041493776546804126
NBIZ,NBIS,0.0004149377654290397
IONL,IONQ,0.00041493776539319244
BEG,BE,0.0004149377653455817
XPEG,XPEV,0.00041493776528728747
HODU,HOOD,0.0004149377652399061
CRMG,CRM,0.0004149377652376785
CEGX,CEG,0.00041493776518033374
MSTU,MSTR,0.0004149377651645488
IREX,IREN,0.0004149377651496055
PYPG,PYPL,0.00041493776510273224
FIGG,FIG,0.00041493776509979774
KLAG,KLAC,0.0004149377650990923
QCMU,QCOM,0.000414937765078869
NIOG,NIO,0.00041493776506074044
PLTU,PLTR,0.00041493776503517805
BU,B,0.00041493776501065036
DKNX,DKNG,0.00041493776495577704
TERG,TER,0.0004149377649348466
NEMG,NEM,0.0004149377648872017
MVLL,MRVL,0.0004149377648848366
AVGU,AVGO,0.00041493776473306115
ORCX,ORCL,0.0004149377647215338
PLTA,PLTR,0.00041493776466877474
CRDU,CRDO,0.00041493776461525104
LABX,ALAB,0.0004149377645736684
VSTL,VST,0.0004149377645711011
AFRU,AFRM,0.00041493776448014996
SOUX,SOUN,0.0004149377644635321
CSEX,CLS,0.0004149377644551843
BEZ,BE,0.00041493776440656055
KTUP,KTOS,0.00041493776438634067
CRWL,CRWD,0.00041493776435633337
ARMG,ARM,0.00041493776435612477
BLSG,BLSH,0.0004149377643030411
LMNX,LMND,0.000414937764218201
SHPU,SHOP,0.0004149377642124888
XYZG,XYZ,0.0004149377641984997
CVNX,CVNA,0.0004149377641805258
CRCD,CRCL,0.00041493776417821223
DUOG,DUOL,0.0004149377641545181
PLTG,PLTR,0.00041493776411437853
SNOU,SNOW,0.00041493776408701516
AVXX,AVAV,0.00041493776399948454
LUNL,LUNR,0.00041493776397743593
APPX,APP,0.0004149377639759853
RKTL,RKT,0.00041493776392912676
NOWL,NOW,0.00041493776386450424
DLLL,DELL,0.00041493776375559944
LINT,INTC,0.0004149377637503946
ORCU,ORCL,0.00041493776365959025
CORD,CRWV,0.00041493776354588086
QPUX,IONQ,0.0004149377635239956
GEMG,GEMI,0.00041493776348893737
OKTG,OKTA,0.0004149377633551648
UNX,U,0.0004149377632534709
IREZ,IREN,0.00041493776308516265
BMNZ,BMNR,0.0004149377629081465
ETHD,ETHA,0.00041493776204493734
PLTZ,PLTR,0.0004149377619341358
MSDD,MSTR,0.00041493776164285
ZSL,SLV,0.0004149377615244755
MSTZ,MSTR,0.0004149377613665349
CONI,COIN,0.00041493776111005165
