etf,underlying,pair_frac_merged
OSCX,OSCR,0.001269680721532039
SOUX,SOUN,0.0012359975452158752
TEMT,TEM,0.0012349362274703562
AMDL,AMD,0.0012284347268773504
UPSX,UPST,0.0012163316733456591
HOOX,HOOD,0.0012131232911010603
COIG,COIN,0.0011162007934937112
RDTL,RDDT,0.0010442538629986064
KTUP,KTOS,0.0010255027395729246
LMNX,LMND,0.0010246249961894827
PTIR,PLTR,0.0010048831261837456
AMUU,AMD,0.0009253323302252028
ARCX,ACHR,0.0008926668833498597
AMDG,AMD,0.0008925904793061304
MULL,MU,0.0008834930560645916
MPL,MP,0.0008278624606343384
HOOG,HOOD,0.0007804505911088087
QSU,QS,0.0007081670828486298
PLTU,PLTR,0.0006803127795495146
NUGT,GDX,0.0006634071820498587
JNUG,GDXJ,0.0006559121067877916
RBLU,RBLX,0.000649141372566304
MPG,MP,0.0006326471088059478
BABX,BABA,0.0005600230413539937
SNOU,SNOW,0.0005562896691283811
SOFX,SOFI,0.0005070335469073114
ANEL,ANET,0.0004838027005220257
PLTA,PLTR,0.0004805649370666719
PONX,PONY,0.0004706275458743357
GDXU,GDX,0.0004608039683746373
VRTL,VRT,0.0004589048159581345
BULX,BULL,0.0004493948672891527
ORCX,ORCL,0.0004480561487101077
GLGG,GLXY,0.0004297196976885669
LRCU,LRCX,0.0004263805281340949
BITX,IBIT,0.00042475429182886745
TSLI,TSLA,0.00042359330958297226
URAA,URA,0.00041160449038077753
GEVX,GEV,0.00041063696349978856
OPEX,OPEN,0.00039295961010115093
NVOX,NVO,0.0003831002119965175
TSLL,TSLA,0.0003617257634659442
AVGG,AVGO,0.00036024985180642177
CVNX,CVNA,0.000343466143734123
BTCL,IBIT,0.0003383479767640715
BITU,IBIT,0.0003287467657962543
HIMZ,HIMS,0.00031439345743269247
TSLR,TSLA,0.0003082032798923692
DKNX,DKNG,0.0003048370379837551
AVL,AVGO,0.0002767791292897239
SRPU,SRPT,0.00027483472879605904
UBRL,UBER,0.00026030037003651395
XYZG,XYZ,0.0002489466978329623
VSTL,VST,0.00024206334351478686
FBL,META,0.00022501765069468898
MVLL,MRVL,0.000223511532996717
SOXL,SOXX,0.00021272171397980773
TSLT,TSLA,0.00020544656989926685
MSTX,MSTR,0.00020539168475866673
SHPU,SHOP,0.00019489371566061984
AFRU,AFRM,0.00019059767416486082
CWEB,KWEB,0.00016695619484729542
LLYX,LLY,0.00016645645071194584
AVGX,AVGO,0.00015919838724654496
NVDG,NVDA,0.0001576653896633102
QCMU,QCOM,0.00015556583747056727
PALU,PANW,0.00015276351963647197
AMZZ,AMZN,0.000134910199771364
CEGX,CEG,0.00013417080684335612
PLTG,PLTR,0.0001327151997816959
TSMG,TSM,0.00012806327437427868
TSMU,TSM,0.00012700428329681952
NVDU,NVDA,0.00012350509060394589
ETRL,ETOR,0.00011826275190128051
GOOX,GOOGL,0.00011487505709589321
METU,META,0.00010972890787348626
NVDL,NVDA,0.00010955389428763812
CRMG,CRM,0.00010882116523167703
TSLG,TSLA,0.00010245346722016824
ARMG,ARM,0.0001017850264777249
JOBX,JOBY,0.00010126885637631667
NFLU,NFLX,9.934060126466506e-05
PANG,PANW,9.086752069994633e-05
YINN,FXI,8.806972684982081e-05
AMZU,AMZN,8.217368093912261e-05
DLLL,DELL,7.962311698895504e-05
BOEU,BA,7.40848787621759e-05
NOWL,NOW,7.367150956156302e-05
MRAL,MARA,7.271138784339588e-05
NVDB,NVDA,7.134301556904396e-05
QPUX,IONQ,6.990581966072012e-05
MSFU,MSFT,6.576139414596402e-05
UNHG,UNH,6.541972047524078e-05
NFXL,NFLX,6.41346106672194e-05
AVGU,AVGO,4.258369684355173e-05
CRWL,CRWD,3.856897631612832e-05
BOEG,BA,3.67934658160683e-05
MSTU,MSTR,3.334945811933087e-05
ASMG,ASML,3.246502975502416e-05
SMCL,SMCI,1.994072515007408e-05
TARK,ARKK,1.182944369403546e-05
TTDU,TTD,1.0754593677843562e-05
