underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9560371998397836,computed,24669.830297260003,128445.83358964
MSTR,crypto-equity,override,1.0,letf,2.9876593375766234,computed,2864.6851515460003,67305.124605074
BABA,china,override,1.0,letf,1.2750685159685997,computed,2600.9516852880006,38593.488314712
SPCX,industrials,vendor,0.75,letf,4.5820325777305735,computed,2250.66,4920.06
ASTS,space,override,1.0,letf,3.1275964903685827,computed,2103.1726667300027,114111.73124613
QBTS,quantum,override,1.0,letf,4.120933372060745,computed,1525.3590476450065,114052.648783795
BE,clean,override,1.0,letf,4.019097092966345,computed,1349.52361312,58662.91638688
MU,semis,override,1.0,letf,3.1326068479669513,computed,1340.3685950299987,49894.83140497
COIN,crypto-equity,override,1.0,letf,3.2022024296955967,computed,1220.9155953070986,81257.35798904591
CRML,metals,override,1.0,letf,3.7775641300634892,computed,1134.9326032320023,160412.16739676797
RKLB,space,override,1.0,letf,3.291945060230445,computed,1052.1033626400058,55052.22277544
CRCL,software,override,1.0,letf,3.1689468075806984,computed,981.9685316399969,53349.39146836
PL,space,override,1.0,letf,2.607056917553911,computed,873.5418535499994,31427.45814645
HIMS,healthcare,override,1.0,letf,2.74231787188433,computed,694.3014198160017,32417.958580184
OPEN,consumer,override,1.0,letf,2.9726837514339124,computed,564.1833250956015,16363.6766749044
BMNR,crypto-equity,override,1.0,letf,5.124062379147417,computed,541.1696551965024,26117.670344803497
AMPX,industrials,vendor,0.75,letf,3.4326860102162144,computed,528.9295500000007,30366.51045
RCAT,drones,override,1.0,letf,3.4209458550412677,computed,458.5513589399998,48839.36864106
RKT,fintech,override,1.0,letf,2.0389880047764795,computed,452.7288936000005,9544.2311064
FIGR,software,override,1.0,letf,2.8547577216941775,computed,397.1702160000005,9533.429784
XRPZ,crypto,override,1.0,letf,2.773600442876195,computed,396.2787964780009,23665.941203522
ARM,semis,override,1.0,letf,3.090349981718495,computed,375.92758295999965,5028.3924170400005
FLY,evtol,override,1.0,letf,3.1095764040281897,computed,372.38222894000137,53406.25777106
EWY,intl,override,1.0,letf,2.595726617518874,computed,330.57699474999936,16845.10300525
FIG,software,override,1.0,letf,1.3166408469109596,computed,324.8891283800004,13283.87087162
QUBT,quantum,override,1.0,letf,3.6723794829956464,computed,315.17171000000053,27002.32829
QS,clean,override,1.0,letf,3.2075387246474953,computed,305.1520440000004,9122.707956
NVTS,semis,override,1.0,letf,4.272560338570164,computed,291.24706119999973,62099.9529388
AMD,semis,override,1.0,letf,2.884790799259512,computed,268.8022861775971,66210.0998818224
EOSE,clean,override,1.0,letf,3.9193183587492557,computed,260.3615754299972,65548.67842457
GEMI,crypto-equity,override,1.0,letf,3.350969530904265,computed,255.4128989247993,13307.6671010752
SMCI,semis,override,1.0,letf,3.6746002687213046,computed,252.42647300600584,67411.913526994
ETHA,crypto,override,1.0,letf,3.01391714102627,computed,249.73615214000029,18366.46384786
LMND,insurtech,override,1.0,letf,2.5569308560513138,computed,238.2527732399999,3313.24722676
LRCX,semis,override,1.0,letf,2.8750344479982823,computed,237.66460415999995,1761.23539584
XNDU,software,vendor,0.75,letf,4.999685768679002,computed,226.29033990000244,37708.34966009999
SOEZ,broad,override,1.0,letf,2.764135750511124,computed,223.70257780000065,9407.9023168
BBAI,software,override,1.0,letf,3.1681985831412782,computed,211.7492453399991,18536.09075466
GDX,metals,override,1.0,letf,1.7589066474038633,computed,201.67095070000076,7004.2690493
CLSK,crypto-equity,override,1.0,letf,3.4853579807188027,computed,194.4270050799996,16123.97299492
AVAV,drones,override,1.0,letf,1.992515196802342,computed,190.6321679899993,17480.72783201
NET,software,override,1.0,letf,1.5654468563563504,computed,189.4989424600003,6918.901057539999
UPST,fintech,override,1.0,letf,2.7976576598394787,computed,180.71491147200004,7835.405088527999
GEV,industrials,override,1.0,letf,1.9912511752461606,computed,167.3943399500006,6258.54566005
COPX,metals,override,1.0,letf,2.3101926935604196,computed,163.36765972000035,3648.15170028
GLW,semis,override,1.0,letf,2.4432302024099632,computed,149.2499545999999,11265.0635714
GDXJ,metals,override,1.0,letf,2.0197009036449134,computed,134.0105063399999,3307.58949366
PONY,china,override,1.0,letf,3.3259036275205207,computed,130.00907812000014,6116.79092188
DNN,nuclear,override,1.0,letf,2.0220152723853597,computed,124.90746017119976,3196.5725398288005
PLUG,clean,override,1.0,letf,2.6831853344489143,computed,117.0593360015,8896.380663998501
DUOL,software,override,1.0,letf,0.9733422960605281,computed,109.10917708889995,3717.9908229111
MRNA,healthcare,override,1.0,letf,1.7036849010895327,computed,108.26013927999952,4172.13986072
ASML,semis,override,1.0,letf,2.13761303047082,computed,107.7410124999999,3429.5589875000005
VRT,hardware,override,1.0,letf,2.5087496019268025,computed,106.89214309,4343.01991491
LLY,healthcare,override,1.0,letf,0.5577746231489521,computed,87.52279460000022,2347.7846954
FCX,metals,override,1.0,letf,2.205159161706813,computed,87.46810229180005,2787.5318977082
CEG,nuclear,override,1.0,letf,1.4727674007247673,computed,79.63111507999997,2371.24174892
TSUI,industrials,override,1.0,letf,2.459438646234142,computed,79.3266369672001,3764.3663630328
SOUN,software,override,1.0,letf,3.1065285825535303,computed,74.89460719999943,5650.7053928000005
CHNL,other,default,0.1,letf,2.4002989389096583,computed,69.67423183639994,2344.7180292236
JOBY,evtol,override,1.0,letf,3.2526204922534467,computed,67.42020608000007,3485.21979392
VALE,metals,vendor,0.75,letf,1.1506636800221295,computed,63.19134347300019,2269.108656527
INTC,semis,override,1.0,letf,2.495091460358597,computed,59.1470334400002,9862.45296656
SPOT,software,override,1.0,letf,0.6717418831670934,computed,58.30263526700014,2853.017364733
OSCR,healthcare,override,1.0,letf,1.6179884762466092,computed,45.77764094399981,4267.622359056
COHR,semis,override,1.0,letf,3.093619157727639,computed,45.06918840000253,17075.6308116
CMG,consumer,override,1.0,letf,0.9369278815874312,computed,44.89815020000003,1492.8818498
SNAP,software,override,1.0,letf,2.010176282409002,computed,36.46739838439999,5899.192601615599
KEEL,industrials,override,1.0,letf,4.119483136289245,computed,35.27146750349857,15824.4085324965
QCOM,semis,override,1.0,letf,2.021157631487724,computed,34.329806499999904,2589.4873455
SVIX,other,default,0.1,volatility_etp,3.6729065774725775,computed,33.63896066599773,43381.55896066599
NOK,industrials,override,1.0,letf,1.148874308685016,computed,30.295514159999986,447.70448584
SOFI,fintech,override,1.0,letf,2.6261159778241643,computed,29.909508560399445,8019.510491439601
ACHR,evtol,override,1.0,letf,3.0826030417105574,computed,26.712109130000044,7252.647890869999
TSLA,mega-cap-tech,override,1.0,letf,2.048689371110893,computed,19.548072439999917,8649.77192756
U,software,override,1.0,letf,2.3469049124462336,computed,18.266184000000067,5873.733816
NVO,healthcare,override,1.0,letf,1.388775009538146,computed,14.678365700000086,1745.3616343
CRM,mega-cap-tech,override,1.0,letf,0.5761940883656645,computed,11.178107600000205,2662.1643644
MRVL,semis,override,1.0,letf,2.8148452837657327,computed,11.073415799999566,4159.7065842
TTD,software,override,1.0,letf,0.7506561578075984,computed,10.263244200000145,2506.9767558000003
CRWD,software,override,1.0,letf,1.4398694583853375,computed,6.860218159999931,1522.09978184
PLTR,software,override,1.0,letf,1.8002470213325619,computed,2.42084837000084,19566.13915163
XPEV,china,override,1.0,letf,1.5419026312311497,computed,1.389023459999862,3103.79097654
VST,nuclear,override,1.0,letf,1.6073301073079351,computed,-0.3206797039999856,2172.321423704
UBER,consumer,override,1.0,letf,0.9928401307646585,computed,-11.814514877999954,2219.814514878
USAR,industrials,override,1.0,letf,3.0329699708844555,computed,-12.995196245999978,17983.295196246
UPS,industrials,override,1.0,letf,0.8083130812698714,computed,-21.41152472319999,461.1715247232
EWW,intl,override,1.0,letf,0.9279122421089407,computed,-25.38852888640031,3789.6967048864
TDOG,software,override,1.0,letf,2.2830037462942947,computed,-25.84142562299985,7737.598225623
NFLX,mega-cap-tech,override,1.0,letf,0.3779544314079975,computed,-27.802560439999866,3051.4025604400003
LAC,metals,override,1.0,letf,2.1433878045591466,computed,-29.531149750000168,6337.49114975
KWEB,china,override,1.0,letf,1.1854703962077258,computed,-31.95327099999997,1722.193271
BULL,crypto-equity,override,1.0,letf,2.62108734905858,computed,-36.19942869679994,3265.2394286968
ARKK,broad,override,1.0,letf,2.302773961740356,computed,-42.66114093300007,2768.1011409330004
