underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIZ,-2.02587,0.0,3882.4992338918605,0.0,0.0,0.0,-293.0,128.72526994213547,0.0,0.0,3718.224503833996
COIN,CONI,-1.929563,0.0,1812.870682,0.0,0.0,0.0,-166.25,43.1797757559594,0.0,0.0,1689.8004577559593
ASTS,ASTN,-1.999457,0.0,2875.9316850519913,0.0,0.0,0.0,-1344.49,81.74672842357828,0.0,0.0,1613.1884134755694
QBTS,QBTZ,-1.992771,0.0,2070.802825,0.0,0.0,0.0,-765.43,183.1570244980829,0.0,0.0,1488.5298494980832
MSTR,SMST,-1.969422,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189
MSTR,MSTZ,-1.993687,0.0,1238.4023435021888,0.0,0.0,0.0,-114.83,72.48849216387426,0.0,0.0,1196.0608356660632
BE,BEZ,-2.002793,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
AMD,DAMD,-2.024708,0.0,389.620755,0.0,0.0,0.0,-18.23,18.14560242733251,0.0,0.0,389.53635742733246
XLK,WEBS,-2.720713,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
QQQ,QID,-1.994334,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
SPCX,SNK,-2.0,-13.148884,30.036297911600382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88741391160038
SPCX,SPCG,-2.0,-13.148884,38.71272291160038,0.0,0.0,0.0,-17.43,5.029483510244839,0.0,0.0,13.16332242184522
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASH,DASX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEM,NWMX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.997731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NET,NETX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.997225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONQ,IONZ,-2.011627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.002644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVD,-2.002077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
