bucket,etf,underlying,w_book,frac_sleeve
core_leveraged,TXXS,TSUI,0.19999999969581975,0.29629629584565886
inverse_decay_bucket4,SMZ,SMR,0.11877593343282442,0.9502074674625953
whitelist_stock,FBYY,META,0.10808716122262899,0.5404358061131448
whitelist_stock,XBTY,IBIT,0.08474842169009342,0.423742108450467
core_leveraged,SNXX,SNDK,0.07714007093842212,0.11428158657544017
core_leveraged,CRMU,CRML,0.0656677849748902,0.09728560737020771
core_leveraged,RCAX,RCAT,0.0645101579526178,0.0955706043742486
core_leveraged,OPEG,OPEN,0.03768684830093266,0.05583236785323357
core_leveraged,FBL,META,0.019629174664527283,0.02908025876226264
core_leveraged,NVTX,NVTS,0.018201553500254555,0.02696526444482156
core_leveraged,RDWU,RDW,0.016236955127706176,0.02405474833734248
core_leveraged,LACG,LAC,0.0138722506196306,0.020551482399452738
core_leveraged,SMU,SMR,0.012028617644926994,0.01782017428878073
core_leveraged,ONDG,ONDS,0.0072501596114214716,0.010740977202105883
core_leveraged,BMNG,BMNR,0.006762234872562893,0.010018125737130212
core_leveraged,LEUX,LEU,0.005933023579496406,0.008789664562216897
core_leveraged,LITX,LITE,0.005318614232563981,0.00787942849268738
core_leveraged,ASTX,ASTS,0.005242696673902038,0.007766958035410426
core_leveraged,ONDL,ONDS,0.0047921320926058615,0.0070994549520086835
whitelist_stock,SMYY,SMCI,0.004674790371219696,0.023373951856098477
core_leveraged,USGG,USAR,0.004308287400714224,0.00638264800105811
core_leveraged,BMNU,BMNR,0.004069710595980123,0.006029200882933515
core_leveraged,CRCG,CRCL,0.003988851034597273,0.005909408940144107
core_leveraged,METU,META,0.003831428183195035,0.005676189901029681
core_leveraged,OSCX,OSCR,0.0031333485305929513,0.0046419978231006685
core_leveraged,GLXU,GLXY,0.003131831255558387,0.004639750008234647
core_leveraged,CLSX,CLSK,0.002877362483370097,0.0042627592346223655
core_leveraged,BEX,BE,0.002819238154248042,0.004176649117404506
core_leveraged,OPEX,OPEN,0.0027661614549116978,0.004098016970239552
core_leveraged,OKLL,OKLO,0.0026222575188918373,0.0038848259539138326
core_leveraged,PLUL,PLUG,0.0020189397441362066,0.00299102184316475
core_leveraged,CIFG,CIFR,0.0011520050716139153,0.0017066741801687634
core_leveraged,BITX,IBIT,0.00041493807934169094,0.0006147230805062088
core_leveraged,FGRU,FIGR,0.00041493798311166655,0.0006147229379432097
core_leveraged,BTCL,IBIT,0.00041493788849576317,0.0006147227977715009
core_leveraged,BITU,IBIT,0.00041493788543666435,0.0006147227932395027
core_leveraged,KEEX,KEEL,0.00041493785314007393,0.000614722745392702
core_leveraged,UECG,UEC,0.00041493784481530955,0.0006147227330597178
core_leveraged,MRNX,MRNA,0.0004149378445454683,0.000614722732659953
core_leveraged,ZETX,ZETA,0.0004149378437753752,0.0006147227315190743
core_leveraged,WDCX,WDC,0.0004149378399489013,0.0006147227258502241
core_leveraged,URAA,URA,0.0004149378350355794,0.0006147227185712287
core_leveraged,SOFA,SOFI,0.00041493782877141916,0.0006147227092909913
core_leveraged,BABU,BABA,0.00041493782184676034,0.0006147226990322375
core_leveraged,CRCA,CRCL,0.0004149378147259647,0.0006147226884829106
inverse_decay_bucket4,CLSZ,CLSK,0.0004149378137588698,0.0033195025100709583
core_leveraged,ASMU,ASML,0.000414937812741695,0.0006147226855432518
core_leveraged,SATG,SATS,0.0004149378117998882,0.0006147226841479825
whitelist_stock,IOYY,IONQ,0.00041493781075824346,0.002074689053791217
core_leveraged,BAIG,BBAI,0.0004149378059195741,0.0006147226754364061
core_leveraged,ETU,ETHA,0.00041493780466166883,0.0006147226735728426
core_leveraged,UUUG,UUUU,0.00041493780326086954,0.0006147226714975845
core_leveraged,FCXG,FCX,0.00041493780236263585,0.0006147226701668679
core_leveraged,COPZ,COPX,0.0004149378014675437,0.0006147226688408054
core_leveraged,CCUP,CRCL,0.000414937799490107,0.0006147226659112696
core_leveraged,QSU,QS,0.0004149377992246731,0.0006147226655180342
core_leveraged,DNNG,DNN,0.0004149377986621498,0.0006147226646846663
core_leveraged,SPXL,SPY,0.0004149377984009828,0.0006147226642977523
core_leveraged,ETHT,ETHA,0.0004149377983260316,0.0006147226641867135
core_leveraged,MPL,MP,0.0004149377981151153,0.0006147226638742449
core_leveraged,MEXX,EWW,0.00041493779799659755,0.000614722663698663
core_leveraged,SOLX,GSOL,0.00041493779786721657,0.0006147226635069875
core_leveraged,PONX,PONY,0.00041493779762656906,0.0006147226631504726
core_leveraged,ETHU,ETHA,0.00041493779635738627,0.0006147226612702018
core_leveraged,CWEB,KWEB,0.00041493779514293727,0.0006147226594710181
core_leveraged,NEBX,NBIS,0.00041493779466117106,0.0006147226587572904
core_leveraged,YINN,FXI,0.0004149377946181735,0.0006147226586935903
core_leveraged,WULX,WULF,0.00041493779435146795,0.000614722658298471
core_leveraged,XXRP,XRPZ,0.0004149377941533783,0.0006147226580050048
core_leveraged,BULX,BULL,0.0004149377939610572,0.0006147226577200847
core_leveraged,TQQQ,QQQ,0.00041493779299139357,0.000614722656283546
core_leveraged,IREG,IREN,0.00041493779294671045,0.0006147226562173487
core_leveraged,COHX,COHR,0.00041493779073314247,0.0006147226529379888
core_leveraged,MPG,MP,0.0004149377906277639,0.0006147226527818723
core_leveraged,BABX,BABA,0.0004149377904157038,0.0006147226524677093
core_leveraged,UXRP,XRPZ,0.000414937790254648,0.0006147226522291081
core_leveraged,BOEU,BA,0.00041493779019651005,0.0006147226521429778
core_leveraged,BOEG,BA,0.0004149377897481368,0.0006147226514787211
core_leveraged,GOOX,GOOGL,0.0004149377897411975,0.0006147226514684407
core_leveraged,MSFU,MSFT,0.0004149377897236856,0.0006147226514424971
core_leveraged,NVDG,NVDA,0.0004149377897066814,0.0006147226514173057
core_leveraged,URTY,IWM,0.0004149377892942566,0.000614722650806306
core_leveraged,AAPB,AAPL,0.00041493778838938393,0.0006147226494657539
core_leveraged,UBRL,UBER,0.00041493778805926215,0.0006147226489766846
core_leveraged,SBTU,SBET,0.0004149377880102259,0.0006147226489040383
core_leveraged,NVDU,NVDA,0.00041493778799834007,0.0006147226488864297
core_leveraged,CIFU,CIFR,0.0004149377878447974,0.0006147226486589591
core_leveraged,QBTX,QBTS,0.0004149377873698987,0.0006147226479554054
core_leveraged,NVDL,NVDA,0.0004149377873470212,0.0006147226479215128
whitelist_stock,COYY,COIN,0.0004149377871383695,0.0020746889356918472
core_leveraged,AMZZ,AMZN,0.000414937786926421,0.0006147226472984015
