ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
MRVU,MRVL,1.962192,14,ols_short_history,0.040670000000000005,-0.00437,0.045040000000000004,3000,0.045040000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.624107,,0.624009,0.367583,0.367583,,0.32254299999999997,0.490548,0.5886576,0.5,0.5886576
MSFU,MSFT,1.979627,501,ols,0.035674000000000004,0.000626,0.035048,950000,0.035048,False,False,False,,True,False,False,False,True,False,False,False,False,0.476517,0.169737,0.240308,0.055995,0.169737,0.134689,0.134689,0.49490675,0.5938881,0.5,0.5938881
MUU,MU,1.994261,349,ols,0.024222,0.012078,0.012144,150000,0.012144,False,False,False,,True,False,False,False,True,False,False,False,False,1.25744,0.506784,0.604794,0.362633,0.506784,0.49464,0.49464,0.49856525,0.5982783,0.5,0.5982783
NFXL,NFLX,1.997043,354,ols,0.048166,-0.011866000000000002,0.060032,15000,0.060032,False,False,False,,True,False,False,False,True,False,False,False,False,0.705565,0.233484,0.328656,0.107536,0.233484,0.173452,0.173452,0.49926075,0.5991129,0.5,0.5991129
NVDU,NVDA,1.972314,501,ols,0.049063999999999997,-0.012764,0.061827999999999994,85000,0.061827999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.983407,0.355297,0.497871,0.237677,0.355297,0.293469,0.293469,0.4930785,0.5916942,0.5,0.5916942
ORCU,ORCL,2.009194,71,ols,0.145674,-0.109374,0.255048,100000,0.255048,False,False,False,,True,False,False,False,True,False,False,False,False,1.099171,0.385092,0.512294,0.266076,0.299608,0.130044,0.04455999999999999,0.5022985,0.6027581999999999,0.5022985,0.6027581999999999
PALU,PANW,2.003963,235,ols,0.0458,-0.0095,0.0553,350000,0.0553,False,False,False,,True,False,False,False,True,False,False,False,False,0.725761,0.246777,0.341463,0.117291,0.238042,0.191477,0.18274200000000002,0.50099075,0.6011889,0.50099075,0.6011889
PLTU,PLTR,1.991768,306,ols,0.050198,-0.013897999999999999,0.064096,35000,0.064096,False,False,False,,True,False,False,False,True,False,False,False,False,1.302791,0.510673,0.628343,0.389953,0.510673,0.44657700000000006,0.44657700000000006,0.497942,0.5975304,0.5,0.5975304
QCMU,QCOM,1.998591,174,ols,0.021424,0.014876,0.006547999999999998,15000,0.006547999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.665577,0.201605,0.386173,0.148815,0.185265,0.195057,0.17871700000000001,0.49964775,0.5995773,0.5,0.5995773
SHPU,SHOP,2.009885,145,ols,0.169217,-0.132917,0.302134,30000,0.302134,False,False,False,,False,True,False,False,False,True,True,False,False,1.028251,0.354667,0.573384,0.33366,0.345747,0.052532999999999996,0.04361300000000001,0.50247125,0.6029655,0.50247125,0.6029655
SOFA,SOFI,2.022161,15,ols_short_history,0.056757999999999996,-0.020457999999999997,0.07721599999999999,300,0.07721599999999999,False,False,False,,True,False,False,False,True,False,False,True,False,1.018807,,0.57358,0.340011,0.340011,,0.262795,0.50554025,0.6066483,0.50554025,0.6066483
TSLL,TSLA,1.986383,501,ols,0.069632,-0.033332,0.102964,1800000,0.102964,False,False,False,,True,False,False,False,True,False,False,False,False,1.245961,0.491027,0.626875,0.384982,0.491027,0.388063,0.388063,0.49659575,0.5959149,0.5,0.5959149
TSMX,TSM,1.993609,354,ols,0.23822600000000002,-0.201926,0.440152,550000,0.440152,False,False,False,,False,True,False,False,False,False,True,False,False,0.803111,0.27358,0.406909,0.163991,0.27358,-0.166572,-0.166572,0.49840225,0.5980827,0.5,0.5980827
XOMX,XOM,1.963877,217,ols,0.046082,-0.009781999999999999,0.055864,7000,0.055864,False,False,False,,True,False,False,False,True,False,False,False,False,0.429054,0.135793,0.224026,0.047501,0.12353,0.079929,0.067666,0.49096925,0.5891631,0.5,0.5891631
YINN,FXI,2.974271,501,ols,0.015373000000000001,0.020926999999999998,0.0,400000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.85641,0.367543,0.287246,0.242251,0.367543,0.367543,0.367543,0.74356775,0.8922812999999999,0.74356775,0.8922812999999999
MEXX,EWW,2.953507,501,ols,0.041912000000000005,-0.005612000000000001,0.047524000000000004,10000,0.047524000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.723251,0.286655,0.244265,0.172126,0.286655,0.23913099999999998,0.23913099999999998,0.73837675,0.8860521,0.73837675,0.8860521
KORU,EWY,2.948575,501,ols,0.120007,-0.08370699999999999,0.203714,100000,0.203714,False,False,False,,True,False,False,False,True,False,False,False,False,0.834751,0.342149,0.282808,0.229764,0.342149,0.13843499999999997,0.13843499999999997,0.73714375,0.8845725,0.73714375,0.8845725
HIBL,SPY,4.477137,501,ols,0.554056,-0.517756,1.071812,98,1.071812,False,False,False,,False,True,False,False,False,False,True,True,False,0.796692,0.468273,0.163867,0.209014,0.468273,-0.603539,-0.603539,1.0,1.0,1.0,1.0
LABU,XBI,2.988756,501,ols,0.132599,-0.096299,0.228898,45000,0.228898,False,False,False,,True,False,False,False,True,False,False,False,False,0.774372,0.322056,0.2589,0.199208,0.322056,0.09315800000000002,0.09315800000000002,0.747189,0.8966268,0.747189,0.8966268
SOXL,SOXX,2.960217,501,ols,0.006795,0.029505,0.0,4600000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.115345,0.538623,0.376456,0.411174,0.538623,0.538623,0.538623,0.74005425,0.8880651,0.74005425,0.8880651
CHAU,ASHR,1.967338,501,ols,0.016236999999999998,0.020063,0.0,40000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.515151,0.117718,0.261387,0.065012,0.117718,0.117718,0.117718,0.4918345,0.5902014,0.5,0.5902014
CWEB,KWEB,1.987123,501,ols,0.010134,0.026166000000000002,0.0,200000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.703519,0.189953,0.353777,0.122751,0.189953,0.189953,0.189953,0.49678075,0.5961369,0.5,0.5961369
ERX,XLE,1.986345,501,ols,0.094795,-0.058495,0.15329,10000,0.15329,False,False,False,,True,False,False,False,True,False,False,False,False,0.436802,0.107989,0.219594,0.047238,0.107989,-0.04530100000000001,-0.04530100000000001,0.49658625,0.5959035,0.5,0.5959035
NUGT,GDX,1.980838,501,ols,0.027966,0.008334000000000001,0.019632,150000,0.019632,False,False,False,,True,False,False,False,True,False,False,False,False,0.753597,0.204298,0.380096,0.140347,0.204298,0.184666,0.184666,0.4952095,0.5942514,0.5,0.5942514
JNUG,GDXJ,1.971464,501,ols,0.051512,-0.015212000000000002,0.066724,100000,0.066724,False,False,False,,True,False,False,False,True,False,False,False,False,0.836756,0.232241,0.423341,0.171619,0.232241,0.165517,0.165517,0.492866,0.5914392,0.5,0.5914392
GUSH,XOP,2.011028,501,ols,0.039221,-0.0029210000000000004,0.042142,350000,0.042142,False,False,False,,True,False,False,False,True,False,False,False,False,0.576087,0.14659,0.286248,0.083298,0.14659,0.104448,0.104448,0.502757,0.6033084,0.502757,0.6033084
URAA,URA,1.933486,423,ols,0.023828000000000002,0.012472,0.011356000000000002,60000,0.011356000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.883718,0.372808,0.436424,0.171884,0.372808,0.361452,0.361452,0.4833715,0.5800458,0.5,0.5800458
MSTU,MSTR,1.965665,365,ols,0.312926,-0.27662600000000004,0.5895520000000001,3800000,0.5895520000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.744099,1.108913,0.925378,0.812726,1.108913,0.519361,0.519361,0.49141625,0.5896994999999999,0.5,0.5896994999999999
NVDX,NVDA,1.998104,501,ols,0.122227,-0.085927,0.208154,650000,0.208154,False,False,False,,True,False,False,False,True,False,False,False,False,0.995862,0.411777,0.497871,0.247171,0.411777,0.203623,0.203623,0.499526,0.5994312,0.5,0.5994312
TSLT,TSLA,1.992727,501,ols,0.08821300000000001,-0.051913,0.14012600000000003,150000,0.14012600000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.249647,0.534703,0.626875,0.388696,0.534703,0.394577,0.394577,0.49818175,0.5978180999999999,0.5,0.5978180999999999
BTCL,IBIT,2.007268,414,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.014244,0.436347,0.511967,0.264975,0.436347,,,0.501817,1.0,0.501817,1.0
ETU,ETHA,1.989403,339,ols,0.047541,-0.011241000000000001,0.058782,95000,0.058782,False,False,False,,True,False,False,False,True,False,False,False,False,1.535747,0.762353,0.756775,0.563637,0.762353,0.703571,0.703571,0.49735075,0.5968209,0.5,0.5968209
CCUP,CRCL,1.981464,142,ols,0.21037,-0.17407,0.38444,300000,0.38444,False,False,False,,False,True,False,False,False,True,True,False,False,1.934225,0.962142,1.206933,1.416436,1.160445,0.577702,0.776005,0.495366,0.5944392,0.5,0.5944392
CRWU,CRWV,1.989389,152,ols,0.170201,-0.133901,0.304102,150000,0.304102,False,False,False,,False,True,False,False,False,True,True,False,False,2.008594,1.175915,1.217615,1.459072,1.288279,0.8718130000000001,0.984177,0.49734725,0.5968167,0.5,0.5968167
AAPX,AAPL,1.994686,501,ols,0.128436,-0.092136,0.220572,8000,0.220572,False,False,False,,True,False,False,False,True,False,False,False,False,0.568094,0.196807,0.284259,0.08016,0.196807,-0.02376499999999998,-0.02376499999999998,0.4986715,0.5984058,0.5,0.5984058
GOOX,GOOGL,1.981955,501,ols,0.053728,-0.017428,0.071156,25000,0.071156,False,False,False,,True,False,False,False,True,False,False,False,False,0.593038,0.197011,0.297714,0.086249,0.197011,0.125855,0.125855,0.49548875,0.5945864999999999,0.5,0.5945864999999999
MSFX,MSFT,2.007974,501,ols,0.072406,-0.036106,0.108512,1,0.108512,False,False,False,,True,False,False,False,True,False,False,True,False,0.484051,0.192166,0.240308,0.05844,0.192166,0.083654,0.083654,0.5019935,0.6023921999999999,0.5019935,0.6023921999999999
NFLU,NFLX,1.988931,358,ols,0.052140000000000006,-0.01584,0.06798000000000001,35000,0.06798000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.699854,0.234684,0.328656,0.106228,0.234684,0.166704,0.166704,0.49723275,0.5966793,0.5,0.5966793
ROBN,HOOD,2.011953,273,ols,0.084844,-0.048544000000000004,0.133388,100000,0.133388,False,False,False,,True,False,False,False,True,False,False,False,False,1.547439,0.771197,0.706045,0.507473,0.771197,0.6378090000000001,0.6378090000000001,0.50298825,0.6035859,0.50298825,0.6035859
ARMU,ARM,1.997678,252,ols,0.300578,-0.264278,0.564856,6000,0.564856,False,False,False,,False,True,False,False,False,False,True,False,False,1.133918,0.421102,0.626713,0.391402,0.421102,-0.14375400000000005,-0.14375400000000005,0.4994195,0.5993034,0.5,0.5993034
DJTU,DJT,2.002149,252,ols,0.243454,-0.20715399999999998,0.450608,250000,0.450608,False,False,False,,False,True,False,False,False,False,True,False,False,1.481899,0.847339,1.045631,1.096871,0.847339,0.39673099999999994,0.39673099999999994,0.50053725,0.6006447,0.50053725,0.6006447
RBLU,RBLX,2.021327,252,ols,0.057859999999999995,-0.021560000000000003,0.07941999999999999,80000,0.07941999999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.12272,0.499646,0.51944,0.278511,0.499646,0.420226,0.420226,0.50533175,0.6063980999999999,0.50533175,0.6063980999999999
SNOU,SNOW,2.023246,216,ols,0.046015,-0.009715,0.05573,30000,0.05573,False,False,False,,True,False,False,False,True,False,False,False,False,0.997947,0.351037,0.517104,0.276793,0.340431,0.295307,0.284701,0.5058115,0.6069737999999999,0.5058115,0.6069737999999999
SMUP,SMR,2.061554,152,ols,0.165157,-0.128857,0.294014,0,0.294014,False,False,False,,True,False,False,False,True,False,False,True,False,2.379051,4.993528,1.234278,1.666989,3.673473,4.699514000000001,3.3794589999999998,0.5153885,0.6184662,0.5153885,0.6184662
DKUP,DKNG,1.98358,149,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.980453,0.445168,0.475839,0.220876,0.353493,,,0.495895,1.0,0.5,1.0
BULU,BULL,1.972514,149,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.164742,0.77054,0.58355,0.326619,0.589096,,,0.4931285,1.0,0.5,1.0
GLXU,GLXY,2.010181,143,ols,0.09554800000000001,-0.059248,0.15479600000000002,100000,0.15479600000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.872181,1.090097,0.904902,0.831395,0.978198,0.935301,0.823402,0.50254525,0.6030543,0.50254525,0.6030543
AFRU,AFRM,1.962178,117,ols,0.140433,-0.10413299999999999,0.244566,950000,0.244566,False,False,False,,True,False,False,False,True,False,False,False,False,1.222841,0.618128,0.761434,0.547304,0.580187,0.373562,0.335621,0.4905445,0.5886534,0.5,0.5886534
AXUP,AXON,1.971633,117,ols,0.132791,-0.09649100000000001,0.22928199999999999,10000,0.22928199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.088733,0.513668,0.519749,0.258753,0.377106,0.284386,0.147824,0.49290825,0.5914899,0.5,0.5914899
KTUP,KTOS,2.022581,117,ols,0.164863,-0.12856299999999998,0.29342599999999996,7000,0.29342599999999996,False,False,False,,True,False,False,False,True,False,False,False,False,1.550353,0.799963,0.545537,0.307767,0.536287,0.506537,0.242861,0.50564525,0.6067743,0.50564525,0.6067743
TTDU,TTD,1.981571,116,ols,0.19121200000000002,-0.154912,0.346124,4000,0.346124,False,False,False,,False,True,False,False,False,True,True,False,False,1.001977,0.532918,0.614775,0.367565,0.44368,0.18679400000000002,0.09755600000000003,0.49539275,0.5944712999999999,0.5,0.5944712999999999
BKNU,BKNG,2.008739,116,ols,0.147546,-0.111246,0.258792,700,0.258792,False,False,False,,True,False,False,False,True,False,False,True,False,0.730174,0.317928,0.29038,0.085429,0.192452,0.059135999999999966,-0.06634000000000001,0.50218475,0.6026216999999999,0.50218475,0.6026216999999999
PXIU,UPXI,1.917351,116,ols,0.338357,-0.302057,0.640414,85000,0.640414,False,False,False,,False,True,False,False,False,False,True,False,False,2.823393,2.554115,1.472549,1.906982,2.204869,1.9137009999999999,1.564455,0.47933775,0.5752053,0.5,0.5752053
BMNU,BMNR,1.942446,109,ols,0.181144,-0.144844,0.325988,1100000,0.325988,False,False,False,,False,True,False,False,False,True,True,False,False,2.113729,1.778432,1.100401,1.108351,1.398188,1.452444,1.0722,0.4856115,0.5827338,0.5,0.5827338
SBTU,SBET,2.027678,92,ols,0.33179400000000003,-0.295494,0.6272880000000001,20000,0.6272880000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.802086,0.90075,0.888744,0.822961,0.85136,0.273462,0.22407199999999994,0.5069195,0.6083033999999999,0.5069195,0.6083033999999999
CIFU,CIFR,1.992562,69,ols,0.281248,-0.24494800000000003,0.526196,25000,0.526196,False,False,False,,False,True,False,False,False,False,True,False,False,2.1924,1.435919,1.141269,1.287999,1.328501,0.909723,0.8023049999999999,0.4981405,0.5977686,0.5,0.5977686
SOLX,GSOL,1.977046,62,ols,0.10561999999999999,-0.06932,0.17493999999999998,300,0.17493999999999998,False,False,False,,True,False,False,False,True,False,False,True,False,1.68853,0.859412,1.225614,1.450806,1.305304,0.684472,1.1303640000000001,0.4942615,0.5931138,0.5,0.5931138
XRPK,XRPZ,1.959097,62,ols,0.11913399999999999,-0.082834,0.20196799999999998,100,0.20196799999999998,False,False,False,,True,False,False,False,True,False,False,True,False,1.793225,1.098259,0.898946,0.759199,0.842619,0.8962910000000002,0.6406510000000001,0.48977425,0.5877291,0.5,0.5877291
XRPT,XRPZ,2.020906,68,ols,0.08148300000000001,-0.045183,0.126666,25000,0.126666,False,False,False,,True,False,False,False,True,False,False,False,False,1.64381,1.020331,0.898946,0.833622,0.884004,0.8936650000000002,0.7573380000000001,0.5052265,0.6062718,0.5052265,0.6062718
GMEU,GME,1.966071,216,ols,0.214615,-0.17831499999999997,0.39293,30000,0.39293,False,False,False,,False,True,False,False,False,True,True,False,False,0.909463,0.623128,0.456399,0.197819,0.56237,0.230198,0.16944000000000004,0.49151775,0.5898213,0.5,0.5898213
APLX,APLD,1.993587,122,ols,0.13587300000000002,-0.099573,0.23544600000000002,50000,0.23544600000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.223326,1.383368,1.323146,1.73391,1.564203,1.1479219999999999,1.328757,0.49839675,0.5980761,0.5,0.5980761
APPX,APP,1.983626,215,ols,0.058471,-0.022171,0.080642,550000,0.080642,False,False,False,,True,False,False,False,True,False,False,False,False,1.426307,0.664244,0.814068,0.646519,0.661642,0.583602,0.581,0.4959065,0.5950878,0.5,0.5950878
ARCX,ACHR,1.989976,184,ols,0.135213,-0.09891299999999999,0.234126,20000,0.234126,False,False,False,,True,False,False,False,True,False,False,False,False,1.489648,0.709515,0.872716,0.75022,0.720499,0.475389,0.486373,0.497494,0.5969928,0.5,0.5969928
ASTX,ASTS,1.990072,163,ols,0.079198,-0.042898,0.12209600000000001,15000,0.12209600000000001,False,False,False,,True,False,False,False,True,False,False,False,False,2.105894,1.238178,1.293256,1.647686,1.382806,1.116082,1.26071,0.497518,0.5970216,0.5,0.5970216
AURU,AUR,1.850768,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.200002,1.145614,0.908778,0.650203,0.844829,,,0.462692,1.0,0.5,1.0
BEX,BE,1.979733,75,ols,0.157039,-0.120739,0.277778,90000,0.277778,False,False,False,,True,False,False,False,True,False,False,False,False,2.119094,1.121518,0.977137,0.925967,0.984167,0.8437399999999999,0.7063889999999999,0.49493325,0.5939199,0.5,0.5939199
BLSX,BLSH,2.027907,90,ols,0.064834,-0.028534,0.093368,6000,0.093368,False,False,False,,True,False,False,False,True,False,False,False,False,1.523528,0.6572,0.841422,0.737904,0.709081,0.563832,0.615713,0.50697675,0.6083721,0.50697675,0.6083721
CEGX,CEG,1.985623,163,ols,0.082369,-0.046069000000000006,0.128438,35000,0.128438,False,False,False,,True,False,False,False,True,False,False,False,False,0.909283,0.304288,0.577005,0.325789,0.311882,0.17585,0.183444,0.49640575,0.5956868999999999,0.5,0.5956868999999999
CELT,CELH,1.97816,101,ols,0.037469,-0.0011690000000000001,0.038638000000000006,9000,0.038638000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,1.248561,0.661212,0.614781,0.365664,0.484118,0.622574,0.44548,0.49454,0.593448,0.5,0.593448
CLSX,CLSK,2.000446,117,ols,0.143295,-0.106995,0.25029,25000,0.25029,False,False,False,,True,False,False,False,True,False,False,False,False,2.156157,1.378055,0.996244,0.993166,1.171864,1.1277650000000001,0.921574,0.5001115,0.6001338,0.5001115,0.6001338
COZX,CORZ,2.043545,81,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.468505,0.713608,0.868597,0.804456,0.775255,,,0.51088625,1.0,0.51088625,1.0
CRDU,CRDO,1.986726,117,ols,0.1033,-0.067,0.1703,200000,0.1703,False,False,False,,True,False,False,False,True,False,False,False,False,1.74563,1.015562,0.898993,0.792168,0.895887,0.8452620000000001,0.725587,0.4966815,0.5960177999999999,0.5,0.5960177999999999
CSEX,CLS,2.005004,75,ols,0.07416,-0.03786,0.11202000000000001,40000,0.11202000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.530731,0.626191,0.69877,0.491951,0.531903,0.514171,0.419883,0.501251,0.6015012,0.501251,0.6015012
CWVX,CRWV,1.989588,163,ols,0.13852,-0.10221999999999999,0.24074,250000,0.24074,False,False,False,,True,False,False,False,True,False,False,False,False,1.980108,0.975864,1.217615,1.459512,1.146676,0.7351239999999999,0.9059360000000001,0.497397,0.5968764,0.5,0.5968764
DASX,DASH,2.016762,90,ols,0.048789,-0.012488999999999998,0.061278,3000,0.061278,False,False,False,,True,False,False,False,True,False,False,False,False,1.079079,0.409772,0.401982,0.165675,0.252852,0.348494,0.19157400000000002,0.5041905,0.6050285999999999,0.5041905,0.6050285999999999
DOGD,DDOG,2.016057,141,ols,0.185515,-0.149215,0.33472999999999997,10000,0.33472999999999997,False,False,False,,False,True,False,False,False,True,True,False,False,1.213442,0.427385,0.473734,0.229858,0.340379,0.09265500000000004,0.005649000000000015,0.50401425,0.6048171,0.50401425,0.6048171
ENPX,ENPH,2.016808,117,ols,0.174759,-0.138459,0.313218,4000,0.313218,False,False,False,,False,True,False,False,False,True,True,False,False,1.686382,0.748046,0.724985,0.538929,0.636019,0.434828,0.322801,0.504202,0.6050424,0.504202,0.6050424
FLYT,FLY,1.965484,90,ols,0.108994,-0.072694,0.181688,20000,0.181688,False,False,False,,True,False,False,False,True,False,False,False,False,2.317045,1.586539,1.08088,1.10851,1.279235,1.4048509999999998,1.0975469999999998,0.491371,0.5896452,0.5,0.5896452
GEVX,GEV,1.995749,163,ols,0.024628,0.011672,0.012956,50000,0.012956,False,False,False,,True,False,False,False,True,False,False,False,False,1.01581,0.338582,0.53273,0.281994,0.318597,0.32562599999999997,0.305641,0.49893725,0.5987247,0.5,0.5987247
IREX,IREN,1.982568,90,ols,0.305176,-0.268876,0.574052,30000,0.574052,False,False,False,,False,True,False,False,False,False,True,False,False,2.277004,1.508507,1.076248,1.128198,1.264023,0.934455,0.6899709999999999,0.495642,0.5947704,0.5,0.5947704
JOBX,JOBY,1.981877,122,ols,0.252197,-0.215897,0.468094,25000,0.468094,False,False,False,,False,True,False,False,False,False,True,False,False,1.510532,0.785795,0.809099,0.636953,0.709011,0.317701,0.24091699999999994,0.49546925,0.5945631,0.5,0.5945631
LABX,ALAB,1.993767,141,ols,0.039157000000000004,-0.002857,0.042014,500000,0.042014,False,False,False,,True,False,False,False,True,False,False,False,False,1.797349,1.011304,0.919557,0.837696,0.934834,0.96929,0.8928200000000001,0.49844175,0.5981301,0.5,0.5981301
LRCU,LRCX,2.055698,136,ols,0.050142,-0.013842,0.063984,15000,0.063984,False,False,False,,True,False,False,False,True,False,False,False,False,1.071295,0.454224,0.485865,0.256153,0.363048,0.39024000000000003,0.299064,0.5139245,0.6167094,0.5139245,0.6167094
LYFX,LYFT,1.839153,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.049726,0.65629,0.589784,0.26842,0.420798,,,0.45978825,1.0,0.5,1.0
MDBX,MDB,1.989249,136,ols,0.08397,-0.047670000000000004,0.13164,2000,0.13164,False,False,False,,True,False,False,False,True,False,False,False,False,1.62479,0.695994,0.667115,0.437891,0.577185,0.564354,0.44554499999999997,0.49731225,0.5967747,0.5,0.5967747
