underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
RIOT,RIOT,5272.5,5272.5,1
NVTS,"NVTS, NVTX",4967.3124800000005,127094.28752000001,2
GDX,"GDX, GDXU, NUGT",2662.850124319999,32529.58987568,3
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",2628.345329759999,31549.89467024,5
NBIS,"NBIG, NBIL, NBIS, NEBX",2551.1323612500055,83345.30763875,4
QUBT,"QUBT, QUBX",2486.6096474100013,49126.230352590006,2
RCAT,"RCAT, RCAX",2325.327569439998,29635.25243056,2
FLY,"FLY, FLYT",2313.2297499999986,19656.770249999998,2
SMR,"SMR, SMU, SMUP",2290.0116548800015,54695.148345120004,3
IREN,"IRE, IREG, IREN, IREX",2025.9052302519972,45095.214769747996,4
SOFI,"SOFA, SOFI, SOFX",1985.3625530600007,24335.49744694,3
ASTS,"ASTS, ASTX",1974.7414192199994,22269.638580780003,2
MSFT,"MSFT, MSFU, MSFX",1929.4542949899987,61894.30570501,3
PLTR,"PLTA, PLTR, PLTU, PTIR",1839.3832786899966,63856.53672131,4
TER,"TER, TERG",1796.7848649200023,23764.29513508,2
RBLX,"RBLU, RBLX",1745.7822367500003,10168.537763250002,2
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",1730.79001504,67569.20998496,5
ETHA,"ETHA, ETHT, ETHU, ETU",1586.381029580003,69069.13897042,4
RDW,"RDW, RDWU",1471.6998771999997,10483.5001228,2
MRNA,"MRNA, MRNX",1449.3945467559997,13159.745453243999,2
CRWV,"CRWG, CRWU, CRWV, CWVX",1446.55720879,79718.26279121,4
QBTS,"QBTS, QBTX, QBY",1405.0061290349981,37525.993870965,3
ONDS,"ONDG, ONDS",1399.9928716800023,28486.72712832,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1398.4138383199997,50778.18616168,4
CRCL,"CCUP, CRCA, CRCG, CRCL",1239.2990846999983,59378.3009153,4
CIFR,"CIFG, CIFR",1206.1524784349995,17367.447521564998,2
EOSE,"EOSE, EOSU",1191.0350965296002,19461.8649034704,2
BLSH,"BLSG, BLSH",1177.0146051824995,17696.5853948175,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1168.2520994192018,81723.8279005808,5
BMNR,"BMNG, BMNR, BMNU",1152.6792310449982,38275.080768955,3
COIN,"COIA, COIG, COIN, CONL, CONX",1075.5768553240005,41764.423144676,5
CORZ,"CORZ, COZX",1028.484727250001,26281.21527275,2
MARA,"MAAY, MARA",1021.4341115475036,34344.1258884525,2
RKLB,"RKLB, RKLX",970.3348440000009,12427.365156,2
CRDO,"CRDO, CRDU",957.3187852800002,37024.961214719995,2
COPX,"COPX, COPZ",923.8779117946988,15044.2220882053,2
HUT,"HUT, HUTG",908.7989538719994,28343.601046128002,2
PONY,"PONX, PONY",866.9771308805002,14957.0228691195,2
RGTI,"RGTI, RGTX",812.7189331199988,18122.28106688,2
NFLX,"NFLU, NFLX",802.273310640001,58300.24668936001,2
CRML,"CRML, CRMU",770.9314171199949,62001.30858288,2
SNOW,"SNOU, SNOW",760.5602395799997,14749.43976042,2
KEEL,"KEEL, KEEX",732.8138845759986,29777.846115424,2
LEU,"LEU, LEUX",727.1272304999984,22003.2727695,2
KLAC,"KLAC, KLAG",709.0363752192006,23458.6036247808,2
HIMS,"HIMS, HIMZ, HMYY",684.6278733147997,25738.612126685202,3
META,"FBL, FBYY, META",635.5161956000047,37106.673804399994,3
SBET,"SBET, SBTU",629.5888715759993,18251.511128423997,2
PLUG,"PLUG, PLUL",582.5756850565012,35462.3243149435,2
FCX,"FCX, FCXG",546.5634241716998,4656.0365758283,2
RKT,"RKT, RKTL",502.43561279999994,14313.2443872,2
MSTR,"MSTR, MSTU, MSTX, MTYY",472.4772210959927,60119.662778904,4
GRAB,"GRAB, GRAG",436.50151324999933,8833.91848675,2
FIG,"FIG, FIGG",401.72651910679997,10767.313480893199,2
UPST,"UPST, UPSX",399.7436006400003,12368.85639936,2
CLSK,"CLSK, CLSX",396.0836075999978,18832.5163924,2
NU,"NU, NUG",383.9181223350006,15817.761877665,2
CMG,"CMG, CMGG",363.87660217600023,13553.683397824,2
NOW,"NOW, NOWL",337.79700879999973,3308.6029912,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",334.34762081999907,82220.85237918,5
SOEZ,"SOEZ, SOLT",320.8524064300009,16650.18759357,2
KTOS,"KTOS, KTUP",319.27746348000005,3031.42253652,2
TEM,"TEM, TEMT",317.8022495999994,18492.197750400002,2
FIGR,"FGRU, FIGR",280.3656442499996,27713.234355750003,2
CRM,"CRM, CRMG",270.39474019999943,19214.5252598,2
NIO,"NIO, NIOG",258.82868064000013,5071.99131936,2
BABA,"BABA, BABX",249.11142782000024,15267.88857218,2
XPEV,"XPEG, XPEV",210.4777013879998,3557.062298612,2
EWW,"EWW, MEXX",200.31313109999974,5779.1668689,2
UBER,"UBER, UBRL",199.93812328559943,17678.621876714402,2
BULL,"BULG, BULL",178.97521607999943,6851.02478392,2
AVAV,"AVAV, AVXX",172.78563405249952,5006.3743659475,2
ORCL,"ORCL, ORCU, ORCX",163.52942342000006,13926.53057658,3
GDXJ,"GDXJ, JNUG",162.86973420000027,3760.0502657999996,2
LMND,"LMND, LMNX",160.71217987519992,1312.4478201247998,2
OKLO,"OKLL, OKLO",135.3697277600022,17605.430272240003,2
ETOR,"ETOR, ETRL",130.91850083099962,8063.101499168999,2
UEC,"UEC, UECG",125.3864657999984,17981.8935342,2
AAL,"AAL, AALG",104.07505835519942,4892.4049416448,2
NEM,"NEM, NEMG",99.7982475849999,3593.281752415,2
URA,"URA, URAA",99.38979775999906,18327.81020224,2
B,"B, BU",95.72160255000017,2000.55839745,2
IWM,"IWM, URTY",94.73523223999973,2698.06476776,2
FXI,"FXI, YINN",89.41211339999973,19861.607886600003,2
SATS,"SATG, SATS",82.26963578750019,8540.3303642125,2
DJT,"DJT, DJTU",72.38466647999996,1617.81533352,2
QS,"QS, QSU",71.00470320000068,8161.8352968,2
SMCI,"SMCI, SMCL",69.0402802499998,7516.15971975,2
LCID,"LCDL, LCID",69.0118999880001,1278.228100012,2
DNN,"DNN, DNNG",66.0111971639999,5056.488802836,2
GEV,"GEV, GEVX",60.78982160000305,25450.0101784,2
SPOT,"SPOG, SPOT",51.0076584599999,3481.07234154,2
AI,"AI, AIYY",44.15224608000017,1622.96775392,2
DELL,"DELL, DLLL",43.04919921520013,9204.4308007848,2
ZETA,"ZETA, ZETX",41.61196502749954,5315.188034972501,2
DKNG,"DKNG, DRAY",34.893577313800165,1943.1064226862,2
MP,"MP, MPG",22.08915539999998,7973.5108445999995,2
KWEB,"CWEB, KWEB",17.208007760000328,15466.43199224,2
ANET,"ANEL, ANET",11.535915351999392,5860.264084648,2
SHOP,"SHOP, SHPU",2.5403506051998193,4848.9196493948,2
APH,"APH, APHU",1.6335622424003304,5121.1664377576,2
OKTA,"OKTA, OKTG",1.5365229987005478,5303.0634770013,2
CLS,"CLS, CSEX",0.8951554999994187,13404.8648445,2
ARKK,"ARKK, TARK",-0.8887040784002238,5539.1287040784,2
ACHR,"ACHR, ARCX",-7.58639346559994,12780.7063934656,2
LLY,"ELIL, LLY",-16.752751560000206,3870.07275156,2
JOBY,"JOBX, JOBY",-17.106158999999934,2625.606159,2
ADBE,"ADBE, ADBG",-23.410241399999904,4034.7702414,2
BA,"BA, BOEG, BOEU",-30.95708627680051,38230.7970862768,3
VST,"VST, VSTL",-52.5479070432001,1605.3479070432,2
LRCX,"LRCU, LRCX",-54.36156379999966,5188.761563800001,2
SPY,"SPXL, SPY",-67.71172991999993,4391.61172992,2
CVNA,"CVNA, CVNX",-68.97375719909996,6190.5737571991,2
PYPL,"PYPG, PYPL",-72.7223637127995,5116.722363712799,2
MRVL,"MRVL, MVLL",-77.93278912000005,7005.83278912,2
UUUU,"UUUG, UUUU",-87.80598653279958,19581.8059865328,2
TTD,"TTD, TTDU",-107.87928504000047,4616.51928504,2
COHR,"COHR, COHX",-123.06581327999993,2100.06581328,2
GME,"GME, GMEU",-134.20829400000014,1991.3082940000004,2
NET,"NET, NETG",-159.06243043519999,1464.0624304352,2
AFRM,"AFRM, AFRU",-161.32992689999992,10697.569926900002,2
QQQ,"QQQ, TQQQ",-164.97044749999986,9603.0704475,2
AAPL,"AAPB, AAPL",-168.79283470000155,34906.1528347,2
PANW,"PALU, PANG, PANW",-170.69786007999755,51959.577860080004,3
BBAI,"BAIG, BBAI",-177.1020060000028,27343.782006,2
SNAP,"SNAG, SNAP",-201.22540305919983,6453.4854030592,2
XYZ,"XYZ, XYZG",-218.12865040399902,13431.168650404,2
USAR,"USAR, USGG",-237.43121826760034,35677.6112182676,2
ARM,"ARM, ARMG",-244.95380132000037,7002.71380132,2
ASML,"ASML, ASMU",-292.2922035600004,17416.532203559997,2
CRWD,"CRWD, CRWL",-301.56166889999986,4857.9616688999995,2
AVGO,"AVGG, AVGO, AVL",-330.93906232000154,58467.57906232,3
EWY,"EWY, KORU",-353.0359275199994,6833.035927519999,2
GLXY,"GLXU, GLXY",-412.65589765000004,22675.775897649997,2
RDDT,"RDDT, RDTL",-420.1250015000005,17068.1250015,2
XOP,"GUSH, XOP",-425.3184021600009,24452.438402159998,2
SOUN,"SOUN, SOUX",-445.2040184799994,7232.804018479999,2
CEG,"CEG, CEGX",-457.90769735999856,22620.22769736,2
APP,"APP, APPX",-496.3866080000025,17976.386608,2
WDC,"WDC, WDCX",-506.7713884799996,9137.17138848,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",-520.5000825999996,59143.5000826,5
ALAB,"ALAB, LABX",-522.447441029999,50787.08744103,2
UNH,"UNH, UNHG",-577.0568547000021,27129.216854699996,2
SRPT,"SRPT, SRPU",-577.4119798175034,32812.4119798175,2
DUOL,"DUOG, DUOL",-591.567733599999,17724.0677336,2
WULF,"WULF, WULX",-676.3268135000035,32257.7468135,2
OSCR,"OSCR, OSCX",-680.6664416840003,14215.346441684,2
NVO,"NVO, NVOX",-718.3612532000006,13268.041253200001,2
TSM,"TSM, TSMG, TSMU",-852.9490518369012,36643.2490518369,3
U,"U, UNX",-859.5817941768018,25873.441794176804,2
VRT,"VRT, VRTL",-870.5917005399988,25165.53170054,2
LAC,"LAC, LACG",-944.7026393343986,19445.1026393344,2
AMZN,"AMZN, AMZZ",-1024.434610799999,53603.394610799995,2
NOK,"LNOK, NOK",-1180.2352375,9186.8352375,2
OPEN,"OPEG, OPEN, OPEX",-1471.815086636796,65250.3750866368,3
LITE,"LITE, LITX",-1507.9281835700003,20506.52818357,2
MU,"MU, MULL, MUU",-2459.978011949999,41499.09801195,3
SOXX,"SOXL, SOXX",-2797.6651544000015,30742.6651544,2
