symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4995.496183,0.0,0.0,0.0,-160.85999999999999,27.682019823342603,0.0,0.0,4862.318202823343
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2481.547821,0.0,0.0,-25.53,-55.01,3.290213099769673,0.0,0.0,2404.298034099769
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1519.848082,0.0,0.0,-29.37,-23.39,9.136938450466443,0.0,0.0,1476.2250204504664
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1484.383862,0.0,0.0,0.0,-120.45,11.190978877315489,0.0,0.0,1375.1248408773154
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,861.560642,0.0,0.0,0.0,-51.38,14.435620733848792,0.0,0.0,824.6162627338488
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,822.412916,0.0,0.0,-15.54,-79.26,10.742318681079205,0.0,0.0,738.3552346810792
SDS,PROSHARES ULTRASHORT S&P500,0.0,761.409892,0.0,0.0,-26.99,-50.11,17.806857894343178,0.0,0.0,702.1167498943431
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-15.981607,0.0,0.0,-122.64,-21.59,1.8914940495862673,0.0,0.0,1.5644019995862806
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,10.591186,0.0,0.0,-10.08,-0.71,0.4682454824379532,0.0,0.0,0.2694314824379536
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,6.495803,0.0,0.0,-156.44,-7.33,0.5384995521202621,0.0,0.0,-52.31183518787973
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,11.055122,0.0,0.0,-26.13,-62.11,13.288559196777246,0.0,0.0,-63.896318803222755
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,106.857876,0.0,0.0,-1.46,-9.39,3.722277544684385,0.0,0.0,-279.94907567531556
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-651.057632,0.0,0.0,0.0,-389.14,16.62779300310648,0.0,0.0,-1023.5698389968934
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1158.649378,0.0,0.0,-90.65,-165.02,20.505603016296487,0.0,0.0,-1397.2197332837038
