underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CVNA,-1185.0584400000002,0.12463305775873819,0.8753669422412618,0.0,3117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12463305775873819,0.8753669422412618,0.0,0.8753669422412618
HIMS,505.0401676800001,0.08976933351246912,0.9102306664875308,0.0,13626.14,0.8146280043475264,0.12598514906760094,0.0,0.8146280043475264,0.12598514906760094,0.0,0.0,0.0,0.0,0.7248586708350573,0.7842455174199299,0.0,0.7842455174199299
MSTR,7168.33417613,0.05966754017039886,0.9403324598296011,0.0,32077.89,0.42802841046652385,0.4453155453865575,0.0,0.42802841046652385,0.4453155453865575,0.0,0.0,0.0,0.0,0.36836087029612496,0.49501691444304363,0.0,0.49501691444304363
RBLX,-4215.79393225,1.0,0.0,0.0,5532.12,0.6346001294657382,0.0,0.0,0.6346001294657382,0.0,0.0,0.0,0.0,0.0,0.3653998705342618,0.0,0.0,0.3653998705342618
META,-1179.43861821,0.15421368925804252,0.8457863107419574,0.0,18898.53,0.37844669383174245,0.5349771067247453,0.0,0.37844669383174245,0.5349771067247453,0.0,0.0,0.0,0.0,0.22423300457369993,0.3108092040172121,0.0,0.3108092040172121
IBIT,-195.64434087999985,0.5453366162881305,0.4546633837118694,0.0,42359.4,0.8239592026690652,0.14713203626680263,0.0,0.8239592026690652,0.14713203626680263,0.0,0.0,0.0,0.0,0.27862258638093473,0.3075313474450667,0.0,0.3075313474450667
KTOS,-833.575657,1.0,0.0,0.0,1563.03,0.7382301711931314,0.0,0.0,0.7382301711931314,0.0,0.0,0.0,0.0,0.0,0.2617698288068686,0.0,0.0,0.2617698288068686
LMND,-140.997257,1.0,0.0,0.0,715.13,0.7465738854569098,0.0,0.0,0.7465738854569098,0.0,0.0,0.0,0.0,0.0,0.25342611454309016,0.0,0.0,0.25342611454309016
MARA,3660.431764,0.0,1.0,0.0,19966.42,0.0,0.7578714441846109,0.0,0.0,0.7578714441846109,0.0,0.0,0.0,0.0,0.0,0.24212855581538906,0.0,0.24212855581538906
RCAT,-5099.968859,1.0,0.0,0.0,14756.509999999998,0.7684410324780047,0.0,0.0,0.7684410324780047,0.0,0.0,0.0,0.0,0.0,0.23155896752199534,0.0,0.0,0.23155896752199534
ONDS,-1096.789325,1.0,0.0,0.0,13118.880000000001,0.7867581476711426,0.0,0.0,0.7867581476711426,0.0,0.0,0.0,0.0,0.0,0.2132418523288574,0.0,0.0,0.2132418523288574
ANET,-592.443257,1.0,0.0,0.0,2410.09,0.7960125809409606,0.0,0.0,0.7960125809409606,0.0,0.0,0.0,0.0,0.0,0.2039874190590394,0.0,0.0,0.2039874190590394
SOFI,-2402.363585,1.0,0.0,0.0,12615.75,0.8039687040532667,0.0,0.0,0.8039687040532667,0.0,0.0,0.0,0.0,0.0,0.1960312959467333,0.0,0.0,0.1960312959467333
NOW,-472.854257,1.0,0.0,0.0,1823.6000000000001,0.8067731949989032,0.0,0.0,0.8067731949989032,0.0,0.0,0.0,0.0,0.0,0.1932268050010968,0.0,0.0,0.1932268050010968
UPST,-452.15045200000003,1.0,0.0,0.0,5647.2,0.8201188955588611,0.0,0.0,0.8201188955588611,0.0,0.0,0.0,0.0,0.0,0.17988110444113892,0.0,0.0,0.17988110444113892
