symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
MAAY,-1810.7500076293936,-55734.1155,-53923.365492370605,53923.365492370605,1810.7500076293936,55734.1155,53923.365492370605,False
MTYY,-7005.000114440917,-46606.6,-39601.59988555908,39601.59988555908,7005.000114440917,46606.6,39601.59988555908,False
QBY,-39271.8064559708,-3746.5301999999997,35525.2762559708,35525.2762559708,39271.8064559708,3746.5301999999997,-35525.2762559708,True
HMYY,-39287.76005550574,-7363.3494,31924.410655505744,31924.410655505744,39287.76005550574,7363.3494,-31924.410655505744,True
IOYY,-9083.99963378906,-35927.6155,-26843.615866210937,26843.615866210937,9083.99963378906,35927.6155,26843.615866210937,False
INTW,-5981.21930369379,-28722.03,-22740.81069630621,22740.81069630621,5981.21930369379,28722.03,22740.81069630621,False
NVTX,-9731.088551669744,-31421.600000000002,-21690.51144833026,21690.51144833026,9731.088551669744,31421.600000000002,21690.51144833026,False
FBYY,-3268.7499523162837,-20840.9124,-17572.162447683717,17572.162447683717,3268.7499523162837,20840.9124,17572.162447683717,False
BMNG,-16663.556136187908,0.0,16663.556136187908,16663.556136187908,16663.556136187908,0.0,-16663.556136187908,True
AMUU,-4152.196810135133,-18908.21,-14756.013189864865,14756.013189864865,4152.196810135133,18908.21,14756.013189864865,False
AMDL,-4844.234717035411,-19230.3,-14386.065282964588,14386.065282964588,4844.234717035411,19230.3,14386.065282964588,False
EOSU,-20810.335932478185,-6753.599999999999,14056.735932478186,14056.735932478186,20810.335932478185,6753.599999999999,-14056.735932478186,True
AMZZ,-547.2103268612273,-14148.539999999999,-13601.32967313877,13601.32967313877,547.2103268612273,14148.539999999999,13601.32967313877,False
AMDG,-6378.207163201099,-19140.870000000003,-12762.662836798903,12762.662836798903,6378.207163201099,19140.870000000003,12762.662836798903,False
NFLU,-546.4468449773746,-12876.800000000001,-12330.353155022627,12330.353155022627,546.4468449773746,12876.800000000001,12330.353155022627,False
QUBX,-548.870593034092,-12601.38,-12052.509406965906,12052.509406965906,548.870593034092,12601.38,12052.509406965906,False
SNDU,-11199.028693921202,0.0,11199.028693921202,11199.028693921202,11199.028693921202,0.0,-11199.028693921202,True
MSFX,0.0,-10456.919999999998,-10456.919999999998,10456.919999999998,0.0,10456.919999999998,10456.919999999998,False
BEX,-17932.78635504117,-7663.35,10269.43635504117,10269.43635504117,17932.78635504117,7663.35,-10269.43635504117,True
PANG,-546.3190772244069,-10760.1768,-10213.857722775592,10213.857722775592,546.3190772244069,10760.1768,10213.857722775592,False
XBTY,-2660.0886373753733,-12621.84,-9961.751362624627,9961.751362624627,2660.0886373753733,12621.84,9961.751362624627,False
SOLX,-9940.635032916627,0.0,9940.635032916627,9940.635032916627,9940.635032916627,0.0,-9940.635032916627,True
ASTX,-15199.45016976801,-5436.34,9763.11016976801,9763.11016976801,15199.45016976801,5436.34,-9763.11016976801,True
QCMU,-546.8567600445457,-10270.0,-9723.143239955454,9723.143239955454,546.8567600445457,10270.0,9723.143239955454,False
AAPB,-547.135853753233,-9587.16,-9040.024146246767,9040.024146246767,547.135853753233,9587.16,9040.024146246767,False
USGG,-548.52991972253,-9195.38,-8646.850080277469,8646.850080277469,548.52991972253,9195.38,8646.850080277469,False
XRPK,-8406.784092884955,0.0,8406.784092884955,8406.784092884955,8406.784092884955,0.0,-8406.784092884955,True
CRWG,-14051.593711119833,-5723.1900000000005,8328.403711119832,8328.403711119832,14051.593711119833,5723.1900000000005,-8328.403711119832,True
PLUL,-548.6756085787092,-8812.0844,-8263.40879142129,8263.40879142129,548.6756085787092,8812.0844,8263.40879142129,False
SMUP,-12699.277936376851,-4542.08,8157.197936376851,8157.197936376851,12699.277936376851,4542.08,-8157.197936376851,True
MUU,-5910.293398867924,-13568.0,-7657.706601132076,7657.706601132076,5910.293398867924,13568.0,7657.706601132076,False
CSEX,-10112.769970283132,-2658.37,7454.3999702831325,7454.3999702831325,10112.769970283132,2658.37,-7454.3999702831325,True
GOOX,-550.544105924968,-7921.4800000000005,-7370.935894075033,7370.935894075033,550.544105924968,7921.4800000000005,7370.935894075033,False
FLYT,-13006.584806416124,-5660.6,7345.984806416123,7345.984806416123,13006.584806416124,5660.6,-7345.984806416123,True
AMZO,0.0,-7222.521599999999,-7222.521599999999,7222.521599999999,0.0,7222.521599999999,7222.521599999999,False
NBIG,-14616.19263687705,-7449.8,7166.392636877049,7166.392636877049,14616.19263687705,7449.8,-7166.392636877049,True
CRWU,-10682.637485102412,-3527.55,7155.087485102412,7155.087485102412,10682.637485102412,3527.55,-7155.087485102412,True
UNHG,-548.3073157530757,-7347.73,-6799.422684246923,6799.422684246923,548.3073157530757,7347.73,6799.422684246923,False
NVDG,0.0,-6771.599999999999,-6771.599999999999,6771.599999999999,0.0,6771.599999999999,6771.599999999999,False
CRCG,-12727.619750404356,-6135.22,6592.3997504043555,6592.3997504043555,12727.619750404356,6135.22,-6592.3997504043555,True
UUUG,-10985.261862595333,-4673.76,6311.501862595333,6311.501862595333,10985.261862595333,4673.76,-6311.501862595333,True
GGLL,-547.5506420149629,-6806.62,-6259.069357985037,6259.069357985037,547.5506420149629,6806.62,6259.069357985037,False
IONL,-549.4554585021823,-6666.06,-6116.604541497818,6116.604541497818,549.4554585021823,6666.06,6116.604541497818,False
HUTG,-4331.249999999999,-10246.5,-5915.250000000001,5915.250000000001,4331.249999999999,10246.5,5915.250000000001,False
PALU,-546.2684962521414,-6264.72,-5718.451503747859,5718.451503747859,546.2684962521414,6264.72,5718.451503747859,False
COZX,-2082.2161825296416,-7776.0,-5693.783817470358,5693.783817470358,2082.2161825296416,7776.0,5693.783817470358,False
AVL,-1704.8474099078278,-7333.97,-5629.122590092173,5629.122590092173,1704.8474099078278,7333.97,5629.122590092173,False
TSMG,-546.2190160197605,-6139.55,-5593.33098398024,5593.33098398024,546.2190160197605,6139.55,5593.33098398024,False
ETHU,-11074.286890289266,-5487.570000000001,5586.716890289265,5586.716890289265,11074.286890289266,5487.570000000001,-5586.716890289265,True
CWVX,-13620.172584133756,-8074.829999999999,5545.342584133757,5545.342584133757,13620.172584133756,8074.829999999999,-5545.342584133757,True
NVDL,-547.6738662307129,-6040.72,-5493.046133769288,5493.046133769288,547.6738662307129,6040.72,5493.046133769288,False
BOEG,-547.4512255124766,-6022.4404,-5474.989174487524,5474.989174487524,547.4512255124766,6022.4404,5474.989174487524,False
PAAU,-5457.499980926512,0.0,5457.499980926512,5457.499980926512,5457.499980926512,0.0,-5457.499980926512,True
DUST,0.0,-5350.120000000001,-5350.120000000001,5350.120000000001,0.0,5350.120000000001,5350.120000000001,False
BAIG,-1560.9997256064255,-6898.65,-5337.650274393574,5337.650274393574,1560.9997256064255,6898.65,5337.650274393574,False
FGRU,-1888.3752877373515,-7213.049999999999,-5324.6747122626475,5324.6747122626475,1888.3752877373515,7213.049999999999,5324.6747122626475,False
TERG,-546.8254026067625,-5840.5199999999995,-5293.694597393237,5293.694597393237,546.8254026067625,5840.5199999999995,5293.694597393237,False
BITU,-547.558136266087,-5832.8,-5285.241863733913,5285.241863733913,547.558136266087,5832.8,5285.241863733913,False
NVDU,-547.61334414449,-5603.129999999999,-5055.516655855509,5055.516655855509,547.61334414449,5603.129999999999,5055.516655855509,False
OPEG,-3847.055642263363,-8870.0864,-5023.030757736637,5023.030757736637,3847.055642263363,8870.0864,5023.030757736637,False
LITX,-9956.4808975844,-4938.39,5018.0908975844,5018.0908975844,9956.4808975844,4938.39,-5018.0908975844,True
NVDB,-547.8556957704017,-5561.24,-5013.3843042295985,5013.3843042295985,547.8556957704017,5561.24,5013.3843042295985,False
APPX,-9705.945328725807,-4730.41,4975.535328725808,4975.535328725808,9705.945328725807,4730.41,-4975.535328725808,True
TXXS,-4958.708255874665,0.0,4958.708255874665,4958.708255874665,4958.708255874665,0.0,-4958.708255874665,True
ASMU,-547.7797663438079,-5456.66,-4908.880233656192,4908.880233656192,547.7797663438079,5456.66,4908.880233656192,False
CEGX,-818.4671294857764,-5575.32,-4756.8528705142235,4756.8528705142235,818.4671294857764,5575.32,4756.8528705142235,False
LEUX,-548.8177021997575,-5303.759999999999,-4754.942297800242,4754.942297800242,548.8177021997575,5303.759999999999,4754.942297800242,False
OPEX,-546.5025573178721,-5244.0,-4697.497442682128,4697.497442682128,546.5025573178721,5244.0,4697.497442682128,False
CNCG,-2557.039336204752,-7241.9157000000005,-4684.876363795249,4684.876363795249,2557.039336204752,7241.9157000000005,4684.876363795249,False
TSLT,-548.1022913290458,-5229.599999999999,-4681.497708670953,4681.497708670953,548.1022913290458,5229.599999999999,4681.497708670953,False
SDS,0.0,-4645.99,-4645.99,4645.99,0.0,4645.99,4645.99,False
NBIL,-9855.733968682309,-5284.34,4571.393968682309,4571.393968682309,9855.733968682309,5284.34,-4571.393968682309,True
GUSH,-874.2202368620424,-5389.19,-4514.969763137957,4514.969763137957,874.2202368620424,5389.19,4514.969763137957,False
CLSX,-10654.562126142902,-6155.25,4499.312126142902,4499.312126142902,10654.562126142902,6155.25,-4499.312126142902,True
XXRP,-8714.457142507774,-4216.400000000001,4498.057142507773,4498.057142507773,8714.457142507774,4216.400000000001,-4498.057142507773,True
RGTX,-549.1412671003811,-4954.56,-4405.4187328996195,4405.4187328996195,549.1412671003811,4954.56,4405.4187328996195,False
TSLL,-1413.4069900465136,-5779.4,-4365.993009953486,4365.993009953486,1413.4069900465136,5779.4,4365.993009953486,False
ZSL,0.0,-4338.36,-4338.36,4338.36,0.0,4338.36,4338.36,False
LACG,-547.5047670469168,-4807.1104,-4259.605632953083,4259.605632953083,547.5047670469168,4807.1104,4259.605632953083,False
BTCL,-1528.1828561947552,-5779.62,-4251.437143805245,4251.437143805245,1528.1828561947552,5779.62,4251.437143805245,False
KLAG,-2434.1618080030185,-6618.059,-4183.897191996982,4183.897191996982,2434.1618080030185,6618.059,4183.897191996982,False
MULL,-2489.763616766133,-6663.3,-4173.536383233867,4173.536383233867,2489.763616766133,6663.3,4173.536383233867,False
SRPU,-2940.2319865460117,-7007.000000000001,-4066.768013453989,4066.768013453989,2940.2319865460117,7007.000000000001,4066.768013453989,False
MSFU,-546.8722577805746,-4510.83,-3963.957742219425,3963.957742219425,546.8722577805746,4510.83,3963.957742219425,False
CCUP,-548.3012672614195,-4383.36,-3835.05873273858,3835.05873273858,548.3012672614195,4383.36,3835.05873273858,False
BOEU,-546.9174797251329,-4376.47,-3829.552520274867,3829.552520274867,546.9174797251329,4376.47,3829.552520274867,False
TSLQ,0.0,-3766.4,-3766.4,3766.4,0.0,3766.4,3766.4,False
SOXL,-3857.912789039114,-7608.42,-3750.507210960886,3750.507210960886,3857.912789039114,7608.42,3750.507210960886,False
RCAX,-1919.9999570846555,-5670.423000000001,-3750.423042915345,3750.423042915345,1919.9999570846555,5670.423000000001,3750.423042915345,False
TXXD,-3702.403014861168,0.0,3702.403014861168,3702.403014861168,3702.403014861168,0.0,-3702.403014861168,True
AVGG,-4328.348536308136,-7973.7,-3645.3514636918635,3645.3514636918635,4328.348536308136,7973.7,3645.3514636918635,False
BMNU,-3632.801002795777,0.0,3632.801002795777,3632.801002795777,3632.801002795777,0.0,-3632.801002795777,True
LABX,-15929.90156644815,-12361.44,3568.46156644815,3568.46156644815,15929.90156644815,12361.44,-3568.46156644815,True
GEVX,-2488.6607975499714,-6050.3,-3561.6392024500287,3561.6392024500287,2488.6607975499714,6050.3,3561.6392024500287,False
FIGG,-6637.638466073677,-3111.9900000000002,3525.6484660736764,3525.6484660736764,6637.638466073677,3111.9900000000002,-3525.6484660736764,True
UXRP,-8713.250688856753,-5218.92,3494.330688856753,3494.330688856753,8713.250688856753,5218.92,-3494.330688856753,True
FAZ,0.0,-3467.12,-3467.12,3467.12,0.0,3467.12,3467.12,False
KEEX,-15010.36590375891,-11581.0,3429.3659037589096,3429.3659037589096,15010.36590375891,11581.0,-3429.3659037589096,True
PLTA,-545.9025183328722,-3944.0,-3398.097481667128,3398.097481667128,545.9025183328722,3944.0,3398.097481667128,False
TSMU,-547.6137097966864,-3810.7000000000003,-3263.086290203314,3263.086290203314,547.6137097966864,3810.7000000000003,3263.086290203314,False
HIMZ,-2343.946283845049,-5566.9800000000005,-3223.0337161549514,3223.0337161549514,2343.946283845049,5566.9800000000005,3223.0337161549514,False
IONX,-549.4687110021385,-3684.8,-3135.3312889978615,3135.3312889978615,549.4687110021385,3684.8,3135.3312889978615,False
TSLI,-1354.1785922782628,-4481.400000000001,-3127.2214077217377,3127.2214077217377,1354.1785922782628,4481.400000000001,3127.2214077217377,False
BITX,-2747.1009812366565,-5849.3,-3102.1990187633437,3102.1990187633437,2747.1009812366565,5849.3,3102.1990187633437,False
SOLT,-7979.764053644776,-4953.74,3026.0240536447764,3026.0240536447764,7979.764053644776,4953.74,-3026.0240536447764,True
NUG,-545.7470399169697,-3492.3447,-2946.5976600830304,2946.5976600830304,545.7470399169697,3492.3447,2946.5976600830304,False
FBL,-650.129302242368,-3572.94,-2922.810697757632,2922.810697757632,650.129302242368,3572.94,2922.810697757632,False
NVDQ,0.0,-2919.84,-2919.84,2919.84,0.0,2919.84,2919.84,False
MSTX,-549.6981541771893,-3445.05,-2895.351845822811,2895.351845822811,549.6981541771893,3445.05,2895.351845822811,False
CIFG,-2705.800172972517,-5594.6813999999995,-2888.8812270274825,2888.8812270274825,2705.800172972517,5594.6813999999995,2888.8812270274825,False
MSTU,-549.5290915925204,-3437.68,-2888.1509084074796,2888.1509084074796,549.5290915925204,3437.68,2888.1509084074796,False
JNUG,-3942.810763105568,-1064.75,2878.060763105568,2878.060763105568,3942.810763105568,1064.75,-2878.060763105568,True
COYY,-2866.0276801144646,0.0,2866.0276801144646,2866.0276801144646,2866.0276801144646,0.0,-2866.0276801144646,True
LABD,0.0,-2802.7799999999997,-2802.7799999999997,2802.7799999999997,0.0,2802.7799999999997,2802.7799999999997,False
CRMG,-1849.9861514453069,-4626.21,-2776.223848554693,2776.223848554693,1849.9861514453069,4626.21,2776.223848554693,False
NEBX,-15808.77912161616,-13061.61,2747.16912161616,2747.16912161616,15808.77912161616,13061.61,-2747.16912161616,True
DKNX,-2688.992236794155,0.0,2688.992236794155,2688.992236794155,2688.992236794155,0.0,-2688.992236794155,True
OSCX,-2230.573206331704,-4865.5124000000005,-2634.9391936682964,2634.9391936682964,2230.573206331704,4865.5124000000005,2634.9391936682964,False
CMGG,-546.7364545649729,-3174.752,-2628.015545435027,2628.015545435027,546.7364545649729,3174.752,2628.015545435027,False
IREG,-7592.609077917516,-10156.800000000001,-2564.1909220824855,2564.1909220824855,7592.609077917516,10156.800000000001,2564.1909220824855,False
PONX,-545.4967532695747,-3055.5,-2510.0032467304254,2510.0032467304254,545.4967532695747,3055.5,2510.0032467304254,False
SMCL,-548.8957564884504,-3031.9500000000003,-2483.05424351155,2483.05424351155,548.8957564884504,3031.9500000000003,2483.05424351155,False
RDWU,-547.7905598463385,-2975.85,-2428.0594401536614,2428.0594401536614,547.7905598463385,2975.85,2428.0594401536614,False
NUGT,-4981.566681782704,-7367.82,-2386.2533182172956,2386.2533182172956,4981.566681782704,7367.82,2386.2533182172956,False
SQQQ,0.0,-2383.92,-2383.92,2383.92,0.0,2383.92,2383.92,False
LNOK,0.0,-2371.9726,-2371.9726,2371.9726,0.0,2371.9726,2371.9726,False
UNX,-9361.807066459429,-7074.8634,2286.9436664594286,2286.9436664594286,9361.807066459429,7074.8634,-2286.9436664594286,True
SMYY,-2206.5000534057613,0.0,2206.5000534057613,2206.5000534057613,2206.5000534057613,0.0,-2206.5000534057613,True
MRNX,-6311.967631176535,-4112.4755,2199.4921311765356,2199.4921311765356,6311.967631176535,4112.4755,-2199.4921311765356,True
GRAG,0.0,-2176.2,-2176.2,2176.2,0.0,2176.2,2176.2,False
ETHT,-6127.91803501309,-3979.8599999999997,2148.0580350130904,2148.0580350130904,6127.91803501309,3979.8599999999997,-2148.0580350130904,True
ETU,-9610.748931135333,-7500.7,2110.048931135333,2110.048931135333,9610.748931135333,7500.7,-2110.048931135333,True
ARCX,-5938.023914705481,-3880.8,2057.2239147054806,2057.2239147054806,5938.023914705481,3880.8,-2057.2239147054806,True
UECG,-2497.49994277954,-4543.4935,-2045.9935572204595,2045.9935572204595,2497.49994277954,4543.4935,2045.9935572204595,False
PTIR,-4224.226534425149,-6198.849999999999,-1974.6234655748503,1974.6234655748503,4224.226534425149,6198.849999999999,1974.6234655748503,False
UBRL,-2394.435706602032,-4365.360000000001,-1970.9242933979685,1970.9242933979685,2394.435706602032,4365.360000000001,1970.9242933979685,False
QPUX,-554.0778019065511,-2509.897,-1955.819198093449,1955.819198093449,554.0778019065511,2509.897,1955.819198093449,False
SNAG,-3493.6690712803857,-1542.3552,1951.3138712803857,1951.3138712803857,3493.6690712803857,1542.3552,-1951.3138712803857,True
TQQQ,0.0,-1907.0,-1907.0,1907.0,0.0,1907.0,1907.0,False
TEMT,-1788.5990217220458,-3677.7999999999997,-1889.200978277954,1889.200978277954,1788.5990217220458,3677.7999999999997,1889.200978277954,False
KORU,0.0,-1884.36,-1884.36,1884.36,0.0,1884.36,1884.36,False
PLTU,-2066.2881015896337,-3926.0,-1859.7118984103663,1859.7118984103663,2066.2881015896337,3926.0,1859.7118984103663,False
AFRU,-547.6875815534293,-2390.16,-1842.4724184465706,1842.4724184465706,547.6875815534293,2390.16,1842.4724184465706,False
TSLR,-547.4340505835327,-2368.29,-1820.8559494164674,1820.8559494164674,547.4340505835327,2368.29,1820.8559494164674,False
CWEB,-2349.285752281679,-4064.0600000000004,-1714.7742477183215,1714.7742477183215,2349.285752281679,4064.0600000000004,1714.7742477183215,False
SATG,-547.3907526204872,-2229.7387000000003,-1682.3479473795132,1682.3479473795132,547.3907526204872,2229.7387000000003,1682.3479473795132,False
WULX,-8110.866829924541,-9714.44,-1603.5731700754595,1603.5731700754595,8110.866829924541,9714.44,1603.5731700754595,False
ETRL,-547.8150754830762,-2148.444,-1600.6289245169237,1600.6289245169237,547.8150754830762,2148.444,1600.6289245169237,False
QSU,-546.5901542578575,-2139.0,-1592.4098457421424,1592.4098457421424,546.5901542578575,2139.0,1592.4098457421424,False
AALG,0.0,-1509.376,-1509.376,1509.376,0.0,1509.376,1509.376,False
CRDU,-10882.339648588122,-9387.76,1494.579648588122,1494.579648588122,10882.339648588122,9387.76,-1494.579648588122,True
MPG,-547.2546918021786,-2021.7599999999998,-1474.5053081978213,1474.5053081978213,547.2546918021786,2021.7599999999998,1474.5053081978213,False
RKLX,-3274.998075277518,-4744.0,-1469.0019247224818,1469.0019247224818,3274.998075277518,4744.0,1469.0019247224818,False
XYZG,-5142.384502842516,-3683.186,1459.1985028425156,1459.1985028425156,5142.384502842516,3683.186,-1459.1985028425156,True
SNOU,-5435.546262697703,-4043.9800000000005,1391.5662626977028,1391.5662626977028,5435.546262697703,4043.9800000000005,-1391.5662626977028,True
COPZ,-2733.002387466117,-4109.89,-1376.8876125338834,1376.8876125338834,2733.002387466117,4109.89,1376.8876125338834,False
ORCU,-546.8126418883929,-1911.6,-1364.7873581116069,1364.7873581116069,546.8126418883929,1911.6,1364.7873581116069,False
ORCX,-1176.6891811838475,-2532.8799999999997,-1356.1908188161522,1356.1908188161522,1176.6891811838475,2532.8799999999997,1356.1908188161522,False
MVLL,-548.3707413071468,-1870.9599999999998,-1322.589258692853,1322.589258692853,548.3707413071468,1870.9599999999998,1322.589258692853,False
SOFA,-2260.107710999817,-3567.66,-1307.552289000183,1307.552289000183,2260.107710999817,3567.66,1307.552289000183,False
COIG,-547.0132363430181,-1809.104,-1262.0907636569818,1262.0907636569818,547.0132363430181,1809.104,1262.0907636569818,False
ARMG,-548.3445260766592,-1799.4099999999999,-1251.0654739233405,1251.0654739233405,548.3445260766592,1799.4099999999999,1251.0654739233405,False
UPSX,-3559.6652479264144,-2317.02,1242.6452479264144,1242.6452479264144,3559.6652479264144,2317.02,-1242.6452479264144,True
ONDG,-3951.389605374634,-5170.32,-1218.9303946253658,1218.9303946253658,3951.389605374634,5170.32,1218.9303946253658,False
NVOX,-5046.92560893215,-3829.12,1217.8056089321499,1217.8056089321499,5046.92560893215,3829.12,-1217.8056089321499,True
RBLU,-543.7450254689122,-1751.8200000000002,-1208.074974531088,1208.074974531088,543.7450254689122,1751.8200000000002,1208.074974531088,False
IREX,-3931.219170869641,-2731.2999999999997,1199.9191708696412,1199.9191708696412,3931.219170869641,2731.2999999999997,-1199.9191708696412,True
SBTU,-5753.323104938122,-4586.82,1166.5031049381223,1166.5031049381223,5753.323104938122,4586.82,-1166.5031049381223,True
CRWL,-546.8387108474943,-1708.9175999999998,-1162.0788891525053,1162.0788891525053,546.8387108474943,1708.9175999999998,1162.0788891525053,False
HOOX,-546.8073554795437,-1682.64,-1135.8326445204564,1135.8326445204564,546.8073554795437,1682.64,1135.8326445204564,False
OKLL,-5574.552895147834,-4444.0,1130.5528951478336,1130.5528951478336,5574.552895147834,4444.0,-1130.5528951478336,True
BULG,-548.1231715209971,-1666.6999999999998,-1118.5768284790029,1118.5768284790029,548.1231715209971,1666.6999999999998,1118.5768284790029,False
HODU,-774.930063881074,-1886.0400000000002,-1111.1099361189263,1111.1099361189263,774.930063881074,1886.0400000000002,1111.1099361189263,False
SOUX,-547.1595807292495,-1632.79,-1085.6304192707505,1085.6304192707505,547.1595807292495,1632.79,1085.6304192707505,False
CVNX,-547.8101355887012,-1621.8202999999999,-1074.0101644112988,1074.0101644112988,547.8101355887012,1621.8202999999999,1074.0101644112988,False
CONX,-1874.640432174915,-2940.228,-1065.587567825085,1065.587567825085,1874.640432174915,2940.228,1065.587567825085,False
OKTG,-546.5559134417607,-1608.9551,-1062.3991865582393,1062.3991865582393,546.5559134417607,1608.9551,1062.3991865582393,False
PYPG,0.0,-1039.99,-1039.99,1039.99,0.0,1039.99,1039.99,False
ADBG,0.0,-1031.48,-1031.48,1031.48,0.0,1031.48,1031.48,False
RKTL,-4919.591555943498,-3904.5335999999998,1015.0579559434982,1015.0579559434982,4919.591555943498,3904.5335999999998,-1015.0579559434982,True
YINN,-2409.817282530357,-3416.2000000000003,-1006.3827174696435,1006.3827174696435,2409.817282530357,3416.2000000000003,1006.3827174696435,False
EWV,0.0,-971.1832,-971.1832,971.1832,0.0,971.1832,971.1832,False
HOOG,-546.6021759873698,-1505.2114000000001,-958.6092240126303,958.6092240126303,546.6021759873698,1505.2114000000001,958.6092240126303,False
SOFX,-545.9486703282951,-1499.52,-953.5713296717049,953.5713296717049,545.9486703282951,1499.52,953.5713296717049,False
ELIL,0.0,-941.551,-941.551,941.551,0.0,941.551,941.551,False
XRPT,-4247.139046817504,-3322.72,924.4190468175043,924.4190468175043,4247.139046817504,3322.72,-924.4190468175043,True
IRE,-6620.729079963671,-5725.7,895.0290799636714,895.0290799636714,6620.729079963671,5725.7,-895.0290799636714,True
SOXS,0.0,-858.4499999999999,-858.4499999999999,858.4499999999999,0.0,858.4499999999999,858.4499999999999,False
DUOG,-5060.995250223866,-4223.339599999999,837.6556502238664,837.6556502238664,5060.995250223866,4223.339599999999,-837.6556502238664,True
CRCA,-6556.140318495652,-7363.1,-806.9596815043487,806.9596815043487,6556.140318495652,7363.1,806.9596815043487,False
BABX,-3430.2724015681238,-4237.05,-806.7775984318764,806.7775984318764,3430.2724015681238,4237.05,806.7775984318764,False
SPXL,0.0,-796.6800000000001,-796.6800000000001,796.6800000000001,0.0,796.6800000000001,796.6800000000001,False
VRTL,-6163.319356517575,-6940.83,-777.5106434824247,777.5106434824247,6163.319356517575,6940.83,777.5106434824247,False
WDCX,-3716.4289031211338,-2962.44,753.9889031211337,753.9889031211337,3716.4289031211338,2962.44,-753.9889031211337,True
LLYX,-701.7333817566098,0.0,701.7333817566098,701.7333817566098,701.7333817566098,0.0,-701.7333817566098,True
DNNG,-546.878274785395,-1223.3884,-676.5101252146051,676.5101252146051,546.878274785395,1223.3884,676.5101252146051,False
SNXX,-16722.312950060146,-16062.98,659.3329500601467,659.3329500601467,16722.312950060146,16062.98,-659.3329500601467,True
NIOG,-548.7082799246282,-1175.0976,-626.3893200753719,626.3893200753719,548.7082799246282,1175.0976,626.3893200753719,False
TTDU,-475.0,-1054.5,-579.5,579.5,475.0,1054.5,579.5,False
MEXX,-484.8026825975934,-1055.55,-570.7473174024066,570.7473174024066,484.8026825975934,1055.55,570.7473174024066,False
ZETX,-545.9490337607988,-1114.0326,-568.0835662392012,568.0835662392012,545.9490337607988,1114.0326,568.0835662392012,False
LINT,-549.1368547928852,0.0,549.1368547928852,549.1368547928852,549.1368547928852,0.0,-549.1368547928852,True
PLU,-548.8120096967677,0.0,548.8120096967677,548.8120096967677,548.8120096967677,0.0,-548.8120096967677,True
MRAL,-548.7470133579467,0.0,548.7470133579467,548.7470133579467,548.7470133579467,0.0,-548.7470133579467,True
MPL,-548.5869750310661,0.0,548.5869750310661,548.5869750310661,548.5869750310661,0.0,-548.5869750310661,True
BEG,-548.473793284031,0.0,548.473793284031,548.473793284031,548.473793284031,0.0,-548.473793284031,True
RGTU,-548.4651735741032,0.0,548.4651735741032,548.4651735741032,548.4651735741032,0.0,-548.4651735741032,True
AVGX,-548.2127546056248,0.0,548.2127546056248,548.2127546056248,548.2127546056248,0.0,-548.2127546056248,True
LUNL,-548.2081739830741,0.0,548.2081739830741,548.2081739830741,548.2081739830741,0.0,-548.2081739830741,True
ASMG,-548.195715076995,0.0,548.195715076995,548.195715076995,548.195715076995,0.0,-548.195715076995,True
GLWG,-548.008533238163,0.0,548.008533238163,548.008533238163,548.008533238163,0.0,-548.008533238163,True
