underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AMD,79203.06,79203.06,1.0,0.0,0.0,sleeve_balance,79203.06,0.0,0.0
NVTS,68868.8,68868.8,0.9062818944543829,0.0,0.0,sleeve_balance,62414.54653280001,0.0,0.0
NBIS,49219.9,49219.9,1.0,0.0,0.0,sleeve_balance,49219.9,0.0,0.0
NVDA,44761.6,44761.6,1.0,0.0,0.0,sleeve_balance,44761.6,0.0,0.0
IBIT,42359.4,42359.4,0.8239592026690652,0.14713203626680263,0.0,sleeve_balance,34902.41744954,6232.42477704,0.0
CRWV,38925.15,38925.15,0.8892666756151228,0.0,0.0,sleeve_balance,34614.83873832,0.0,0.0
IONQ,36930.0,36930.0,0.6912440795761983,0.22615913478660976,0.0,sleeve_balance,25527.643858749,8352.056847669499,0.0
ETHA,35449.44,35449.44,0.956903201892893,0.0,0.0,sleeve_balance,33921.68264131,0.0,0.0
CRCL,34555.68,34555.68,1.0,0.0,0.0,sleeve_balance,34555.68,0.0,0.0
INTC,32853.96,32853.96,1.0,0.0,0.0,sleeve_balance,32853.96,0.0,0.0
TSLA,32126.25,32126.25,1.0,0.0,0.0,sleeve_balance,32126.25,0.0,0.0
MSTR,32077.89,32077.89,0.42802841046652385,0.4453155453865575,0.0,sleeve_balance,13730.24826782,14284.783080199999,0.0
MSFT,31964.24,31964.24,0.9389491800305592,0.0,0.0,sleeve_balance,30012.7969383,0.0,0.0
CRML,31613.19,31613.19,0.9665364636216719,0.0,0.0,sleeve_balance,30555.3008664,0.0,0.0
IREN,31579.2,31579.2,1.0,0.0,0.0,sleeve_balance,31579.2,0.0,0.0
PLTR,31418.4,31418.4,0.8950176170587936,0.0,0.0,sleeve_balance,28120.0214998,0.0,0.0
PANW,29726.84,29726.84,1.0,0.0,0.0,sleeve_balance,29726.84,0.0,0.0
AVGO,29670.0,29670.0,1.0,0.0,0.0,sleeve_balance,29670.0,0.0,0.0
OPEN,29368.62,29368.62,0.9632683156443307,0.0,0.0,sleeve_balance,28289.861120198402,0.0,0.0
NFLX,28084.289999999997,28084.289999999997,0.9179604630489147,0.0,0.0,sleeve_balance,25780.2678528,0.0,0.0
QUBT,26899.2,26899.2,0.9330137793518023,0.0,0.0,sleeve_balance,25097.324253540002,0.0,0.0
MU,26885.159999999996,26885.159999999996,1.0,0.0,0.0,sleeve_balance,26885.159999999996,0.0,0.0
AMZN,26722.64,26722.64,1.0,0.0,0.0,sleeve_balance,26722.64,0.0,0.0
XRPZ,26570.46,26570.46,0.9594422293644898,0.0,0.0,sleeve_balance,25492.82137764,0.0,0.0
GOOGL,24849.600000000002,24849.600000000002,1.0,0.0,0.0,sleeve_balance,24849.600000000002,0.0,0.0
ALAB,24773.96,24773.96,0.9934833617104412,0.0,0.0,sleeve_balance,24612.51706368,0.0,0.0
COIN,22529.92,22529.92,0.9896324384855341,0.0,0.0,sleeve_balance,22296.339668484,0.0,0.0
QBTS,21441.5,21441.5,0.9398058005008978,0.034627468966947274,0.0,sleeve_balance,20150.84607144,742.4648758548,0.0
SNDK,20310.42,20310.42,1.0,0.0,0.0,sleeve_balance,20310.42,0.0,0.0
MARA,19966.42,19966.42,0.0,0.7578714441846109,0.0,sleeve_balance,0.0,15131.9795605965,0.0
BA,19938.24,19938.24,1.0,0.0,0.0,sleeve_balance,19938.24,0.0,0.0
KEEL,19599.89,19599.89,1.0,0.0,0.0,sleeve_balance,19599.89,0.0,0.0
CRDO,19416.015,19416.015,0.9637706015863707,0.0,0.0,sleeve_balance,18712.584456959998,0.0,0.0
GDX,19107.18,19107.18,0.9240822635522352,0.0,0.0,sleeve_balance,17656.606144499998,0.0,0.0
META,18898.53,18898.53,0.37844669383174245,0.5349771067247453,0.0,sleeve_balance,7152.086196779999,10110.2809007508,0.0
HUT,18707.399999999998,18707.399999999998,1.0,0.0,0.0,sleeve_balance,18707.399999999998,0.0,0.0
TSM,18525.6,18525.6,1.0,0.0,0.0,sleeve_balance,18525.6,0.0,0.0
AAPL,18185.84,18185.84,1.0,0.0,0.0,sleeve_balance,18185.84,0.0,0.0
USAR,18144.08,18144.08,1.0,0.0,0.0,sleeve_balance,18144.08,0.0,0.0
PLUG,18080.4,18080.4,0.9702333799581646,0.0,0.0,sleeve_balance,17542.2076029956,0.0,0.0
HOOD,17870.96,17870.96,0.874849754507861,0.0,0.0,sleeve_balance,15634.404968819803,0.0,0.0
WULF,17331.99,17331.99,1.0,0.0,0.0,sleeve_balance,17331.99,0.0,0.0
SOXX,15608.999999999998,15608.999999999998,1.0,0.0,0.0,sleeve_balance,15608.999999999998,0.0,0.0
CORZ,15379.320000000002,15379.320000000002,1.0,0.0,0.0,sleeve_balance,15379.320000000002,0.0,0.0
RCAT,14756.509999999998,14756.509999999998,0.7684410324780047,0.0,0.0,sleeve_balance,11339.507780172,0.0,0.0
FIGR,14449.920000000002,14449.920000000002,0.9964781412872872,0.0,0.0,sleeve_balance,14399.029423349999,0.0,0.0
BE,13834.589999999998,13834.589999999998,1.0,0.0,0.0,sleeve_balance,13834.589999999998,0.0,0.0
BBAI,13714.58,13714.58,1.0,0.0,0.0,sleeve_balance,13714.58,0.0,0.0
UNH,13679.28,13679.28,1.0,0.0,0.0,sleeve_balance,13679.28,0.0,0.0
HIMS,13626.14,13626.14,0.8146280043475264,0.12598514906760094,0.0,sleeve_balance,11100.235235160002,1716.6912791159998,0.0
QCOM,13364.49,13364.49,1.0,0.0,0.0,sleeve_balance,13364.49,0.0,0.0
TER,13311.49,13311.49,0.8762813642379629,0.0,0.0,sleeve_balance,11664.61061724,0.0,0.0
ONDS,13118.880000000001,13118.880000000001,0.7867581476711426,0.0,0.0,sleeve_balance,10321.38572832,0.0,0.0
KLAC,13084.33,13084.33,1.0,0.0,0.0,sleeve_balance,13084.33,0.0,0.0
U,12981.76,12981.76,1.0,0.0,0.0,sleeve_balance,12981.76,0.0,0.0
FLY,12896.0,12896.0,0.8755648052884616,0.0,0.0,sleeve_balance,11291.283729,0.0,0.0
ASTS,12833.55,12833.55,0.8452064105286535,0.0,0.0,sleeve_balance,10846.998729840001,0.0,0.0
EOSE,12824.01,12824.01,1.0,0.0,0.0,sleeve_balance,12824.01,0.0,0.0
SOFI,12615.75,12615.75,0.8039687040532667,0.0,0.0,sleeve_balance,10142.66817816,0.0,0.0
VRT,12578.890000000001,12578.890000000001,1.0,0.0,0.0,sleeve_balance,12578.890000000001,0.0,0.0
GEV,12481.800000000001,12481.800000000001,0.967775097141438,0.0,0.0,sleeve_balance,12079.575207500002,0.0,0.0
GLXY,11971.08,11971.08,1.0,0.0,0.0,sleeve_balance,11971.08,0.0,0.0
LEU,11403.150000000001,11403.150000000001,0.9293453187093039,0.0,0.0,sleeve_balance,10597.46407104,0.0,0.0
XOP,11230.88,11230.88,0.9624411140240124,0.0,0.0,sleeve_balance,10809.06065867,0.0,0.0
CLSK,11218.0,11218.0,1.0,0.0,0.0,sleeve_balance,11218.0,0.0,0.0
CIFR,11199.75,11199.75,0.9957071748394563,0.0,0.0,sleeve_balance,11151.6714314082,0.0,0.0
CEG,10930.68,10930.68,1.0,0.0,0.0,sleeve_balance,10930.68,0.0,0.0
CNC,10632.4,10632.4,1.0,0.0,0.0,sleeve_balance,10632.4,0.0,0.0
BLSH,10478.4,10478.4,0.9441878171741868,0.0,0.0,sleeve_balance,9893.577623477999,0.0,0.0
RGTI,10246.54,10246.54,0.9611842725134532,0.0,0.0,sleeve_balance,9848.81309568,0.0,0.0
FXI,10092.04,10092.04,1.0,0.0,0.0,sleeve_balance,10092.04,0.0,0.0
CRM,9636.46,9636.46,0.9585067795051296,0.0,0.0,sleeve_balance,9236.61224043,0.0,0.0
SBET,9634.800000000001,9634.800000000001,0.9558731408020922,0.0,0.0,sleeve_balance,9209.646536999999,0.0,0.0
UUUU,9621.0,9621.0,0.968677444689741,0.0,0.0,sleeve_balance,9319.645695359999,0.0,0.0
ASML,9552.119999999999,9552.119999999999,1.0,0.0,0.0,sleeve_balance,9552.119999999999,0.0,0.0
SOEZ,9402.400000000001,9402.400000000001,1.0,0.0,0.0,sleeve_balance,9402.400000000001,0.0,0.0
UEC,9186.960000000001,9186.960000000001,0.9886990539858124,0.0,0.0,sleeve_balance,9083.1386610055,0.0,0.0
OKLO,9136.26,9136.26,0.9726975694649669,0.0,0.0,sleeve_balance,8886.817895999999,0.0,0.0
URA,9104.7,9104.7,0.9560747244456159,0.0,0.0,sleeve_balance,8704.77354366,0.0,0.0
LITE,9038.0,9038.0,1.0,0.0,0.0,sleeve_balance,9038.0,0.0,0.0
LAC,9023.4,9023.4,1.0,0.0,0.0,sleeve_balance,9023.4,0.0,0.0
UBER,8978.550000000001,8978.550000000001,0.9703341198924104,0.0,0.0,sleeve_balance,8712.193412160002,0.0,0.0
RKLB,8964.95,8964.95,1.0,0.0,0.0,sleeve_balance,8964.95,0.0,0.0
APP,8902.45,8902.45,1.0,0.0,0.0,sleeve_balance,8902.45,0.0,0.0
MRNA,8750.35,8750.35,0.9360931092944281,0.0,0.0,sleeve_balance,8191.142338914499,0.0,0.0
COPX,8682.97,8682.97,0.9447672453999035,0.0,0.0,sleeve_balance,8203.38564879,0.0,0.0
TEM,8526.06,8526.06,0.859298162386847,0.0,0.0,sleeve_balance,7326.4276904,0.0,0.0
SNOW,8384.75,8384.75,0.9637455809153523,0.0,0.0,sleeve_balance,8080.76575958,0.0,0.0
DUOL,8315.23,8315.23,1.0,0.0,0.0,sleeve_balance,8315.23,0.0,0.0
BABA,8263.54,8263.54,1.0,0.0,0.0,sleeve_balance,8263.54,0.0,0.0
ORCL,8033.95,8033.95,1.0,0.0,0.0,sleeve_balance,8033.95,0.0,0.0
KWEB,7948.95,7948.95,1.0,0.0,0.0,sleeve_balance,7948.95,0.0,0.0
RKT,7939.139999999999,7939.139999999999,0.98504250428132,0.0,0.0,sleeve_balance,7820.390347439999,0.0,0.0
OSCR,7799.459999999999,7799.459999999999,1.0,0.0,0.0,sleeve_balance,7799.459999999999,0.0,0.0
RDDT,7790.000000000001,7790.000000000001,0.970640602105263,0.0,0.0,sleeve_balance,7561.2902904,0.0,0.0
NU,7741.8,7741.8,0.9050828695117414,0.0,0.0,sleeve_balance,7006.970559186,0.0,0.0
PONY,7431.999999999999,7431.999999999999,0.8248238379978472,0.0,0.0,sleeve_balance,6130.090764,0.0,0.0
RDW,7084.8,7084.8,0.8389290275025406,0.0,0.0,sleeve_balance,5943.64437405,0.0,0.0
ACHR,7050.240000000001,7050.240000000001,1.0,0.0,0.0,sleeve_balance,7050.240000000001,0.0,0.0
XYZ,6886.2,6886.2,1.0,0.0,0.0,sleeve_balance,6886.2,0.0,0.0
CMG,6855.39,6855.39,0.9264232900955306,0.0,0.0,sleeve_balance,6350.992958688,0.0,0.0
NVO,6588.01,6588.01,1.0,0.0,0.0,sleeve_balance,6588.01,0.0,0.0
FIG,6156.68,6156.68,1.0,0.0,0.0,sleeve_balance,6156.68,0.0,0.0
CLS,6008.8,6008.8,0.8861837964152576,0.0,0.0,sleeve_balance,5324.9011959,0.0,0.0
DELL,5730.12,5730.12,1.0,0.0,0.0,sleeve_balance,5730.12,0.0,0.0
UPST,5647.2,5647.2,0.8201188955588611,0.0,0.0,sleeve_balance,4631.375427,0.0,0.0
RBLX,5532.12,5532.12,0.6346001294657382,0.0,0.0,sleeve_balance,3510.6840682199995,0.0,0.0
AFRM,4992.780000000001,4992.780000000001,0.9575236272697772,0.0,0.0,sleeve_balance,4780.704815759999,0.0,0.0
QQQ,4978.610000000001,4978.610000000001,1.0,0.0,0.0,sleeve_balance,4978.610000000001,0.0,0.0
SMCI,4951.799999999999,4951.799999999999,1.0,0.0,0.0,sleeve_balance,4951.799999999999,0.0,0.0
WDC,4800.0,4800.0,1.0,0.0,0.0,sleeve_balance,4800.0,0.0,0.0
