ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
NEBX,NBIS,1.998832,121,ols,0.058193999999999996,-0.021793999999999997,0.07998799999999999,100000,0.07998799999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.782558,0.892553,1.111078,1.232332,1.069184,0.8125650000000001,0.989196,0.499708,0.5996496,0.5,0.5996496
NETX,NET,1.57305,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.021415,0.385766,0.503009,0.11404,0.22079,,,0.3932625,1.0,0.5,1.0
NNEX,NNE,1.990159,74,ols,0.23292200000000002,-0.196522,0.42944400000000005,500,0.42944400000000005,False,False,False,,False,True,False,False,False,False,True,True,False,1.757781,0.901932,1.540215,2.337359,1.915845,0.4724879999999999,1.4864009999999999,0.49753975,0.5970477,0.5,0.5970477
NVTX,NVTS,2.000313,121,ols,0.231204,-0.194804,0.426008,20000,0.426008,False,False,False,,False,True,False,False,False,False,True,False,False,2.466794,1.690967,1.597824,2.55424,2.139732,1.2649590000000002,1.713724,0.50007825,0.6000939,0.50007825,0.6000939
NWMX,NEM,1.221794,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.82231,-0.725143,0.405343,0.022262,-0.179419,,,0.3054485,1.0,0.5,1.0
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.911288,1.557411,0.426726,0.10681,0.567318,,,0.42323675,1.0,0.5,1.0
OPEX,OPEN,1.997892,89,ols,0.300291,-0.263891,0.564182,60000,0.564182,False,False,False,,False,True,False,False,False,False,True,False,False,1.957012,1.169871,1.297817,1.679007,1.499193,0.6056890000000001,0.935011,0.499473,0.5993676,0.5,0.5993676
PONX,PONY,2.016603,121,ols,0.20444600000000002,-0.168046,0.37249200000000005,15000,0.37249200000000005,False,False,False,,False,True,False,False,False,True,True,False,False,1.589447,0.758695,1.269581,1.6522,1.223176,0.38620299999999996,0.850684,0.50415075,0.6049808999999999,0.50415075,0.6049808999999999
QBTX,QBTS,1.993379,214,ols,0.093342,-0.056942000000000006,0.150284,250000,0.150284,False,False,False,,True,False,False,False,True,False,False,False,False,2.437332,1.431099,1.417558,1.989558,1.515311,1.2808149999999998,1.365027,0.49834475,0.5980137,0.5,0.5980137
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.438607,-0.03496,0.8886,0.467867,0.334179,,,0.42448475,1.0,0.5,1.0
QUBX,QUBT,1.967406,174,ols,0.292798,-0.256398,0.549196,15000,0.549196,False,False,False,,False,True,False,False,False,False,True,False,False,2.02631,1.306538,1.749019,2.911132,1.803198,0.757342,1.254002,0.4918515,0.5902218,0.5,0.5902218
RGTU,RGTI,1.987599,174,ols,0.36282200000000003,-0.32642200000000005,0.6892440000000001,60000,0.6892440000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.186432,1.286926,1.496291,2.197412,1.568743,0.5976819999999999,0.8794989999999999,0.49689975,0.5962797,0.5,0.5962797
SMU,SMR,1.986416,162,ols,0.155612,-0.11921200000000001,0.274824,100000,0.274824,False,False,False,,True,False,False,False,True,False,False,False,False,2.090386,1.328341,1.237959,1.501457,1.390168,1.053517,1.1153440000000001,0.496604,0.5959247999999999,0.5,0.5959247999999999
SNPX,SNPS,1.905444,74,ols,0.154332,-0.11793200000000001,0.272264,2000,0.272264,False,False,False,,True,False,False,False,True,False,False,False,False,0.805008,0.216755,0.481375,0.199892,0.204844,-0.055509,-0.06742000000000001,0.476361,0.5716332,0.5,0.5716332
SRPU,SRPT,1.954018,89,ols,0.108434,-0.072034,0.18046800000000002,9000,0.18046800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.772643,1.527592,0.833914,0.648183,0.958768,1.347124,0.7783,0.4885045,0.5862054,0.5,0.5862054
TARK,ARKK,1.976758,501,ols,0.203153,-0.166753,0.369906,20000,0.369906,False,False,False,,False,True,False,False,False,True,True,False,False,0.795463,0.226799,0.401753,0.155822,0.226799,-0.143107,-0.143107,0.4941895,0.5930274,0.5,0.5930274
TEMT,TEM,1.984452,202,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.346354,0.629331,1.02225,1.02075,0.706994,,,0.496113,1.0,0.5,1.0
UNX,U,2.027292,116,ols,0.151734,-0.115334,0.267068,20000,0.267068,False,False,False,,True,False,False,False,True,False,False,False,False,1.745433,1.197495,0.725445,0.548011,0.84698,0.9304269999999999,0.579912,0.506823,0.6081876,0.506823,0.6081876
UPSX,UPST,1.988052,183,ols,0.108598,-0.072198,0.180796,15000,0.180796,False,False,False,,True,False,False,False,True,False,False,False,False,1.432037,0.720266,0.896972,0.790197,0.739414,0.5394699999999999,0.5586180000000001,0.497013,0.5964155999999999,0.5,0.5964155999999999
VOYX,VOYG,1.974608,121,ols,0.561208,-0.524808,1.086016,3000,1.086016,False,False,False,,False,True,False,False,False,False,True,False,False,1.691561,1.061887,0.882344,0.749129,0.899302,-0.024129000000000067,-0.18671400000000005,0.493652,0.5923824,0.5,0.5923824
WULX,WULF,1.990199,89,ols,0.131979,-0.095579,0.227558,1000,0.227558,False,False,False,,True,False,False,False,True,False,False,False,False,2.097022,1.264762,1.175962,1.362623,1.328061,1.037204,1.100503,0.49754975,0.5970597,0.5,0.5970597
CRMU,CRML,1.958977,15,ols_short_history,0.09573999999999999,-0.059340000000000004,0.15508,10000,0.15508,False,False,False,,True,False,False,False,True,False,False,False,False,1.902611,,1.571549,2.319869,2.319869,,2.1647890000000003,0.48974425,0.5876931,0.5,0.5876931
UECG,UEC,2.011134,15,ols_short_history,0.046109,-0.009709,0.055818,100,0.055818,False,False,False,,True,False,False,False,True,False,False,True,False,1.037342,,0.69643,0.493145,0.493145,,0.437327,0.5027835,0.6033402,0.5027835,0.6033402
DNNG,DNN,2.009299,15,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.092882,,0.607391,0.374086,0.374086,,,0.50232475,1.0,0.50232475,1.0
RCAX,RCAT,2.024025,20,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.531121,,1.255156,1.632645,1.632645,,,0.50600625,1.0,0.50600625,1.0
RDWU,RDW,2.006175,22,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.266469,,1.060622,1.13536,1.13536,,,0.50154375,1.0,0.50154375,1.0
OKLL,OKLO,1.997339,174,ols,0.16723400000000002,-0.130834,0.298068,150000,0.298068,False,False,False,,True,False,False,False,True,False,False,False,False,2.068987,1.296189,1.293737,1.667081,1.410989,0.998121,1.112921,0.49933475,0.5992017,0.5,0.5992017
GDXU,GDX,3.043488,501,ols,0.029479,0.006921,0.022558,40000,0.022558,False,False,False,,True,False,False,False,True,False,False,False,False,1.153077,0.662223,0.37789,0.444063,0.662223,0.639665,0.639665,0.760872,0.9130463999999999,0.760872,0.9130463999999999
MRNX,MRNA,2.070965,19,ols_short_history,0.057617,-0.021217,0.078834,500,0.078834,False,False,False,,True,False,False,False,True,False,False,True,False,1.290049,,0.664381,0.4895,0.4895,,0.410666,0.51774125,0.6212895,0.51774125,0.6212895
ZETX,ZETA,2.082233,19,ols_short_history,0.139556,-0.103156,0.242712,4000,0.242712,False,False,False,,True,False,False,False,True,False,False,False,False,1.839029,,0.756785,0.645305,0.645305,,0.402593,0.52055825,0.6246699,0.52055825,0.6246699
LITX,LITE,1.977563,25,ols_short_history,0.08985699999999999,-0.053457,0.143314,60000,0.143314,False,False,False,,True,False,False,False,True,False,False,False,False,1.676293,,0.700548,0.474374,0.474374,,0.33106,0.49439075,0.5932689,0.5,0.5932689
SNXX,SNDX,1.159921,25,ols_short_history,0.096469,-0.060069,0.156538,1000000,0.156538,False,False,False,,True,False,False,False,True,False,False,False,False,2.124115,,0.606165,0.034079,0.034079,,-0.12245900000000001,0.28998025,0.34797629999999996,0.5,0.5
WDCX,WDC,2.081549,25,ols_short_history,0.140909,-0.104509,0.24541800000000003,40000,0.24541800000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.922246,,0.536399,0.323876,0.323876,,0.07845799999999997,0.52038725,0.6244647,0.52038725,0.6244647
LNOK,NOK,1.926655,29,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.910684,,0.366024,0.119594,0.119594,,,0.48166375,1.0,0.5,1.0
USGG,USAR,2.011481,34,ols,0.290913,-0.254513,0.545426,75000,0.545426,False,False,False,,False,True,False,False,False,False,True,False,False,2.564043,,1.198303,1.460754,1.460754,,0.9153280000000001,0.50287025,0.6034442999999999,0.50287025,0.6034442999999999
ONDG,ONDS,2.001918,34,ols,0.216684,-0.180284,0.396968,15000,0.396968,False,False,False,,False,True,False,False,False,True,True,False,False,2.236256,,1.320705,1.749283,1.749283,,1.352315,0.5004795,0.6005754,0.5004795,0.6005754
PLUL,PLUG,1.933363,34,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.101602,,1.042489,0.980566,0.980566,,,0.48334075,1.0,0.5,1.0
ALBG,ALB,2.019087,34,ols,0.107831,-0.071431,0.17926199999999998,3000,0.17926199999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.379985,,0.607569,0.379776,0.379776,,0.20051400000000003,0.50477175,0.6057260999999999,0.50477175,0.6057260999999999
UUUG,UUUU,2.002659,34,ols,0.089498,-0.053098,0.142596,2000,0.142596,False,False,False,,True,False,False,False,True,False,False,False,False,2.401273,,0.77888,0.609076,0.609076,,0.46647999999999995,0.50066475,0.6007977,0.50066475,0.6007977
HUTG,HUT,1.9711,34,ols,0.09896200000000001,-0.06256199999999999,0.161524,6000,0.161524,False,False,False,,True,False,False,False,True,False,False,False,False,2.254605,,1.010179,0.976651,0.976651,,0.815127,0.492775,0.59133,0.5,0.59133
XPEG,XPEV,1.987648,32,ols,0.109735,-0.073335,0.18307,900,0.18307,False,False,False,,True,False,False,False,True,False,False,True,False,0.949499,,0.689362,0.466451,0.466451,,0.283381,0.496912,0.5962944,0.5,0.5962944
ORLG,ORLY,2.001789,31,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.570009,,0.205502,0.042344,0.042344,,,0.50044725,1.0,0.50044725,1.0
LUNL,LUNR,2.019317,34,ols,0.318253,-0.281853,0.600106,1000,0.600106,False,False,False,,False,True,False,False,False,False,True,False,False,2.824899,,1.111915,1.27241,1.27241,,0.672304,0.50482925,0.6057951,0.50482925,0.6057951
RKTL,RKT,1.932453,34,ols,0.040792999999999996,-0.004393,0.045186,7000,0.045186,False,False,False,,True,False,False,False,True,False,False,False,False,1.316614,,0.562939,0.285515,0.285515,,0.24032900000000001,0.48311325,0.5797359,0.5,0.5797359
EOSU,EOSE,1.987994,33,ols,0.21619,-0.17979,0.39598,250000,0.39598,False,False,False,,False,True,False,False,False,True,True,False,False,2.969996,,1.122681,1.237805,1.237805,,0.841825,0.4969985,0.5963982,0.5,0.5963982
BTFL,KEEL,2.023856,43,ols,0.32966999999999996,-0.29327000000000003,0.62294,700,0.62294,False,False,False,,False,True,False,False,False,False,True,True,False,2.225112,,0.985751,1.006753,1.006753,,0.38381299999999996,0.505964,0.6071567999999999,0.505964,0.6071567999999999
FGRU,FIGR,1.966129,10,ols_short_history,0.127378,-0.09097799999999999,0.218356,800,0.218356,False,False,False,,True,False,False,False,True,False,False,True,False,4.182445,,1.157887,1.273355,1.273355,,1.054999,0.49153225,0.5898386999999999,0.5,0.5898386999999999
APHU,APH,1.983241,10,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.967385,,0.363224,0.128634,0.128634,,,0.49581025,1.0,0.5,1.0
COPZ,COPX,2.079998,10,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.012301,,0.369951,0.153725,0.153725,,,0.5199995,1.0,0.5199995,1.0
LEUX,LEU,2.328815,9,ols_short_history,0.118875,-0.082475,0.20135,4000,0.20135,False,False,False,,True,False,False,False,True,False,False,False,False,1.184477,,0.937951,1.361225,1.361225,,1.159875,0.58220375,0.6986445,0.58220375,0.6986445
COHX,COHR,2.077671,9,ols_short_history,0.196367,-0.159967,0.35633400000000004,25000,0.35633400000000004,False,False,False,,False,True,False,False,False,True,True,False,False,2.23189,,0.67645,0.512276,0.512276,,0.15594199999999991,0.51941775,0.6233013,0.51941775,0.6233013
AXPG,AXP,2.024164,9,ols_short_history,1.113741,-1.0773409999999999,2.1910819999999998,100,2.1910819999999998,False,False,False,,False,True,False,False,False,False,True,True,False,1.235576,,0.292837,0.088887,0.088887,,-2.1021949999999996,0.506041,0.6072491999999999,0.506041,0.6072491999999999
FCXG,FCX,2.150578,9,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.830253,,0.436845,0.2361,0.2361,,,0.5376445,1.0,0.5376445,1.0
BITX,IBIT,2.003113,501,ols,0.050475000000000006,-0.014074999999999999,0.06455000000000001,450000,0.06455000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.03268,0.46015,0.515269,0.266743,0.46015,0.3956,0.3956,0.50077825,0.6009338999999999,0.50077825,0.6009338999999999
ETHU,ETHA,2.000989,404,ols,0.029679999999999998,0.00672,0.022959999999999998,550000,0.022959999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.487343,0.798322,0.756645,0.573361,0.798322,0.775362,0.775362,0.50024725,0.6002967,0.50024725,0.6002967
XXRP,XRPZ,2.022378,67,ols,0.042131,-0.005731000000000001,0.047862,300000,0.047862,False,False,False,,True,False,False,False,True,False,False,False,False,1.584794,1.074633,0.902551,0.842146,0.903958,1.0267709999999999,0.8560960000000001,0.5055945,0.6067134,0.5055945,0.6067134
AALG,AAL,1.980227,162,ols,0.135457,-0.09905699999999999,0.234514,1000,0.234514,False,False,False,,True,False,False,False,True,False,False,False,False,0.920892,0.324169,0.496877,0.239612,0.29397,0.08965499999999998,0.05945600000000001,0.49505675,0.5940681,0.5,0.5940681
ABNG,ABNB,1.983732,72,ols,0.293163,-0.256763,0.549926,1000,0.549926,False,False,False,,False,True,False,False,False,False,True,False,False,0.652211,0.266987,0.356118,0.123742,0.164669,-0.28293900000000005,-0.385257,0.495933,0.5951196,0.5,0.5951196
ADBG,ADBE,1.989075,238,ols,0.107354,-0.070954,0.17830800000000002,65000,0.17830800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.603447,0.227897,0.342912,0.115669,0.221662,0.049588999999999966,0.043353999999999976,0.49726875,0.5967224999999999,0.5,0.5967224999999999
AMDG,AMD,2.002695,277,ols,0.054985,-0.018585,0.07357,3000,0.07357,False,False,False,,True,False,False,False,True,False,False,False,False,1.257792,0.49233,0.554978,0.309247,0.49233,0.41876,0.41876,0.50067375,0.6008085,0.50067375,0.6008085
ARMG,ARM,1.997121,284,ols,0.178172,-0.14177199999999998,0.319944,350000,0.319944,False,False,False,,False,True,False,False,False,True,True,False,False,1.190896,0.460852,0.626419,0.390708,0.460852,0.14090799999999998,0.14090799999999998,0.49928025,0.5991363,0.5,0.5991363
ASMG,ASML,1.98233,284,ols,0.088686,-0.052286,0.140972,40000,0.140972,False,False,False,,True,False,False,False,True,False,False,False,False,0.80876,0.275174,0.432671,0.182272,0.275174,0.134202,0.134202,0.4955825,0.594699,0.5,0.594699
AVGG,AVGO,2.002502,199,ols,0.037889,-0.001489,0.039377999999999996,300000,0.039377999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.846375,0.289702,0.536111,0.288495,0.289448,0.250324,0.25007,0.5006255,0.6007505999999999,0.5006255,0.6007505999999999
BAIG,BBAI,2.010841,133,ols,0.175645,-0.139245,0.31489,1000,0.31489,False,False,False,,False,True,False,False,False,True,True,False,False,1.939664,1.12934,1.189093,1.437018,1.274632,0.81445,0.959742,0.50271025,0.6032523,0.50271025,0.6032523
BEG,BE,2.002406,52,ols,0.310726,-0.274326,0.585052,9000,0.585052,False,False,False,,False,True,False,False,False,False,True,False,False,2.012305,,0.975261,0.954569,0.954569,,0.369517,0.5006015,0.6007218,0.5006015,0.6007218
BIDG,BIDU,2.011896,50,ols,0.149028,-0.112628,0.261656,2000,0.261656,False,False,False,,True,False,False,False,True,False,False,False,False,1.07302,,0.450062,0.206185,0.206185,,-0.05547099999999999,0.502974,0.6035688,0.502974,0.6035688
BLSG,BLSH,2.002861,87,ols,0.41413200000000006,-0.377732,0.7918640000000001,500,0.7918640000000001,False,False,False,,False,True,False,False,False,False,True,True,False,1.459664,0.734116,0.835278,0.700686,0.712227,-0.05774800000000013,-0.07963700000000007,0.50071525,0.6008583,0.50071525,0.6008583
BMNG,BMNR,1.992063,87,ols,0.114782,-0.078382,0.193164,550000,0.193164,False,False,False,,True,False,False,False,True,False,False,False,False,2.245474,1.590119,1.110912,1.219471,1.347433,1.3969550000000002,1.1542690000000002,0.49801575,0.5976189,0.5,0.5976189
BOEG,BA,1.995373,180,ols,0.044174,-0.007774,0.051947999999999994,6000,0.051947999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.580776,0.167871,0.347606,0.119993,0.154192,0.115923,0.102244,0.49884325,0.5986119,0.5,0.5986119
BULG,BULL,1.981944,141,ols,0.09374299999999999,-0.057343000000000005,0.151086,35000,0.151086,False,False,False,,True,False,False,False,True,False,False,False,False,1.154183,0.624591,0.582478,0.330147,0.494895,0.473505,0.343809,0.495486,0.5945832,0.5,0.5945832
CIFG,CIFR,1.995445,55,ols,0.163912,-0.12751200000000001,0.291424,8000,0.291424,False,False,False,,True,False,False,False,True,False,False,False,False,2.142016,,1.139348,1.289258,1.289258,,0.997834,0.49886125,0.5986334999999999,0.5,0.5986334999999999
CMGG,CMG,1.977487,71,ols,0.048605999999999996,-0.012206,0.060812,100,0.060812,False,False,False,,True,False,False,False,True,False,False,True,False,0.652415,0.189449,0.351906,0.119687,0.139342,0.128637,0.07852999999999999,0.49437175,0.5932461,0.5,0.5932461
CNCG,CNC,2.009243,49,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.864809,,0.479973,0.233578,0.233578,,,0.50231075,1.0,0.50231075,1.0
COIG,COIN,1.994667,242,ols,0.119939,-0.08353899999999999,0.203478,1000,0.203478,False,False,False,,True,False,False,False,True,False,False,False,False,1.511103,0.713235,0.800799,0.636158,0.710176,0.509757,0.5066980000000001,0.49866675,0.5984001,0.5,0.5984001
COTG,COST,1.982642,114,ols,0.055404999999999996,-0.019005,0.07441,20000,0.07441,False,False,False,,True,False,False,False,True,False,False,False,False,0.39761,0.159017,0.209232,0.042645,0.095289,0.08460699999999999,0.020878999999999995,0.4956605,0.5947926,0.5,0.5947926
CRCG,CRCL,1.988684,141,ols,0.088314,-0.051913999999999995,0.140228,400000,0.140228,False,False,False,,True,False,False,False,True,False,False,False,False,1.945986,0.989291,1.209547,1.438265,1.187053,0.849063,1.046825,0.497171,0.5966052,0.5,0.5966052
CRMG,CRM,1.982921,228,ols,0.033038,0.003362,0.029675999999999998,150000,0.029675999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.680392,0.245282,0.35582,0.123383,0.233673,0.215606,0.20399699999999998,0.49573025,0.5948762999999999,0.5,0.5948762999999999
CRWG,CRWV,1.997123,141,ols,0.084069,-0.047668999999999996,0.131738,2600000,0.131738,False,False,False,,True,False,False,False,True,False,False,False,False,1.998564,1.021546,1.217027,1.474769,1.22118,0.889808,1.089442,0.49928075,0.5991369,0.5,0.5991369
DUOG,DUOL,2.032046,55,ols,0.195853,-0.15945299999999998,0.355306,20000,0.355306,False,False,False,,False,True,False,False,False,True,True,False,False,1.165946,,0.612918,0.393919,0.393919,,0.03861300000000001,0.5080115,0.6096137999999999,0.5080115,0.6096137999999999
FIGG,FIG,1.996994,96,ols,0.009032,0.027368,0.0,550000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.348838,0.602645,0.897797,0.802409,0.726308,0.602645,0.726308,0.4992485,0.5990981999999999,0.5,0.5990981999999999
FUTG,FUTU,1.99937,96,ols,0.179257,-0.142857,0.322114,15000,0.322114,False,False,False,,False,True,False,False,False,True,True,False,False,0.939853,0.346045,0.632087,0.399156,0.378923,0.02393099999999998,0.056809,0.4998425,0.599811,0.5,0.599811
GEMG,GEMI,1.994621,80,ols,0.39569499999999996,-0.359295,0.7549899999999999,3000,0.7549899999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.367097,1.472438,1.070824,1.137429,1.243781,0.717448,0.4887910000000001,0.49865525,0.5983862999999999,0.5,0.5983862999999999
GEVG,GEV,1.939385,52,ols,0.22750900000000002,-0.191109,0.41861800000000005,6000,0.41861800000000005,False,False,False,,False,True,False,False,False,False,True,False,False,0.912782,,0.531854,0.257669,0.257669,,-0.16094900000000006,0.48484625,0.5818154999999999,0.5,0.5818154999999999
GLGG,GLXY,2.001098,133,ols,0.32734699999999994,-0.290947,0.6182939999999999,25000,0.6182939999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.844141,1.062314,0.891187,0.795523,0.936329,0.4440200000000001,0.31803500000000007,0.5002745,0.6003293999999999,0.5002745,0.6003293999999999
GRAG,GRAB,1.987684,55,ols,0.174737,-0.13833700000000002,0.313074,600,0.313074,False,False,False,,False,True,False,False,False,True,True,True,False,0.755332,,0.439636,0.189724,0.189724,,-0.12335000000000002,0.496921,0.5963052,0.5,0.5963052
HOOG,HOOD,2.006422,238,ols,0.155036,-0.118636,0.273672,100000,0.273672,False,False,False,,True,False,False,False,True,False,False,False,False,1.45969,0.673995,0.706417,0.503842,0.664542,0.400323,0.39086999999999994,0.5016055,0.6019266,0.5016055,0.6019266
IREG,IREN,1.968794,52,ols,0.058529,-0.022129,0.080658,2000,0.080658,False,False,False,,True,False,False,False,True,False,False,False,False,2.215787,,1.075262,1.102631,1.102631,,1.021973,0.4921985,0.5906382,0.5,0.5906382
KLAG,KLAC,2.019242,50,ols,0.042383,-0.0059830000000000005,0.048366,5000,0.048366,False,False,False,,True,False,False,False,True,False,False,False,False,1.189094,,0.456805,0.214732,0.214732,,0.166366,0.5048105,0.6057726,0.5048105,0.6057726
LACG,LAC,2.019975,55,ols,0.143393,-0.10699299999999999,0.250386,10000,0.250386,False,False,False,,True,False,False,False,True,False,False,False,False,1.557552,,1.079141,1.19967,1.19967,,0.949284,0.50499375,0.6059925,0.50499375,0.6059925
LULG,LULU,1.991699,80,ols,0.431398,-0.394998,0.826396,25000,0.826396,False,False,False,,False,True,False,False,False,False,True,False,False,0.838285,0.278072,0.458327,0.207455,0.229873,-0.548324,-0.596523,0.49792475,0.5975097,0.5,0.5975097
MPG,MP,1.984051,87,ols,0.20981000000000002,-0.17341,0.38322,10000,0.38322,False,False,False,,False,True,False,False,False,True,True,False,False,1.495424,0.694741,0.808938,0.638809,0.658119,0.31152100000000005,0.274899,0.49601275,0.5952153,0.5,0.5952153
NBIG,NBIS,2.009081,87,ols,0.0719,-0.0355,0.1074,250000,0.1074,False,False,False,,True,False,False,False,True,False,False,False,False,1.868722,1.045563,1.111078,1.251361,1.180312,0.9381630000000001,1.072912,0.50227025,0.6027243,0.50227025,0.6027243
NEMG,NEM,2.00114,72,ols,0.08182299999999999,-0.045423,0.127246,300,0.127246,False,False,False,,True,False,False,False,True,False,False,True,False,1.034149,0.343038,0.405343,0.164584,0.215571,0.215792,0.08832500000000001,0.500285,0.6003419999999999,0.500285,0.6003419999999999
NETG,NET,2.00751,72,ols,0.256872,-0.220472,0.477344,150000,0.477344,False,False,False,,False,True,False,False,False,False,True,False,False,1.148542,0.480884,0.503009,0.255875,0.320163,0.0035399999999999876,-0.15718100000000002,0.5018775,0.6022529999999999,0.5018775,0.6022529999999999
NIOG,NIO,2.01304,50,ols,0.28119099999999997,-0.24479099999999998,0.525982,2000,0.525982,False,False,False,,False,True,False,False,False,False,True,False,False,0.984593,,0.653049,0.434851,0.434851,,-0.09113099999999996,0.50326,0.603912,0.50326,0.603912
NUG,NU,1.969894,71,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.823855,0.209886,0.429622,0.176323,0.185779,,,0.4924735,1.0,0.5,1.0
NVDG,NVDA,1.968417,303,ols,0.041811,-0.005411,0.047222,100000,0.047222,False,False,False,,True,False,False,False,True,False,False,False,False,0.935649,0.339491,0.497591,0.235991,0.339491,0.292269,0.292269,0.49210425,0.5905251,0.5,0.5905251
OKTG,OKTA,1.996747,72,ols,0.10359,-0.06719,0.17078,1000,0.17078,False,False,False,,True,False,False,False,True,False,False,False,False,0.867567,0.328898,0.426726,0.181208,0.223405,0.15811800000000004,0.052625000000000005,0.49918675,0.5990241,0.5,0.5990241
OPEG,OPEN,2.014472,55,ols,0.067059,-0.030659000000000002,0.097718,15000,0.097718,False,False,False,,True,False,False,False,True,False,False,False,False,1.646272,,1.297817,1.721069,1.721069,,1.623351,0.503618,0.6043416,0.503618,0.6043416
OSCG,OSCR,1.9657,80,ols,0.15167999999999998,-0.11528000000000001,0.26696,45000,0.26696,False,False,False,,True,False,False,False,True,False,False,False,False,1.525157,0.943024,0.75026,0.53426,0.664026,0.676064,0.39706600000000003,0.491425,0.58971,0.5,0.58971
PANG,PANW,1.996988,238,ols,0.074552,-0.038152,0.112704,15000,0.112704,False,False,False,,True,False,False,False,True,False,False,False,False,0.731661,0.265368,0.341531,0.116117,0.257076,0.152664,0.14437200000000003,0.499247,0.5990964,0.5,0.5990964
PBRG,PBR,1.919701,50,ols,0.14496900000000001,-0.108569,0.25353800000000004,700,0.25353800000000004,False,False,False,,True,False,False,False,True,False,False,True,False,0.607292,,0.307943,0.083713,0.083713,,-0.16982500000000006,0.47992525,0.5759103,0.5,0.5759103
PLTG,PLTR,1.994927,214,ols,0.24915900000000002,-0.212759,0.46191800000000005,50000,0.46191800000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.046008,0.421951,0.627927,0.391297,0.417329,-0.03996700000000003,-0.044589000000000045,0.49873175,0.5984780999999999,0.5,0.5984780999999999
PYPG,PYPL,1.995746,228,ols,0.108434,-0.072034,0.18046800000000002,300000,0.18046800000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.821389,0.316625,0.376605,0.140928,0.299892,0.13615699999999997,0.11942399999999997,0.4989365,0.5987238,0.5,0.5987238
RTXG,RTX,2.009899,185,ols,0.090006,-0.053606,0.14361200000000002,700,0.14361200000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.473475,0.181292,0.237556,0.057274,0.148319,0.03767999999999999,0.004706999999999989,0.50247475,0.6029696999999999,0.50247475,0.6029696999999999
SATG,SATS,2.012357,52,ols,0.128692,-0.092292,0.220984,20000,0.220984,False,False,False,,True,False,False,False,True,False,False,False,False,1.106293,,0.891817,0.81014,0.81014,,0.589156,0.50308925,0.6037071,0.50308925,0.6037071
SBU,SBUX,1.99302,72,ols,0.113793,-0.077393,0.19118600000000002,500,0.19118600000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.571831,0.183081,0.363065,0.130439,0.14548,-0.008105000000000029,-0.045706000000000024,0.498255,0.5979059999999999,0.5,0.5979059999999999
SNAG,SNAP,2.016344,50,ols,0.132339,-0.095939,0.228278,35000,0.228278,False,False,False,,True,False,False,False,True,False,False,False,False,1.078079,,0.602454,0.371897,0.371897,,0.14361899999999997,0.504086,0.6049032,0.504086,0.6049032
