symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
EWV,PROSHARES ULTSHRT MSCI JAPAN,-389.07722994,-32.981192,0.0,0.0,0.0,-2.7,0.5085607095986222,0.0,0.0,-424.2498612304014
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-565.056683,0.0,0.0,0.0,-31.29,5.571783603229003,0.0,0.0,-590.7748993967709
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-562.91711,0.0,0.0,0.0,-37.33,5.776618480327724,0.0,0.0,-594.4704915196724
SDS,PROSHARES ULTRASHORT S&P500,0.0,-725.240712,0.0,0.0,0.0,-20.16,7.872006950257665,0.0,0.0,-737.5287050497424
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-760.571031,0.0,0.0,0.0,-53.95,7.527442649774776,0.0,0.0,-806.9935883502252
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-847.710007,0.0,0.0,0.0,-10.49,6.280038892456113,0.0,0.0,-851.9199681075439
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-1146.07903,0.0,0.0,0.0,-12.66,8.450918010117507,0.0,0.0,-1150.2881119898827
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-1167.739636,0.0,0.0,0.0,-29.810000000000002,6.481944995414818,0.0,0.0,-1191.0676910045852
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2459.877632,0.0,0.0,0.0,-144.01999999999998,9.185562152055176,0.0,0.0,-2594.712069847945
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2784.689378,0.0,0.0,0.0,-58.85,10.424284186030217,0.0,0.0,-2836.5210521139697
