run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-03-31,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-03-31,AAL,188.0,0.0,0.0,2354.7000000000003,0.0,0.0
2026-03-31,AAPL,21.319927304254826,39.680072695745174,0.0,5417.953724859826,9949.022239728964,0.0
2026-03-31,ABNB,0.0,-4.0,0.0,0.0,-504.2,0.0
2026-03-31,ACHR,345.0,0.0,0.0,2366.7000000000003,0.0,0.0
2026-03-31,ADBE,8.0,0.0,0.0,2198.0,0.0,0.0
2026-03-31,AFRM,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,AI,0.0,-40.0,0.0,0.0,-431.2,0.0
2026-03-31,ALAB,70.0,0.0,0.0,10185.773898507463,0.0,0.0
2026-03-31,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,AMD,93.25321194382188,29.74678805617811,0.0,20386.167292281807,7716.688656623303,0.0
2026-03-31,AMZN,16.661846160903238,64.33815383909676,0.0,3968.3805600152727,15318.309991224396,0.0
2026-03-31,APH,16.0,0.0,0.0,2191.04,0.0,0.0
2026-03-31,APLD,11000.0,0.0,9000.0,304876.8266,0.0,231069.11500000005
2026-03-31,APP,6.0,0.0,0.0,3140.3494444444445,0.0,0.0
2026-03-31,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,ARKK,32.0,0.0,0.0,2290.816,0.0,0.0
2026-03-31,ARM,0.0,-4.0,0.0,0.0,-579.56,0.0
2026-03-31,ASHR,234.0,0.0,0.0,7986.420000000001,0.0,0.0
2026-03-31,ASML,4.0,0.0,0.0,5907.56,0.0,0.0
2026-03-31,ASO,2.0,0.0,0.0,116.26,0.0,0.0
2026-03-31,ASTS,98.0,0.0,0.0,10350.76,0.0,0.0
2026-03-31,AVGO,53.0,0.0,0.0,17263.510178571432,0.0,0.0
2026-03-31,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-03-31,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-03-31,BA,74.0,0.0,0.0,18152.67175,0.0,0.0
2026-03-31,BABA,13.551217130589745,39.44878286941025,0.0,2284.1944165617815,6432.473951620036,0.0
2026-03-31,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,BE,25.0,0.0,0.0,4091.25,0.0,0.0
2026-03-31,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-03-31,BIDU,19.0,0.0,0.0,2272.96,0.0,0.0
2026-03-31,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,BJRI,-5000.0,0.0,0.0,-175144.83000000002,0.0,0.0
2026-03-31,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,BLSH,-18.0,0.0,0.0,-711.5706,0.0,0.0
2026-03-31,BLSX,-575.0,0.0,0.0,-4999.609999999999,0.0,0.0
2026-03-31,BMNR,435.0,0.0,0.0,9332.925,0.0,0.0
2026-03-31,BRK.B,15.0,4.0,0.0,7259.9,1978.1999999999998,0.0
2026-03-31,BULL,393.0,0.0,0.0,2401.23,0.0,0.0
2026-03-31,CC,-14523.0,0.0,0.0,-259391.44769999996,0.0,0.0
2026-03-31,CEG,33.0,0.0,0.0,9786.630000000001,0.0,0.0
2026-03-31,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,CELT,-338.0,0.0,0.0,-4177.004636363637,0.0,0.0
2026-03-31,CIFR,397.0,0.0,0.0,6334.135,0.0,0.0
2026-03-31,CLS,6.0,0.0,0.0,1774.5139591836733,0.0,0.0
2026-03-31,CLSK,1545.0,0.0,-960.0,15846.256000000001,0.0,-9437.078
2026-03-31,CMG,185.0,0.0,0.0,6854.232999999999,0.0,0.0
2026-03-31,CNC,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,COIN,-6.357398873527905,29.35739887352791,0.0,-1292.5155760368662,6190.174679979519,0.0
2026-03-31,COLD,4000.0,0.0,0.0,45400.0,0.0,0.0
2026-03-31,COPX,86.0,0.0,0.0,8286.96,0.0,0.0
2026-03-31,CORZ,503.0,0.0,0.0,8943.650433582092,0.0,0.0
2026-03-31,COST,8.0,0.0,0.0,7936.261600000002,0.0,0.0
