underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
KEEL,929.6244,1.0,0.0,0.0,15995.880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CVNA,-1078.49844,0.03814326982243942,0.9618567301775606,0.0,3224.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03814326982243942,0.9618567301775606,0.0,0.9618567301775606
HIMS,479.21842461999995,0.09628095918439786,0.9037190408156021,0.0,13230.5,0.864072177290352,0.10664826786591587,0.0,0.864072177290352,0.10664826786591587,0.0,0.0,0.0,0.0,0.7677912181059542,0.7970707729496862,0.0,0.7970707729496862
IONQ,2544.031017,0.9818454245698585,0.018154575430141557,0.0,29144.84,0.5778000049531925,0.2911733082374101,0.0,0.5778000049531925,0.2911733082374101,0.0,0.0,0.0,0.0,0.40404541961666596,0.27301873280726857,0.0,0.40404541961666596
NOW,-600.854257,1.0,0.0,0.0,1695.6,0.7677232176220807,0.0,0.0,0.7677232176220807,0.0,0.0,0.0,0.0,0.0,0.23227678237791927,0.0,0.0,0.23227678237791927
META,489.1030387900001,0.7277417866641823,0.2722582133358177,0.0,15819.599999999999,0.5361361700580293,0.37065102562390967,0.0,0.5361361700580293,0.37065102562390967,0.0,0.0,0.0,0.0,0.19160561660615305,0.09839281228809199,0.0,0.19160561660615305
RDW,242.176004,1.0,0.0,0.0,6425.599999999999,0.8227457111709413,0.0,0.0,0.8227457111709413,0.0,0.0,0.0,0.0,0.0,0.1772542888290587,0.0,0.0,0.1772542888290587
MSTR,4514.47209013,0.019231064793497076,0.9807689352065029,0.0,18109.35,0.0,0.8144468999393131,0.0,0.0,0.8144468999393131,0.0,0.0,0.0,0.0,0.019231064793497076,0.1663220352671898,0.0,0.1663220352671898
FCX,138.229486,1.0,0.0,0.0,2828.08,0.858581296073343,0.0,0.0,0.858581296073343,0.0,0.0,0.0,0.0,0.0,0.141418703926657,0.0,0.0,0.141418703926657
KTOS,-627.565657,1.0,0.0,0.0,1769.04,0.8591898759553204,0.0,0.0,0.8591898759553204,0.0,0.0,0.0,0.0,0.0,0.14081012404467963,0.0,0.0,0.14081012404467963
