underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
NVTS,70041.84000000001,70041.84000000001,1.0,0.0,0.0,sleeve_balance,70041.84000000001,0.0,0.0
AMD,53127.42,53127.42,1.0,0.0,0.0,sleeve_balance,53127.42,0.0,0.0
NBIS,43668.240000000005,43668.240000000005,0.9790151572735699,0.0,0.0,sleeve_balance,42751.86885146,0.0,0.0
NVDA,41525.119999999995,41525.119999999995,1.0,0.0,0.0,sleeve_balance,41525.119999999995,0.0,0.0
IBIT,41054.6,41054.6,0.8071344606265802,0.15958753289132033,0.0,sleeve_balance,33136.58242724,6551.80232784,0.0
CRWV,40040.22,40040.22,0.9718035352543017,0.0,0.0,sleeve_balance,38911.22734836,0.0,0.0
PLTR,32277.96,32277.96,0.9320347530463512,0.0,0.0,sleeve_balance,30084.18047744,0.0,0.0
MSFT,32012.75,32012.75,0.9468048155422449,0.0,0.0,sleeve_balance,30309.825858750002,0.0,0.0
OPEN,30599.64,30599.64,1.0,0.0,0.0,sleeve_balance,30599.64,0.0,0.0
CRCL,30403.04,30403.04,0.9829265878944999,0.0,0.0,sleeve_balance,29883.95636882,0.0,0.0
ETHA,30205.229999999996,30205.229999999996,0.9564820051345414,0.0,0.0,sleeve_balance,28890.75895595,0.0,0.0
NFLX,29795.219999999998,29795.219999999998,0.9855720599169934,0.0,0.0,sleeve_balance,29365.336351079997,0.0,0.0
IONQ,29144.84,29144.84,0.5778000049531925,0.2911733082374101,0.0,sleeve_balance,16839.88869636,8486.19948085,0.0
AVGO,28975.86,28975.86,1.0,0.0,0.0,sleeve_balance,28975.86,0.0,0.0
TSLA,28029.000000000004,28029.000000000004,0.9778009280384601,0.0,0.0,sleeve_balance,27406.78221199,0.0,0.0
CRML,26844.72,26844.72,0.9384767330827068,0.0,0.0,sleeve_balance,25193.14512612,0.0,0.0
XRPZ,26742.66,26742.66,0.9817109201747322,0.0,0.0,sleeve_balance,26253.561356520004,0.0,0.0
QUBT,25358.100000000002,25358.100000000002,0.9152294309380435,0.0,0.0,sleeve_balance,23208.479432670003,0.0,0.0
AMZN,24997.84,24997.84,0.9953291297709883,0.0,0.0,sleeve_balance,24881.078333354402,0.0,0.0
PANW,24769.030000000002,24769.030000000002,0.9656041717632058,0.0,0.0,sleeve_balance,23917.078698528,0.0,0.0
ALAB,24494.96,24494.96,1.0,0.0,0.0,sleeve_balance,24494.96,0.0,0.0
IREN,22784.760000000002,22784.760000000002,1.0,0.0,0.0,sleeve_balance,22784.760000000002,0.0,0.0
GOOGL,21011.18,21011.18,1.0,0.0,0.0,sleeve_balance,21011.18,0.0,0.0
BMNR,19822.0,19822.0,0.9678681598910303,0.0,0.0,sleeve_balance,19185.08266536,0.0,0.0
BA,19668.600000000002,19668.600000000002,1.0,0.0,0.0,sleeve_balance,19668.600000000002,0.0,0.0
CRDO,19110.62,19110.62,0.9773780110619121,0.0,0.0,sleeve_balance,18678.29976576,0.0,0.0
GDX,18622.38,18622.38,0.9162402640532519,0.0,0.0,sleeve_balance,17062.574368499998,0.0,0.0
PLUG,18428.100000000002,18428.100000000002,1.0,0.0,0.0,sleeve_balance,18428.100000000002,0.0,0.0
MARA,18207.4,18207.4,0.0,0.889299879547162,0.0,sleeve_balance,0.0,16191.838626867,0.0
QBTS,18112.78,18112.78,0.8473192452754353,0.031641703151034796,0.0,sleeve_balance,15347.30707944,573.119208,0.0
MSTR,18109.35,18109.35,0.0,0.8144468999393131,0.0,sleeve_balance,0.0,14749.103967415998,0.0
