underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2485.58,2485.58,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2377.1651389056,2377.1651389056,1.0,0.0,0.0
AAPL,AAPL,spot,16952.66,16952.66,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-16821.92723681,16821.92723681,1.0,0.0,0.0
ACHR,ACHR,spot,2238.7599999999998,2238.7599999999998,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-2162.7083179200004,2162.7083179200004,1.0,0.0,0.0
ADBE,ADBE,spot,1911.84,1911.84,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1865.542218,1865.542218,1.0,0.0,0.0
AFRM,AFRM,spot,4912.44,4912.44,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-4697.898150359999,4697.898150359999,1.0,0.0,0.0
AI,AI,spot,777.1399999999999,777.1399999999999,0.010798680315000975,0.989201319684999,0.0
AI,AIYY,yieldboost_etf,-768.74791358,768.74791358,0.0,1.0,0.0
ALAB,ALAB,spot,24494.96,24494.96,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-24791.892740159998,24791.892740159998,1.0,0.0,0.0
AMD,AMD,spot,53127.42,53127.42,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-18021.5502078,18021.5502078,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-18342.35189178,18342.35189178,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-18446.391414,18446.391414,1.0,0.0,0.0
AMZN,AMZN,spot,24997.84,24997.84,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-24881.078333354402,24881.078333354402,1.0,0.0,0.0
ANET,ANET,spot,2933.3500000000004,2933.3500000000004,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2942.1018806099996,2942.1018806099996,1.0,0.0,0.0
APH,APH,spot,2703.2400000000002,2703.2400000000002,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2854.9749216857,2854.9749216857,1.0,0.0,0.0
APP,APP,spot,3633.36,3633.36,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3440.7660950000004,3440.7660950000004,1.0,0.0,0.0
ARKK,ARKK,spot,2754.0,2754.0,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2754.1860147120005,2754.1860147120005,1.0,0.0,0.0
ARM,ARM,spot,3273.76,3273.76,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3534.282993359999,3534.282993359999,1.0,0.0,0.0
ASML,ASML,spot,8506.8,8506.8,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-8761.618865339999,8761.618865339999,1.0,0.0,0.0
ASTS,ASTS,spot,9686.25,9686.25,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-8847.911752680002,8847.911752680002,1.0,0.0,0.0
AVAV,AVAV,spot,2826.74,2826.74,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-2935.2290695,2935.2290695,1.0,0.0,0.0
AVGO,AVGO,spot,28975.86,28975.86,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-14120.8531247,14120.8531247,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-15363.1461753,15363.1461753,1.0,0.0,0.0
BA,BA,spot,19668.600000000002,19668.600000000002,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-8538.496551763199,8538.496551763199,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-11755.4320366368,11755.4320366368,1.0,0.0,0.0
BABA,BABA,spot,7770.299999999999,7770.299999999999,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-7563.982393199999,7563.982393199999,1.0,0.0,0.0
BBAI,BBAI,spot,12238.13,12238.13,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-11521.6554891,11521.6554891,1.0,0.0,0.0
BE,BE,spot,9027.66,9027.66,1.0,0.0,0.0
BE,BEX,core_levered_etf,-9623.07343278,9623.07343278,1.0,0.0,0.0
BLSH,BLSH,spot,10159.199999999999,10159.199999999999,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-9886.71236921,9886.71236921,1.0,0.0,0.0
BMNR,BMNR,spot,19822.0,19822.0,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-8214.503730299999,8214.503730299999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-10970.57893506,10970.57893506,1.0,0.0,0.0
BULL,BULL,spot,3455.0,3455.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3289.3271623079995,3289.3271623079995,1.0,0.0,0.0
CEG,CEG,spot,10539.72,10539.72,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-10481.094977219998,10481.094977219998,1.0,0.0,0.0
CIFR,CIFR,spot,10186.050000000001,10186.050000000001,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-9833.0418479466,9833.0418479466,1.0,0.0,0.0
CLS,CLS,spot,3132.8,3132.8,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-3060.7911135000004,3060.7911135000004,1.0,0.0,0.0
CLSK,CLSK,spot,9661.7,9661.7,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-9458.48540736,9458.48540736,1.0,0.0,0.0
CMG,CMG,spot,7152.9,7152.9,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-7009.1388693984,7009.1388693984,1.0,0.0,0.0
