symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3887.943416,0.0,0.0,0.0,-90.98,17.18227041145026,0.0,0.0,3814.1456864114502
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,1820.815792,0.0,0.0,-25.53,-52.76,3.082215276842041,0.0,0.0,1745.6080072768423
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,910.351689,0.0,0.0,0.0,-100.08,7.195872249277377,0.0,0.0,817.4675612492773
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,793.079901,0.0,0.0,-29.37,-19.16,6.21121657706169,0.0,0.0,750.7611175770617
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,771.653076,0.0,0.0,-15.54,-59.03,5.7849554002905155,0.0,0.0,702.8680314002906
SDS,PROSHARES ULTRASHORT S&P500,0.0,389.213518,0.0,0.0,-26.99,-39.51,10.112207928216563,0.0,0.0,332.82572592821657
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,137.09169,0.0,0.0,-26.13,-54.14,6.81331798038767,0.0,0.0,63.63500798038768
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-1.144344,0.0,0.0,-113.9,-14.39,0.9072438155140414,0.0,0.0,31.357414765514058
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,10.045834,0.0,0.0,-6.49,-0.39,0.23434342098148675,0.0,0.0,3.4001774209814855
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,3.564705,0.0,0.0,-152.38,-6.99,0.26672579670264984,0.0,0.0,-51.114706943297335
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,-10.336986,0.0,0.0,-1.46,-5.75,1.9978086616741824,0.0,0.0,-395.22840655832584
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-369.695475,0.0,0.0,0.0,-40.08,10.277942869686715,0.0,0.0,-399.49753213031323
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1381.137632,0.0,0.0,0.0,-330.91,10.474034996820164,0.0,0.0,-1701.5735970031799
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-1627.109378,0.0,0.0,-90.65,-121.4,12.024214660092232,0.0,0.0,-1830.5411216399082
