symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3939.806608,0.0,0.0,0.0,-523.42,61.36418548382038,0.0,0.0,3477.75079348382
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2869.485881,0.0,0.0,-30.14,-56.7,4.7164152632718634,0.0,0.0,2787.362296263272
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,1947.585835,0.0,0.0,-32.54,-153.85,14.30986263530546,0.0,0.0,1775.5056976353058
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1601.427687,0.0,0.0,-74.0,-45.14,21.098375256799336,0.0,0.0,1503.3860622567993
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,681.831913,0.0,0.0,0.0,-88.3,29.59920055416733,0.0,0.0,623.1311135541673
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,29.352349,0.0,0.0,-23.21,-2.63,0.9858144523091021,0.0,0.0,4.993983182309103
NVYY,GRANITE YIELDBOOST NVDA,129.68969726,0.0,0.0,0.0,-175.33,-9.59,0.0,0.0,0.0,-55.23030274000001
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-4257.215048,0.0,0.0,-131.54000000000002,-477.29,65.64902129305682,0.0,0.0,-4803.801985006943
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-4315.497632,0.0,0.0,0.0,-657.4,58.989650807083024,0.0,0.0,-4913.907981192916
