symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed,discrepancy_blocker,purgatory,purgatory_no_locate,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio
DAMD,-7735.248596224872,-2991.3,4743.948596224872,4743.948596224872,7735.248596224872,2991.3,-4743.948596224872,True,none,False,False,False,False,False
BEG,-7412.708244947552,-2689.685,4723.023244947552,4723.023244947552,7412.708244947552,2689.685,-4723.023244947552,True,borrow_band,True,False,True,False,False
NEBX,-8467.461590650193,-3798.1200000000003,4669.341590650192,4669.341590650192,8467.461590650193,3798.1200000000003,-4669.341590650192,True,none,False,False,False,False,False
ASTX,-12427.901677790916,-16914.96,-4487.058322209083,4487.058322209083,12427.901677790916,16914.96,4487.058322209083,False,none,False,False,False,False,False
TSLQ,0.0,-4015.5600000000004,-4015.5600000000004,4015.5600000000004,0.0,4015.5600000000004,4015.5600000000004,False,none,False,False,False,False,False
IREX,-10593.55778394907,-6581.7,4011.857783949071,4011.857783949071,10593.55778394907,6581.7,-4011.857783949071,True,none,False,False,False,False,False
NBIL,-7294.093727271679,-3311.6099999999997,3982.4837272716795,3982.4837272716795,7294.093727271679,3311.6099999999997,-3982.4837272716795,True,none,False,False,False,False,False
IRE,-9638.500460795078,-5881.04,3757.460460795078,3757.460460795078,9638.500460795078,5881.04,-3757.460460795078,True,none,False,False,False,False,False
CRMU,-19753.367278949485,-16002.0432,3751.324078949485,3751.324078949485,19753.367278949485,16002.0432,-3751.324078949485,True,none,False,False,False,False,False
CLSX,-7783.6249954532705,-4216.860000000001,3566.76499545327,3566.76499545327,7783.6249954532705,4216.860000000001,-3566.76499545327,True,none,False,False,False,False,False
WULX,-7604.310985679924,-4065.6899999999996,3538.620985679924,3538.620985679924,7604.310985679924,4065.6899999999996,-3538.620985679924,True,none,False,False,False,False,False
SNDG,-6589.981197810319,-3073.6,3516.381197810319,3516.381197810319,6589.981197810319,3073.6,-3516.381197810319,True,none,False,False,False,False,False
KEEX,-6517.92146704366,-3256.1099999999997,3261.8114670436607,3261.8114670436607,6517.92146704366,3256.1099999999997,-3261.8114670436607,True,none,False,False,False,False,False
CRMX,-11668.034778728806,-8409.6,3258.434778728806,3258.434778728806,11668.034778728806,8409.6,-3258.434778728806,True,borrow_band,True,False,True,False,False
NVDQ,0.0,-2959.32,-2959.32,2959.32,0.0,2959.32,2959.32,False,none,False,False,False,False,False
FLYT,-5416.07245615989,-8362.38,-2946.3075438401092,2946.3075438401092,5416.07245615989,8362.38,2946.3075438401092,False,none,False,False,False,False,False
HUTG,-7695.159443848091,-4783.0599,2912.0995438480904,2912.0995438480904,7695.159443848091,4783.0599,-2912.0995438480904,True,none,False,False,False,False,False
SQQQ,0.0,-2862.3,-2862.3,2862.3,0.0,2862.3,2862.3,False,net_edge,True,False,False,True,False
NVTX,-14464.99614273484,-11654.28,2810.71614273484,2810.71614273484,14464.99614273484,11654.28,-2810.71614273484,True,borrow_band,True,False,True,False,False
AMPU,-8248.40369612497,-5481.83,2766.5736961249695,2766.5736961249695,8248.40369612497,5481.83,-2766.5736961249695,True,none,False,False,False,False,False
FAZ,0.0,-2717.48,-2717.48,2717.48,0.0,2717.48,2717.48,False,none,False,False,False,False,False
CIFG,-5344.102066445088,-3042.0026,2302.099466445088,2302.099466445088,5344.102066445088,3042.0026,-2302.099466445088,True,borrow_band,True,False,True,False,False
LABD,0.0,-1941.34,-1941.34,1941.34,0.0,1941.34,1941.34,False,none,False,False,False,False,False
AMDL,-1240.9399124814272,-3092.96,-1852.0200875185728,1852.0200875185728,1240.9399124814272,3092.96,1852.0200875185728,False,no_locate,True,True,False,False,False
COHH,-7100.412134359589,-5323.96,1776.4521343595889,1776.4521343595889,7100.412134359589,5323.96,-1776.4521343595889,True,none,False,False,False,False,False
XBTY,-54938.468560351714,-53271.06,1667.408560351716,1667.408560351716,54938.468560351714,53271.06,-1667.408560351716,True,none,False,False,False,False,False
EWV,0.0,-1639.1970000000001,-1639.1970000000001,1639.1970000000001,0.0,1639.1970000000001,1639.1970000000001,False,none,False,False,False,False,False
COZX,-2664.8752596512363,-1043.1699999999998,1621.7052596512365,1621.7052596512365,2664.8752596512363,1043.1699999999998,-1621.7052596512365,True,none,False,False,False,False,False
GLWG,-3577.058681205104,-2016.2400000000002,1560.818681205104,1560.818681205104,3577.058681205104,2016.2400000000002,-1560.818681205104,True,none,False,False,False,False,False
GLXU,-7255.7557159651615,-5775.139999999999,1480.615715965162,1480.615715965162,7255.7557159651615,5775.139999999999,-1480.615715965162,True,none,False,False,False,False,False
WDCX,-3238.724237847573,-1769.88,1468.844237847573,1468.844237847573,3238.724237847573,1769.88,-1468.844237847573,True,none,False,False,False,False,False
OPEG,-1851.8284164543736,-3319.9139999999998,-1468.0855835456262,1468.0855835456262,1851.8284164543736,3319.9139999999998,1468.0855835456262,False,none,False,False,False,False,False
MVLL,-2123.6094805718903,-665.26,1458.3494805718904,1458.3494805718904,2123.6094805718903,665.26,-1458.3494805718904,True,no_locate,True,True,False,False,False
CRWG,-4177.995994611645,-2755.7000000000003,1422.2959946116448,1422.2959946116448,4177.995994611645,2755.7000000000003,-1422.2959946116448,True,none,False,False,False,False,False
SOLT,-2305.1533972948914,-3710.2999999999997,-1405.1466027051083,1405.1466027051083,2305.1533972948914,3710.2999999999997,1405.1466027051083,False,none,False,False,False,False,False
APPX,-3715.753988760583,-2445.1059,1270.648088760583,1270.648088760583,3715.753988760583,2445.1059,-1270.648088760583,True,none,False,False,False,False,False
KORU,-3842.28214382738,-2611.0,1231.28214382738,1231.28214382738,3842.28214382738,2611.0,-1231.28214382738,True,none,False,False,False,False,False
FIGG,-3073.320461000855,-4295.9,-1222.5795389991445,1222.5795389991445,3073.320461000855,4295.9,1222.5795389991445,False,none,False,False,False,False,False
CWVX,-3744.550399253883,-2536.5,1208.050399253883,1208.050399253883,3744.550399253883,2536.5,-1208.050399253883,True,none,False,False,False,False,False
AMKL,-4742.150208838755,-3554.46,1187.690208838755,1187.690208838755,4742.150208838755,3554.46,-1187.690208838755,True,none,False,False,False,False,False
RIOX,-1861.6328527963387,-709.0200000000001,1152.6128527963388,1152.6128527963388,1861.6328527963387,709.0200000000001,-1152.6128527963388,True,none,False,False,False,False,False
AVXX,-3599.24444601551,-2451.8,1147.44444601551,1147.44444601551,3599.24444601551,2451.8,-1147.44444601551,True,none,False,False,False,False,False
QUBX,-6161.930588272367,-5017.9894,1143.9411882723662,1143.9411882723662,6161.930588272367,5017.9894,-1143.9411882723662,True,none,False,False,False,False,False
RCAX,-7654.869069520892,-6515.21,1139.6590695208915,1139.6590695208915,7654.869069520892,6515.21,-1139.6590695208915,True,none,False,False,False,False,False
RGTU,-2414.089429646783,-1290.6696,1123.4198296467832,1123.4198296467832,2414.089429646783,1290.6696,-1123.4198296467832,True,borrow_band,True,False,True,False,False
SPCG,0.0,-1001.8799999999999,-1001.8799999999999,1001.8799999999999,0.0,1001.8799999999999,1001.8799999999999,False,no_locate,True,True,False,False,False
CONI,-5659.389586277492,-6660.9991,-1001.6095137225084,1001.6095137225084,5659.389586277492,6660.9991,1001.6095137225084,False,none,False,False,False,False,False
CRWU,-3086.9113956044325,-2091.93,994.9813956044327,994.9813956044327,3086.9113956044325,2091.93,-994.9813956044327,True,none,False,False,False,False,False
BAIG,-2545.1510332619378,-3505.7738999999997,-960.6228667380619,960.6228667380619,2545.1510332619378,3505.7738999999997,960.6228667380619,False,none,False,False,False,False,False
QBTX,-6218.163933704164,-5263.5,954.6639337041643,954.6639337041643,6218.163933704164,5263.5,-954.6639337041643,True,none,False,False,False,False,False
SBTU,-1568.723363508057,-2513.4,-944.6766364919431,944.6766364919431,1568.723363508057,2513.4,944.6766364919431,False,none,False,False,False,False,False
COHX,-4130.171120039596,-3193.2,936.9711200395959,936.9711200395959,4130.171120039596,3193.2,-936.9711200395959,True,none,False,False,False,False,False
LABX,-4204.105391539632,-3286.71,917.3953915396323,917.3953915396323,4204.105391539632,3286.71,-917.3953915396323,True,none,False,False,False,False,False
AXTX,-28224.37360279072,-29131.2,-906.8263972092791,906.8263972092791,28224.37360279072,29131.2,906.8263972092791,False,none,False,False,False,False,False
UXRP,-1767.9149969303005,-2637.6400000000003,-869.7250030696998,869.7250030696998,1767.9149969303005,2637.6400000000003,869.7250030696998,False,none,False,False,False,False,False
HIMZ,-3193.752436805135,-2324.92,868.8324368051349,868.8324368051349,3193.752436805135,2324.92,-868.8324368051349,True,none,False,False,False,False,False
CONL,-1292.6983036891668,-2109.21,-816.5116963108333,816.5116963108333,1292.6983036891668,2109.21,816.5116963108333,False,none,False,False,False,False,False
GLGG,-2718.544418977309,-1929.7956,788.7488189773089,788.7488189773089,2718.544418977309,1929.7956,-788.7488189773089,True,none,False,False,False,False,False
COIA,-1041.396571135478,-1813.0500000000002,-771.6534288645221,771.6534288645221,1041.396571135478,1813.0500000000002,771.6534288645221,False,none,False,False,False,False,False
QPUX,-2099.4467938703383,-1330.56,768.8867938703384,768.8867938703384,2099.4467938703383,1330.56,-768.8867938703384,True,none,False,False,False,False,False
ROBN,-1898.710637744216,-1144.8500000000001,753.8606377442159,753.8606377442159,1898.710637744216,1144.8500000000001,-753.8606377442159,True,none,False,False,False,False,False
LEUX,-1843.7545462760163,-1096.2199999999998,747.5345462760165,747.5345462760165,1843.7545462760163,1096.2199999999998,-747.5345462760165,True,none,False,False,False,False,False
CRCG,-4084.200424256032,-4749.775000000001,-665.5745757439686,665.5745757439686,4084.200424256032,4749.775000000001,665.5745757439686,False,none,False,False,False,False,False
TQQY,0.0,-650.7039,-650.7039,650.7039,0.0,650.7039,650.7039,False,vol_ratio,True,False,False,False,True
SOXS,0.0,-639.8460000000001,-639.8460000000001,639.8460000000001,0.0,639.8460000000001,639.8460000000001,False,none,False,False,False,False,False
EOSU,-5086.631736891149,-5720.0,-633.3682631088514,633.3682631088514,5086.631736891149,5720.0,633.3682631088514,False,none,False,False,False,False,False
ARMG,-1496.1512224136802,-864.3599999999999,631.7912224136803,631.7912224136803,1496.1512224136802,864.3599999999999,-631.7912224136803,True,no_locate,True,True,False,False,False
HODU,-1697.0992701203977,-1077.328,619.7712701203977,619.7712701203977,1697.0992701203977,1077.328,-619.7712701203977,True,none,False,False,False,False,False
OKLL,-3385.4171464881674,-4002.0,-616.5828535118326,616.5828535118326,3385.4171464881674,4002.0,616.5828535118326,False,none,False,False,False,False,False
STXX,-1458.154167894633,-848.25,609.904167894633,609.904167894633,1458.154167894633,848.25,-609.904167894633,True,none,False,False,False,False,False
STXL,-1671.008122278991,-1063.92,607.088122278991,607.088122278991,1671.008122278991,1063.92,-607.088122278991,True,none,False,False,False,False,False
SOXL,-1742.062651242641,-1139.84,602.2226512426412,602.2226512426412,1742.062651242641,1139.84,-602.2226512426412,True,none,False,False,False,False,False
CSEX,-3553.3519144494826,-4146.72,-593.3680855505177,593.3680855505177,3553.3519144494826,4146.72,593.3680855505177,False,none,False,False,False,False,False
LINT,-1182.0153438723585,-592.0,590.0153438723585,590.0153438723585,1182.0153438723585,592.0,-590.0153438723585,True,none,False,False,False,False,False
XNDX,-8897.786209443968,-9477.0,-579.2137905560321,579.2137905560321,8897.786209443968,9477.0,579.2137905560321,False,none,False,False,False,False,False
UNX,-2521.266841970861,-1942.123,579.1438419708611,579.1438419708611,2521.266841970861,1942.123,-579.1438419708611,True,none,False,False,False,False,False
HOOX,-1389.7435854274993,-812.3169999999999,577.4265854274994,577.4265854274994,1389.7435854274993,812.3169999999999,-577.4265854274994,True,none,False,False,False,False,False
UECG,-1591.9248361198463,-2166.9008,-574.9759638801536,574.9759638801536,1591.9248361198463,2166.9008,574.9759638801536,False,none,False,False,False,False,False
CONX,-972.305048538388,-1546.86,-574.554951461612,574.554951461612,972.305048538388,1546.86,574.554951461612,False,none,False,False,False,False,False
ONDG,-4226.757744344849,-4795.341600000001,-568.5838556551516,568.5838556551516,4226.757744344849,4795.341600000001,568.5838556551516,False,none,False,False,False,False,False
SHPU,-965.4019698902256,-1532.0932,-566.6912301097744,566.6912301097744,965.4019698902256,1532.0932,566.6912301097744,False,none,False,False,False,False,False
MRNX,-1286.4370280807498,-725.7800000000001,560.6570280807497,560.6570280807497,1286.4370280807498,725.7800000000001,-560.6570280807497,True,none,False,False,False,False,False
STXU,-1024.954273062466,-467.55,557.404273062466,557.404273062466,1024.954273062466,467.55,-557.404273062466,True,none,False,False,False,False,False
APHU,-45.10664722994144,-600.34,-555.2333527700586,555.2333527700586,45.10664722994144,600.34,555.2333527700586,False,none,False,False,False,False,False
PLU,-4230.8691343928085,-3686.3999999999996,544.4691343928089,544.4691343928089,4230.8691343928085,3686.3999999999996,-544.4691343928089,True,none,False,False,False,False,False
DRNL,-649.1316066540198,-110.72600000000001,538.4056066540198,538.4056066540198,649.1316066540198,110.72600000000001,-538.4056066540198,True,none,False,False,False,False,False
SSPC,-1791.4090789095958,-1254.0,537.4090789095958,537.4090789095958,1791.4090789095958,1254.0,-537.4090789095958,True,none,False,False,False,False,False
CRDU,-4007.2785758547047,-3478.86,528.4185758547046,528.4185758547046,4007.2785758547047,3478.86,-528.4185758547046,True,none,False,False,False,False,False
MULL,-1700.7391309577856,-1173.6399999999999,527.0991309577857,527.0991309577857,1700.7391309577856,1173.6399999999999,-527.0991309577857,True,none,False,False,False,False,False
NIOG,-212.8533933004411,-736.722,-523.8686066995589,523.8686066995589,212.8533933004411,736.722,523.8686066995589,False,none,False,False,False,False,False
LMNX,-1152.136351287267,-634.9752,517.161151287267,517.161151287267,1152.136351287267,634.9752,-517.161151287267,True,none,False,False,False,False,False
ASMU,-324.98690057050567,-839.7500000000001,-514.7630994294944,514.7630994294944,324.98690057050567,839.7500000000001,514.7630994294944,False,none,False,False,False,False,False
MEXX,-143.21046196565044,-648.0572,-504.8467380343495,504.8467380343495,143.21046196565044,648.0572,504.8467380343495,False,none,False,False,False,False,False
TERG,-3082.8884454065505,-2578.8839000000003,504.0045454065503,504.0045454065503,3082.8884454065505,2578.8839000000003,-504.0045454065503,True,none,False,False,False,False,False
HOOG,-1349.629966189298,-847.0799999999999,502.5499661892982,502.5499661892982,1349.629966189298,847.0799999999999,-502.5499661892982,True,none,False,False,False,False,False
PYPG,-51.96873984508148,-546.56,-494.5912601549185,494.5912601549185,51.96873984508148,546.56,494.5912601549185,False,none,False,False,False,False,False
UNHG,-48.46761227689329,-541.65,-493.1823877231067,493.1823877231067,48.46761227689329,541.65,493.1823877231067,False,none,False,False,False,False,False
QSU,-2187.3315248308413,-1698.3999999999999,488.93152483084145,488.93152483084145,2187.3315248308413,1698.3999999999999,-488.93152483084145,True,none,False,False,False,False,False
FCXG,-224.9569674611415,-697.2651000000001,-472.30813253885856,472.30813253885856,224.9569674611415,697.2651000000001,472.30813253885856,False,none,False,False,False,False,False
PLTA,-740.7348818346951,-1201.75,-461.0151181653049,461.0151181653049,740.7348818346951,1201.75,461.0151181653049,False,none,False,False,False,False,False
CWEB,-135.1814741818883,-592.75,-457.5685258181117,457.5685258181117,135.1814741818883,592.75,457.5685258181117,False,none,False,False,False,False,False
SPXL,-93.40621990074392,-548.48,-455.0737800992561,455.0737800992561,93.40621990074392,548.48,455.0737800992561,False,none,False,False,False,False,False
OPEX,-817.6454436791846,-1262.8,-445.15455632081535,445.15455632081535,817.6454436791846,1262.8,445.15455632081535,False,none,False,False,False,False,False
AXTU,-26251.493695998644,-25807.329999999998,444.1636959986463,444.1636959986463,26251.493695998644,25807.329999999998,-444.1636959986463,True,none,False,False,False,False,False
PONX,-743.9580212180917,-1172.8999999999999,-428.9419787819081,428.9419787819081,743.9580212180917,1172.8999999999999,428.9419787819081,False,none,False,False,False,False,False
CNCG,-185.3180645076886,-614.1693,-428.8512354923114,428.8512354923114,185.3180645076886,614.1693,428.8512354923114,False,none,False,False,False,False,False
AVGG,-576.9112190156253,-1004.4046,-427.49338098437465,427.49338098437465,576.9112190156253,1004.4046,427.49338098437465,False,none,False,False,False,False,False
YINN,-136.77403125125062,-554.4,-417.62596874874936,417.62596874874936,136.77403125125062,554.4,417.62596874874936,False,none,False,False,False,False,False
MUU,-2067.764858380554,-1650.6000000000001,417.1648583805538,417.1648583805538,2067.764858380554,1650.6000000000001,-417.1648583805538,True,none,False,False,False,False,False
CRWL,-5.886162598001134,-422.856,-416.96983740199886,416.96983740199886,5.886162598001134,422.856,416.96983740199886,False,none,False,False,False,False,False
BOEG,-99.9608066314344,-511.28999999999996,-411.3291933685656,411.3291933685656,99.9608066314344,511.28999999999996,411.3291933685656,False,none,False,False,False,False,False
ZETX,-578.4342889304068,-977.5,-399.06571106959325,399.06571106959325,578.4342889304068,977.5,399.06571106959325,False,none,False,False,False,False,False
ONDL,-3219.732740111761,-3610.95,-391.2172598882389,391.2172598882389,3219.732740111761,3610.95,391.2172598882389,False,none,False,False,False,False,False
ADBG,-138.57044627063885,-527.68,-389.1095537293611,389.1095537293611,138.57044627063885,527.68,389.1095537293611,False,none,False,False,False,False,False
IONL,-2487.919916797398,-2099.75,388.16991679739795,388.16991679739795,2487.919916797398,2099.75,-388.16991679739795,True,none,False,False,False,False,False
USGG,-2870.609256493696,-3256.902,-386.29274350630385,386.29274350630385,2870.609256493696,3256.902,386.29274350630385,False,borrow_band,True,False,True,False,False
TXXD,-1166.0852215892355,-1551.76,-385.6747784107645,385.6747784107645,1166.0852215892355,1551.76,385.6747784107645,False,no_locate,True,True,False,False,False
GUSH,-80.35098115001405,-462.6700000000001,-382.31901884998604,382.31901884998604,80.35098115001405,462.6700000000001,382.31901884998604,False,none,False,False,False,False,False
LLYX,-141.5746649008122,-523.2,-381.62533509918785,381.62533509918785,141.5746649008122,523.2,381.62533509918785,False,none,False,False,False,False,False
MSTU,-593.0406928982385,-974.385,-381.3443071017615,381.3443071017615,593.0406928982385,974.385,381.3443071017615,False,none,False,False,False,False,False
MSFU,-128.97920151110148,-507.8,-378.8207984888985,378.8207984888985,128.97920151110148,507.8,378.8207984888985,False,none,False,False,False,False,False
RDTL,-1646.6724055312698,-1268.3,378.3724055312698,378.3724055312698,1646.6724055312698,1268.3,-378.3724055312698,True,none,False,False,False,False,False
NFLU,-35.49956435561693,-410.55,-375.05043564438307,375.05043564438307,35.49956435561693,410.55,375.05043564438307,False,none,False,False,False,False,False
SBU,0.0,-374.5797,-374.5797,374.5797,0.0,374.5797,374.5797,False,no_locate,True,True,False,True,False
NEMG,-198.6845827754183,-571.932,-373.2474172245817,373.2474172245817,198.6845827754183,571.932,373.2474172245817,False,none,False,False,False,False,False
CRMG,-338.92504937464446,-709.05,-370.1249506253555,370.1249506253555,338.92504937464446,709.05,370.1249506253555,False,none,False,False,False,False,False
PANG,-103.8808611767034,-470.5456,-366.6647388232966,366.6647388232966,103.8808611767034,470.5456,366.6647388232966,False,none,False,False,False,False,False
OKTG,-483.3741923907749,-849.4694000000001,-366.09520760922516,366.09520760922516,483.3741923907749,849.4694000000001,366.09520760922516,False,none,False,False,False,False,False
BABX,-307.8207899909294,-673.1999999999999,-365.3792100090705,365.3792100090705,307.8207899909294,673.1999999999999,365.3792100090705,False,none,False,False,False,False,False
NVOX,-453.2398407498769,-806.96,-353.7201592501231,353.7201592501231,453.2398407498769,806.96,353.7201592501231,False,no_locate,True,True,False,False,False
COIG,-533.0838395019092,-883.52,-350.43616049809077,350.43616049809077,533.0838395019092,883.52,350.43616049809077,False,none,False,False,False,False,False
SPOG,-322.68615798059284,-670.8319,-348.1457420194072,348.1457420194072,322.68615798059284,670.8319,348.1457420194072,False,none,False,False,False,False,False
ALBG,-280.5609628476428,-626.0544,-345.49343715235716,345.49343715235716,280.5609628476428,626.0544,345.49343715235716,False,none,False,False,False,False,False
CEGX,-263.3509933560911,-603.33,-339.9790066439089,339.9790066439089,263.3509933560911,603.33,339.9790066439089,False,none,False,False,False,False,False
MSTX,-588.3157660390087,-925.1,-336.7842339609913,336.7842339609913,588.3157660390087,925.1,336.7842339609913,False,none,False,False,False,False,False
XXRP,-1822.580612099704,-2158.728,-336.14738790029605,336.14738790029605,1822.580612099704,2158.728,336.14738790029605,False,none,False,False,False,False,False
UUUG,-2364.348587876216,-2028.52,335.8285878762158,335.8285878762158,2364.348587876216,2028.52,-335.8285878762158,True,none,False,False,False,False,False
MRAL,-608.5711550864046,-275.06940000000003,333.50175508640456,333.50175508640456,608.5711550864046,275.06940000000003,-333.50175508640456,True,borrow_band,True,False,True,False,False
AMZZ,-140.2716522861635,-470.96000000000004,-330.68834771383655,330.68834771383655,140.2716522861635,470.96000000000004,330.68834771383655,False,none,False,False,False,False,False
CCUP,-2067.7466984401403,-2387.5099999999998,-319.7633015598594,319.7633015598594,2067.7466984401403,2387.5099999999998,319.7633015598594,False,none,False,False,False,False,False
TEMT,-2164.581915941814,-1849.1200000000001,315.4619159418137,315.4619159418137,2164.581915941814,1849.1200000000001,-315.4619159418137,True,none,False,False,False,False,False
PTIR,-1112.0168580479954,-1426.8000000000002,-314.7831419520048,314.7831419520048,1112.0168580479954,1426.8000000000002,314.7831419520048,False,no_locate,True,True,False,False,False
XPEG,-185.6082923771828,-495.3858,-309.7775076228172,309.7775076228172,185.6082923771828,495.3858,309.7775076228172,False,none,False,False,False,False,False
SOUX,-892.6855480636119,-1197.6899999999998,-305.0044519363879,305.0044519363879,892.6855480636119,1197.6899999999998,305.0044519363879,False,none,False,False,False,False,False
PALU,-76.98840812137911,-381.64000000000004,-304.65159187862093,304.65159187862093,76.98840812137911,381.64000000000004,304.65159187862093,False,none,False,False,False,False,False
TARK,-342.222744757182,-642.2669999999999,-300.04425524281794,300.04425524281794,342.222744757182,642.2669999999999,300.04425524281794,False,none,False,False,False,False,False
UVIX,-10500.0,-10199.98,300.02000000000044,300.02000000000044,10500.0,10199.98,-300.02000000000044,True,none,False,False,False,False,False
AVGX,-298.0212606406178,0.0,298.0212606406178,298.0212606406178,298.0212606406178,0.0,-298.0212606406178,True,none,False,False,False,False,False
HONG,-296.8052805997247,0.0,296.8052805997247,296.8052805997247,296.8052805997247,0.0,-296.8052805997247,True,none,False,False,False,False,False
RBLU,-1368.0919741968014,-1657.87,-289.7780258031985,289.7780258031985,1368.0919741968014,1657.87,289.7780258031985,False,none,False,False,False,False,False
