underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9560371998397836,computed,91897.52287284,135059.95094716002
SNDK,semis,override,1.0,letf,3.9260119675601035,computed,44805.82179375,165529.72984357
NBIS,software,override,1.0,letf,3.116523136638282,computed,40377.85000483001,137978.93707981
QBTS,quantum,override,1.0,letf,4.120933372060745,computed,30992.045775809995,130932.65178651
AXTI,semis,vendor,0.75,letf,3.789125072995785,computed,29780.72061518001,250930.47938482
ASTS,space,override,1.0,letf,3.1275964903685827,computed,27769.687293359988,95473.7429988
LITE,semis,override,1.0,letf,2.724716723402788,computed,25210.49551566001,151607.0520309
IREN,crypto-equity,override,1.0,letf,3.5251292514125123,computed,21515.533834904996,147789.540407705
AAOI,software,vendor,0.75,letf,4.036649407215755,computed,20409.300573379987,201321.57942662
RKLB,space,override,1.0,letf,3.291945060230445,computed,12653.776414230004,62268.39372415001
SPY,broad,override,1.0,letf,1.0,computed,10416.77135856,13698.61898992
XLF,other,default,0.1,income_yieldboost,0.6746085825768956,computed,8139.053693519999,8139.053693519999
CRML,metals,override,1.0,letf,3.7775641300634892,computed,8099.039111345603,105447.5808886544
POET,semis,vendor,0.75,letf,4.200969038246995,computed,5955.117808579998,124572.94219142
NVDA,semis,override,1.0,letf,1.791861456449475,computed,5790.29902945,10185.16301047
BE,clean,override,1.0,letf,4.019097092966345,computed,5775.524446034997,55003.095553965
NVTS,semis,override,1.0,letf,4.272560338570164,computed,4265.942135080004,50629.90786492
SPCX,industrials,vendor,0.75,letf,4.5820325777305735,computed,3331.7699999999995,5691.75
EWJ,other,default,0.1,inverse,1.1615642451804422,computed,3276.0991242,3276.0991242
COHR,semis,override,1.0,letf,3.093619157727639,computed,3129.1728431599986,37306.98715684
FLY,evtol,override,1.0,letf,3.1095764040281897,computed,3057.4197688600034,36486.92023114
AMD,semis,override,1.0,letf,2.884790799259512,computed,2498.720107396801,24622.7374456032
CRCL,software,override,1.0,letf,3.1689468075806984,computed,2364.1430515500024,52818.25694845
ONDS,drones,override,1.0,letf,3.5617134731618894,computed,2174.486133240399,35757.1138667596
WULF,crypto-equity,override,1.0,letf,3.258859939078608,computed,1965.0153568500016,18208.54464315
GLXY,crypto-equity,override,1.0,letf,4.007269084436546,computed,1922.7878133136,32791.572186686404
CIFR,crypto-equity,override,1.0,letf,4.159119345531933,computed,1896.0818472025996,14051.9181527974
RGTI,quantum,override,1.0,letf,3.8017364135334883,computed,1855.892346227998,24144.507653772
RCAT,drones,override,1.0,letf,3.4209458550412677,computed,1684.57346512,27783.56653488
PL,space,override,1.0,letf,2.607056917553911,computed,1644.6385920000002,16380.801408
CRDO,semis,override,1.0,letf,3.045711471808649,computed,1579.6431286999996,15473.8968713
EWY,intl,override,1.0,letf,2.595726617518874,computed,1510.7188520000009,17112.321148
AMPX,industrials,vendor,0.75,letf,3.4326860102162144,computed,1468.7446460799983,23538.85535392
ALAB,semis,override,1.0,letf,3.291343688233512,computed,1414.7588165100003,14572.24118349
CLS,semis,override,1.0,letf,3.057452818846951,computed,1401.9818252799996,18045.05817472
USAR,industrials,override,1.0,letf,3.0329699708844555,computed,1237.8606558460006,14258.479344154
SMCI,semis,override,1.0,letf,3.6746002687213046,computed,1228.8197763099995,58052.54022369
