symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
DUST,flow_program,17697.75872256,17697.75872256,1
AMZO,flow_program,16650.812393280004,16650.812393280004,1
ZSL,flow_program,16082.9390592,16082.9390592,1
SQQQ,flow_program,8578.1098767,8578.1098767,1
TSLQ,flow_program,8073.813433920001,8073.813433920001,1
LABD,flow_program,5820.7041912800005,5820.7041912800005,1
SOXS,flow_program,1913.4076354740002,1913.4076354740002,1
TSYY,flow_program,-63.27801108,63.27801108,1
