underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,QBTZ,-1.997626,0.0,6574.2003408807,0.0,0.0,0.0,-524.47,47.312510631219,0.0,0.0,6097.042851511919
NBIS,NBIZ,-2.036414,0.0,3758.790962,0.0,0.0,0.0,-143.39,62.79506380084896,0.0,0.0,3678.196025800849
MSTR,SMST,-1.965471,0.0,1168.621755070054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.621755070054
BE,BEZ,-2.00832,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
COIN,CONI,-1.925645,0.0,484.840682,0.0,0.0,0.0,-17.07,25.786042793165176,0.0,0.0,493.5567247931652
XLK,WEBS,-2.736337,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
AMD,DAMD,-2.028006,0.0,203.720755,0.0,0.0,0.0,-9.16,9.660725599227524,0.0,0.0,204.22148059922753
QQQ,QID,-1.995491,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
SPCX,SPCG,-2.0,-16.187610333333335,14.202355601266975,0.0,0.0,0.0,0.0,2.4967744057423618,0.0,0.0,0.5115196736760019
HOOD,HOOZ,-2.009412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONQ,IONZ,-2.017534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
