underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,103667.16,103667.16,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-101636.0302802,101636.0302802,1.0,0.0,0.0
AAPL,AAPL,spot,567.56,567.56,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-725.4251693172,725.4251693172,1.0,0.0,0.0
ACHR,ACHR,spot,6579.37,6579.37,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6206.40752112,6206.40752112,1.0,0.0,0.0
ADBE,ADBE,spot,1419.11,1419.11,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1562.4141528,1562.4141528,1.0,0.0,0.0
AFRM,AFRM,spot,2066.74,2066.74,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2318.5866312,2318.5866312,1.0,0.0,0.0
ALAB,ALAB,spot,10185.24,10185.24,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-9695.15675568,9695.15675568,1.0,0.0,0.0
ALB,ALB,spot,1604.3999999999999,1604.3999999999999,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1595.6282473164001,1595.6282473164001,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,27643.74,27643.74,0.2639768332507593,0.8128362252548654,-0.07681305850562488
AMD,DAMD,inverse_b4_etf,6203.4675534,6203.4675534,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2688.96866304,2688.96866304,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2790.54129816,2790.54129816,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2819.6660426400003,2819.6660426400003,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25554.7837763436,25554.7837763436,0.0,1.0,0.0
AMZN,AMZN,spot,1396.1399999999999,1396.1399999999999,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-436.15899795999997,436.15899795999997,1.0,0.0,0.0
