underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",4665.13369163,13579.624754,-14.11,0.0,-8043.07,-1556.4399999999998,696.7663718668205,0.0,0.0,9327.90481749682
SMCI,"SMCI, SMCL, SMCX, SMYY",12518.37912375,9042.066497000003,0.0,0.0,-11248.77,-2177.57,389.0052911543825,0.0,0.0,8523.110911904385
QBTS,"QBTS, QBTX, QBTZ, QBY",8481.859601029999,7604.838204000001,0.0,0.0,-6069.69,-2331.21,305.6078907121812,0.0,0.0,7991.405695742182
BE,"BE, BEG, BEX, BEZ",5814.234364170001,271.4189730000003,0.0,0.0,0.0,-1240.19,36.1712991255709,0.0,0.0,4881.63463629557
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",3352.8971649900013,1686.913036,0.0,0.0,0.0,-580.3199999999999,174.5001367528428,0.0,0.0,4633.990337742844
GDX,"GDX, GDXU, NUGT",2121.63620452,2374.7879780000003,0.0,0.0,-10.84,-52.76,5.495518711364165,0.0,0.0,4438.319701231364
HOOD,"HODU, HOOD, HOOG, HOOW, HOOX, HOOY, HOYY, ROBN",5623.87703346,6190.7508689999995,0.0,0.0,-6394.88,-2220.27,285.06486572755296,0.0,0.0,3484.5427681875535
MARA,"MAAY, MARA, MARO, MRAL",5107.1976525499995,15577.043515,-9.29,0.0,-16375.52,-1334.38,362.16455572207843,0.0,0.0,3327.215723272078
MSTR,"MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",2933.54543381,22155.191968000003,-0.37,0.0,-20309.22,-2374.97,536.1811982508584,0.0,0.0,2940.3586000608702
IREN,"IRE, IREG, IREN, IREX, IREZ",421.59407657,4171.166351,0.0,0.0,0.0,-1862.94,145.40562152972475,0.0,0.0,2875.226049099724
CRML,"CRML, CRMU, CRMX",602.43947262,3554.3545700000004,0.0,0.0,0.0,-1636.6100000000001,197.16091633898208,0.0,0.0,2717.3449589589823
BLSH,"BLSG, BLSH",2245.76861529,150.00566100000015,0.0,0.0,0.0,-77.97,11.40239755522674,0.0,0.0,2329.2066738452268
MU,"MU, MULL, MUU, MUYY, MUZ",5594.691124190002,5308.962063,3.0,0.0,-7970.070000000001,-1382.43,548.0031673500577,0.0,0.0,2102.1563545400604
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",-1990.56240002,6398.467611,0.0,0.0,-1654.1599999999999,-941.36,267.4873604144284,0.0,0.0,2079.8725713944277
NVTS,"NVTS, NVTX",13432.731733089999,-10378.313205000002,0.0,0.0,0.0,-1208.69,43.8995953637865,0.0,0.0,1889.6281234537819
ASTS,"ASTN, ASTS, ASTX",75.58794998999997,2597.239979,0.0,0.0,0.0,-1219.75,165.15425561894168,0.0,0.0,1618.2321846089408
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",13761.178101130003,5838.147438999999,0.0,0.0,-15987.119999999999,-2601.7799999999997,422.3575179738543,0.0,0.0,1432.783058103857
QUBT,"QUBT, QUBX",1421.8201059699995,375.0346289999999,0.0,0.0,0.0,-445.23,21.766999029540024,0.0,0.0,1373.3917339995387
SOXX,"SEMY, SOXL, SOXX",1159.2409613999998,636.5198879999999,5.37,0.0,-415.75,-108.06,3.404577526551136,0.0,0.0,1280.7254269265504
AAOI,"AAOI, AAOX",8640.65151543,-6892.628132999999,0.0,0.0,0.0,-647.4,161.18754381228774,0.0,0.0,1261.8109262422886
META,"FBL, FBY, FBYY, META, METU, METW",1151.143793189999,3916.110729,35.489999999999995,0.0,-3674.33,-509.32,183.63811126469116,0.0,0.0,1102.7326334546924
TSM,"TMYY, TSM, TSMG, TSMU, TSMY",1458.3668776399998,1775.269847,37.56,-7.89,-1985.4099999999999,-410.33,191.4655760876319,0.0,0.0,1059.0323007276315
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1258.5185508200002,464.61495,0.0,0.0,-402.9,-280.23,6.379950891823701,0.0,0.0,1046.383451711824
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1179.00339272,2294.387857,0.0,0.0,-15.370000000000001,-151.47,37.74188948174333,0.0,0.0,986.2863537617432
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
ETHA,"ETHA, ETHT, ETHU, ETU",-1718.8685569200002,2804.326043,-0.81,0.0,-22.09,-169.53,26.80179439250597,0.0,0.0,919.8292804725061
CIFR,"CIFG, CIFR, CIFU",-125.04606831000001,1530.3690659999997,0.0,0.0,0.0,-501.46000000000004,15.07311956059278,0.0,0.0,918.9361172505933
BA,"BA, BOEG, BOEU",864.92924907,214.378452,0.0,0.0,-16.68,-147.82999999999998,3.401514038424277,0.0,0.0,918.1992151084244
AVGO,"AVGG, AVGO, AVL",802.6180561500005,203.440368,34.45,0.0,-30.49,-116.08,3.3145678238547474,0.0,0.0,897.2529919738554
WULF,"WULF, WULX",-750.59222912,1805.5613289999997,0.0,0.0,0.0,-281.58,15.562014366817374,0.0,0.0,788.9511142468173
LEU,"LEU, LEUX",676.9401128700001,352.01564299999995,0.0,0.0,0.0,-252.15,9.378316209223625,0.0,0.0,786.1840720792238
KLAC,"KLAC, KLAG",564.1201670800001,269.525176,13.7,0.0,0.0,-77.47,3.7460143321127717,0.0,0.0,773.621357412113
KEEL,"BTFL, KEEX",-1210.34816409,2158.53284,0.0,0.0,0.0,-200.2,23.17620356789542,0.0,0.0,771.1608794778931
UEC,"UEC, UECG",490.23184974,352.9246249999999,0.0,0.0,0.0,-94.23,12.025012039071166,0.0,0.0,760.9514867790708
HUT,"HUT, HUTG",-910.9025234799992,1943.9718949999997,0.0,0.0,0.0,-299.15,20.478154833983204,0.0,0.0,754.3975263539851
TER,"TER, TERG",908.0702667100002,-29.170524000000114,3.9000000000000004,0.0,0.0,-234.21,6.501416616936091,0.0,0.0,655.0911593269366
PLTR,"PLTA, PLTG, PLTR, PLTU, PLTW, PTIR",1082.4869798499994,254.7298340000002,0.0,0.0,-454.58,-253.73,15.526231562201582,0.0,0.0,644.433045412201
UUUU,"UUUG, UUUU",7.42662618,752.976083,0.0,0.0,0.0,-153.12,23.591448329668093,0.0,0.0,630.8741575096683
CRDO,"CRDO, CRDU",-1146.7144293600004,1870.1039690000002,0.0,0.0,0.0,-165.36,12.693768338929425,0.0,0.0,570.7233079789294
GOOGL,"GGLL, GOOGL, GOOX, GOOY, GOU",861.5952200400006,-13.447497999999998,12.0,0.0,-145.61,-155.05,1.6311337246176858,0.0,0.0,561.1188557646183
PLUG,"PLUG, PLUL",2789.7228273299997,-1857.5848540000002,0.0,0.0,0.0,-387.24,11.077825725538743,0.0,0.0,555.975799055539
GLXY,"GLGG, GLXU, GLXY",626.99829497,135.48124499999994,0.0,0.0,0.0,-251.18,32.55290907717606,0.0,0.0,543.8524490471755
COPX,"COPX, COPZ",223.8243875400001,363.81025399999993,0.0,0.0,0.0,-50.26,2.9980179115298675,0.0,0.0,540.3726594515299
USAR,"USAR, USGG",2267.32661109,-1214.484497,0.0,0.0,0.0,-568.87,15.724221325781816,0.0,0.0,499.69633541578196
RKT,"RKT, RKTL",-388.0847594999999,908.4314079999999,0.0,0.0,0.0,-54.96,10.861486615549177,0.0,0.0,476.2481351155491
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVDY",1044.73317779,-54.365795,4.1899999999999995,0.0,-167.34,-369.56,3.019335999010591,0.0,0.0,460.67671878901
BBAI,"BAIG, BBAI",784.7204032900001,-160.70576899999998,0.0,0.0,0.0,-185.76,20.442372029367412,0.0,0.0,458.69700631936763
EWY,"EWY, KORU",31.13865135,431.07315500000004,0.0,0.0,-0.23,-21.26,6.997543781728224,0.0,0.0,447.71935013172833
MRNA,"MRNA, MRNX",382.62660721,165.09684199999992,0.0,0.0,0.0,-108.12,6.376761074289549,0.0,0.0,445.98021028428946
URA,"URA, URAA",214.4498620500001,275.19920999999994,0.0,0.0,-42.69,-28.27,3.378490503945095,0.0,0.0,422.0675625539452
BMNR,"BMNG, BMNR, BMNU",1598.28233469,-708.6548050000001,0.0,0.0,0.0,-522.51,40.502723931080254,0.0,0.0,407.6202536210794
OKLO,"OKLL, OKLO",-7.5e-07,638.104711,0.0,0.0,0.0,-275.41,33.38412499481334,0.0,0.0,396.0788352448135
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
SOEZ,"SOEZ, SOLT",-1592.0232401600001,2031.058145,43.87,0.0,-22.23,-86.38,13.73320670213769,0.0,0.0,388.02811154213737
CLS,"CLS, CSEX",-52.838314,458.2247460000001,0.0,0.0,0.0,-44.59,14.995237480996531,0.0,0.0,375.7916694809968
VRT,"VRT, VRTL",683.3970860999998,-212.12832399999996,2.37,0.0,0.0,-106.37,3.144465276934483,0.0,0.0,370.4132273769346
GEV,"GEV, GEVG, GEVX",212.7941001900001,211.19690900000006,5.0,0.0,0.0,-71.98,4.621003389377144,0.0,0.0,361.63201257937726
FXI,"FXI, YINN",267.05188614,83.67793700000001,0.0,0.0,3.119999999999999,-11.33,1.3548828932193295,0.0,0.0,343.87470603321924
CEG,"CEG, CEGX",247.38181180999993,212.96953100000002,17.92,0.0,0.0,-136.96,2.1261239247441788,0.0,0.0,343.43746673474413
KWEB,"CWEB, KWEB",374.51646191000003,-3.976760000000013,0.0,0.0,-29.95,-12.11,2.8056813889260046,0.0,0.0,331.2853832989259
RKLB,"RKLB, RKLX, RKLZ",2951.76394965,-2183.074029000001,0.0,0.0,0.0,-509.54,65.22422039133765,0.0,0.0,324.37414104133813
SNOW,"SNOU, SNOW, SNOY",84.88809887999969,358.345795,0.0,0.0,-114.75,-49.8,7.268962513297615,0.0,0.0,285.9528563932972
SVIX,"SVIX, UVIX",0.0,275.123064,0.0,0.0,0.0,-90.87,99.69443088300225,0.0,0.0,283.94749488300226
EOSE,"EOSE, EOSU",5865.96306699,-5304.971227,0.0,0.0,0.0,-336.17,35.57534014666533,0.0,0.0,260.39718013666567
LAC,"LAC, LACG",133.78444964000002,272.977811,0.0,0.0,0.0,-157.48,8.410411872895121,0.0,0.0,257.69267251289506
FLY,"FLY, FLYT",687.9726191600001,-142.82165200000054,0.0,0.0,0.0,-398.8,53.844119976498156,0.0,0.0,200.19508713649884
U,"U, UNX",671.1773520000002,-437.78824599999984,0.0,0.0,0.0,-49.84,13.457934923645857,0.0,0.0,197.00704092364595
XLK,"WEBS, XLK",174.73186271000003,0.0,0.0,0.0,0.0,-1.67,0.0,0.0,0.0,173.06186271000004
CORZ,"CORZ, COZX",80.1532880599998,207.70385299999998,0.0,0.0,0.0,-120.46,4.82641500563585,0.0,0.0,172.22355606563497
CMG,"CMG, CMGG",173.89085251999995,53.648375,0.0,0.0,0.0,-60.64,1.1444181006688958,0.0,0.0,168.0436456206686
FIG,"FIG, FIGG",-415.69040836999994,601.2392500000001,0.0,0.0,0.0,-43.51,16.817602345904266,0.0,0.0,158.85644397590386
