underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SMCI,12518.37912375,9042.066497000003,0.0,0.0,-11248.77,-2177.57,389.0052911543825,0.0,0.0,8523.110911904385
COIN,4665.13369163,12237.658326001096,-14.11,0.0,-8043.07,-1539.37,670.9803290736553,0.0,0.0,7977.2223467047515
NBIS,3352.8971649900013,4703.122074000003,0.0,0.0,0.0,-436.92999999999995,111.70507295199383,0.0,0.0,7730.794311941994
SNDK,7030.38581585,-921.6792110000006,0.0,0.0,0.0,-237.43,86.07090968874687,0.0,0.0,5957.347514538749
CRWV,-2000.084973997518,9246.984241,0.0,0.0,-1654.1599999999999,-573.97,151.05740971791056,0.0,0.0,5169.826676720392
GDX,2121.63620452,2374.7879780000003,0.0,0.0,-10.84,-52.76,5.495518711364165,0.0,0.0,4438.319701231364
BE,4251.302918140001,271.4189730000003,0.0,0.0,0.0,-385.38,36.1712991255709,0.0,0.0,4173.51319026557
HOOD,5623.87703346,6190.7508689999995,0.0,0.0,-6394.88,-2220.27,285.06486572755296,0.0,0.0,3484.5427681875535
MARA,5107.1976525499995,15577.043515,-9.29,0.0,-16375.52,-1334.38,362.16455572207843,0.0,0.0,3327.215723272078
CRML,602.43947262,3554.3545700000004,0.0,0.0,0.0,-1636.6100000000001,197.16091633898208,0.0,0.0,2717.3449589589823
BLSH,2245.76861529,150.00566100000015,0.0,0.0,0.0,-77.97,11.40239755522674,0.0,0.0,2329.2066738452268
QBTS,8481.859601029999,1431.0236800000005,0.0,0.0,-6069.69,-1806.74,258.2953800809622,0.0,0.0,2294.748661110962
MU,5590.27964159,5308.962063,3.0,0.0,-7970.070000000001,-1382.43,548.0031673500577,0.0,0.0,2097.74487194006
NVTS,13432.731733089999,-10378.313205000002,0.0,0.0,0.0,-1208.69,43.8995953637865,0.0,0.0,1889.6281234537819
IONQ,13761.178101130003,5838.147438999999,0.0,0.0,-15987.119999999999,-2601.7799999999997,422.3575179738543,0.0,0.0,1432.783058103857
QUBT,1421.8201059699995,375.0346289999999,0.0,0.0,0.0,-445.23,21.766999029540024,0.0,0.0,1373.3917339995387
SOXX,1159.2409613999998,636.5198879999999,5.37,0.0,-415.75,-108.06,3.404577526551136,0.0,0.0,1280.7254269265504
AAOI,8640.65151543,-6892.628132999999,0.0,0.0,0.0,-647.4,161.18754381228774,0.0,0.0,1261.8109262422886
CRCL,-1984.15754538,4182.607827000001,0.0,0.0,-535.86,-567.95,165.73701317478512,0.0,0.0,1260.3772947947846
META,1151.143793189999,3916.110729,35.489999999999995,0.0,-3674.33,-509.32,183.63811126469116,0.0,0.0,1102.7326334546924
TSM,1458.3668776400004,1775.269847,37.56,-7.89,-1985.4099999999999,-410.33,191.4655760876319,0.0,0.0,1059.032300727632
TSLA,1258.5185508200002,464.61495,0.0,0.0,-402.9,-280.23,6.379950891823701,0.0,0.0,1046.383451711824
IREN,421.59407657,1444.4214632707444,0.0,0.0,0.0,-943.59,106.1578223483431,0.0,0.0,1028.583362189087
XRPZ,-1179.00339272,2294.387857,0.0,0.0,-15.370000000000001,-151.47,37.74188948174333,0.0,0.0,986.2863537617432
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
ETHA,-1718.8685569200002,2804.326043,-0.81,0.0,-22.09,-169.53,26.80179439250597,0.0,0.0,919.8292804725061
CIFR,-125.04606831000001,1530.3690659999997,0.0,0.0,0.0,-501.46000000000004,15.07311956059278,0.0,0.0,918.9361172505933
BA,864.92924907,214.378452,0.0,0.0,-16.68,-147.82999999999998,3.401514038424277,0.0,0.0,918.1992151084244
AVGO,802.6180561500005,203.440368,34.45,0.0,-30.49,-116.08,3.3145678238547474,0.0,0.0,897.2529919738554
RGTI,3053.9685233600003,-1916.9656029943644,0.0,0.0,0.0,-363.42,41.85498548909825,0.0,0.0,815.4379058547343
WULF,-750.59222912,1805.5613289999997,0.0,0.0,0.0,-281.58,15.562014366817374,0.0,0.0,788.9511142468173
LEU,676.9401128700001,352.01564299999995,0.0,0.0,0.0,-252.15,9.378316209223625,0.0,0.0,786.1840720792238
KLAC,564.1201670800001,269.525176,13.7,0.0,0.0,-77.47,3.7460143321127717,0.0,0.0,773.621357412113
KEEL,-1210.34816409,2158.53284,0.0,0.0,0.0,-200.2,23.17620356789542,0.0,0.0,771.1608794778931
UEC,490.23184974,352.9246249999999,0.0,0.0,0.0,-94.23,12.025012039071166,0.0,0.0,760.9514867790708
HUT,-910.9025234799992,1943.9718949999997,0.0,0.0,0.0,-299.15,20.478154833983204,0.0,0.0,754.3975263539851
TER,908.0702667100002,-29.170524000000114,3.9000000000000004,0.0,0.0,-234.21,6.501416616936091,0.0,0.0,655.0911593269366
PLTR,1082.4869798499994,254.7298340000002,0.0,0.0,-454.58,-253.73,15.526231562201582,0.0,0.0,644.433045412201
UUUU,7.42662618,752.976083,0.0,0.0,0.0,-153.12,23.591448329668093,0.0,0.0,630.8741575096683
CRDO,-1146.7144293600004,1870.1039690000002,0.0,0.0,0.0,-165.36,12.693768338929425,0.0,0.0,570.7233079789294
GOOGL,861.5952200400006,-13.447497999999998,12.0,0.0,-145.61,-155.05,1.6311337246176858,0.0,0.0,561.1188557646183
RKLB,2951.76394965,-2290.359177999999,0.0,0.0,0.0,-141.83,39.755864475162994,0.0,0.0,559.3306361251643
PLUG,2789.7228273299997,-1857.5848540000002,0.0,0.0,0.0,-387.24,11.077825725538743,0.0,0.0,555.975799055539
GLXY,626.99829497,135.48124499999994,0.0,0.0,0.0,-251.18,32.55290907717606,0.0,0.0,543.8524490471755
