underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.920453197830077,computed,27710.90386013,120199.05208637
SNDK,semis,override,1.0,letf,3.933462322427434,computed,5816.921283699994,114137.7898327
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,5574.435478969295,119772.9395725507
FLY,evtol,override,1.0,letf,3.159727083891268,computed,2744.562908,70759.557092
SPCX,industrials,vendor,0.75,letf,4.322250491268095,computed,2493.63,4638.85
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,2346.737509110002,55034.71499751
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,2093.691367331907,196894.36492692708
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,2031.1297198000104,205303.1902802
NVTS,semis,override,1.0,letf,4.257920064257825,computed,2007.1443456800007,57228.05565432001
ASTS,space,override,1.0,letf,3.228723229175,computed,1704.4708220399916,139906.10570196
BE,clean,override,1.0,letf,4.162849671111322,computed,1640.7257018628025,47251.1542981372
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,1428.0959368641925,144126.9040631358
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,1417.125648931602,49178.3543510684
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,1061.8117530000018,43338.188247
RKLB,space,override,1.0,letf,3.3248528972263798,computed,1032.5189333000017,51217.7782853
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,840.1333081054963,64706.186691894494
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,818.001953760001,34756.87804624
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,795.2586339874979,135013.93980707251
AVAV,drones,override,1.0,letf,1.9669332030162203,computed,774.4905759999983,21021.609424
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,694.2846523200005,20331.33534768
AXTI,semis,vendor,0.75,letf,3.739950077462461,computed,684.594806159992,249330.00519384
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,671.606706936007,73667.53329306399
CLS,semis,override,1.0,letf,3.072008109074454,computed,615.3588940319987,19636.441105968
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,603.3665353800006,28056.59346462
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,602.1100064800012,30392.28999352
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,556.4350855200009,16579.564914479997
STX,software,vendor,0.75,letf,2.3890121676758564,computed,537.7740797700003,8461.22592023
PLUG,clean,override,1.0,letf,2.640700478240554,computed,492.6441876000008,14457.7958124
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,490.0832443199997,19880.39675568
PL,space,override,1.0,letf,2.664894242213652,computed,485.0269474800007,26476.69305252
INTC,semis,override,1.0,letf,2.508783582010509,computed,394.1695548287994,11154.6304451712
LAC,metals,override,1.0,letf,2.087658167721897,computed,387.600998585599,11035.4590014144
ACHR,evtol,override,1.0,letf,2.956593445672337,computed,372.96247888000016,12785.77752112
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,356.43013407999933,12223.08986592
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,339.69064415999674,96204.20935584
APP,software,override,1.0,letf,2.14443573866243,computed,338.68430095999975,18744.51569904
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,330.55949770450206,41569.760502295496
SOXX,semis,override,1.0,letf,2.4145157352168836,computed,328.3764700000001,6763.646234
GDX,metals,override,1.0,letf,1.7025260061014063,computed,324.9311964199999,8145.06880358
