symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2987.815888,0.0,0.0,-25.53,-56.21,1.6470828122884495,0.0,0.0,2907.722970812288
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2474.576608,0.0,0.0,0.0,-356.68,30.91965933498621,0.0,0.0,2148.816267334986
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,2042.505835,0.0,0.0,-15.54,-138.65,5.831428605356725,0.0,0.0,1894.1472636053566
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1572.027687,0.0,0.0,-29.37,-38.51,9.132668676742039,0.0,0.0,1513.2803556767421
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,957.274204,0.0,0.0,0.0,-249.09,11.191332697991664,0.0,0.0,719.3755366979917
SDS,PROSHARES ULTRASHORT S&P500,0.0,686.43656,0.0,0.0,-26.99,-81.04,17.61947825869771,0.0,0.0,596.0260382586978
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,501.971216,0.0,0.0,-26.13,-94.43,10.232113508414566,0.0,0.0,391.6433295084146
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,141.191913,0.0,0.0,0.0,-77.27,14.389551137729393,0.0,0.0,78.3114641377294
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,27.432349,0.0,0.0,-19.3,-2.05,0.4284461848348118,0.0,0.0,7.0066149148348105
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,27.13205,0.0,0.0,-156.44,-58.47,2.0615064329137187,0.0,0.0,-25.831928617086277
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,25.53933,0.0,0.0,-169.89000000000001,-8.85,0.5958958142019187,0.0,0.0,-48.1809119257981
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,169.497545,0.0,0.0,-1.46,-22.97,5.110656172045499,0.0,0.0,-229.50102804795452
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3179.455048,0.0,0.0,-90.65,-347.43,24.72418096016237,0.0,0.0,-3596.216825339837
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3597.117632,0.0,0.0,0.0,-556.25,23.00591152686422,0.0,0.0,-4130.361720473135
