underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CVNA,-1506.1517800000001,0.1444203047052801,0.8555796952947198,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444203047052801,0.8555796952947198,0.0,0.8555796952947198
CRCL,2672.399003,0.3960022301362248,0.0,0.6039977698637752,27817.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6039977698637752,0.0,0.6039977698637752,0.6039977698637752
ASTS,-764.8598383199999,0.39836398403092194,0.0,0.601636015969078,10353.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6016360159690781,0.0,0.601636015969078,0.6016360159690781
BULL,309.14236200000005,1.0,0.0,0.0,2296.7999999999997,0.4300462021786835,0.0,0.0,0.4300462021786835,0.0,0.0,0.0,0.0,0.0,0.5699537978213165,0.0,0.0,0.5699537978213165
HIMS,570.8320243100001,0.05978252160136515,0.9402174783986349,0.0,14629.52,0.5473012004959834,0.386932508284619,0.0,0.5473012004959834,0.386932508284619,0.0,0.0,0.0,0.0,0.48751867889461825,0.5532849701140159,0.0,0.5532849701140159
AMD,43826.01359267,0.728634914175857,0.27136508582414304,0.0,34178.71,0.24730350413108043,0.6692077014805415,0.0,0.24730350413108043,0.6692077014805415,0.0,0.0,0.0,0.0,0.4813314100447766,0.3978426156563985,0.0,0.4813314100447766
HOOD,-653.9704934099999,0.052786070189698914,0.9472139298103011,0.0,35566.16,0.4250799217869823,0.4824493128235406,0.0,0.4250799217869823,0.4824493128235406,0.0,0.0,0.0,0.0,0.37229385159728334,0.46476461698676047,0.0,0.46476461698676047
MU,15682.151522,0.9649455527276255,0.03505444727237445,0.0,15532.5,0.5697006591468535,0.4302993408531466,0.0,0.5697006591468535,0.4302993408531466,0.0,0.0,0.0,0.0,0.39524489358077197,0.39524489358077214,0.0,0.39524489358077214
MSTR,-1985.0005540000006,0.01399883183596147,0.6046844464649752,0.38131672169906333,52572.78,0.07494999562758523,0.8244172703101358,0.0,0.07494999562758523,0.8244172703101358,0.0,0.0,0.0,0.0,0.060951163791623755,0.21973282384516057,0.38131672169906333,0.38131672169906333
NU,-2538.2029143199998,1.0,0.0,0.0,51.96,0.6690404625096228,0.0,0.0,0.6690404625096228,0.0,0.0,0.0,0.0,0.0,0.3309595374903772,0.0,0.0,0.3309595374903772
COIN,-7011.56927955,0.004529222202316315,0.9667798723527051,0.02869090544497856,62635.23,0.1804742410073053,0.7346001765514392,0.0,0.1804742410073053,0.7346001765514392,0.0,0.0,0.0,0.0,0.175945018804989,0.23217969580126596,0.02869090544497856,0.23217969580126596
RDW,8866.284992,1.0,0.0,0.0,8292.68,0.8180932051122195,0.0,0.0,0.8180932051122195,0.0,0.0,0.0,0.0,0.0,0.1819067948877805,0.0,0.0,0.1819067948877805
CLSK,4831.27939841,0.8241756225692405,0.0,0.1758243774307595,14502.509999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17582437743075952,0.0,0.1758243774307595,0.17582437743075952
QBTS,10004.73851049,0.5062381519138534,0.334740139635498,0.1590217084506487,13218.539999999999,0.5197287420110993,0.4802712579889007,0.0,0.5197287420110993,0.4802712579889007,0.0,0.0,0.0,0.0,0.013490590097245958,0.1455311183534027,0.1590217084506487,0.1590217084506487
SMCI,18709.243079509997,0.3066524889289523,0.6933475110710478,0.0,45989.280000000006,0.17708340077361504,0.539617397740082,0.0,0.17708340077361504,0.539617397740082,0.0,0.0,0.0,0.0,0.12956908815533727,0.15373011333096576,0.0,0.15373011333096576
IREN,11259.968726000001,0.8482119171965242,0.0,0.15178808280347578,41811.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15178808280347578,0.0,0.15178808280347578,0.15178808280347578
CRWV,5644.220856,0.8101890917634722,0.03961865302586025,0.15019225521066745,36821.9,0.8580039662242611,0.14199603377573888,0.0,0.8580039662242611,0.14199603377573888,0.0,0.0,0.0,0.0,0.047814874460788914,0.10237738074987864,0.15019225521066745,0.15019225521066745
IBIT,-5240.70324554,0.2129342417036787,0.7870657582963213,0.0,44336.55,0.07226497600895875,0.8718234903696838,0.0,0.07226497600895875,0.8718234903696838,0.0,0.0,0.0,0.0,0.14066926569471994,0.08475773207336246,0.0,0.14066926569471994
LUNR,117.035727,1.0,0.0,0.0,21282.97,0.8670443345355464,0.0,0.0,0.8670443345355464,0.0,0.0,0.0,0.0,0.0,0.1329556654644536,0.0,0.0,0.1329556654644536
ASML,1263.151125,0.8671731191309353,0.13282688086906466,0.0,1628.57,0.99404499724298,0.0,0.0,0.99404499724298,0.0,0.0,0.0,0.0,0.0,0.1268718781120447,0.13282688086906466,0.0,0.13282688086906466
AMZN,2821.87889335,1.0,0.0,0.0,1045.04,0.8714072955391181,0.0,0.0,0.8714072955391181,0.0,0.0,0.0,0.0,0.0,0.1285927044608819,0.0,0.0,0.1285927044608819
BABA,-4426.08206894,0.001876808645147136,0.9981231913548528,0.0,29469.0,0.0707458525656113,0.8706410587396926,0.0,0.0707458525656113,0.8706410587396926,0.0,0.0,0.0,0.0,0.06886904392046417,0.12748213261516028,0.0,0.12748213261516028
NVTS,37420.789248,1.0,0.0,0.0,37861.78,0.8765255637336651,0.0,0.0,0.8765255637336651,0.0,0.0,0.0,0.0,0.0,0.12347443626633492,0.0,0.0,0.12347443626633492
TSUI,-3151.014802,1.0,0.0,0.0,8869.9715,0.8837463850038865,0.0,0.0,0.8837463850038865,0.0,0.0,0.0,0.0,0.0,0.11625361499611353,0.0,0.0,0.11625361499611353
FLY,3314.245365,1.0,0.0,0.0,34861.12,0.8919236628886278,0.0,0.0,0.8919236628886278,0.0,0.0,0.0,0.0,0.0,0.10807633711137221,0.0,0.0,0.10807633711137221
GLW,-257.18886587,1.0,0.0,0.0,1943.6999999999998,0.8962749184750733,0.0,0.0,0.8962749184750733,0.0,0.0,0.0,0.0,0.0,0.10372508152492665,0.0,0.0,0.10372508152492665
ALAB,14226.895294999998,1.0,0.0,0.0,13763.869999999999,0.904467898403574,0.0,0.0,0.904467898403574,0.0,0.0,0.0,0.0,0.0,0.095532101596426,0.0,0.0,0.095532101596426
BE,6956.3610530000005,0.9087152039461569,0.0,0.091284796053843,16684.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0912847960538431,0.0,0.091284796053843,0.0912847960538431
MARA,6394.035131,0.13552940545730327,0.8644705945426967,0.0,23344.2,0.044298047292261035,0.7857158441186675,0.0,0.044298047292261035,0.7857158441186675,0.0,0.0,0.0,0.0,0.09123135816504224,0.07875475042402924,0.0,0.09123135816504224
RGTI,5085.226196,1.0,0.0,0.0,12891.89,0.9340231829219765,0.0,0.0,0.9340231829219765,0.0,0.0,0.0,0.0,0.0,0.0659768170780235,0.0,0.0,0.0659768170780235
DKNG,-372.06471647999984,0.9347156585289761,0.06528434147102388,0.0,1237.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06528434147102391,0.06528434147102388,0.0,0.06528434147102391
TSLA,382.6184206,1.0,0.0,0.0,4990.5599999999995,0.9371065345993238,0.0,0.0,0.9371065345993238,0.0,0.0,0.0,0.0,0.0,0.0628934654006762,0.0,0.0,0.0628934654006762
ETHA,-4624.92834,1.0,0.0,0.0,12677.289999999999,0.9379357950516239,0.0,0.0,0.9379357950516239,0.0,0.0,0.0,0.0,0.0,0.062064204948376056,0.0,0.0,0.062064204948376056
CIFR,5511.157467999999,1.0,0.0,0.0,15126.300000000001,0.9414019890260672,0.0,0.0,0.9414019890260672,0.0,0.0,0.0,0.0,0.0,0.0585980109739328,0.0,0.0,0.0585980109739328
GDXJ,-565.01983734,1.0,0.0,0.0,1839.2,0.943337394954328,0.0,0.0,0.943337394954328,0.0,0.0,0.0,0.0,0.0,0.056662605045672,0.0,0.0,0.056662605045672
PL,617.645259,1.0,0.0,0.0,10035.36,0.9433921019674432,0.0,0.0,0.9433921019674432,0.0,0.0,0.0,0.0,0.0,0.056607898032556836,0.0,0.0,0.056607898032556836
SBET,-490.23532,1.0,0.0,0.0,7359.910000000001,0.9448877591573807,0.0,0.0,0.9448877591573807,0.0,0.0,0.0,0.0,0.0,0.05511224084261934,0.0,0.0,0.05511224084261934
BLSH,748.03760659,1.0,0.0,0.0,4175.599999999999,0.9450015868761374,0.0,0.0,0.9450015868761374,0.0,0.0,0.0,0.0,0.0,0.054998413123862555,0.0,0.0,0.054998413123862555
META,-1305.7870982099998,0.036674001701199915,0.9633259982988001,0.0,28822.56,0.03546968488017719,0.9086249004217529,0.0,0.03546968488017719,0.9086249004217529,0.0,0.0,0.0,0.0,0.001204316821022726,0.05470109787704713,0.0,0.05470109787704713
IONQ,26130.3710279,0.36678456948468113,0.6332154305153188,0.0,53553.44,0.31615839557907016,0.5994630363054175,0.0,0.31615839557907016,0.5994630363054175,0.0,0.0,0.0,0.0,0.05062617390561097,0.03375239420990128,0.0,0.05062617390561097
INTC,17053.628045,1.0,0.0,0.0,5029.18,0.9500666166412816,0.0,0.0,0.9500666166412816,0.0,0.0,0.0,0.0,0.0,0.04993338335871844,0.0,0.0,0.04993338335871844
SOEZ,-1870.8904369999998,1.0,0.0,0.0,4802.2689,0.9555484453921353,0.0,0.0,0.9555484453921353,0.0,0.0,0.0,0.0,0.0,0.04445155460786465,0.0,0.0,0.04445155460786465
UUUU,-1687.61408,1.0,0.0,0.0,10695.34,0.9570601637572064,0.0,0.0,0.9570601637572064,0.0,0.0,0.0,0.0,0.0,0.04293983624279363,0.0,0.0,0.04293983624279363
RIOT,3673.5391056599997,0.1547219130316905,0.8452780869683095,0.0,31159.75,0.11513804799717585,0.8151319715979749,0.0,0.11513804799717585,0.8151319715979749,0.0,0.0,0.0,0.0,0.03958386503451465,0.030146115370334625,0.0,0.03958386503451465
RKLB,3418.148269,0.961863461415054,0.0,0.038136538584946034,3426.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.038136538584946034,0.0,0.038136538584946034,0.038136538584946034
WULF,6614.841951,1.0,0.0,0.0,12753.02,0.9646834682279176,0.0,0.0,0.9646834682279176,0.0,0.0,0.0,0.0,0.0,0.03531653177208238,0.0,0.0,0.03531653177208238
