underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,99002.95,99002.95,1.0,0.0,0.0,sleeve_balance,99002.95,0.0,0.0
AAOI,63127.799999999996,63127.799999999996,1.0,0.0,0.0,sleeve_balance,63127.799999999996,0.0,0.0
COIN,62635.23,62635.23,0.1804742410073053,0.7346001765514392,0.0,sleeve_balance,11304.045594568,46011.85101634,0.0
RCAT,56807.52,56807.52,1.0,0.0,0.0,sleeve_balance,56807.52,0.0,0.0
IONQ,53553.44,53553.44,0.31615839557907016,0.5994630363054175,0.0,sleeve_balance,16931.36966814,32103.307747,0.0
MSTR,52572.78,52572.78,0.07494999562758523,0.8244172703101358,0.0,sleeve_balance,3940.32963113,43341.9077802153,0.0
SMCI,45989.280000000006,45989.280000000006,0.17708340077361504,0.539617397740082,0.0,sleeve_balance,8143.93810153,24816.61559754,0.0
IBIT,44336.55,44336.55,0.07226497600895875,0.8718234903696838,0.0,sleeve_balance,3203.97972207,38653.64577195,0.0
IREN,41811.2,41811.2,1.0,0.0,0.0,sleeve_balance,41811.2,0.0,0.0
NBIS,38089.44,38089.44,1.0,0.0,0.0,sleeve_balance,38089.44,0.0,0.0
NVTS,37861.78,37861.78,0.8765255637336651,0.0,0.0,sleeve_balance,33186.818058460005,0.0,0.0
CRWV,36821.9,36821.9,0.8580039662242611,0.14199603377573888,0.0,sleeve_balance,31593.336243913123,5228.56375608688,0.0
HOOD,35566.16,35566.16,0.4250799217869823,0.4824493128235406,0.0,sleeve_balance,15118.4605110633,17158.869451772098,0.0
FLY,34861.12,34861.12,0.8919236628886278,0.0,0.0,sleeve_balance,31093.457842800002,0.0,0.0
AMD,34178.71,34178.71,0.24730350413108043,0.6692077014805415,0.0,sleeve_balance,8452.51474968,22872.65595867,0.0
RIOT,31159.75,31159.75,0.11513804799717585,0.8151319715979749,0.0,sleeve_balance,3587.67279108,25399.308451999997,0.0
ONDS,30621.500000000004,30621.500000000004,1.0,0.0,0.0,sleeve_balance,30621.500000000004,0.0,0.0
SNDK,29944.31,29944.31,1.0,0.0,0.0,sleeve_balance,29944.31,0.0,0.0
BABA,29469.0,29469.0,0.0707458525656113,0.8706410587396926,0.0,sleeve_balance,2084.8095292559997,25656.92136,0.0
META,28822.56,28822.56,0.03546968488017719,0.9086249004217529,0.0,sleeve_balance,1022.3271206399999,26188.8957099,0.0
CRCL,27817.05,27817.05,1.0,0.0,0.0,sleeve_balance,27817.05,0.0,0.0
EOSE,25376.13,25376.13,1.0,0.0,0.0,sleeve_balance,25376.13,0.0,0.0
MARA,23344.2,23344.2,0.044298047292261035,0.7857158441186675,0.0,sleeve_balance,1034.1024756000002,18341.907808275,0.0
BMNR,22676.550000000003,22676.550000000003,0.9984568919615194,0.0,0.0,sleeve_balance,22641.557633409997,0.0,0.0
LUNR,21282.97,21282.97,0.8670443345355464,0.0,0.0,sleeve_balance,18453.27856059,0.0,0.0
KEEL,20483.8,20483.8,1.0,0.0,0.0,sleeve_balance,20483.8,0.0,0.0
LITE,18100.0,18100.0,1.0,0.0,0.0,sleeve_balance,18100.0,0.0,0.0
BE,16684.11,16684.11,1.0,0.0,0.0,sleeve_balance,16684.11,0.0,0.0
OKLO,15585.37,15585.37,0.9710110807674118,0.0,0.0,sleeve_balance,15133.566967859999,0.0,0.0
MU,15532.5,15532.5,0.5697006591468535,0.4302993408531466,0.0,sleeve_balance,8848.875488198502,6683.6245118014995,0.0
CIFR,15126.300000000001,15126.300000000001,0.9414019890260672,0.0,0.0,sleeve_balance,14239.928906605,0.0,0.0
GLXY,14973.66,14973.66,1.0,0.0,0.0,sleeve_balance,14973.66,0.0,0.0
HIMS,14629.52,14629.52,0.5473012004959834,0.386932508284619,0.0,sleeve_balance,8006.753858679999,5660.6368686,0.0
CLSK,14502.509999999998,14502.509999999998,1.0,0.0,0.0,sleeve_balance,14502.509999999998,0.0,0.0
ALAB,13763.869999999999,13763.869999999999,0.904467898403574,0.0,0.0,sleeve_balance,12448.978572799999,0.0,0.0
QBTS,13218.539999999999,13218.539999999999,0.5197287420110993,0.4802712579889007,0.0,sleeve_balance,6870.055165423396,6348.484834576603,0.0
RGTI,12891.89,12891.89,0.9340231829219765,0.0,0.0,sleeve_balance,12041.32413168,0.0,0.0
XRPZ,12891.56,12891.56,0.9499741491945117,0.0,0.0,sleeve_balance,12246.64874279,0.0,0.0
USAR,12890.34,12890.34,1.0,0.0,0.0,sleeve_balance,12890.34,0.0,0.0
