date,book_equity_start,book_equity,daily_price_pnl,daily_borrow_cost,daily_short_credit,daily_margin_cost,daily_txn_cost,daily_net_pnl,pnl_recon_residual,long_notional,short_notional,gross_notional,net_notional,gross_leverage,net_exposure_pct,turnover_usd,n_positions,largest_pair_gross_share,top5_gross_share,gross_hhi,n_stale_etf,n_stale_underlying,is_rebalance,active_plan_date,drawdown,core_leveraged,core_leveraged__price_pnl,core_leveraged__borrow_cost,core_leveraged__short_credit,core_leveraged__margin_cost,core_leveraged__txn_cost,yieldboost,yieldboost__price_pnl,yieldboost__borrow_cost,yieldboost__short_credit,yieldboost__margin_cost,yieldboost__txn_cost,inverse_decay_bucket4,inverse_decay_bucket4__price_pnl,inverse_decay_bucket4__borrow_cost,inverse_decay_bucket4__short_credit,inverse_decay_bucket4__margin_cost,inverse_decay_bucket4__txn_cost,volatility_etp_bucket5,volatility_etp_bucket5__price_pnl,volatility_etp_bucket5__borrow_cost,volatility_etp_bucket5__short_credit,volatility_etp_bucket5__margin_cost,volatility_etp_bucket5__txn_cost,core_leveraged_cum_pnl,yieldboost_cum_pnl,inverse_decay_bucket4_cum_pnl,volatility_etp_bucket5_cum_pnl
2026-03-13,1042854.8608997748,1042637.606371303,1527.0748864486377,527.3182980350265,91.83247399798398,61.78606288094417,1247.057528002502,-217.2545284718508,2.8421709430404007e-13,1482757.0032499186,850383.4341562702,2333140.437406189,632373.5690936486,2.2377290279469486,0.6065132940049051,564192.1521795721,129,0.07616006412153435,0.23468686397934815,0.024045893030772415,0,0,1,2026-03-12,-0.011458289945665334,-509.2115141732951,1157.4240198812458,523.4704778580182,83.87010425043607,61.78606288094415,1165.2490975660146,0.0,0.0,0.0,0.0,0.0,0.0,291.9569857014441,369.65086656739186,3.847820177008238,7.962369747547911,0.0,81.80843043648743,0.0,0.0,0.0,0.0,0.0,0.0,-8317.938257395357,0.0,955.5446286980919,0.0
2026-03-16,1042637.606371303,1045314.395705688,3161.6631208479635,518.8536711675738,97.52102169518326,63.54113699053948,0.0,2676.7893343850737,4.0472514228895307e-11,1559418.5956425485,923883.3634280522,2483301.9590706006,635535.2322144967,2.375650779585918,0.6079847697739292,0.0,129,0.08423019752505934,0.23607223339294897,0.024888427056087528,0,0,0,2026-03-12,-0.008920382344885902,-52.73963761342877,440.250286875527,515.2544794163978,85.80569191798143,63.541136990539464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.5289719984635,2721.4128339724375,3.5991917511761087,11.715329777201838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8370.677895008786,0.0,3685.0736006965553,0.0
2026-03-17,1045314.395705688,1045887.0804683837,1062.2207014440921,523.4482310539308,97.56249313740122,63.65020083189904,0.0,572.6847626956878,2.432898327242583e-11,1560873.7036913203,924276.2507753797,2485149.9544667,636597.4529159407,2.376116887641222,0.6086674793141633,0.0,129,0.08333093570010427,0.24033258826218007,0.025117924024724236,0,0,0,2026-03-12,-0.008377410586359435,1301.321658662512,1799.110715354714,519.9082363857008,85.76938052539768,63.65020083189907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728.6368959668483,-736.8900139106217,3.539994668230024,11.793112612003513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7069.356236346274,0.0,2956.436704729707,0.0
2026-03-18,1045887.0804683837,1047543.5355018186,2104.0948415318076,482.4724981940353,91.85342855354341,57.02073845638494,0.0,1656.4550334349042,-2.660272002685815e-11,1508891.9235278836,870190.3757704112,2379082.299298295,638701.5477574724,2.2711058955259666,0.6097136072263638,0.0,129,0.07789766935473841,0.23403980724074952,0.02432286137194732,0,0,0,2026-03-12,-0.006806898568210817,2313.966797371075,2769.785944294735,478.7884570146349,79.99004854735935,57.02073845638493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-657.5117639361437,-665.6911027629272,3.6840411794004715,11.863380006184045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4755.3894389751995,0.0,2298.924940793563,0.0
2026-03-19,1047543.5355018186,1048121.9032798915,1100.5030592857618,475.75625741011703,90.86655140781399,55.919678418884594,81.32589679180829,578.3677780728322,6.639311322942376e-11,1500643.0641539437,822806.509149884,2323449.5733038276,677836.5550040596,2.216774180592018,0.6467153800363329,38034.50418730164,128,0.07809673691361656,0.23519886404045742,0.024737599115319697,0,0,1,2026-03-18,-0.006258538650169565,1377.1308796440896,1826.1646286744096,472.04064440296315,78.92657379152782,55.91967841888459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-798.7631015713238,-725.6615693886479,3.7156130071538334,11.93997761628618,0.0,81.32589679180829,0.0,0.0,0.0,0.0,0.0,0.0,-3378.2585593311096,0.0,1500.1618392222395,0.0
2026-03-20,1048121.9032798915,1044882.0063207132,-1516.7850734341032,451.6154340043246,82.94404701493204,51.40603308188441,1303.0344656728912,-3239.896959178266,5.4569682106375694e-12,1481372.8891745787,808438.5269874637,2289811.4161620424,672934.3621871149,2.191454539661404,0.6440290464534675,554441.2372854353,136,0.0743943991874608,0.18381111597605954,0.01939361135226075,0,0,1,2026-03-18,-0.009330337768918562,-1826.7672939485228,-99.60205749691978,447.5939687746728,74.86923107784541,51.406033081884416,1303.0344656728912,0.0,0.0,0.0,0.0,0.0,0.0,-1413.1296652297501,-1417.183015937185,4.021465229651728,8.074815937086598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5205.025853279632,0.0,87.03217399248933,0.0
2026-03-23,1044882.0063207132,1049869.0281298165,5428.418612664816,472.2984786025713,87.85404107848298,56.95236603737106,0.0,4987.021809103317,-4.001776687800884e-11,1510664.2225959348,832301.4417961548,2342965.6643920895,678362.7807997798,2.231674238991248,0.6461403876330944,0.0,136,0.07466350976756236,0.1863156917847234,0.01946937376345438,0,0,0,2026-03-21,-0.004602061101048549,2215.0235118464334,2660.6393035114843,468.7348052517092,80.07137962402923,56.95236603737105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.998297256922,2767.7793091533304,3.5636733508621083,7.782661454453747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2990.002341433199,0.0,2859.030471249411,0.0
2026-03-24,1049869.0281298165,1048261.0410995083,-1189.0449505228569,450.37201768556804,84.46015247681017,53.03021457656975,0.0,-1607.987030308228,-4.3655745685100555e-11,1477322.5487874583,800148.8129382014,2277471.3617256596,677173.735849257,2.172618529576228,0.6459972366606105,0.0,136,0.07506350295035676,0.1872652429790988,0.019580137627348313,0,0,0,2026-03-23,-0.006126619815382983,-621.2810471567344,-198.262051768054,446.56168919515414,76.57290838304341,53.03021457656973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-986.7059831514488,-990.7828987548016,3.810328490413919,7.887244093766753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3611.2833885899336,0.0,1872.3244880979623,0.0
2026-03-25,1048261.0410995083,1050300.4977562414,2501.866862763313,492.87309983799696,89.78402660856457,59.321132800720726,0.0,2039.4566567330621,-9.754330676514655e-11,1530261.1179510527,850585.5152390328,2380846.6331900856,679675.60271202,2.2668242453243543,0.6471248982210445,0.0,136,0.0734831496073369,0.2010021612058227,0.020066117476676203,0,0,0,2026-03-24,-0.004192977715089641,-208.63296271401842,257.9389379971368,489.38440948395765,82.13364157352314,59.321132800720726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.08961944718,2243.927924766178,3.4886903540393432,7.650385035041435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3819.916351303952,0.0,4120.4141075451425,0.0
2026-03-26,1050300.4977562414,1049614.7721548164,-289.41233059551155,428.46946238233096,79.58976132532528,47.433569772399125,0.0,-685.7256014249288,-1.2505552149377763e-11,1433394.4555687166,754008.2651872919,2187402.7207560083,679386.1903814245,2.084005273920983,0.6472719405298311,0.0,136,0.07368118713930272,0.19898071324109734,0.01985419565101311,0,0,0,2026-03-25,-0.0048431253354309645,2259.7363253239796,2660.0411510974445,424.49930109050405,71.62804508943849,47.43356977239915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2945.461926748896,-2949.453481692956,3.9701612918269222,7.9617162358868026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1560.1800259799725,0.0,1174.9521807962465,0.0
2026-03-27,1049614.7721548164,1042665.696694819,-4060.8899201414965,381.2437473986093,73.83120887125405,40.73386468869408,2540.0391366399417,-6949.0754599974025,8.549250196665525e-11,1515635.210569263,834092.6143615003,2349727.8249307633,681542.5962077628,2.2535773761228017,0.6536539931909217,1096788.508309742,172,0.08166893674347596,0.24215200590174268,0.022940816576136332,0,0,1,2026-03-26,-0.011431657052055066,-3555.885367656284,-663.8587935414057,376.76448991380204,65.51091712755947,40.733864688694055,2540.0391366399417,0.0,0.0,0.0,0.0,0.0,0.0,-3393.190092341204,-3397.0311266000917,4.479257484807223,8.32029174369459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5116.065393636256,0.0,-2218.2379115449576,0.0
2026-03-30,1042665.696694819,1037539.0483705874,-4839.2844058101355,317.9440233880617,82.01896483220726,51.43885986567006,0.0,-5126.648324231617,4.18367562815547e-11,1453725.0838965476,777021.772094595,2230746.855991143,676703.3118019523,2.1500365306678715,0.6522196083749205,0.0,172,0.08210140803363232,0.23900721970966998,0.022584432726812487,0,0,0,2026-03-28,-0.016292315894892107,1014.3320663778848,1305.7101062889603,312.9892148243078,73.05003477890222,51.43885986567009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6140.980390609544,-6144.994512099096,4.9548085637538435,8.968930053305051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4101.733327258371,0.0,-8359.218302154502,0.0
2026-03-31,1037539.0483705874,1055158.512557037,17960.994283610915,370.2919725130562,92.41063178667284,63.64875643509543,0.0,17619.464186449535,9.822542779147625e-11,1570133.4493277268,875469.1432421635,2445602.5925698904,694664.3060855635,2.317758482223961,0.6583506627853823,0.0,172,0.08024993620933221,0.24764525859662095,0.023190246892065496,0,0,0,2026-03-28,0.0,8615.026961669982,8960.04730041271,365.7633840003386,84.39180169270536,63.64875643509541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9004.437224779449,9000.946983198199,4.528588512717586,8.018830093967463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.2936344116115,0.0,645.2189226249466,0.0
2026-04-01,1055158.512557037,1053671.5296865252,-1145.4876567570907,370.15035887206875,92.7881617354487,64.13301661798133,0.0,-1486.9828705117106,-1.864464138634503e-11,1572564.5611856892,879045.7427568826,2451610.303942572,693518.8184288067,2.3267310873170723,0.6581926140066948,0.0,172,0.08042335135427021,0.24985955586244546,0.022666113501019613,0,0,0,2026-03-31,-0.0014092506981800978,-3017.8894818198173,-2672.905421113235,365.7816031607641,84.93055907216329,64.13301661798131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.9066113081255,1527.4177643561447,4.3687557113045825,7.857602663285425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.4041525917942,0.0,2176.125533933072,0.0
2026-04-02,1053671.5296865252,1054395.0912682016,1165.612996965872,386.7653077050529,95.36656524495017,67.1964105088304,83.45626232057833,723.5615816763602,-4.547473508864641e-13,1598157.1547989845,942136.9367826651,2540294.0915816496,656020.2180163194,2.409243093617065,0.6221768513994823,38664.21340945247,173,0.07718418324352011,0.2499814507502206,0.02210788283778106,0,0,1,2026-04-01,-0.000723513367660078,81.26502163199474,443.4424909240205,382.5662504738312,87.58519169063584,67.1964105088304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.2965600443674,722.1705060418532,4.199057231221732,7.7813735543143405,0.0,83.45626232057833,0.0,0.0,0.0,0.0,0.0,0.0,1576.669174223789,0.0,2818.4220939774395,0.0
2026-04-06,1054395.0912682016,1053761.325916763,-113.20068249118364,453.2478909108497,101.02372536534244,69.10407754004319,99.23642586199371,-633.765351438662,6.571099220309407e-11,1612973.8892160198,1004195.3787659258,2617169.2679819455,608778.5104500939,2.4836452084678964,0.5777195418710798,47128.5068837345,175,0.072249144692193,0.2422283786222105,0.021046294865542128,0,0,1,2026-04-04,-0.001324148574500028,-1912.567068077087,-1533.996516021497,398.7775766935611,89.31110217801411,69.10407754004322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.8017166383602,1420.7958335303142,54.47031421728864,11.712623187328347,0.0,99.23642586199371,0.0,0.0,0.0,0.0,0.0,0.0,-335.897893853298,0.0,4097.2238106158,0.0
2026-04-07,1053761.325916763,1053616.4514581026,287.8605774067653,469.9479534466063,103.7495682618053,66.53665088226106,0.0,-144.8744586603716,-7.486278263968416e-11,1591957.017718288,982890.646690787,2574847.664409075,609066.3710275008,2.4438187737537094,0.5780721914360888,0.0,175,0.06635644297353369,0.23109132357631812,0.019517791387469705,0,0,0,2026-04-04,-0.0014614497069235233,369.634459006079,738.9809292328614,389.8244704330225,87.01465108850114,66.53665088226106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-514.5089176663755,-451.12035182609577,80.12348301358392,16.734917173304186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.736565152781,0.0,3582.7148929494247,0.0
2026-04-08,1053616.4514581026,1056771.388586775,3844.8159644354796,508.1026797409017,111.08601626976792,75.18531796867433,217.67685432339692,3154.9371286723763,1.0186340659856796e-10,1665305.0253371065,1044791.8378341086,2710096.863171215,620513.1875029979,2.564506280583012,0.5871782622094008,102471.69799896609,175,0.06534866235325348,0.23549058180297652,0.01990732035428636,0,0,1,2026-04-07,0.0,-4755.978434681897,-4338.5459675472775,437.4620475774516,95.21489841150641,75.18531796867434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7910.915563354174,8183.361931982759,70.64063216345019,15.871117858261563,0.0,217.67685432339692,0.0,0.0,0.0,0.0,0.0,0.0,-4722.241869529116,0.0,11493.6304563036,0.0
2026-04-09,1056771.388586775,1059865.4521053594,3558.3574220132173,498.8971167882452,112.68699913021419,78.08378577063765,0.0,3094.063518584473,-7.548806024715304e-11,1691632.5893165136,1067561.0443915026,2759193.633708016,624071.544925011,2.6033433094993734,0.5888214807694034,0.0,175,0.08918086742965643,0.2484600457891549,0.022272342640871468,0,0,0,2026-04-08,0.0,-29.577574882642182,379.9075941836534,429.35520099227125,97.95381769661336,78.08378577063766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123.64109346719,3178.449827829563,69.541915795974,14.733181433600848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4751.819444411758,0.0,14617.271549770789,0.0
2026-04-10,1059865.4521053594,1055568.2996829015,94.74879913768285,499.41627792008507,114.66753904735266,80.46031349517945,3926.692169227629,-4297.152422457933,-7.548806024715304e-11,1464139.223773016,843511.9977277406,2307651.221500756,620627.2260452751,2.1861694995899246,0.5879555365879355,1719858.98468119,213,0.04353658518401466,0.16225961855628318,0.013067057467912046,0,0,1,2026-04-09,-0.0040544320167450465,-5776.711170088936,-1506.586079511255,439.64281007519344,100.10338740649809,80.46031349517939,3850.1253544138062,0.0,0.0,0.0,0.0,0.0,0.0,1479.5587476310784,1601.3348786489382,59.77346784489169,14.56415164085457,0.0,76.56681481382273,0.0,0.0,0.0,0.0,0.0,0.0,-10528.530614500694,0.0,16096.830297401866,0.0
2026-04-13,1055568.2996829015,1058327.8463850755,3301.4579419688835,445.85720585786345,95.3697741897604,57.96279979866126,133.4610083280236,2759.546702174004,-9.140421752817929e-11,1527431.8078902373,920174.4731988852,2447606.2810891224,607257.334691352,2.312710838564248,0.5737894327977455,60949.14657962407,213,0.046009061552865216,0.1638661363490577,0.013323065960435442,0,0,1,2026-04-11,-0.0014507555815028716,866.8765533975766,1259.034110521081,418.9335818529874,84.73882452814432,57.962799798661266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.67014877652,2042.4238314478034,26.923624004876082,10.630949661616086,0.0,133.4610083280236,0.0,0.0,0.0,0.0,0.0,0.0,-9661.654061103118,0.0,17989.500446178386,0.0
2026-04-14,1058327.8463850755,1056906.6890251562,-939.8931477950771,519.524890494126,101.98636646534189,63.72568809538174,0.0,-1421.157359919278,-3.501554601825774e-11,1572504.0712152165,966186.6296716597,2538690.7008868763,606317.4415435567,2.4020007889518156,0.5736716853431943,0.0,213,0.046058134176201256,0.15861223529771504,0.012997929476809814,0,0,0,2026-04-11,-0.0027916402731363865,-4206.394946322868,-3785.34423205038,447.2210426140481,89.8960164369419,63.7256880953817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.2375864036244,2845.4510842553027,72.30384788007802,12.09035002839998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13868.049007425987,0.0,20774.738032582012,0.0
2026-04-15,1056906.6890251562,1051777.388537977,-4608.320713919452,558.1081569699751,108.23478310386231,71.1063993938375,0.0,-5129.300487179309,9.367795428261161e-11,1627091.2765504383,1025382.1557208007,2652473.432271239,601709.1208296372,2.521896231253183,0.5720879031883761,0.0,213,0.051302543660615936,0.16606079366327203,0.01335241797487697,0,0,0,2026-04-14,-0.007631217293965098,-5598.7613519413935,-5135.494831081292,488.36020069853714,96.20007923227385,71.1063993938375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.4608647619933,527.1741171618428,69.74795627143791,12.034703871588453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19466.81035936738,0.0,21244.198897344006,0.0
2026-04-16,1051777.388537977,1049612.343687963,-1463.4688251187263,574.0168806749058,112.52376110047908,76.19485358187671,163.8880517390042,-2165.0448500139173,1.1687006917782128e-10,1666260.2308511627,1067348.4600560807,2733608.6909072436,598911.7707950817,2.604398383218626,0.5706028272216385,75649.70911814104,213,0.05006920308308459,0.17321538142354415,0.013775279529821848,0,0,1,2026-04-15,-0.009673971726344321,-2376.9358289318566,-1895.5762893651188,505.6993545571996,100.53466857233884,76.19485358187673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.8909789178226,432.10746424639285,68.31752611770628,11.989092528140223,0.0,163.8880517390042,0.0,0.0,0.0,0.0,0.0,0.0,-21843.746188299236,0.0,21456.089876261827,0.0
2026-04-17,1049612.343687963,1048762.7342376409,1117.708751830461,542.4392862519729,115.08569744202893,79.1126359048333,1460.8519774376302,-849.6094503221102,-1.638227331568487e-10,1544453.011756977,868729.3006535794,2413182.3124105567,675723.7111033979,2.30098022520292,0.6443056079739429,657087.1153278037,217,0.08118610706787127,0.18972965402825767,0.016885137843324845,0,0,1,2026-04-16,-0.010475591826928254,-1344.6584949986316,535.9589843835978,522.9381037775064,103.01721326167862,79.11263590483328,1381.5839529615682,0.0,0.0,0.0,0.0,0.0,0.0,495.0490446766848,581.7497674468627,19.501182474466393,12.068484180350303,0.0,79.26802447606184,0.0,0.0,0.0,0.0,0.0,0.0,-23188.404683297867,0.0,21951.138920938512,0.0
2026-04-20,1048762.7342376409,1047534.5863588804,-746.0713422712148,364.77706829916264,93.11915276469472,62.96924069485186,147.44938025998715,-1228.147878760472,4.956746124662459e-11,1557159.0870056031,951218.7893674364,2508377.8763730396,605940.2976381668,2.3945537541551696,0.5784441922288708,69037.34212295999,223,0.07825605241253447,0.18484652196399856,0.016053907506684208,1,1,1,2026-04-18,-0.011634368987105348,-1098.0030779195706,-774.2499142679395,345.93807370913345,85.15415075235416,62.96924069485187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.1448008409509,28.17857199672497,18.838994590029284,7.965002012340573,0.0,147.44938025998715,0.0,0.0,0.0,0.0,0.0,0.0,-24286.407761217437,0.0,21820.994120097563,0.0
