,BOOK_NAV,core_leveraged,yieldboost,inverse_decay_bucket4,volatility_etp_bucket5
2026-04-17,1048762.7342376409,1026811.5953167022,1050000.0,1071951.1389209386,1050000.0
2026-04-20,1047534.5863588804,1025713.5922387826,1050000.0,1071820.9941200975,1050000.0
2026-04-21,1048315.7312009488,1026537.2308481046,1050000.0,1071778.5003528441,1050000.0
2026-04-22,1045095.7016604199,1022571.2795308243,1050000.0,1072524.4221295954,1050000.0
2026-04-23,1058902.6696208662,1036249.2745787979,1050000.0,1072653.395042068,1050000.0
2026-04-24,1045380.148877879,1027661.1486894353,1045555.348780848,1072163.6514075957,1050000.0
2026-04-27,1050375.9883706337,1026304.601180764,1052176.8413757973,1071894.5458140722,1050000.0
2026-04-28,1054677.7016034026,1029212.0419227213,1055457.5571519714,1070008.1025287102,1050000.0
2026-04-29,1056846.3786060591,1032962.1047357732,1055328.8212341033,1068555.4526361828,1050000.0
2026-04-30,1051559.69443322,1027845.728510308,1056099.1616713484,1067614.8042515637,1050000.0
2026-05-01,1063794.7916351338,1029916.9132886727,1066263.0740948976,1067614.8042515637,1050000.0
2026-05-04,1069307.5301250026,1031476.8886505398,1070215.8372228993,1067614.8042515637,1050000.0
2026-05-05,1072177.2237446825,1031070.9490776457,1073491.4704154734,1067614.8042515637,1050000.0
2026-05-06,1070184.5158342335,1028145.5219876366,1074424.1895950334,1067614.8042515637,1050000.0
2026-05-07,1071052.620744441,1033630.1948477064,1069807.6216451712,1067614.8042515637,1050000.0
2026-05-08,1070907.4729368133,1032575.0899215136,1070717.5787637364,1067614.8042515637,1050000.0
2026-05-11,1070722.5115342087,1031462.7424888414,1071644.9647938036,1067614.8042515637,1050000.0
2026-05-12,1077603.4511660913,1035062.1475115054,1075184.3777110863,1067356.9259435,1050000.0
2026-05-13,1082453.260609238,1032517.599007781,1082089.6902159906,1067845.9713854664,1050000.0
2026-05-14,1093923.3233024096,1034264.9912540362,1091302.7815135054,1068355.5505348681,1050000.0
2026-05-15,1079775.4421970565,1034572.456353984,1077493.334214349,1067709.6516287236,1050000.0
2026-05-18,1083386.8978124333,1038917.2690097386,1077364.6677207574,1067104.9610819377,1050000.0
2026-05-19,1078954.5420120822,1034695.0752236677,1078042.732257707,1066216.7345307078,1050000.0
2026-05-20,1082588.411946351,1036145.5393716551,1078144.617369554,1068298.2552051423,1050000.0
2026-05-21,1093470.2546790452,1041926.3431284145,1081541.1885923217,1070002.7229583096,1050000.0
2026-05-22,1097498.5522625414,1035810.8354517268,1092744.142135125,1068943.57467569,1050000.0
2026-05-26,1096673.1387011707,1035509.685563317,1092036.6050677516,1069126.8480701025,1050000.0
2026-05-27,1107051.9831889784,1034700.177880579,1105900.398744128,1066451.4065642718,1050000.0
2026-05-28,1121456.7529456588,1032714.6140324163,1120849.5197043591,1067892.6192088837,1050000.0
2026-05-29,1123754.4465210387,1034374.5229305393,1122717.69783561,1066662.2257548897,1050000.0
2026-06-01,1143255.3965582473,1035935.3994456857,1141164.5994361506,1066155.3976764116,1050000.0
2026-06-02,1138663.9632554816,1035225.6914534679,1135679.200913566,1067759.0708884483,1050000.0
2026-06-03,1136426.2681188881,1046463.2714908934,1126742.4630093216,1063220.5336186734,1050000.0
2026-06-04,1128557.2291519935,1036336.4415898799,1129215.5068551085,1063005.2807070054,1050000.0
2026-06-05,1126774.4353845103,1058415.5832936417,1115198.1886849392,1053160.66340593,1050000.0
2026-06-08,1117629.5808844343,1052869.7471159485,1107505.8130687256,1057254.0206997606,1050000.0
2026-06-09,1112796.362106919,1051564.0948958718,1106434.260634827,1054798.006576221,1050000.0
2026-06-10,1139279.7500097393,1058791.0506064207,1130195.869360922,1050292.8300423974,1050000.0
2026-06-11,1141877.3522372807,1058658.0833543295,1124598.834133824,1058620.434749128,1050000.0
2026-06-12,1173834.2762063015,1060859.2216080076,1156798.4052157118,1056176.649382583,1050000.0
2026-06-15,1176545.3414195522,1061071.0192528858,1151462.6927197983,1064011.629446869,1050000.0
2026-06-16,1208433.9928648781,1073504.6462859553,1171801.6364065304,1063127.7101723931,1050000.0
2026-06-17,1198279.342414102,1066509.8943770912,1169658.466681073,1062110.9813559388,1050000.0
2026-06-18,1193794.0097343805,1062148.92213743,1167264.325372906,1064380.7622240456,1050000.0
2026-06-22,1197060.0044499794,1064540.9852344845,1173438.6248810766,1059080.3943344194,1050000.0
2026-06-23,1210389.934368592,1080241.1525837376,1173760.7855007919,1056387.996284064,1050000.0
2026-06-24,1218526.5176008155,1080694.9911963788,1184033.7066255223,1053797.8197789155,1050000.0
2026-06-25,1208346.3959777253,1071053.4112204988,1183716.6124098767,1053576.372347351,1050000.0
2026-06-26,1189470.915710799,1060857.118845852,1175467.2238343733,1053160.0557350232,1049986.5172955515
2026-06-29,1195524.6681718086,1058668.286331189,1179154.1650236049,1057714.4585375038,1049987.7582795122
2026-06-30,1209110.879637479,1065391.3681962858,1186222.3513237298,1057517.329370516,1049979.830746949
2026-07-01,1222054.3705309357,1071002.9559648638,1194447.574626138,1056608.1580866885,1049995.681853247
2026-07-02,1237109.1847860364,1072536.0281535615,1211525.6955573887,1053080.3082515292,1049967.1528235583
2026-07-06,1240022.6317004273,1068751.2371942007,1213763.4950044672,1057596.5220477807,1049911.37745398
2026-07-07,1268246.2595174871,1088285.6962972889,1227739.915864682,1052319.3801728752,1049901.2671826426
2026-07-08,1245243.9111782005,1077859.8024256898,1212439.0718991347,1054998.2789284405,1049946.7579249367
2026-07-09,1241384.9398051996,1074177.776559593,1209364.4180053119,1057928.242732624,1049914.5025076726
2026-07-10,1261044.4985563606,1082445.618997758,1221244.653850398,1057496.945901267,1049857.279806939
2026-07-13,1210351.406850975,1035016.7225911722,1222234.2874751808,1053224.814562467,1049875.5822221567
