ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
LRCU,LRCX,2.036672,160,ols,0.073145,45000,0.073145,False,False,44.93000030517578,0.073145,1.0,False,,True,False,False,False,False,False,False,False,1.116617,0.446168,0.505226,0.269466,0.381658,0.373023,0.308513,0.509168,0.6110015999999999,0.509168,0.6110015999999999
MDBX,MDB,1.989293,160,ols,0.08840999999999999,500,0.08840999999999999,False,False,17.18000030517578,0.08840999999999999,1.0,False,,True,False,False,False,False,False,True,False,1.544865,0.620055,0.670844,0.44283,0.555354,0.531645,0.466944,0.49732325,0.5967878999999999,0.5,0.5967878999999999
NEBX,NBIS,1.997882,146,ols,0.057949,9000,0.057949,False,False,54.38999938964844,0.057949,1.0,False,,True,False,False,False,False,False,False,False,1.88217,0.982483,1.113171,1.235216,1.088791,0.924534,1.030842,0.4994705,0.5993645999999999,0.5,0.5993645999999999
NNEX,NNE,1.989877,99,ols,0.143507,49,0.143507,False,False,5.829999923706055,0.143507,1.0,False,,True,False,False,False,False,False,True,False,1.68572,0.860936,1.509643,2.244533,1.700977,0.7174290000000001,1.55747,0.49746925,0.5969631,0.5,0.5969631
NVTX,NVTS,1.996485,146,ols,0.23744800000000002,30000,0.23744800000000002,False,False,24.0,0.23744800000000002,1.0,False,,True,False,False,False,False,False,False,False,2.442502,1.620505,1.612464,2.586348,2.026772,1.383057,1.7893239999999997,0.49912125,0.5989455,0.5,0.5989455
OPEX,OPEN,1.994493,114,ols,0.295794,20000,0.295794,False,False,17.899999618530273,0.295794,1.0,False,,True,False,False,False,False,False,False,False,1.851151,1.075878,1.297075,1.668532,1.400427,0.7800839999999999,1.1046330000000002,0.49862325,0.5983479,0.5,0.5983479
PONX,PONY,2.006057,146,ols,0.295057,70000,0.295057,False,False,6.659999847412109,0.295057,1.0,False,,True,False,False,False,False,False,False,False,1.616435,0.854159,1.245808,1.566167,1.153654,0.559102,0.8585969999999999,0.50151425,0.6018171,0.50151425,0.6018171
QBTX,QBTS,1.991768,239,ols,0.077329,45000,0.077329,False,False,7.199999809265137,0.077329,1.0,False,,True,False,False,False,False,False,False,False,2.354554,1.363158,1.400705,1.937815,1.392803,1.285829,1.315474,0.497942,0.5975304,0.5,0.5975304
QUBX,QUBT,1.962995,199,ols,0.291562,25000,0.291562,False,False,7.389999866485596,0.291562,1.0,False,,True,False,False,False,False,False,False,False,1.927117,1.219475,1.734763,2.844419,1.561229,0.9279130000000001,1.269667,0.49074875,0.5888985,0.5,0.5888985
RGTU,RGTI,1.986017,199,ols,0.357028,35000,0.357028,False,False,14.869999885559082,0.357028,1.0,False,,False,True,False,False,True,True,False,False,2.094443,1.204914,1.480741,2.14682,1.403013,0.847886,1.045985,0.49650425,0.5958051,0.5,0.5958051
SMU,SMR,1.984634,187,ols,0.165253,60000,0.165253,False,False,9.9399995803833,0.165253,1.0,False,,True,False,False,False,False,False,False,False,2.0029,1.25768,1.124383,1.235247,1.251894,1.0924269999999998,1.086641,0.4961585,0.5953902,0.5,0.5953902
SNPX,SNPS,1.920853,99,ols,0.037061000000000004,5000,0.037061000000000004,False,False,23.257999420166016,0.037061000000000004,1.0,False,,True,False,False,False,False,False,False,False,0.778086,0.244646,0.482948,0.206279,0.221352,0.207585,0.18429099999999998,0.48021325,0.5762558999999999,0.5,0.5762558999999999
SRPU,SRPT,1.965455,114,ols,0.129976,10000,0.129976,False,False,12.640000343322754,0.129976,1.0,False,,True,False,False,False,False,False,False,False,1.959093,1.4248,0.880759,0.736003,1.047602,1.294824,0.9176259999999999,0.49136375,0.5896365,0.5,0.5896365
TARK,ARKK,1.977706,500,ols,0.038061,15000,0.038061,False,False,36.57899856567383,0.038061,1.0,False,,True,False,False,False,False,False,False,False,0.806088,0.232558,0.406934,0.160099,0.232558,0.19449699999999998,0.19449699999999998,0.4944265,0.5933118,0.5,0.5933118
TEMT,TEM,1.985465,227,ols,0.097758,250000,0.097758,False,False,16.809999465942383,0.097758,1.0,False,,True,False,False,False,False,False,False,False,1.32208,0.609469,1.002402,0.983009,0.646527,0.511711,0.548769,0.49636625,0.5956395,0.5,0.5956395
UNX,U,2.028402,141,ols,0.054201,4000,0.054201,False,False,28.59000015258789,0.054201,1.0,False,,True,False,False,False,False,False,False,False,1.689238,1.086122,0.738242,0.56844,0.858095,1.031921,0.8038940000000001,0.5071005,0.6085206,0.5071005,0.6085206
UPSX,UPST,1.986259,208,ols,0.130799,45000,0.130799,False,False,15.949999809265137,0.130799,1.0,False,,True,False,False,False,False,False,False,False,1.400902,0.694157,0.895124,0.784808,0.709985,0.563358,0.579186,0.49656475,0.5958777,0.5,0.5958777
VOYX,VOYG,1.969143,146,ols,0.489566,15000,0.489566,False,False,13.960000038146973,0.489566,1.0,False,,False,True,False,False,True,True,False,False,1.694723,1.005363,0.881917,0.742148,0.894646,0.5157970000000001,0.40508000000000005,0.49228575,0.5907429,0.5,0.5907429
WULX,WULF,1.994684,114,ols,0.13125299999999998,5000,0.13125299999999998,False,False,32.599998474121094,0.13125299999999998,1.0,False,,True,False,False,False,False,False,False,False,2.022681,1.183703,1.15138,1.315124,1.255672,1.0524499999999999,1.1244189999999998,0.498671,0.5984052,0.5,0.5984052
CRMU,CRML,1.963283,40,ols,0.124311,10000,0.124311,False,False,6.579999923706055,0.124311,1.0,False,,True,False,False,False,False,False,False,False,1.998331,1.134209,1.528819,2.210136,2.039354,1.009898,1.9150429999999998,0.49082075,0.5889848999999999,0.5,0.5889848999999999
UECG,UEC,1.990756,40,ols,0.056750999999999996,200,0.056750999999999996,False,False,8.75,0.056750999999999996,1.0,False,,True,False,False,False,False,False,True,False,1.281075,0.582468,0.705002,0.490157,0.50481,0.525717,0.448059,0.497689,0.5972268,0.5,0.5972268
DNNG,DNN,1.977891,40,ols,,0,,False,True,10.829999923706055,,1.0,False,,False,False,False,False,False,False,True,False,1.141406,0.602319,0.611576,0.361713,0.399904,0.602319,0.399904,0.49447275,1.0,0.5,1.0
RCAX,RCAT,2.008319,45,ols,0.148859,50000,0.148859,False,False,11.0,0.148859,1.0,False,,True,False,False,False,False,False,False,False,2.511222,1.63889,1.280556,1.660343,1.656512,1.4900309999999999,1.507653,0.50207975,0.6024957000000001,0.50207975,0.6024957000000001
RDWU,RDW,1.977325,47,ols,,0,,False,True,9.760000228881836,,1.0,False,,False,False,False,False,False,False,True,False,1.943653,1.488737,1.06688,1.099811,1.172349,1.488737,1.172349,0.49433125,1.0,0.5,1.0
OKLL,OKLO,1.997967,199,ols,,0,,False,True,5.5,,1.0,False,,False,False,False,False,False,False,True,False,2.008056,1.249321,1.29221,1.664718,1.336686,1.249321,1.336686,0.49949175,1.0,0.5,1.0
GDXU,GDX,3.043385,500,ols,0.035575999999999997,55000,0.035575999999999997,False,False,243.52000427246094,0.035575999999999997,1.0,False,,True,False,False,False,False,False,False,False,1.198447,0.720688,0.392868,0.479922,0.720688,0.6851119999999999,0.6851119999999999,0.76084625,0.9130154999999999,0.76084625,0.9130154999999999
MRNX,MRNA,2.014433,44,ols,,0,,False,True,26.600000381469727,,1.0,False,,False,False,False,False,False,False,True,False,1.325351,0.577456,0.672038,0.46146,0.481713,0.577456,0.481713,0.50360825,1.0,0.50360825,1.0
ZETX,ZETA,2.058344,44,ols,0.115092,500,0.115092,False,False,12.970000267028809,0.115092,1.0,False,,True,False,False,False,False,False,True,False,1.468897,0.717218,0.760062,0.629235,0.644597,0.602126,0.529505,0.514586,0.6175031999999999,0.514586,0.6175031999999999
LITX,LITE,1.980217,50,ols,0.07308500000000001,850000,0.07308500000000001,False,False,46.150001525878906,0.07308500000000001,1.0,False,,True,False,False,False,False,False,False,False,2.059249,1.454519,0.744831,0.538419,0.720185,1.3814339999999998,0.6471,0.49505425,0.5940650999999999,0.5,0.5940650999999999
SNXX,SNDX,1.262558,50,ols,0.077844,1400000,0.077844,False,False,63.880001068115234,0.077844,1.0,False,,True,False,False,False,False,False,False,False,2.065582,-1.544593,0.602722,0.060212,-0.258202,-1.6224370000000001,-0.33604599999999996,0.3156395,0.37876740000000003,0.5,0.5
WDCX,WDC,2.043623,50,ols,0.134436,45000,0.134436,False,False,41.81999969482422,0.134436,1.0,False,,True,False,False,False,False,False,False,False,1.763445,0.774749,0.560353,0.33484,0.422124,0.640313,0.287688,0.51090575,0.6130869,0.51090575,0.6130869
LNOK,NOK,1.951915,54,ols,0.192628,300,0.192628,False,False,40.95000076293945,0.192628,1.0,False,,True,False,False,False,False,False,True,False,0.891699,0.290856,0.3731,0.129324,0.163938,0.09822800000000001,-0.028689999999999993,0.48797875,0.5855745,0.5,0.5855745
USGG,USAR,1.996371,59,ols,0.34500100000000006,150000,0.34500100000000006,False,False,9.46500015258789,0.34500100000000006,1.0,False,,True,False,False,False,False,False,False,False,2.300662,1.368873,1.218725,1.477215,1.451849,1.023872,1.1068479999999998,0.49909275,0.5989112999999999,0.5,0.5989112999999999
ONDG,ONDS,2.003969,59,ols,0.246762,4000,0.246762,False,False,5.369999885559082,0.246762,1.0,False,,True,False,False,False,False,False,False,False,2.013648,1.201437,1.307787,1.720503,1.598976,0.954675,1.352214,0.50099225,0.6011907,0.50099225,0.6011907
PLUL,PLUG,1.942875,59,ols,0.090573,800,0.090573,False,False,16.98200035095215,0.090573,1.0,False,,True,False,False,False,False,False,True,False,1.908556,1.05266,1.045438,1.001073,1.013151,0.9620869999999999,0.9225779999999999,0.48571875,0.5828625,0.5,0.5828625
ALBG,ALB,2.006491,59,ols,0.714892,2000,0.714892,False,False,13.800000190734863,0.714892,1.0,False,,False,True,False,False,False,True,False,False,1.196114,0.500266,0.587588,0.348629,0.384131,-0.21462599999999998,-0.33076099999999997,0.50162275,0.6019473,0.50162275,0.6019473
UUUG,UUUU,1.999932,59,ols,0.102243,25000,0.102243,False,False,10.279999732971191,0.102243,1.0,False,,True,False,False,False,False,False,False,False,2.051026,1.16621,0.790539,0.624888,0.751626,1.0639669999999999,0.649383,0.499983,0.5999796,0.5,0.5999796
HUTG,HUT,1.999789,59,ols,0.09510199999999999,1000,0.09510199999999999,False,False,11.659000396728516,0.09510199999999999,1.0,False,,True,False,False,False,False,False,False,False,2.189729,1.381793,1.010453,1.020692,1.105235,1.286691,1.010133,0.49994725,0.5999367,0.5,0.5999367
XPEG,XPEV,1.990168,57,ols,0.11276,10000,0.11276,False,False,9.5649995803833,0.11276,1.0,False,,True,False,False,False,False,False,False,False,1.073672,0.446724,0.688675,0.467302,0.462647,0.33396400000000004,0.34988699999999995,0.497542,0.5970504,0.5,0.5970504
ORLG,ORLY,2.005455,57,ols,0.055633,200,0.055633,False,False,14.163000106811523,0.055633,1.0,False,,True,False,False,False,False,False,True,False,0.510271,0.183224,0.207497,0.043408,0.075033,0.127591,0.0194,0.50136375,0.6016365,0.50136375,0.6016365
LUNL,LUNR,1.989387,59,ols,0.357903,50000,0.357903,False,False,15.6899995803833,0.357903,1.0,False,,False,True,False,False,True,True,False,False,2.66277,2.119028,1.123712,1.242698,1.447871,1.761125,1.0899679999999998,0.49734675,0.5968161,0.5,0.5968161
RKTL,RKT,1.94983,59,ols,0.043376,5000,0.043376,False,False,14.062999725341797,0.043376,1.0,False,,True,False,False,False,False,False,False,False,1.234449,0.811295,0.559127,0.28949,0.411659,0.767919,0.368283,0.4874575,0.5849489999999999,0.5,0.5849489999999999
EOSU,EOSE,1.970556,58,ols,0.13771699999999998,40000,0.2185984143529499,False,False,1.2599999904632568,0.13771699999999998,1.5873015993156252,False,,True,False,False,False,False,False,False,False,2.785025,4.041205,1.151932,1.268917,1.906983,3.82260658564705,1.68838458564705,0.492639,0.5911668,0.5,0.5911668
BTFL,KEEL,2.053051,68,ols,0.039993,10000,0.039993,False,False,20.386999130249023,0.039993,1.0,False,,True,False,False,False,False,False,False,False,2.051628,1.220286,0.988446,1.056149,1.10044,1.180293,1.0604470000000001,0.51326275,0.6159152999999999,0.51326275,0.6159152999999999
FGRU,FIGR,1.999287,35,ols,0.213741,9000,0.213741,False,False,14.619999885559082,0.213741,1.0,False,,True,False,False,False,False,False,False,False,2.74908,2.11567,1.126653,1.26799,1.385723,1.9019290000000002,1.171982,0.49982175,0.5997861,0.5,0.5997861
APHU,APH,2.003353,35,ols,0.142981,1000,0.142981,False,False,20.399999618530273,0.142981,1.0,False,,True,False,False,False,False,False,False,False,0.968083,0.381232,0.376047,0.142123,0.175333,0.23825100000000002,0.03235199999999999,0.50083825,0.6010059,0.50083825,0.6010059
COPZ,COPX,2.037529,35,ols,0.057104,25000,0.057104,False,False,17.200000762939453,0.057104,1.0,False,,True,False,False,False,False,False,False,False,1.175301,0.512023,0.387961,0.159093,0.208111,0.454919,0.151007,0.50938225,0.6112587,0.50938225,0.6112587
LEUX,LEU,2.023053,34,ols,0.1727,600,0.1727,False,False,17.6299991607666,0.1727,1.0,False,,True,False,False,False,False,False,True,False,1.34715,0.493806,0.946846,0.927757,0.869208,0.321106,0.696508,0.50576325,0.6069159,0.50576325,0.6069159
COHX,COHR,2.05154,34,ols,0.30047,150000,0.30047,False,False,35.189998626708984,0.30047,1.0,False,,True,False,False,False,False,False,False,False,1.975371,1.001231,0.701277,0.530463,0.593979,0.700761,0.293509,0.512885,0.6154620000000001,0.512885,0.6154620000000001
AXPG,AXP,2.021861,34,ols,0.2952,1000,0.2952,False,False,12.239999771118164,0.2952,1.0,False,,True,False,False,False,False,False,False,False,0.734876,0.246998,0.29351,0.088994,0.110312,-0.04820200000000002,-0.18488800000000002,0.50546525,0.6065583,0.50546525,0.6065583
FCXG,FCX,2.046152,34,ols,0.043316999999999994,2000,0.043316999999999994,False,False,15.970000267028809,0.043316999999999994,1.0,False,,True,False,False,False,False,False,False,False,1.104479,0.429759,0.44722,0.214065,0.243167,0.386442,0.19985,0.511538,0.6138456,0.511538,0.6138456
GLWG,GLW,1.987744,21,ols_short_history,0.26330200000000004,250000,0.26330200000000004,False,False,24.479999542236328,0.26330200000000004,1.0,False,,True,False,False,False,False,False,False,False,1.49285,0.579086,0.4073,0.162856,0.197542,0.31578399999999995,-0.06576000000000004,0.496936,0.5963231999999999,0.5,0.5963231999999999
SNDU,SNDK,1.978137,19,ols_short_history,0.07168999999999999,25000,0.07168999999999999,False,False,38.7400016784668,0.07168999999999999,1.0,False,,True,False,False,False,False,False,False,False,1.968316,0.86388,1.003948,0.975099,0.966713,0.79219,0.895023,0.49453425,0.5934410999999999,0.5,0.5934410999999999
PAAU,PAAS,1.959504,19,ols_short_history,,0,,False,True,21.030000686645508,,1.0,False,,False,False,False,False,False,False,True,False,1.228267,0.36009,0.520271,0.254462,0.262426,0.36009,0.262426,0.489876,1.0,0.5,1.0
BITX,IBIT,2.004445,500,ols,0.045355999999999994,3800000,0.045355999999999994,False,False,16.604999542236328,0.045355999999999994,1.0,False,,True,False,False,False,False,False,False,False,0.997949,0.43903,0.497628,0.249287,0.43903,0.39367399999999997,0.39367399999999997,0.50111125,0.6013335,0.50111125,0.6013335
ETHU,ETHA,2.001236,429,ols,0.018357000000000002,900000,0.018357000000000002,False,False,24.84000015258789,0.018357000000000002,1.0,False,,True,False,False,False,False,False,False,False,1.472476,0.782532,0.747892,0.56038,0.782532,0.764175,0.764175,0.500309,0.6003708,0.500309,0.6003708
XXRP,XRPZ,2.021454,92,ols,0.036146,450000,0.036146,False,False,3.869999885559082,0.036146,1.0,False,,True,False,False,False,False,False,False,False,1.533788,0.938672,0.80793,0.673907,0.770567,0.9025259999999999,0.734421,0.5053635,0.6064362,0.5053635,0.6064362
ADBU,ADBE,1.933538,10,ols_short_history,0.0025,7000,0.0025,False,False,22.920000076293945,0.0025,1.0,False,,True,False,False,False,False,False,False,False,0.608334,,0.333784,0.100551,0.100551,,0.098051,0.4833845,0.5800614,0.5,0.5800614
PYPU,PYPL,1.973727,10,ols_short_history,,7000,,False,False,26.84000015258789,,1.0,False,,False,False,False,False,False,False,False,False,0.586942,,0.377759,0.137127,0.137127,,0.137127,0.49343175,0.5921181,0.5,0.5921181
TXNU,TXN,1.993124,10,ols_short_history,,0,,False,True,30.229999542236328,,1.0,False,,False,False,False,False,False,False,True,False,0.78387,,0.36106,0.129023,0.129023,,0.129023,0.498281,1.0,0.5,1.0
UNHU,UNH,1.975625,10,ols_short_history,0.040778,20000,0.040778,False,False,31.420000076293945,0.040778,1.0,False,,True,False,False,False,False,False,False,False,1.051012,,0.420867,0.170705,0.170705,,0.129927,0.49390625,0.5926874999999999,0.5,0.5926874999999999
AAOX,AAOI,1.969809,11,ols_short_history,0.14841100000000002,10000,0.14841100000000002,False,False,42.220001220703125,0.14841100000000002,1.0,False,,True,False,False,False,False,False,False,False,3.192613,,1.322511,1.670625,1.670625,,1.522214,0.49245225,0.5909426999999999,0.5,0.5909426999999999
HLXX,HL,2.018609,11,ols_short_history,0.008303,3000,0.008303,False,False,28.68000030517578,0.008303,1.0,False,,True,False,False,False,False,False,False,False,1.260893,,0.643006,0.425069,0.425069,,0.41676599999999997,0.50465225,0.6055827,0.50465225,0.6055827
IBX,IBM,1.903869,11,ols_short_history,0.0025,100,0.0025,False,False,22.59000015258789,0.0025,1.0,False,,True,False,False,False,False,False,True,False,0.433881,,0.300719,0.07781,0.07781,,0.07531,0.47596725,0.5711607,0.5,0.5711607
AALG,AAL,1.984651,187,ols,0.15130100000000002,30000,0.15130100000000002,False,False,8.87399959564209,0.15130100000000002,1.0,False,,True,False,False,False,False,False,False,False,0.928917,0.332831,0.502686,0.246905,0.310668,0.18152999999999997,0.15936699999999998,0.49616275,0.5953953,0.5,0.5953953
ABNG,ABNB,1.990203,97,ols,0.10866400000000001,73,0.10866400000000001,False,False,15.322999954223633,0.10866400000000001,1.0,False,,True,False,False,False,False,False,True,False,0.673031,0.225349,0.361705,0.128914,0.166034,0.11668499999999998,0.05736999999999998,0.49755075,0.5970609,0.5,0.5970609
ADBG,ADBE,1.992657,263,ols,0.07573400000000001,100000,0.07573400000000001,False,False,4.090000152587891,0.07573400000000001,1.0,False,,True,False,False,False,False,False,False,False,0.618035,0.233159,0.333784,0.110188,0.233159,0.15742499999999998,0.15742499999999998,0.49816425,0.5977971,0.5,0.5977971
AMDG,AMD,2.0031,302,ols,0.029651,30000,0.029651,False,False,27.81999969482422,0.029651,1.0,False,,True,False,False,False,False,False,False,False,1.242767,0.484057,0.559641,0.314656,0.484057,0.45440600000000003,0.45440600000000003,0.500775,0.60093,0.500775,0.60093
ARMG,ARM,1.995799,309,ols,0.161098,65000,0.161098,False,False,9.4399995803833,0.161098,1.0,False,,True,False,False,False,False,False,False,False,1.22739,0.477426,0.641882,0.40942,0.477426,0.31632800000000005,0.31632800000000005,0.49894975,0.5987397,0.5,0.5987397
ASMG,ASML,1.985685,309,ols,0.107084,55000,0.107084,False,False,37.78499984741211,0.107084,1.0,False,,True,False,False,False,False,False,False,False,0.834361,0.288674,0.442018,0.191205,0.288674,0.18158999999999997,0.18158999999999997,0.49642125,0.5957055,0.5,0.5957055
AVGG,AVGO,1.997959,224,ols,0.012254000000000001,300000,0.012254000000000001,False,False,26.459999084472656,0.012254000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.853418,0.298523,0.53847,0.289063,0.297472,0.286269,0.285218,0.49948975,0.5993877,0.5,0.5993877
BAIG,BBAI,2.000066,158,ols,0.180508,20000,0.180508,False,False,2.509999990463257,0.180508,1.0,False,,True,False,False,False,False,False,False,False,1.86502,1.056852,1.166339,1.360481,1.17011,0.8763439999999999,0.989602,0.5000165,0.6000198,0.5000165,0.6000198
BEG,BE,1.992555,77,ols,0.35818399999999995,35000,0.35818399999999995,False,False,32.486000061035156,0.35818399999999995,1.0,False,,False,True,False,False,True,True,False,False,2.078297,1.135535,0.998115,0.985136,1.031091,0.777351,0.672907,0.49813875,0.5977665,0.5,0.5977665
BIDG,BIDU,2.017591,75,ols,0.204365,3000,0.204365,False,False,11.145000457763672,0.204365,1.0,False,,True,False,False,False,False,False,False,False,0.976466,0.308597,0.452553,0.21024,0.239513,0.10423200000000002,0.03514800000000001,0.50439775,0.6052772999999999,0.50439775,0.6052772999999999
BLSG,BLSH,2.018313,112,ols,0.047725,15000,0.047725,False,False,4.896999835968018,0.047725,1.0,False,,True,False,False,False,False,False,False,False,1.448561,0.668141,0.812838,0.678966,0.674155,0.620416,0.6264299999999999,0.50457825,0.6054939,0.50457825,0.6054939
BMNG,BMNR,1.991741,112,ols,0.184101,550000,0.2707367618581467,False,False,1.3600000143051147,0.184101,1.4705882198257845,False,,True,False,False,False,False,False,False,False,2.11874,1.451386,1.055439,1.100189,1.256277,1.1806492381418534,0.9855402381418534,0.49793525,0.5975223,0.5,0.5975223
BOEG,BA,1.991558,205,ols,0.065703,500,0.065703,False,False,14.647000312805176,0.065703,1.0,False,,True,False,False,False,False,False,True,False,0.617584,0.185459,0.354755,0.124262,0.174045,0.11975600000000002,0.10834200000000001,0.4978895,0.5974674,0.5,0.5974674
BULG,BULL,1.97549,166,ols,0.150088,60000,0.2680142845732217,False,False,1.1200000047683716,0.150088,1.7857142781116524,False,,True,False,False,False,False,False,False,False,1.111082,0.625104,0.557697,0.299684,0.514048,0.3570897154267783,0.24603371542677827,0.4938725,0.5926469999999999,0.5,0.5926469999999999
CIFG,CIFR,1.992218,80,ols,0.19977,15000,0.19977,False,False,7.8520002365112305,0.19977,1.0,False,,True,False,False,False,False,False,False,False,2.05025,1.190247,1.11797,1.235305,1.221001,0.990477,1.021231,0.4980545,0.5976654,0.5,0.5976654
CMGG,CMG,1.975786,97,ols,0.054572,300,0.054572,False,False,16.139999389648438,0.054572,1.0,False,,True,False,False,False,False,False,True,False,0.679683,0.213736,0.359628,0.124673,0.158955,0.159164,0.104383,0.4939465,0.5927358,0.5,0.5927358
CNCG,CNC,2.009697,75,ols,,0,,False,True,12.26099967956543,,1.0,False,,False,False,False,False,False,False,True,False,1.033769,0.419602,0.497712,0.251332,0.301412,0.419602,0.301412,0.50242425,1.0,0.50242425,1.0
COIG,COIN,1.996295,267,ols,0.14020200000000002,15000,0.14020200000000002,False,False,6.436999797821045,0.14020200000000002,1.0,False,,True,False,False,False,False,False,False,False,1.48476,0.696615,0.791521,0.623028,0.696615,0.5564129999999999,0.5564129999999999,0.49907375,0.5988884999999999,0.5,0.5988884999999999
COTG,COST,1.989196,139,ols,0.10695700000000001,20000,0.10695700000000001,False,False,15.970000267028809,0.10695700000000001,1.0,False,,True,False,False,False,False,False,False,False,0.384568,0.150065,0.201375,0.039897,0.100664,0.043107999999999994,-0.006293000000000007,0.497299,0.5967587999999999,0.5,0.5967587999999999
CRCG,CRCL,1.989918,166,ols,0.082842,2000000,0.082842,False,False,2.130000114440918,0.082842,1.0,False,,True,False,False,False,False,False,False,False,1.945358,1.044656,1.184659,1.382264,1.159871,0.9618140000000001,1.077029,0.4974795,0.5969754,0.5,0.5969754
CRMG,CRM,1.982964,253,ols,0.11534000000000001,45000,0.11534000000000001,False,False,5.28000020980835,0.11534000000000001,1.0,False,,True,False,False,False,False,False,False,False,0.688074,0.250804,0.361452,0.127328,0.250804,0.13546400000000003,0.13546400000000003,0.495741,0.5948892,0.5,0.5948892
CRWG,CRWV,1.996574,166,ols,0.049063999999999997,1200000,0.049063999999999997,False,False,3.309999942779541,0.049063999999999997,1.0,False,,True,False,False,False,False,False,False,False,1.946695,0.995061,1.183206,1.39279,1.130794,0.945997,1.08173,0.4991435,0.5989722,0.5,0.5989722
DUOG,DUOL,2.019672,80,ols,0.00419,55000,0.00419,False,False,2.6700000762939453,0.00419,1.0,False,,True,False,False,False,False,False,False,False,1.129725,0.449125,0.617186,0.392232,0.410293,0.44493499999999997,0.406103,0.504918,0.6059015999999999,0.504918,0.6059015999999999
FIGG,FIG,1.995873,121,ols,0.026848999999999998,150000,0.056287211965113916,False,False,0.9539999961853027,0.026848999999999998,2.0964360670830913,False,,True,False,False,False,False,False,False,False,1.349467,0.641278,0.869058,0.750593,0.698104,0.5849907880348861,0.6418167880348861,0.49896825,0.5987619,0.5,0.5987619
FUTG,FUTU,2.002176,121,ols,0.295166,200000,0.295166,False,False,11.420000076293945,0.295166,1.0,False,,True,False,False,False,False,False,False,False,0.994318,0.388439,0.630675,0.39905,0.393955,0.093273,0.09878900000000002,0.500544,0.6006528,0.500544,0.6006528
GEMG,GEMI,1.978199,105,ols,0.446815,60000,1.2729771682020947,False,False,0.7020000219345093,0.446815,2.8490027599836503,False,,False,True,False,False,False,True,False,False,2.385415,1.576284,1.105161,1.18173,1.346127,0.3033068317979053,0.07314983179790535,0.49454975,0.5934597,0.5,0.5934597
GEVG,GEV,1.961663,77,ols,0.067595,6000,0.067595,False,False,27.360000610351562,0.067595,1.0,False,,True,False,False,False,False,False,False,False,0.934797,0.234212,0.526463,0.261429,0.253113,0.16661700000000002,0.18551799999999996,0.49041575,0.5884988999999999,0.5,0.5884988999999999
GLGG,GLXY,1.998259,158,ols,0.389884,15000,0.389884,False,False,5.604000091552734,0.389884,1.0,False,,False,True,False,False,True,True,False,False,1.853779,1.073584,0.899055,0.80619,0.973842,0.6837000000000001,0.583958,0.49956475,0.5994777,0.5,0.5994777
GRAG,GRAB,1.973462,80,ols,0.3354,7000,0.3354,False,False,6.934999942779541,0.3354,1.0,False,,True,False,False,False,False,False,False,False,0.726537,0.297812,0.442519,0.188097,0.222927,-0.037587999999999955,-0.11247299999999999,0.4933655,0.5920386,0.5,0.5920386
HOOG,HOOD,2.006453,263,ols,0.141311,45000,0.141311,False,False,17.399999618530273,0.141311,1.0,False,,True,False,False,False,False,False,False,False,1.425648,0.655046,0.707158,0.504923,0.655046,0.513735,0.513735,0.50161325,0.6019359,0.50161325,0.6019359
IREG,IREN,1.969996,77,ols,0.11679500000000001,20000,0.11679500000000001,False,False,11.156000137329102,0.11679500000000001,1.0,False,,True,False,False,False,False,False,False,False,2.067582,1.174717,1.051729,1.056849,1.092864,1.057922,0.9760690000000001,0.492499,0.5909988,0.5,0.5909988
KLAG,KLAC,2.011944,75,ols,0.042657,4000,0.042657,False,False,28.214000701904297,0.042657,1.0,False,,True,False,False,False,False,False,False,False,1.164274,0.475336,0.470023,0.224895,0.299431,0.432679,0.256774,0.502986,0.6035832,0.502986,0.6035832
LACG,LAC,2.008159,80,ols,0.171544,15000,0.171544,False,False,7.616000175476074,0.171544,1.0,False,,True,False,False,False,False,False,False,False,1.421143,0.599175,1.069979,1.158904,0.981212,0.427631,0.8096679999999999,0.50203975,0.6024477,0.50203975,0.6024477
LULG,LULU,1.989956,105,ols,0.5833809999999999,10000,0.5833809999999999,False,False,14.260000228881836,0.5833809999999999,1.0,False,,False,True,False,False,False,True,False,False,0.829711,0.28302,0.450493,0.199897,0.234532,-0.30036099999999993,-0.34884899999999996,0.497489,0.5969868,0.5,0.5969868
MPG,MP,1.987305,112,ols,0.289645,10000,0.289645,False,False,6.323999881744385,0.289645,1.0,False,,True,False,False,False,False,False,False,False,1.48858,0.695188,0.811628,0.646249,0.668,0.40554300000000004,0.37835500000000005,0.49682625,0.5961915,0.5,0.5961915
NBIG,NBIS,2.009397,112,ols,0.04845,100000,0.04845,False,False,12.359999656677246,0.04845,1.0,False,,True,False,False,False,False,False,False,False,1.982751,1.13381,1.113171,1.256671,1.202066,1.0853599999999999,1.153616,0.50234925,0.6028190999999999,0.50234925,0.6028190999999999
