ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
MSFU,MSFT,1.990976,499,ols,0.035892,0.000508,0.035384,100000,0.035384,False,False,False,True,False,False,False,False,True,False,False,False,0.476855,0.161186,0.239274,0.056479,0.161186,0.125802,0.125802,0.497744,0.5972928,0.5,0.5972928,0.125802,net_decay_annual,0.035384,ETF_LS,2551.3322008845284,-1281.4479937902458,2551.3322008845284,-1281.4479937902458,2551.3322008845284,0.0,-0.0,2551.3322008845284,core_leveraged,0.5,1.0,3832.780194674775,0.0750564512929002,2.0,1.0,0.0131455035882283,0.0008180960927801,primary,MSFU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-3832.780194674775,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-24
MUU,MU,1.994094,361,ols,0.039863,-0.003463,0.043326,100000,0.043326,False,False,False,True,False,False,False,False,True,False,False,False,1.257303,0.505773,0.60182,0.358985,0.505773,0.462447,0.462447,0.4985235,0.5982282,0.5,0.5982282,0.462447,net_decay_annual,0.043326,ETF_LS,20354.4413679428,-10207.3630269901,20354.4413679428,-10207.3630269901,20354.4413679428,0.0,-0.0,20354.4413679428,core_leveraged,0.5,1.0,30561.804394932897,0.2755832048310686,2.0,1.0,0.104819553673991,0.0065233307139664,primary,MUU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,30308.443571407934,20185.70074122026,-10122.742830187672,20185.70074122026,-10122.742830187672,haircut,haircut,-253.36082352496305,1.008359413868549,normal,False,False,False,30308.443571407934,20185.70074122026,-10122.742830187672,2026-03-24
ORCU,ORCL,2.004419,83,ols,0.13783,-0.10143,0.23926,100000,0.23926,False,False,False,True,False,False,False,False,True,False,False,False,1.086541,0.381239,0.511623,0.263496,0.302276,0.1419789999999999,0.0630159999999999,0.50110475,0.6013257,0.50110475,0.6013257,0.1419789999999999,net_decay_annual,0.23926,ETF_LS,2564.466167913685,-1279.406235878669,2564.466167913685,-1279.406235878669,2564.466167913685,0.0,-0.0,2564.466167913685,core_leveraged,0.5,1.0,3843.8724037923535,0.0842815918958112,1.0,1.0,0.013183547166871,0.0008204636934455,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,854.4230677704653,570.0342831933256,-284.3887845771396,570.0342831933256,-284.3887845771396,haircut,haircut,-2989.449336021889,2.0,normal,False,False,False,854.4230677704653,570.0342831933256,-284.3887845771396,2026-03-24
PALU,PANW,2.005741,247,ols,0.059477,-0.023077,0.082554,200000,0.082554,False,False,False,True,False,False,False,False,True,False,False,False,0.714489,0.235138,0.340151,0.116701,0.232788,0.152584,0.1502339999999999,0.50143525,0.6017222999999999,0.50143525,0.6017222999999999,0.152584,net_decay_annual,0.082554,ETF_LS,2907.133539281041,-1449.4062490027584,2907.133539281041,-1449.4062490027584,2907.133539281041,0.0,-0.0,2907.133539281041,core_leveraged,0.5,1.0,4356.5397882838,0.0905321546559628,2.0,1.0,0.014941871568506,0.0009298910967521,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,2847.87185416073,1900.3943921436332,-947.4774620170969,1900.3943921436332,-947.4774620170969,haircut,haircut,-1508.6679341230697,1.5297527456928623,normal,False,False,False,2847.87185416073,1900.3943921436332,-947.4774620170969,2026-03-24
QCMU,QCOM,2.003266,186,ols,0.028744,0.007656,0.021088,9000,0.021088,False,False,False,True,False,False,False,False,True,False,False,False,0.650237,0.217169,0.383299,0.147639,0.198959,0.196081,0.177871,0.5008165,0.6009798,0.5008165,0.6009798,0.196081,net_decay_annual,0.021088,ETF_LS,4514.521392976088,-2253.580599369274,4514.521392976088,-2253.580599369274,4514.521392976088,0.0,-0.0,4514.521392976088,core_leveraged,0.5,1.0,6768.1019923453605,0.1164478697224027,1.0,1.0,0.0232129432179505,0.001444632228889,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,3734.3552120197423,2490.923823651299,-1243.4313883684438,2490.923823651299,-1243.4313883684438,haircut,haircut,-3033.746780325618,1.8123883798094296,normal,False,False,False,3734.3552120197423,2490.923823651299,-1243.4313883684438,2026-03-24
SOFA,SOFI,1.990143,27,ols_short_history,0.052956,-0.016556,0.069512,2000,0.069512,False,False,False,True,False,False,False,False,True,False,False,False,0.820107,0.296318,0.572176,0.322561,0.319749,0.226806,0.250237,0.49753575,0.5970428999999999,0.5,0.5970428999999999,0.226806,net_decay_annual,0.069512,ETF_LS,5861.905764878048,-2945.4696295080544,5861.905764878048,-2945.4696295080544,5861.905764878048,0.0,-0.0,5861.905764878048,core_leveraged,0.5,1.0,8807.375394386103,0.1353603057899373,1.0,1.0,0.0302071548508406,0.0018799093691325,primary,SOFA,False,,,1.0,0.0,,False,0.0,0.0,4416.916462127893,2939.75752286382,-1477.158939264073,2939.75752286382,-1477.158939264073,haircut,haircut,-4390.45893225821,1.9940099546603292,normal,False,False,False,4416.916462127893,2939.75752286382,-1477.158939264073,2026-03-24
XOMX,XOM,1.969368,229,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.425593,0.128235,0.225042,0.048341,0.120943,0.128235,0.120943,0.492342,1.0,0.5,1.0,0.128235,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,1886.8524682821128,1251.4133888948113,-635.4390793873015,1251.4133888948113,-635.4390793873015,haircut,haircut,1886.8524682821128,0.0,normal,False,False,False,1886.8524682821128,1251.4133888948113,-635.4390793873015,2026-03-24
YINN,FXI,2.973578,499,ols,0.019933,0.016467,0.003466,15000,0.003466,False,False,False,True,False,False,False,False,True,False,False,False,0.855799,0.367133,0.287105,0.241872,0.367133,0.3636669999999999,0.3636669999999999,0.7433945,0.8920733999999999,0.7433945,0.8920733999999999,0.3636669999999999,net_decay_annual,0.003466,ETF_LS,8889.697139529128,-2989.5624528864314,8889.697139529128,-2989.5624528864314,8889.697139529128,0.0,-0.0,8889.697139529128,core_leveraged,0.5,1.0,11879.25959241556,0.1605995753888903,1.0,1.0,0.0407429702894415,0.0025355943633757,primary,,False,,,1.0,0.0,,False,0.0,0.0,8549.306300838662,6397.767737649852,-2151.5385631888093,6397.767737649852,-2151.5385631888093,haircut,haircut,-3329.9532915768978,1.3894998230733924,normal,False,False,False,8549.306300838662,6397.767737649852,-2151.5385631888093,2026-03-24
MEXX,EWW,2.955126,499,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.731612,0.299778,0.246925,0.176137,0.299778,0.299778,0.299778,0.7387815,1.0,0.7387815,1.0,0.299778,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,MEXX,False,,,1.0,0.0,,False,0.0,0.0,6150.907099466322,4595.733610817333,-1555.1734886489892,4595.733610817333,-1555.1734886489892,haircut,haircut,6150.907099466322,0.0,normal,False,False,False,6150.907099466322,4595.733610817333,-1555.1734886489892,2026-03-24
KORU,EWY,2.929218,499,ols,0.115851,-0.079451,0.195302,20000,0.195302,False,False,False,True,False,False,False,False,True,False,False,False,0.881641,0.365117,0.30066,0.25542,0.365117,0.169815,0.169815,0.7323045,0.8787654,0.7323045,0.8787654,0.169815,net_decay_annual,0.195302,ETF_LS,2382.4771432231714,-813.3492089776764,2382.4771432231714,-813.3492089776764,2382.4771432231714,0.0,-0.0,2382.4771432231714,core_leveraged,0.5,1.0,3195.8263522008474,0.0758424368803618,1.0,1.0,0.010960906873444,0.0006821400965209,primary,,False,,,1.0,0.0,,False,0.0,0.0,1265.3663075910338,943.3260676269916,-322.04023996404214,943.3260676269916,-322.04023996404214,haircut,haircut,-1930.4600446098136,2.0,normal,False,False,False,1265.3663075910338,943.3260676269916,-322.04023996404214,2026-03-24
LABU,XBI,2.98764,499,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.775066,0.319685,0.259228,0.199526,0.319685,0.319685,0.319685,0.74691,1.0,0.74691,1.0,0.319685,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,6827.148479638155,5115.071040441498,-1712.077439196656,5115.071040441498,-1712.077439196656,haircut,haircut,6827.148479638155,0.0,normal,False,False,False,6827.148479638155,5115.071040441498,-1712.077439196656,2026-03-24
SOXL,SOXX,2.960425,499,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.115391,0.536921,0.37645,0.411234,0.536921,0.536921,0.536921,0.74010625,1.0,0.74010625,1.0,0.536921,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,SOXL,False,,,1.0,0.0,,False,0.0,0.0,17033.31702346873,12732.435925235906,-4300.881098232823,12732.435925235906,-4300.881098232823,haircut,haircut,17033.31702346873,0.0,normal,False,False,False,17033.31702346873,12732.435925235906,-4300.881098232823,2026-03-24
CWEB,KWEB,1.987326,499,ols,0.023828,0.012572,0.011256,30000,0.011256,False,False,False,True,False,False,False,False,True,False,False,False,0.702986,0.189621,0.353469,0.122575,0.189621,0.178365,0.178365,0.4968315,0.5961978,0.5,0.5961978,0.178365,net_decay_annual,0.011256,ETF_LS,3855.1105407061327,-1939.8480876847243,3855.1105407061327,-1939.8480876847243,3855.1105407061327,0.0,-0.0,3855.1105407061327,core_leveraged,0.5,1.0,5794.9586283908575,0.1065633346723543,1.0,1.0,0.0198752982362482,0.0012369175300727,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,3246.9495919291726,2160.041235784188,-1086.9083561449847,2160.041235784188,-1086.9083561449847,haircut,haircut,-2548.009036461685,1.7847393266576053,normal,False,False,False,3246.9495919291726,2160.041235784188,-1086.9083561449847,2026-03-24
NUGT,GDX,1.980132,499,ols,0.024442,0.011958,0.0124839999999999,25000,0.0124839999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.767211,0.212043,0.387109,0.145417,0.212043,0.199559,0.199559,0.495033,0.5940396,0.5,0.5940396,0.199559,net_decay_annual,0.0124839999999999,ETF_LS,0.0,-0.0,0.0,-0.0,24259.78598911892,0.0,-0.0,24259.78598911892,core_leveraged,0.5,1.0,0.0,0.1195503115702356,2.0,2.0,0.1105469882325923,0.0068797713632422,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,26995.26965151961,17936.855577404905,-9058.414074114708,17936.855577404905,-9058.414074114708,haircut,haircut,26995.26965151961,0.0,normal,False,False,False,26995.26965151961,17936.855577404905,-9058.414074114708,2026-03-24
JNUG,GDXJ,1.973864,499,ols,0.042768,-0.006368,0.049136,3000,0.049136,False,False,False,True,False,False,False,False,True,False,False,False,0.853308,0.242984,0.43123,0.178732,0.242984,0.193848,0.193848,0.493466,0.5921592,0.5,0.5921592,0.193848,net_decay_annual,0.049136,ETF_LS,4489.378960124569,-2274.4114894058403,4489.378960124569,-2274.4114894058403,4489.378960124569,0.0,-0.0,4489.378960124569,core_leveraged,0.5,1.0,6763.790449530408,0.1164054743351583,1.0,1.0,0.0231981556750532,0.001443711942269,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3461.6704637092234,2297.639269374438,-1164.031194334786,2297.639269374438,-1164.031194334786,haircut,haircut,-3302.119985821185,1.953909397338452,normal,False,False,False,3461.6704637092234,2297.639269374438,-1164.031194334786,2026-03-24
GUSH,XOP,2.010218,499,ols,0.039133,-0.0027329999999999,0.041866,150000,0.041866,False,False,False,True,False,False,False,False,True,False,False,False,0.580231,0.142222,0.288413,0.084461,0.142222,0.1003559999999999,0.1003559999999999,0.5025545,0.6030654,0.5025545,0.6030654,0.1003559999999999,net_decay_annual,0.041866,ETF_LS,1393.4009444418264,-693.15912226526,1393.4009444418264,-693.15912226526,1393.4009444418264,0.0,-0.0,1393.4009444418264,core_leveraged,0.5,1.0,2086.560066707086,0.0594444036775544,1.0,1.0,0.0071563933882932,0.0004453703450815,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,997.768787001758,666.3081462768146,-331.4606407249435,666.3081462768146,-331.4606407249435,haircut,haircut,-1088.7912797053282,2.0,normal,False,False,False,997.768787001758,666.3081462768146,-331.4606407249435,2026-03-24
URAA,URA,1.932727,435,ols,0.033841,0.002559,0.031282,15000,0.031282,False,False,False,True,False,False,False,False,True,False,False,False,0.879175,0.383928,0.436729,0.171917,0.383928,0.352646,0.352646,0.48318175,0.5798181,0.5,0.5798181,0.352646,net_decay_annual,0.031282,ETF_LS,13058.098680056431,-6756.307890383086,13058.098680056431,-6756.307890383086,13058.098680056431,0.0,-0.0,13058.098680056431,core_leveraged,0.5,1.0,19814.40657043952,0.2151350029240043,1.0,1.0,0.0679585938771605,0.0042293290438504,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,10805.44392630557,7121.008270922178,-3684.435655383392,7121.008270922178,-3684.435655383392,haircut,haircut,-9008.962644133948,1.833742945276118,normal,False,False,False,10805.44392630557,7121.008270922178,-3684.435655383392,2026-03-24
BTCL,IBIT,2.006452,426,ols,0.043182,-0.006782,0.0499639999999999,5000,0.0499639999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.005775,0.428431,0.500732,0.253164,0.428431,0.378467,0.378467,0.501613,0.6019355999999999,0.501613,0.6019355999999999,0.378467,net_decay_annual,0.0499639999999999,ETF_LS,0.0,-0.0,0.0,-0.0,14242.591327988655,0.0,-0.0,14242.591327988655,core_leveraged,0.5,1.0,0.0,0.2244948779771504,3.0,2.0,0.0732168877404662,0.0045565732331192,not_selected,BITX,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,32780.42635674581,21877.067062552585,-10903.359294193226,21877.067062552585,-10903.359294193226,haircut,haircut,32780.42635674581,0.0,normal,False,False,False,32780.42635674581,21877.067062552585,-10903.359294193226,2026-03-24
GOOX,GOOGL,1.983573,499,ols,0.003454,0.032946,0.0,35000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.590382,0.207116,0.296127,0.085542,0.207116,0.207116,0.207116,0.49589325,0.5950719,0.5,0.5950719,0.207116,net_decay_annual,0.0,ETF_LS,5016.737140490891,-2529.141675396313,5016.737140490891,-2529.141675396313,5016.737140490891,0.0,-0.0,5016.737140490891,core_leveraged,0.5,1.0,7545.878815887204,0.12391603508548,2.0,1.0,0.0258805284968861,0.0016106464921851,primary,GOOX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5589.354502372668,3715.9783515720446,-1873.3761508006232,3715.9783515720446,-1873.3761508006232,haircut,haircut,-1956.524313514536,1.3500447704084604,normal,False,False,False,5589.354502372668,3715.9783515720446,-1873.3761508006232,2026-03-24
NFLU,NFLX,1.989925,370,ols,0.040211,-0.003811,0.044022,25000,0.044022,False,False,False,True,False,False,False,False,True,False,False,False,0.692446,0.231341,0.329664,0.107041,0.231341,0.1873189999999999,0.1873189999999999,0.49748125,0.5969774999999999,0.5,0.5969774999999999,0.1873189999999999,net_decay_annual,0.044022,ETF_LS,4194.769710883929,-2108.0039252152364,4194.769710883929,-2108.0039252152364,4194.769710883929,0.0,-0.0,4194.769710883929,core_leveraged,0.5,1.0,6302.773636099166,0.1118032168602853,1.0,1.0,0.0216169801660548,0.0013453092072783,primary,NFLU,False,,,1.0,0.0,,False,0.0,0.0,3268.464740563133,2175.305299920598,-1093.159440642536,2175.305299920598,-1093.159440642536,haircut,haircut,-3034.308895536032,1.9283590726492716,normal,False,False,False,3268.464740563133,2175.305299920598,-1093.159440642536,2026-03-24
ROBN,HOOD,2.012,285,ols,0.104007,-0.067607,0.171614,25000,0.171614,False,False,False,True,False,False,False,False,True,False,False,False,1.523408,0.745229,0.703268,0.503524,0.745229,0.573615,0.573615,0.503,0.6036,0.503,0.6036,0.573615,net_decay_annual,0.171614,ETF_LS,29416.01577587812,-14620.28617091358,29416.01577587812,-14620.28617091358,29416.01577587812,0.0,-0.0,29416.01577587812,core_leveraged,0.5,1.0,44036.3019467917,0.3395467025893185,3.0,1.0,0.1510338020578756,0.0093994241081732,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-44036.3019467917,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-24
