ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,low_n_included,low_n_size_mult,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
AAPU,AAPL,False,,letf_long,1.996527,500,posterior.nominal_L,0.012060480805809,0.0269425901956858,1,ok,2.0,240.0,nominal_L,0.044893,500000,0.044893,False,False,39.83000183105469,0.044893,1.0,False,False,False,0.439923,0.16401,0.220764,0.225682,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.427415,""sigma_pool"":0.220764,""sigma_capped_to"":null}",0.427414566831194,0.5342682085389926,0.0096,yfinance,0.0,0.03582,0.093779,True,0.16401,0.1191169999999999,0.9980980937903752,False,0.093779,0.093779,0.093779,0.093779,simple_ito_fallback,-2.361597,0.0,479.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.1191169999999999,0.1288945,0.044893,0.0758682714285714,0.074428,-0.0417687270040811,-0.0105044516386989,0.0215259909104141,0.0431555290920959,0.0695211955782199,"{""e"":[-0.064842,-0.057245,-0.049647,-0.04205,-0.034453,-0.026855,-0.019258,-0.011661,-0.004063,0.003534,0.011132,0.018729,0.026326,0.033924,0.041521,0.049118,0.056716,0.064313,0.071911,0.079508,0.087105],""c"":[2,8,6,10,14,23,26,29,23,17,29,26,32,42,25,31,22,17,6,4]}",0.093779,0.0702309999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0820;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1590107385777513,mean_reversion,False,incomplete_regime,90.0,70.0,weighted_empirical,-0.0819794071357587,0.093779,simple_ito_fallback,0.20565,0.258507,1.257026,0.302795,0.110154,0.914761,0.355509,0.767152,0.511435,0.298985,boiling_trend,0.221538,0.216809,0.978652,0.09127,0.107233,0.596372,0.306122,0.342404,0.027211,0.18946,quiet_mixed,underlying_total_return,2,short_favorable_positive,0.093779,,,simple_ito,0.49913175,0.5989580999999999,0.5,0.5989580999999999,bucket_1,,False,True,False,0.044893,ETF_LS,0.0,0.0,0.0,0.0,304.00387385579694,0.0,-0.0,304.00387385579694,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-05-21
ASMU,ASML,False,,letf_long,1.996561,69,posterior.nominal_L,0.0090808807861604,0.0526271448514639,1,ok,2.0,240.0,nominal_L,0.131221,30000,0.131221,False,False,28.82999992370605,0.131221,1.0,False,False,False,0.940326,0.354201,0.396497,0.405284,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.571227,""sigma_pool"":0.396497,""sigma_capped_to"":null}",0.5712265054665806,0.7140331318332258,0.0097,yfinance,0.0,0.03582,0.201797,True,0.243527,0.2229799999999999,1.1878345556071994,False,0.201797,0.201797,0.201797,0.201797,simple_ito_fallback,-1.595327,0.0,479.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.2229799999999999,0.277999,0.131221,0.1101236774193548,0.1277775,-0.0828015991526833,0.0085822667939502,0.0822775596850558,0.1593673609521912,0.2475937343301719,"{""e"":[-0.150373,-0.1255,-0.100628,-0.075755,-0.050882,-0.026009,-0.001136,0.023736,0.048609,0.073482,0.098355,0.123228,0.148101,0.172973,0.197846,0.222719,0.247592,0.272465,0.297337,0.32221,0.347083],""c"":[4,5,11,13,20,26,35,27,41,32,34,38,29,35,12,14,4,6,4,2]}",0.201797,0.1524039999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1590;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0131906609078546,none,False,ok,90.0,62.0,weighted_empirical,-0.1590472847381339,0.201797,simple_ito_fallback,0.543165,0.250746,0.461639,0.198567,0.118066,0.773389,0.852391,0.047817,0.066528,0.319792,choppy_volatile,0.510296,0.284744,0.557998,0.114029,0.044189,0.210884,0.759637,0.004535,0.036281,0.227526,quiet_chop,underlying_total_return,2,short_favorable_positive,0.201797,,,simple_ito,0.49914025,0.5989683,0.5,0.5989683,bucket_1,,False,False,False,0.131221,ETF_LS,538.2230894077786,-269.5750790523198,538.2230894077786,-269.5750790523198,538.2230894077786,0.0,-0.0,538.2230894077786,core_leveraged,0.5,1.0,807.7981684600984,0.0489857164839136,2.0,1.0,0.0051006034819151,0.0002864030944878,primary,ASMU,False,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-807.7981684600984,1.0,0.0,normal,False,False,False,0.0,0.0,-0.0,2026-05-21
AVL,AVGO,False,,letf_long,1.990741,403,posterior.nominal_L,0.0149668003774551,0.0645834195489908,1,ok,2.0,240.0,nominal_L,0.032176,100000,0.032176,False,False,56.790000915527344,0.032176,1.0,False,False,False,0.815212,0.348517,0.410583,0.42764,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.566529,""sigma_pool"":0.410583,""sigma_capped_to"":null}",0.566528868128109,0.7081610851601362,0.01,yfinance,0.0,0.03582,0.211733,True,0.348517,0.316341,0.9973666433583456,False,0.211733,0.211733,0.211733,0.211733,simple_ito_fallback,-1.538487,0.0,479.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.316341,0.280125,0.032176,0.0562520724637681,0.0454004999999999,0.0696954234384145,0.121767373522719,0.1593393236434958,0.1976024066392979,0.2599709700901036,"{""e"":[0.022477,0.037033,0.051589,0.066145,0.080701,0.095257,0.109813,0.124369,0.138925,0.153482,0.168038,0.182594,0.19715,0.211706,0.226262,0.240818,0.255374,0.26993,0.284486,0.299042,0.313598],""c"":[4,3,5,16,17,23,36,34,41,34,37,44,26,23,16,14,6,5,5,3]}",0.211733,0.136784,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1653;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.011018405116198,none,False,ok,90.0,69.0,weighted_empirical,-0.1653380445884913,0.211733,simple_ito_fallback,0.393469,0.312418,0.794009,0.234822,-0.01287,0.097713,0.365904,0.338877,0.318087,0.314635,quiet_chop,0.422491,0.472676,1.118783,0.085527,0.223269,0.630385,0.274376,0.798186,0.013605,0.233131,quiet_trend,underlying_total_return,2,short_favorable_positive,0.211733,,,simple_ito,0.49768525,0.5972223,0.5,0.5972223,bucket_1,,False,False,False,0.032176,ETF_LS,2406.888362309335,-1209.0414384941764,2406.888362309335,-1209.0414384941764,2406.888362309335,0.0,-0.0,2406.888362309335,core_leveraged,0.5,1.0,3615.929800803512,0.0950740290005796,4.0,1.0,0.0228317231363592,0.0012820200946667,primary,AVL,True,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-3615.929800803512,1.0,0.0,normal,False,False,False,0.0,0.0,-0.0,2026-05-21
BOEU,BA,False,,letf_long,2.000947,271,posterior.nominal_L,0.006447714302463,0.048905383197388,1,ok,2.0,240.0,nominal_L,0.059505,65000,0.059505,False,False,35.77000045776367,0.059505,1.0,False,False,False,0.599304,0.202712,0.29951,0.314478,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.440791,""sigma_pool"":0.29951,""sigma_capped_to"":null}",0.4407906055800598,0.5509882569750747,0.0106,yfinance,0.0,0.03582,0.136288,True,0.202712,0.143207,1.000000607421644,False,0.136288,0.136288,0.136288,0.136288,simple_ito_fallback,-1.994405,0.0,479.0,252.0,2026-05-21,letf,industrials,True,blended_realized_expected,0.143207,0.1694999999999999,0.059505,0.0604133333333333,0.0532404999999999,0.005185675299483,0.0492337882113098,0.0809781107022643,0.1113064579426623,0.156787996383605,"{""e"":[-0.047304,-0.035334,-0.023365,-0.011395,0.000574,0.012544,0.024513,0.036482,0.048452,0.060421,0.072391,0.08436,0.096329,0.108299,0.120268,0.132238,0.144207,0.156177,0.168146,0.180115,0.192085],""c"":[3,1,5,5,9,16,25,31,30,40,46,41,33,38,27,13,12,7,5,5]}",0.136288,0.066424,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0700;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0299428428152774,none,False,ok,90.0,69.0,weighted_empirical,-0.0700026909205202,0.136288,simple_ito_fallback,0.350579,0.175969,0.501938,0.24112,-0.064109,0.525988,0.673597,0.04158,0.336798,0.287336,quiet_chop,0.374316,0.277012,0.74005,0.086851,-0.04779,0.206349,0.811791,0.068027,0.06576,0.17585,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.136288,,,simple_ito,0.50023675,0.6002841,0.50023675,0.6002841,bucket_1,,False,False,False,0.059505,ETF_LS,522.312266502648,-261.03253434631097,522.312266502648,-261.03253434631097,522.312266502648,0.0,-0.0,522.312266502648,core_leveraged,0.5,1.0,783.3448008489589,0.04813278056111,2.0,1.0,0.0049461998983817,0.0002777332058597,primary,BOEU,False,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-783.3448008489589,1.0,0.0,normal,False,False,False,0.0,0.0,-0.0,2026-05-21
CSCL,CSCO,False,,letf_long,1.995148,228,posterior.nominal_L,0.0367964040706143,0.0608577599074542,1,ok,2.0,240.0,nominal_L,0.1094769999999999,30000,0.1094769999999999,False,False,64.6500015258789,0.1094769999999999,1.0,False,False,False,0.496345,0.157786,0.248776,0.303607,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.398674,""sigma_pool"":0.248776,""sigma_capped_to"":null}",0.3986739281564587,0.4983424101955734,0.0107,yfinance,0.0,0.03582,0.107786,True,0.153024,0.048309,1.000000123204641,False,0.107786,0.107786,0.107786,0.107786,simple_ito_fallback,-2.220315,0.0,479.0,252.0,2026-05-21,letf,,True,blended_realized_expected,0.048309,0.132786,0.1094769999999999,0.0901645507246376,0.097609,-0.0760512031351839,-0.0287318334062819,0.0119393115134419,0.0525778531033431,0.1123580685795158,"{""e"":[-0.116329,-0.102948,-0.089567,-0.076186,-0.062805,-0.049425,-0.036044,-0.022663,-0.009282,0.004099,0.01748,0.030861,0.044241,0.057622,0.071003,0.084384,0.097765,0.111146,0.124527,0.137907,0.151288],""c"":[2,7,7,13,21,21,39,27,32,40,35,36,25,17,26,19,7,11,4,3]}",0.107786,0.05,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0925;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.206060507891279,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,69.0,weighted_empirical,-0.0925301587540914,0.107786,simple_ito_fallback,0.5593,0.814844,1.456901,0.637777,0.288359,0.993763,1.0,0.945946,0.87526,0.310045,jumpy_trend,0.389212,0.530811,1.363809,0.439,0.406816,0.995465,1.0,0.984127,0.85034,0.30742,jumpy_trend,underlying_total_return,2,short_favorable_positive,0.107786,,,simple_ito,0.498787,0.5985444,0.5,0.5985444,bucket_1,,False,True,False,0.1094769999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-05-21
ELIL,LLY,False,,letf_long,1.991364,289,posterior.nominal_L,0.0121668160833231,0.0570403003816006,1,ok,2.0,240.0,nominal_L,0.1300329999999999,60000,0.1300329999999999,False,False,24.11100006103516,0.1300329999999999,1.0,False,False,False,0.700557,0.267113,0.351798,0.376657,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.523059,""sigma_pool"":0.351798,""sigma_capped_to"":null}",0.523058710415681,0.6538233880196012,0.0107,yfinance,0.0,0.03582,0.168374,True,0.267113,0.13708,0.9999987546039604,False,0.168374,0.168374,0.168374,0.168374,simple_ito_fallback,-1.768567,0.0,479.0,252.0,2026-05-21,letf,healthcare,True,blended_realized_expected,0.13708,0.2177434999999999,0.1300329999999999,0.1329574927536231,0.141413,-0.0656421325621922,-0.0119736795227336,0.0250657151308915,0.0742214142907461,0.1348730364474265,"{""e"":[-0.105101,-0.09128,-0.077459,-0.063638,-0.049817,-0.035996,-0.022175,-0.008354,0.005468,0.019289,0.03311,0.046931,0.060752,0.074573,0.088394,0.102215,0.116036,0.129857,0.143678,0.157499,0.17132],""c"":[3,7,11,18,15,28,27,41,33,30,33,28,22,25,23,14,12,9,6,7]}",0.168374,0.098739,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1183;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0492546420294821,none,False,ok,90.0,69.0,weighted_empirical,-0.1182818300783684,0.168374,simple_ito_fallback,0.46359,0.236361,0.509848,0.512095,0.128465,0.829522,0.823285,0.074844,0.819127,0.356759,choppy_volatile,0.366656,0.269418,0.734797,0.272886,0.014104,0.077098,0.494331,0.111111,0.734694,0.247509,quiet_chop,underlying_total_return,2,short_favorable_positive,0.168374,,,simple_ito,0.497841,0.5974092,0.5,0.5974092,bucket_1,,False,True,False,0.1300329999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-05-21
MSFU,MSFT,False,,letf_long,1.998685,500,posterior.nominal_L,0.0122217300211104,0.027859967931132,1,ok,2.0,240.0,nominal_L,0.031713,950000,0.031713,False,False,28.90999984741211,0.031713,1.0,False,False,False,0.433801,0.156286,0.217793,0.237849,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.395721,""sigma_pool"":0.217793,""sigma_capped_to"":null}",0.3957205424869335,0.4946506781086668,0.0098,yfinance,0.0,0.03582,0.092913,True,0.156286,0.124573,0.9965573085814716,False,0.092913,0.092913,0.092913,0.092913,simple_ito_fallback,-2.374118,0.0,479.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.124573,0.1245995,0.031713,0.0368318714285714,0.034843,0.0267509605638496,0.0446611620762939,0.0571628904315148,0.0680730850909542,0.0884182261216517,"{""e"":[0.016889,0.020963,0.025037,0.029111,0.033185,0.03726,0.041334,0.045408,0.049482,0.053556,0.05763,0.061704,0.065779,0.069853,0.073927,0.078001,0.082075,0.086149,0.090223,0.094297,0.098372],""c"":[5,8,7,12,19,24,23,28,31,41,37,41,29,18,22,16,11,6,11,3]}",0.092913,0.063373,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0703;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0819309226521098,none,False,ok,90.0,70.0,weighted_empirical,-0.0702514849474157,0.092913,simple_ito_fallback,0.241322,0.182669,0.756951,0.347735,0.008002,0.099792,0.66736,0.22869,0.638254,0.299922,quiet_chop,0.263514,0.298699,1.133522,0.122692,0.045122,0.378685,0.680272,0.823129,0.14966,0.274534,quiet_trend,underlying_total_return,2,short_favorable_positive,0.092913,,,simple_ito,0.49967125,0.5996055,0.5,0.5996055,bucket_1,,False,False,False,0.031713,ETF_LS,326.8429913562293,-163.52901600613868,326.8429913562293,-163.52901600613868,326.8429913562293,0.0,-0.0,326.8429913562293,core_leveraged,0.5,1.0,490.372007362368,0.0340060286090952,2.0,1.0,0.0030963095310728,0.0001738603352202,primary,MSFU,True,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,505.63909357614114,337.018817162933,-168.62027641320816,337.018817162933,-168.62027641320816,haircut,haircut,15.267086213773156,0.969806357127578,0.0,normal,False,False,False,505.63909357614114,337.018817162933,-168.62027641320816,2026-05-21
MUU,MU,False,,letf_long,1.989377,403,posterior.nominal_L,0.0103921154128058,0.0830529013183609,1,ok,2.0,240.0,nominal_L,0.036806,250000,0.036806,False,False,550.2999877929688,0.036806,1.0,False,False,False,1.243881,0.535504,0.62616,0.634568,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.755874,""sigma_pool"":0.62616,""sigma_capped_to"":null}",0.7558740643198256,0.944842580399782,0.0101,yfinance,0.0,0.03582,0.43139,True,0.535504,0.498698,0.9985651859996184,False,0.43139,0.43139,0.43139,0.43139,simple_ito_fallback,-0.824737,0.0,479.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.498698,0.4834469999999999,0.036806,0.0399478115942028,0.0445375,0.285280767865255,0.3510927529865136,0.3893378000981866,0.4274557175421081,0.497132747693701,"{""e"":[0.235517,0.25083,0.266142,0.281455,0.296768,0.312081,0.327393,0.342706,0.358019,0.373332,0.388644,0.403957,0.41927,0.434583,0.449895,0.465208,0.480521,0.495833,0.511146,0.526459,0.541772],""c"":[1,6,7,11,12,18,25,34,35,45,41,36,40,22,10,20,12,8,4,5]}",0.43139,0.1041139999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1032;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1022214911046214,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,69.0,weighted_empirical,-0.1032048092552312,0.43139,simple_ito_fallback,0.926724,1.056285,1.139805,0.304379,0.458715,0.981289,0.954262,0.607069,0.738046,0.251294,boiling_trend,0.800015,0.844506,1.055613,0.136144,0.575041,0.863946,0.927438,0.512472,0.492063,0.136656,boiling_trend,underlying_total_return,2,short_favorable_positive,0.43139,,,simple_ito,0.49734425,0.5968131,0.5,0.5968131,bucket_1,,False,False,False,0.036806,ETF_LS,8200.173088095227,-4121.980443171519,8200.173088095227,-4121.980443171519,8200.173088095227,0.0,-0.0,8200.173088095227,core_leveraged,0.5,1.0,12322.153531266747,0.2324281637607234,2.0,1.0,0.0778046072152941,0.0043687928988948,primary,MUU,False,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,15621.566754425005,10395.873657025444,-5225.69309739956,10395.873657025444,-5225.69309739956,haircut,haircut,3299.413223158257,0.7887911452784557,0.0,normal,False,False,False,15621.566754425005,10395.873657025444,-5225.69309739956,2026-05-21
NFXL,NFLX,False,,letf_long,2.000211,408,posterior.nominal_L,0.0132922574544691,0.0434582227464999,1,ok,2.0,240.0,nominal_L,0.034197,150000,0.034197,False,False,25.065000534057617,0.034197,1.0,False,False,False,0.615187,0.234005,0.307561,0.332899,"{""method"":""weighted_median"",""n_probes"":5,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.487956,""sigma_pool"":0.307561,""sigma_capped_to"":null}",0.487956398102381,0.6099454976279762,0.0105,yfinance,0.0,0.03582,0.140951,True,0.234005,0.1998079999999999,1.0000001700767698,False,0.140951,0.140951,0.140951,0.140951,simple_ito_fallback,-1.959659,0.0,479.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.1998079999999999,0.1874779999999999,0.034197,0.0763023125,0.048098,-0.2312305317582965,0.0693767190579464,0.0898703227659012,0.1108823013277301,0.1436583146468374,"{""e"":[-0.304913,-0.28145,-0.257987,-0.234524,-0.211061,-0.187598,-0.164135,-0.140672,-0.117208,-0.093745,-0.070282,-0.046819,-0.023356,0.000107,0.02357,0.047033,0.070496,0.093959,0.117423,0.140886,0.164349],""c"":[8,7,1,4,0,0,0,3,3,1,1,0,4,7,16,46,117,98,56,20]}",0.140951,0.093054,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0936;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1599872229051135,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,64.0,weighted_empirical,-0.0936295835190121,0.140951,simple_ito_fallback,0.245325,0.237841,0.96949,0.256361,-0.038661,0.297297,0.428274,0.486486,0.35343,0.299955,quiet_mixed,0.416843,0.537219,1.288781,0.40242,0.076782,0.351474,0.863946,0.943311,0.727891,0.246836,jumpy_trend,underlying_total_return,2,short_favorable_positive,0.140951,,,simple_ito,0.50005275,0.6000633000000001,0.50005275,0.6000633000000001,bucket_1,,False,False,False,0.034197,ETF_LS,627.0062047920875,-313.4700313077407,627.0062047920875,-313.4700313077407,627.0062047920875,0.0,-0.0,627.0062047920875,core_leveraged,0.5,1.0,940.4762360998284,0.0534329858011516,2.0,1.0,0.0059383600406692,0.000333443816572,primary,NFXL,False,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,1166.7468550624806,777.8585885164008,-388.88826654607976,777.8585885164008,-388.88826654607976,haircut,haircut,226.2706189626523,0.8060670847486148,0.0,normal,False,False,False,1166.7468550624806,777.8585885164008,-388.88826654607976,2026-05-21
ORCU,ORCL,False,,letf_long,1.999581,125,posterior.nominal_L,0.0091209348405606,0.0553849431029063,1,ok,2.0,240.0,nominal_L,0.039844,350000,0.039844,False,False,15.06999969482422,0.039844,1.0,False,False,False,1.095382,0.41956,0.512066,0.619736,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.64552,""sigma_pool"":0.512066,""sigma_capped_to"":null}",0.645519989070321,0.8068999863379013,0.0097,yfinance,0.0,0.03582,0.307552,True,0.363112,0.379716,1.0697952320752249,False,0.307552,0.307552,0.307552,0.307552,simple_ito_fallback,-1.178482,0.0,479.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.379716,0.363556,0.039844,0.1405672580645161,0.107949,-0.0055781724204999,0.0995859147686134,0.19278482218496,0.2603624111468992,0.3481069738142001,"{""e"":[-0.076584,-0.053266,-0.029947,-0.006629,0.016689,0.040007,0.063325,0.086643,0.109961,0.133279,0.156597,0.179915,0.203233,0.226551,0.249869,0.273187,0.296506,0.319824,0.343142,0.36646,0.389778],""c"":[3,10,3,14,15,22,20,21,19,29,18,34,35,36,30,25,19,17,15,7]}",0.307552,0.112008,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1205;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0871607360723677,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,62.0,weighted_empirical,-0.1204505450715332,0.307552,simple_ito_fallback,0.471788,0.742289,1.573352,0.222413,0.073739,0.336798,0.523909,0.985447,0.147609,0.351262,quiet_trend,0.534417,0.722775,1.352455,0.210043,0.252831,0.587302,0.705215,0.988662,0.287982,0.320729,quiet_trend,underlying_total_return,2,short_favorable_positive,0.307552,,,simple_ito,0.49989525,0.5998743,0.5,0.5998743,bucket_1,,False,False,False,0.039844,ETF_LS,0.0,-0.0,0.0,-0.0,3389.5893591134286,0.0,-0.0,3389.5893591134286,core_leveraged,0.5,1.0,0.0,0.1146485557295502,2.0,2.0,0.0321271384551595,0.0018039653353217,not_selected,ORCX,False,246330.0,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,6277.206878884206,4184.512306247492,-2092.694572636713,4184.512306247492,-2092.694572636713,haircut,haircut,6277.206878884206,0.0,0.0,normal,False,False,False,6277.206878884206,4184.512306247492,-2092.694572636713,2026-05-21
