ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
RBLU,RBLX,2.018356,266,ols,0.071299,-0.034899,0.106198,6000,0.106198,False,False,False,True,False,False,False,False,True,False,False,False,1.119003,0.495706,0.521046,0.27901,0.495706,0.3895079999999999,0.3895079999999999,0.504589,0.6055067999999999,0.504589,0.6055067999999999,0.3895079999999999,net_decay_annual,0.106198,ETF_LS,15865.905389306326,-7860.8062152099665,15865.905389306326,-7860.8062152099665,15865.905389306326,0.0,-0.0,15865.905389306326,core_leveraged,0.5,1.0,23726.71160451629,0.2300213004428402,1.0,1.0,0.0764001295966024,0.0050643994886907,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,12153.350965891865,8126.870668043676,-4026.480297848188,8126.870668043676,-4026.480297848188,haircut,haircut,-11573.360638624428,1.952277332490836,normal,False,False,False,12153.350965891865,8126.870668043676,-4026.480297848188,2026-03-25
SNOU,SNOW,2.015581,230,ols,0.009696,0.026704,0.0,1000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.994576,0.358857,0.522104,0.278997,0.351885,0.358857,0.351885,0.50389525,0.6046743,0.50389525,0.6046743,0.358857,net_decay_annual,0.0,ETF_LS,13764.481827399211,-6829.039283164117,13764.481827399211,-6829.039283164117,13764.481827399211,0.0,-0.0,13764.481827399211,core_leveraged,0.5,1.0,20593.52111056333,0.2121393482828268,1.0,1.0,0.0663112405934047,0.0043956288389676,primary,,False,,,1.0,0.0,,False,0.0,0.0,11926.333901177912,7971.429721460002,-3954.904179717909,7971.429721460002,-3954.904179717909,haircut,haircut,-8667.18720938542,1.7267268618505978,normal,False,False,False,11926.333901177912,7971.429721460002,-3954.904179717909,2026-03-25
SMUP,SMR,2.055988,166,ols,0.126947,-0.090547,0.217494,5900000,0.217494,False,False,False,True,False,False,False,False,True,False,False,False,2.289239,4.583755,1.156702,1.452421,3.515125,4.366261,3.297631,0.513997,0.6167964,0.513997,0.6167964,4.366261,net_decay_annual,0.217494,ETF_LS,283674.98177348863,-137975.01822651134,283674.98177348863,-137975.01822651134,283674.98177348863,0.0,-0.0,283674.98177348863,core_leveraged,0.5,1.0,421650.0,2.542987709126076,1.0,1.0,5.120972657196291,0.09,preferred_wrapper,SMUP,False,,,1.0,0.0,,False,0.0,0.0,421650.0,283674.98177348863,-137975.01822651134,283674.98177348863,-137975.01822651134,haircut,haircut,0.0,1.0,normal,False,False,False,421650.0,283674.98177348863,-137975.01822651134,2026-03-25
GLXU,GLXY,2.011473,157,ols,0.090759,-0.054359,0.145118,95000,0.145118,False,False,False,True,False,False,False,False,True,False,False,False,1.839301,1.060146,0.893987,0.813019,0.966983,0.915028,0.8218650000000001,0.50286825,0.6034419,0.50286825,0.6034419,0.915028,net_decay_annual,0.145118,ETF_LS,70962.10081755098,-35278.674293689735,70962.10081755098,-35278.674293689735,70962.10081755098,0.0,-0.0,70962.10081755098,core_leveraged,0.5,1.0,106240.77511124071,0.5417497607413795,1.0,1.0,0.3420958252553331,0.0226767929799873,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,57256.1386439338,38243.46987886973,-19012.668765064074,38243.46987886973,-19012.668765064074,haircut,haircut,-48984.63646730691,1.8555351029159344,normal,False,False,False,57256.1386439338,38243.46987886973,-19012.668765064074,2026-03-25
AFRU,AFRM,1.950376,131,ols,0.174338,-0.137938,0.312276,7000,0.312276,False,False,False,False,True,False,False,True,False,True,False,False,1.20666,0.648495,0.754763,0.527965,0.590621,0.336219,0.2783449999999999,0.487594,0.5851128,0.5,0.5851128,0.336219,net_decay_annual,0.312276,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
KTUP,KTOS,2.027284,131,ols,0.16987,-0.13347,0.30334,3000,0.30334,False,False,False,False,True,False,False,True,False,True,False,False,1.530442,0.769798,0.55514,0.320908,0.55426,0.466458,0.25092,0.506821,0.6081852,0.506821,0.6081852,0.466458,net_decay_annual,0.30334,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
TTDU,TTD,1.996139,130,ols,0.21448,-0.17808,0.39256,10000,0.39256,False,False,False,False,True,False,False,True,False,True,False,False,1.019313,0.514677,0.620382,0.382648,0.450758,0.122117,0.0581979999999999,0.49903475,0.5988417,0.5,0.5988417,0.122117,net_decay_annual,0.39256,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
SBTU,SBET,2.028747,106,ols,0.040778,-0.004378,0.045156,25000,0.045156,False,False,False,True,False,False,False,False,True,False,False,False,1.741814,0.853019,0.858566,0.769226,0.804472,0.807863,0.759316,0.50718675,0.6086241,0.50718675,0.6086241,0.807863,net_decay_annual,0.045156,ETF_LS,56586.48920940317,-27892.334139941137,56586.48920940317,-27892.334139941137,56586.48920940317,0.0,-0.0,56586.48920940317,core_leveraged,0.5,1.0,84478.82334934431,0.4752441722798749,1.0,1.0,0.2720222321423531,0.018031765923019,primary,SBTU,False,,,1.0,0.0,,False,0.0,0.0,47909.26095405364,32091.082362691057,-15818.178591362575,32091.082362691057,-15818.178591362575,haircut,haircut,-36569.56239529068,1.763308839816209,normal,False,False,False,47909.26095405364,32091.082362691057,-15818.178591362575,2026-03-25
SOLX,GSOL,1.981946,76,ols,0.056906,-0.020506,0.077412,400,0.077412,False,False,False,True,False,False,False,False,True,False,True,False,1.586763,0.788993,1.1259,1.233528,1.099462,0.711581,1.02205,0.4954865,0.5945838,0.5,0.5945838,0.711581,net_decay_annual,0.077412,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,38133.95394688562,25345.676108559364,-12788.277838326252,25345.676108559364,-12788.277838326252,haircut,haircut,38133.95394688562,0.0,normal,False,False,False,38133.95394688562,25345.676108559364,-12788.277838326252,2026-03-25
GMEU,GME,1.967426,230,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.892242,0.607296,0.446466,0.189698,0.570839,0.607296,0.570839,0.4918565,1.0,0.5,1.0,0.607296,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,30494.505727767977,20218.08915402091,-10276.416573747072,20218.08915402091,-10276.416573747072,haircut,haircut,30494.505727767977,0.0,normal,False,False,False,30494.505727767977,20218.08915402091,-10276.416573747072,2026-03-25
APLX,APLD,1.994269,136,ols,0.141625,-0.105225,0.24685,25000,0.24685,False,False,False,True,False,False,False,False,True,False,False,False,2.149608,1.301209,1.319282,1.725571,1.49655,1.054359,1.2497,0.49856725,0.5982807,0.5,0.5982807,1.054359,net_decay_annual,0.24685,ETF_LS,91706.49932409269,-45985.01973610013,91706.49932409269,-45985.01973610013,91706.49932409269,-223.32579779097333,223.32579779097333,91483.1735263017,core_leveraged,0.5,1.0,137691.5190601928,0.6282763408937424,1.0,1.0,0.4433673774898253,0.0293898653276825,primary,,False,,,1.0,0.0,,False,0.0,0.0,71325.92962473938,47505.1140518101,-23820.81557292928,47505.1140518101,-23820.81557292928,haircut,haircut,-66365.58943545342,1.9304553026454288,normal,False,False,False,71325.92962473938,47505.1140518101,-23820.81557292928,2026-03-25
APPX,APP,1.984975,229,ols,0.049193,-0.012793,0.061986,200000,0.061986,False,False,False,True,False,False,False,False,True,False,False,False,1.410671,0.646672,0.81651,0.651738,0.647134,0.584686,0.585148,0.49624375,0.5954925,0.5,0.5954925,0.584686,net_decay_annual,0.061986,ETF_LS,32829.85948598903,-16539.18033526318,32829.85948598903,-16539.18033526318,32829.85948598903,0.0,-0.0,32829.85948598903,core_leveraged,0.5,1.0,49369.039821252205,0.3496281675360613,1.0,1.0,0.1589685542300581,0.0105376819255607,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,27044.435824694883,17984.247439634746,-9060.188385060135,17984.247439634746,-9060.188385060135,haircut,haircut,-22324.60399655732,1.825478636022136,normal,False,False,False,27044.435824694883,17984.247439634746,-9060.188385060135,2026-03-25
ARCX,ACHR,1.986784,198,ols,0.142876,-0.106476,0.249352,10000,0.249352,False,False,False,True,False,False,False,False,True,False,False,False,1.457844,0.697316,0.871721,0.7449,0.707513,0.447964,0.4581609999999999,0.496696,0.5960352,0.5,0.5960352,0.447964,net_decay_annual,0.249352,ETF_LS,20579.88815097752,-10358.39233201874,20579.88815097752,-10358.39233201874,20579.88815097752,0.0,-0.0,20579.88815097752,core_leveraged,0.5,1.0,30938.28048299626,0.2676887523432564,1.0,1.0,0.099621417320512,0.0066036884702233,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,13673.280242926425,9095.352865879264,-4577.92737704716,9095.352865879264,-4577.92737704716,haircut,haircut,-17265.000240069836,2.0,normal,False,False,False,13673.280242926425,9095.352865879264,-4577.92737704716,2026-03-25
ASTX,ASTS,1.989364,177,ols,0.095105,-0.058705,0.15381,95000,0.15381,False,False,False,True,False,False,False,False,True,False,False,False,2.053018,1.184549,1.295459,1.651535,1.323533,1.030739,1.169723,0.497341,0.5968091999999999,0.5,0.5968091999999999,1.030739,net_decay_annual,0.15381,ETF_LS,88354.09682866505,-44413.23801409147,88354.09682866505,-44413.23801409147,88354.09682866505,0.0,-0.0,88354.09682866505,core_leveraged,0.5,1.0,132767.3348427565,0.6153369829147001,1.0,1.0,0.4275114797725003,0.0283388121329256,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,71412.43984136159,47523.59932499704,-23888.840516364548,47523.59932499704,-23888.840516364548,haircut,haircut,-61354.89500139492,1.8591625652014008,normal,False,False,False,71412.43984136159,47523.59932499704,-23888.840516364548,2026-03-25
BEX,BE,1.975866,89,ols,0.113774,-0.077374,0.1911479999999999,30000,0.1911479999999999,False,False,False,True,False,False,False,False,True,False,False,False,2.101806,1.146783,0.984996,0.935377,1.01004,0.955635,0.8188920000000001,0.4939665,0.5927598,0.5,0.5927598,0.955635,net_decay_annual,0.1911479999999999,ETF_LS,77914.26040902604,-39432.96782728487,77914.26040902604,-39432.96782728487,77914.26040902604,0.0,-0.0,77914.26040902604,core_leveraged,0.5,1.0,117347.22823631093,0.5734214456122457,1.0,1.0,0.3778586596614477,0.0250474339885402,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,61432.69220597852,40789.05697308211,-20643.635232896417,40789.05697308211,-20643.635232896417,haircut,haircut,-55914.53603033239,1.9101755762689965,normal,False,False,False,61432.69220597852,40789.05697308211,-20643.635232896417,2026-03-25
CEGX,CEG,1.980879,177,ols,0.098389,-0.061989,0.160378,10000,0.160378,False,False,False,True,False,False,False,False,True,False,False,False,0.934206,0.314246,0.583157,0.33038,0.319048,0.153868,0.1586699999999999,0.49521975,0.5942637,0.5,0.5942637,0.153868,net_decay_annual,0.160378,ETF_LS,3180.830597856056,-1605.7672365934798,3180.830597856056,-1605.7672365934798,3180.830597856056,0.0,-0.0,3180.830597856056,core_leveraged,0.5,1.0,4786.597834449536,0.092152017525834,1.0,1.0,0.0154128688785154,0.0010216857704267,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,1618.5389812542924,1075.5652539563066,-542.9737272979858,1075.5652539563066,-542.9737272979858,haircut,haircut,-3168.0588531952435,2.0,normal,False,False,False,1618.5389812542924,1075.5652539563066,-542.9737272979858,2026-03-25
CLSX,CLSK,1.998749,131,ols,0.149637,-0.113237,0.262874,6000,0.262874,False,False,False,True,False,False,False,False,True,False,False,False,2.063627,1.259531,0.956206,0.912615,1.092956,0.996657,0.830082,0.49968725,0.5996247,0.5,0.5996247,0.996657,net_decay_annual,0.262874,ETF_LS,82922.31085410823,-41487.10561161418,82922.31085410823,-41487.10561161418,82922.31085410823,-226.13021232809663,226.13021232809663,82696.18064178014,core_leveraged,0.5,1.0,124409.41646572242,0.5928939609409088,1.0,1.0,0.4005989409509939,0.0265548380930037,primary,,False,,,1.0,0.0,,False,0.0,0.0,63641.10439057349,42418.55312317048,-21222.551267403003,42418.55312317048,-21222.551267403003,haircut,haircut,-60768.31207514893,1.95485948361622,normal,False,False,False,63641.10439057349,42418.55312317048,-21222.551267403003,2026-03-25
COZX,CORZ,2.042682,95,ols,0.034453,0.001947,0.032506,20000,0.032506,False,False,False,True,False,False,False,False,True,False,False,False,1.423925,0.694865,0.857487,0.783029,0.749793,0.6623589999999999,0.717287,0.5106705,0.6128046,0.5106705,0.6128046,0.6623589999999999,net_decay_annual,0.032506,ETF_LS,39706.59772582732,-19438.462631886567,39706.59772582732,-19438.462631886567,39706.59772582732,0.0,-0.0,39706.59772582732,core_leveraged,0.5,1.0,59145.06035771389,0.3876527510273376,1.0,1.0,0.1904473890713157,0.0126243458607713,primary,COZX,False,,,1.0,0.0,,False,0.0,0.0,33773.439858457285,22673.548427654696,-11099.891430802589,22673.548427654696,-11099.891430802589,haircut,haircut,-25371.620499256605,1.751229978515299,normal,False,False,False,33773.439858457285,22673.548427654696,-11099.891430802589,2026-03-25
CRDU,CRDO,1.988022,131,ols,0.09748,-0.0610799999999999,0.1585599999999999,60000,0.1585599999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.728303,0.982664,0.904367,0.803243,0.896513,0.824104,0.7379530000000001,0.4970055,0.5964066,0.5,0.5964066,0.824104,net_decay_annual,0.1585599999999999,ETF_LS,59768.39361123642,-30064.25160850153,59768.39361123642,-30064.25160850153,59768.39361123642,0.0,-0.0,59768.39361123642,core_leveraged,0.5,1.0,89832.64521973795,0.4922277936707304,1.0,1.0,0.2892615652430825,0.0191745240597092,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,47356.71393583896,31507.863446840227,-15848.850488998729,31507.863446840227,-15848.850488998729,haircut,haircut,-42475.931283899,1.8969357827793405,normal,False,False,False,47356.71393583896,31507.863446840227,-15848.850488998729,2026-03-25
CSEX,CLS,1.998881,89,ols,0.052487,-0.016087,0.068574,20000,0.068574,False,False,False,True,False,False,False,False,True,False,False,False,1.491012,0.595845,0.702647,0.492884,0.529247,0.5272709999999999,0.460673,0.49972025,0.5996642999999999,0.5,0.5996642999999999,0.5272709999999999,net_decay_annual,0.068574,ETF_LS,27211.19439118334,-13613.213788706453,27211.19439118334,-13613.213788706453,27211.19439118334,0.0,-0.0,27211.19439118334,core_leveraged,0.5,1.0,40824.40817988979,0.3136488364672655,1.0,1.0,0.1314547977670235,0.0087138544674257,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,22209.67740653296,14803.689170743355,-7405.988235789602,14803.689170743355,-7405.988235789602,haircut,haircut,-18614.73077335683,1.838136026589982,normal,False,False,False,22209.67740653296,14803.689170743355,-7405.988235789602,2026-03-25
CWVX,CRWV,1.989495,177,ols,0.055606,-0.019206,0.074812,40000,0.074812,False,False,False,True,False,False,False,False,True,False,False,False,1.927636,0.929368,1.189932,1.393705,1.067564,0.854556,0.992752,0.49737375,0.5968485,0.5,0.5968485,0.854556,net_decay_annual,0.074812,ETF_LS,0.0,-0.0,0.0,-0.0,67147.00085224814,0.0,-0.0,67147.00085224814,core_leveraged,0.5,1.0,0.0,0.5101329650608757,2.0,2.0,0.3244642727967756,0.0215080354696608,not_selected,CRWG,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,108249.32316574304,72039.42043443122,-36209.90273131183,72039.42043443122,-36209.90273131183,haircut,haircut,108249.32316574304,0.0,normal,False,False,False,108249.32316574304,72039.42043443122,-36209.90273131183,2026-03-25
DOGD,DDOG,2.014503,155,ols,0.12736,-0.09096,0.21832,8000,0.21832,False,False,False,True,False,False,False,False,True,False,False,False,1.188486,0.4074,0.479548,0.234993,0.341037,0.1890799999999999,0.1227169999999999,0.50362575,0.6043508999999999,0.50362575,0.6043508999999999,0.1890799999999999,net_decay_annual,0.21832,ETF_LS,4487.506081559395,-2227.599602263881,4487.506081559395,-2227.599602263881,4487.506081559395,0.0,-0.0,4487.506081559395,core_leveraged,0.5,1.0,6715.105683823275,0.1118200429599061,1.0,1.0,0.0216226737632418,0.0014333203167178,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,2142.0653982348203,1431.478811246909,-710.5865869879116,1431.478811246909,-710.5865869879116,haircut,haircut,-4573.040285588455,2.0,normal,False,False,False,2142.0653982348203,1431.478811246909,-710.5865869879116,2026-03-25
ENPX,ENPH,2.017955,131,ols,0.1842089999999999,-0.147809,0.332018,2000,0.332018,False,False,False,False,True,False,False,True,False,True,False,False,1.636099,0.735569,0.72669,0.542386,0.64281,0.403551,0.310792,0.50448875,0.6053865,0.50448875,0.6053865,0.403551,net_decay_annual,0.332018,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
FLYT,FLY,1.979862,104,ols,0.174737,-0.138337,0.313074,10000,0.313074,False,False,False,False,True,False,False,True,False,True,False,False,2.289877,1.43073,1.076112,1.123272,1.250159,1.117656,0.937085,0.4949655,0.5939586,0.5,0.5939586,1.117656,net_decay_annual,0.313074,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-25
GEVX,GEV,1.992771,177,ols,0.030886,0.005514,0.025372,25000,0.025372,False,False,False,True,False,False,False,False,True,False,False,False,0.997521,0.311156,0.529122,0.276942,0.300973,0.285784,0.275601,0.49819275,0.5978313,0.5,0.5978313,0.285784,net_decay_annual,0.025372,ETF_LS,9344.49588424451,-4689.197044840832,9344.49588424451,-4689.197044840832,9344.49588424451,0.0,-0.0,9344.49588424451,core_leveraged,0.5,1.0,14033.692929085344,0.1703902988886797,1.0,1.0,0.0451885611614615,0.0029954520659733,primary,GEVX,False,,,1.0,0.0,,False,0.0,0.0,7764.4257854723055,5170.032233318697,-2594.393552153608,5170.032233318697,-2594.393552153608,haircut,haircut,-6269.267143613039,1.807434743641082,normal,False,False,False,7764.4257854723055,5170.032233318697,-2594.393552153608,2026-03-25
LABX,ALAB,1.99365,155,ols,0.050176,-0.013776,0.063952,70000,0.063952,False,False,False,True,False,False,False,False,True,False,False,False,1.760593,0.969555,0.902179,0.806191,0.906673,0.905603,0.8427209999999999,0.4984125,0.5980949999999999,0.5,0.5980949999999999,0.905603,net_decay_annual,0.063952,ETF_LS,70298.06772445647,-35260.9874975329,70298.06772445647,-35260.9874975329,70298.06772445647,0.0,-0.0,70298.06772445647,core_leveraged,0.5,1.0,105559.0552219894,0.5397605811491765,1.0,1.0,0.3399006838149377,0.0225312817976498,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,58892.72491251313,39220.17638061624,-19672.54853189689,39220.17638061624,-19672.54853189689,haircut,haircut,-46666.33030947626,1.792395501800952,normal,False,False,False,58892.72491251313,39220.17638061624,-19672.54853189689,2026-03-25
LRCU,LRCX,2.045639,150,ols,0.073544,-0.0371439999999999,0.110688,20000,0.110688,False,False,False,True,False,False,False,False,True,False,False,False,1.063857,0.42996,0.490797,0.257623,0.360205,0.319272,0.249517,0.51140975,0.6136917,0.51140975,0.6136917,0.319272,net_decay_annual,0.110688,ETF_LS,11056.366531600805,-5404.847351659214,11056.366531600805,-5404.847351659214,11056.366531600805,0.0,-0.0,11056.366531600805,core_leveraged,0.5,1.0,16461.213883260018,0.1866547673064705,1.0,1.0,0.0530051907302262,0.0035135995481878,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,8202.591438311527,5509.366325843658,-2693.2251124678687,5509.366325843658,-2693.2251124678687,haircut,haircut,-8258.62244494849,2.0,normal,False,False,False,8202.591438311527,5509.366325843658,-2693.2251124678687,2026-03-25
MDBX,MDB,1.99183,150,ols,0.081324,-0.044924,0.126248,4000,0.126248,False,False,False,True,False,False,False,False,True,False,False,False,1.574931,0.652326,0.668878,0.44193,0.567166,0.5260779999999999,0.4409179999999999,0.4979575,0.597549,0.5,0.597549,0.5260779999999999,net_decay_annual,0.126248,ETF_LS,27197.435484811813,-13654.496360036655,27197.435484811813,-13654.496360036655,27197.435484811813,0.0,-0.0,27197.435484811813,core_leveraged,0.5,1.0,40851.93184484847,0.3137696538073051,1.0,1.0,0.1315434241053407,0.0087197293158694,primary,MDBX,False,,,1.0,0.0,,False,0.0,0.0,21089.73262165584,14040.624677134978,-7049.107944520857,14040.624677134978,-7049.107944520857,haircut,haircut,-19762.199223192634,1.9370530948742315,normal,False,False,False,21089.73262165584,14040.624677134978,-7049.107944520857,2026-03-25
NNEX,NNE,1.992949,89,ols,0.149908,-0.113508,0.263416,300,0.263416,False,False,False,True,False,False,False,False,True,False,True,False,1.657358,0.802163,1.518901,2.282717,1.759823,0.538747,1.496407,0.49823725,0.5978847,0.5,0.5978847,0.538747,net_decay_annual,0.263416,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,NNEX,False,,,1.0,0.0,,False,0.0,0.0,19494.29697468796,12980.889303963217,-6513.407670724748,12980.889303963217,-6513.407670724748,haircut,haircut,19494.29697468796,0.0,normal,False,False,False,19494.29697468796,12980.889303963217,-6513.407670724748,2026-03-25
QBTX,QBTS,1.992611,229,ols,0.073528,-0.037128,0.110656,30000,0.110656,False,False,False,True,False,False,False,False,True,False,False,False,2.368158,1.370699,1.397398,1.931131,1.42185,1.2600429999999998,1.311194,0.49815275,0.5977832999999999,0.5,0.5977832999999999,1.2600429999999998,net_decay_annual,0.110656,ETF_LS,125371.27432745504,-62918.08803999127,125371.27432745504,-62918.08803999127,125371.27432745504,0.0,-0.0,125371.27432745504,core_leveraged,0.5,1.0,188289.36236744636,0.7513087960412462,1.0,1.0,0.6062926850679279,0.0401898318820589,primary,QBTX,False,,,1.0,0.0,,False,0.0,0.0,104215.01148838598,69390.90254526373,-34824.10894312223,69390.90254526373,-34824.10894312223,haircut,haircut,-84074.35087906035,1.8067393524053856,normal,False,False,False,104215.01148838598,69390.90254526373,-34824.10894312223,2026-03-25
SNPX,SNPS,1.91345,89,ols,0.058491,-0.022091,0.080582,1000,0.080582,False,False,False,True,False,False,False,False,True,False,False,False,0.780761,0.231312,0.480947,0.202147,0.212447,0.1507299999999999,0.131865,0.4783625,0.574035,0.5,0.574035,0.1507299999999999,net_decay_annual,0.080582,ETF_LS,3173.346612865245,-1658.442401351091,3173.346612865245,-1658.442401351091,3173.346612865245,0.0,-0.0,3173.346612865245,core_leveraged,0.5,1.0,4831.789014216336,0.0926481731944543,1.0,1.0,0.0155583847025519,0.0010313316999394,primary,SNPX,False,,,1.0,0.0,,False,0.0,0.0,2114.181079571771,1388.5186932010522,-725.662386370719,1388.5186932010522,-725.662386370719,haircut,haircut,-2717.607934644565,2.0,normal,False,False,False,2114.181079571771,1388.5186932010522,-725.662386370719,2026-03-25
SRPU,SRPT,1.964429,104,ols,0.130084,-0.0936839999999999,0.223768,800,0.223768,False,False,False,True,False,False,False,False,True,False,True,False,1.992558,1.470256,0.87389,0.723419,1.031637,1.246488,0.807869,0.49110725,0.5893286999999999,0.5,0.5893286999999999,1.246488,net_decay_annual,0.223768,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,SRPU,False,,,1.0,0.0,,False,0.0,0.0,99156.96604010086,65708.04011200447,-33448.9259280964,65708.04011200447,-33448.9259280964,haircut,haircut,99156.96604010086,0.0,normal,False,False,False,99156.96604010086,65708.04011200447,-33448.9259280964,2026-03-25
TARK,ARKK,1.977968,500,ols,0.071138,-0.034738,0.105876,15000,0.105876,False,False,False,True,False,False,False,False,True,False,False,False,0.798874,0.232682,0.403225,0.157257,0.232682,0.1268059999999999,0.1268059999999999,0.494492,0.5933904,0.5,0.5933904,0.1268059999999999,net_decay_annual,0.105876,ETF_LS,2270.6467024167964,-1147.9693819196248,2270.6467024167964,-1147.9693819196248,2270.6467024167964,0.0,-0.0,2270.6467024167964,core_leveraged,0.5,1.0,3418.6160843364214,0.0760283135912809,1.0,1.0,0.0110079608265064,0.0007296939347569,primary,,False,,,1.0,0.0,,False,0.0,0.0,1300.430560335165,863.7467006243941,-436.6838597107709,863.7467006243941,-436.6838597107709,haircut,haircut,-2118.1855240012565,2.0,normal,False,False,False,1300.430560335165,863.7467006243941,-436.6838597107709,2026-03-25
TEMT,TEM,1.98329,217,ols,0.1068399999999999,-0.07044,0.17728,85000,0.17728,False,False,False,True,False,False,False,False,True,False,False,False,1.322932,0.609638,1.009004,0.992713,0.662843,0.432358,0.4855629999999999,0.4958225,0.5949869999999999,0.5,0.5949869999999999,0.432358,net_decay_annual,0.17728,ETF_LS,19374.964394959665,-9769.103053491755,19374.964394959665,-9769.103053491755,19374.964394959665,0.0,-0.0,19374.964394959665,core_leveraged,0.5,1.0,29144.067448451417,0.2587044103906539,1.0,1.0,0.0938440424087248,0.0062207187723482,primary,TEMT,False,,,1.0,0.0,,False,0.0,0.0,13841.557182282257,9201.861684264211,-4639.695498018046,9201.861684264211,-4639.695498018046,haircut,haircut,-15302.51026616916,2.0,normal,False,False,False,13841.557182282257,9201.861684264211,-4639.695498018046,2026-03-25
