ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
PALU,PANW,2.004372,234,ols,0.055582,-0.0191819999999999,0.074764,400000,0.074764,False,False,False,True,False,False,False,True,False,False,False,False,0.725294,0.248302,0.341531,0.117409,0.238953,0.173538,0.164189,0.501093,0.6013116,0.501093,0.6013116,0.173538,net_decay_annual,0.074764,ETF_LS,4679.45165300333,-2334.6223420619176,4679.45165300333,-2334.6223420619176,4679.45165300333,0.0,-0.0,4679.45165300333,core_leveraged,0.5,1.0,7014.073995065248,0.1030174611432824,2.0,1.0,0.0187324237902631,0.0014971342572177,primary,,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,6850.509920174799,4570.329596241944,-2280.1803239328547,4570.329596241944,-2280.1803239328547,haircut,haircut,-163.56407489044886,1.0238761897722024,normal,False,False,False,6850.509920174799,4570.329596241944,-2280.1803239328547,2026-03-04
QCMU,QCOM,2.003477,173,ols,0.021343,0.015057,0.006286,5000,0.006286,False,False,False,True,False,False,False,True,False,False,False,False,0.665974,0.230149,0.386353,0.150048,0.205038,0.2238629999999999,0.1987519999999999,0.50086925,0.6010431,0.50086925,0.6010431,0.2238629999999999,net_decay_annual,0.006286,ETF_LS,7309.934818070885,-3648.624275732082,7309.934818070885,-3648.624275732082,7309.934818070885,0.0,-0.0,7309.934818070885,core_leveraged,0.5,1.0,10958.559093802964,0.1329364413305479,1.0,1.0,0.0292669243609611,0.002339073445849,primary,,False,,,1.0,0.0,,False,0.0,0.0,7659.384592104284,5109.21204471861,-2550.1725473856745,5109.21204471861,-2550.1725473856745,haircut,haircut,-3299.174501698681,1.4307362376214472,normal,False,False,False,7659.384592104284,5109.21204471861,-2550.1725473856745,2026-03-04
TSMX,TSM,1.993385,353,ols,0.203983,-0.1675829999999999,0.3715659999999999,550000,0.3715659999999999,False,False,False,False,True,False,False,False,True,True,False,False,0.802234,0.275311,0.406653,0.163729,0.275311,-0.0962549999999999,-0.0962549999999999,0.49834625,0.5980154999999999,0.5,0.5980154999999999,-0.0962549999999999,net_decay_annual,0.3715659999999999,ETF_LS,0.0,0.0,0.0,0.0,9543.787851272533,0.0,-0.0,9543.787851272533,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-04
YINN,FXI,2.974152,501,ols,0.013608,0.022792,0.0,450000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,0.855891,0.365637,0.287083,0.241952,0.365637,0.365637,0.365637,0.743538,0.8922456,0.743538,0.8922456,0.365637,net_decay_annual,0.0,ETF_LS,11522.418559988764,-3874.18617474452,11522.418559988764,-3874.18617474452,11522.418559988764,0.0,-0.0,11522.418559988764,core_leveraged,0.5,1.0,15396.604734733284,0.1614461774734608,1.0,1.0,0.0411195725943453,0.0032863617363358,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,13606.064279183433,10182.424650104464,-3423.6396290789658,10182.424650104464,-3423.6396290789658,haircut,haircut,-1790.5404555498517,1.131598706195243,normal,False,False,False,13606.064279183433,10182.424650104464,-3423.6396290789658,2026-03-04
MEXX,EWW,2.95732,501,ols,0.069194,-0.032794,0.101988,5000,0.101988,False,False,False,True,False,False,False,True,False,False,False,False,0.718513,0.288103,0.242357,0.169997,0.288103,0.186115,0.186115,0.73933,0.887196,0.73933,0.887196,0.186115,net_decay_annual,0.101988,ETF_LS,3555.796374633687,-1202.371192374747,3555.796374633687,-1202.371192374747,3555.796374633687,0.0,-0.0,3555.796374633687,core_leveraged,0.5,1.0,4758.167567008433,0.0825292002072792,1.0,1.0,0.0127075949573665,0.0010156174102472,primary,,False,,,1.0,0.0,,False,0.0,0.0,3238.7936771225445,2420.3625982301264,-818.4310788924182,2420.3625982301264,-818.4310788924182,haircut,haircut,-1519.3738898858887,1.4691172212105073,normal,False,False,False,3238.7936771225445,2420.3625982301264,-818.4310788924182,2026-03-04
KORU,EWY,2.946482,501,ols,0.1119069999999999,-0.075507,0.187414,85000,0.187414,False,False,False,True,False,False,False,True,False,False,False,False,0.81864,0.327721,0.277537,0.220885,0.327721,0.140307,0.140307,0.7366205,0.8839446,0.7366205,0.8839446,0.140307,net_decay_annual,0.187414,ETF_LS,2177.196613795015,-738.913936618318,2177.196613795015,-738.913936618318,2177.196613795015,0.0,-0.0,2177.196613795015,core_leveraged,0.5,1.0,2916.110550413333,0.0623880619207254,1.0,1.0,0.0077880299934149,0.0006224355497146,primary,,False,,,1.0,0.0,,False,0.0,0.0,1258.871942200631,939.88608537913,-318.98585682150105,939.88608537913,-318.98585682150105,haircut,haircut,-1657.2386082127018,2.0,normal,False,False,False,1258.871942200631,939.88608537913,-318.98585682150105,2026-03-04
SOXL,SOXX,2.960177,501,ols,0.007014,0.029386,0.0,3100000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,1.114666,0.536892,0.376232,0.410671,0.536892,0.536892,0.536892,0.74004425,0.8880530999999999,0.74004425,0.8880530999999999,0.536892,net_decay_annual,0.0,ETF_LS,22681.77975256032,-7662.305244774322,22681.77975256032,-7662.305244774322,22681.77975256032,0.0,-0.0,22681.77975256032,core_leveraged,0.5,1.0,30344.08499733464,0.2379023175785162,1.0,1.0,0.0810396725352125,0.0064768591242976,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,26744.28682433898,19990.980892725573,-6753.305931613405,19990.980892725573,-6753.305931613405,haircut,haircut,-3599.798172995659,1.1346006418731502,normal,False,False,False,26744.28682433898,19990.980892725573,-6753.305931613405,2026-03-04
CWEB,KWEB,1.98692,501,ols,0.01237,0.02403,0.0,200000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,0.7033,0.189495,0.353704,0.122663,0.189495,0.189495,0.189495,0.49673,0.5960759999999999,0.5,0.5960759999999999,0.189495,net_decay_annual,0.0,ETF_LS,5505.128749008578,-2770.684652129214,5505.128749008578,-2770.684652129214,5505.128749008578,0.0,-0.0,5505.128749008578,core_leveraged,0.5,1.0,8275.813401137792,0.1132302507855452,1.0,1.0,0.0221021397761586,0.001766448965024,primary,,False,,,1.0,0.0,,False,0.0,0.0,5828.783633718775,3877.347494244408,-1951.4361394743664,3877.347494244408,-1951.4361394743664,haircut,haircut,-2447.029767419017,1.419818253891474,normal,False,False,False,5828.783633718775,3877.347494244408,-1951.4361394743664,2026-03-04
NUGT,GDX,1.980525,501,ols,0.0271499999999999,0.00925,0.0178999999999999,150000,0.0178999999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.749115,0.202301,0.37789,0.138656,0.202301,0.184401,0.184401,0.49513125,0.5941575,0.5,0.5941575,0.184401,net_decay_annual,0.0178999999999999,ETF_LS,0.0,-0.0,0.0,-0.0,29921.51760182128,0.0,-0.0,29921.51760182128,core_leveraged,0.5,1.0,0.0,0.1104531294715447,2.0,2.0,0.1061675543102454,0.0084851316809048,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,40377.27176385513,26830.23835066278,-13547.033413192352,26830.23835066278,-13547.033413192352,haircut,haircut,40377.27176385513,0.0,normal,False,False,False,40377.27176385513,26830.23835066278,-13547.033413192352,2026-03-04
JNUG,GDXJ,1.970747,501,ols,0.052438,-0.016038,0.068476,150000,0.068476,False,False,False,True,False,False,False,True,False,False,False,False,0.83226,0.231443,0.421213,0.169711,0.231443,0.162967,0.162967,0.49268675,0.5912241,0.5,0.5912241,0.162967,net_decay_annual,0.068476,ETF_LS,4261.995406943374,-2162.629402426275,4261.995406943374,-2162.629402426275,4261.995406943374,0.0,-0.0,4261.995406943374,core_leveraged,0.5,1.0,6424.6248093696495,0.0979775364308476,1.0,1.0,0.0171581871972297,0.0013713179955965,primary,,False,,,1.0,0.0,,False,0.0,0.0,3709.110995964052,2460.566102722032,-1248.5448932420204,2460.566102722032,-1248.5448932420204,haircut,haircut,-2715.5138134055974,1.7321198573891143,normal,False,False,False,3709.110995964052,2460.566102722032,-1248.5448932420204,2026-03-04
URAA,URA,1.933093,422,ols,0.025581,0.010819,0.0147619999999999,55000,0.0147619999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.878282,0.368208,0.433586,0.16955,0.368208,0.353446,0.353446,0.48327325,0.5799278999999999,0.5,0.5799278999999999,0.353446,net_decay_annual,0.0147619999999999,ETF_LS,16833.01559742402,-8707.81467700934,16833.01559742402,-8707.81467700934,16833.01559742402,0.0,-0.0,16833.01559742402,core_leveraged,0.5,1.0,25540.830274433363,0.2155924311479411,1.0,1.0,0.0682116637196122,0.0054516179881394,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,17390.639594027976,11461.526676698735,-5929.112917329242,11461.526676698735,-5929.112917329242,haircut,haircut,-8150.190680405387,1.4686538776414064,normal,False,False,False,17390.639594027976,11461.526676698735,-5929.112917329242,2026-03-04
TSLT,TSLA,1.992802,501,ols,0.07646,-0.04006,0.11652,100000,0.11652,False,False,False,True,False,False,False,True,False,False,False,False,1.250708,0.534159,0.627384,0.389371,0.534159,0.417639,0.417639,0.4982005,0.5978405999999999,0.5,0.5978405999999999,0.417639,net_decay_annual,0.11652,ETF_LS,21883.54462464568,-10981.293989390657,21883.54462464568,-10981.293989390657,21883.54462464568,0.0,-0.0,21883.54462464568,core_leveraged,0.5,1.0,32864.83861403633,0.2490020567768598,4.0,1.0,0.0877718263522546,0.0070149068546502,primary,TSLI,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-32864.83861403633,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-04
CCUP,CRCL,1.981283,141,ols,0.182193,-0.145793,0.327986,350000,0.327986,False,False,False,False,True,False,False,False,True,True,False,False,1.938973,0.954891,1.209547,1.422186,1.160723,0.626905,0.832737,0.49532075,0.5943849,0.5,0.5943849,0.626905,net_decay_annual,0.327986,ETF_LS,0.0,0.0,0.0,0.0,75899.5877057771,0.0,-0.0,75899.5877057771,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-04
CRWU,CRWV,1.989718,151,ols,0.170308,-0.133908,0.304216,95000,0.304216,False,False,False,False,True,False,False,False,True,True,False,False,2.004948,1.161662,1.217027,1.458389,1.280588,0.8574459999999999,0.976372,0.4974295,0.5969154,0.5,0.5969154,0.8574459999999999,net_decay_annual,0.304216,ETF_LS,0.0,0.0,0.0,0.0,82110.30848612875,0.0,-0.0,82110.30848612875,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-04
NFLU,NFLX,1.988978,357,ols,0.053672,-0.017272,0.070944,30000,0.070944,False,False,False,True,False,False,False,True,False,False,False,False,0.700704,0.235131,0.329258,0.106625,0.235131,0.164187,0.164187,0.4972445,0.5966933999999999,0.5,0.5966933999999999,0.164187,net_decay_annual,0.070944,ETF_LS,4279.3186349716,-2151.516323947072,4279.3186349716,-2151.516323947072,4279.3186349716,0.0,-0.0,4279.3186349716,core_leveraged,0.5,1.0,6430.834958918672,0.0980316433530713,2.0,1.0,0.0171747725872947,0.0013726435344543,primary,,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,6835.619280881187,4548.677295734027,-2286.94198514716,4548.677295734027,-2286.94198514716,haircut,haircut,404.7843219625147,0.940783079728464,normal,False,False,False,6835.619280881187,4548.677295734027,-2286.94198514716,2026-03-04
ROBN,HOOD,2.011353,272,ols,0.080534,-0.044134,0.124668,100000,0.124668,False,False,False,True,False,False,False,True,False,False,False,False,1.548622,0.770247,0.706417,0.507555,0.770247,0.645579,0.645579,0.50283825,0.6034059,0.50283825,0.6034059,0.645579,net_decay_annual,0.124668,ETF_LS,46471.431306964434,-23104.562603861395,46471.431306964434,-23104.562603861395,46471.431306964434,0.0,-0.0,46471.431306964434,core_leveraged,0.5,1.0,69575.99391082583,0.3822373940909779,3.0,1.0,0.1858159757771747,0.0148507991271773,primary,,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,88791.75723084065,59306.088419897314,-29485.66881094333,59306.088419897314,-29485.66881094333,haircut,haircut,19215.763320014827,0.7835861805273465,normal,False,False,False,88791.75723084065,59306.088419897314,-29485.66881094333,2026-03-04
RBLU,RBLX,2.021308,251,ols,0.05793,-0.02153,0.07946,80000,0.07946,False,False,False,True,False,False,False,True,False,False,False,False,1.124357,0.494013,0.519481,0.278547,0.493158,0.4145529999999999,0.413698,0.505327,0.6063923999999999,0.505327,0.6063923999999999,0.4145529999999999,net_decay_annual,0.07946,ETF_LS,21302.781975640388,-10539.1073382386,21302.781975640388,-10539.1073382386,21302.781975640388,0.0,-0.0,21302.781975640388,core_leveraged,0.5,1.0,31841.88931387899,0.2445432564688749,1.0,1.0,0.0850398449360361,0.0067965612196113,primary,,False,,,1.0,0.0,,False,0.0,0.0,20779.59802174114,13901.915236092958,-6877.682785648183,13901.915236092958,-6877.682785648183,haircut,haircut,-11062.291292137848,1.5323631034904366,normal,False,False,False,20779.59802174114,13901.915236092958,-6877.682785648183,2026-03-04
SNOU,SNOW,2.019971,215,ols,0.04618,-0.00978,0.05596,25000,0.05596,False,False,False,True,False,False,False,True,False,False,False,False,0.993595,0.35552,0.517703,0.276099,0.343859,0.29956,0.287899,0.50499275,0.6059913,0.50499275,0.6059913,0.29956,net_decay_annual,0.05596,ETF_LS,12072.57549778784,-5976.608326450152,12072.57549778784,-5976.608326450152,12072.57549778784,0.0,-0.0,12072.57549778784,core_leveraged,0.5,1.0,18049.183824237996,0.1767970324407616,1.0,1.0,0.0482037915057442,0.0038525472410326,primary,,False,,,1.0,0.0,,False,0.0,0.0,11800.633317934857,7893.10131913922,-3907.531998795637,7893.10131913922,-3907.531998795637,haircut,haircut,-6248.550506303136,1.5295097591759297,normal,False,False,False,11800.633317934857,7893.10131913922,-3907.531998795637,2026-03-04
SMUP,SMR,2.06153,151,ols,0.162251,-0.125851,0.288102,0,0.288102,False,False,False,True,False,False,False,True,False,False,True,False,2.385804,4.994683,1.237959,1.67689,3.664933,4.706581,3.376831,0.5153825,0.618459,0.5153825,0.618459,4.706581,net_decay_annual,0.288102,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,preferred_unavailable,SMUP,False,,,1.0,0.0,,False,0.0,0.0,421650.0000000001,283924.744980451,-137725.2550195491,283924.744980451,-137725.2550195491,pair_cap,haircut,421650.0000000001,0.0,normal,False,False,False,421650.0000000001,283924.744980451,-137725.2550195491,2026-03-04
BULU,BULL,1.981733,148,ols,0.188128,-0.151728,0.339856,1,0.339856,False,False,False,False,True,False,False,False,True,True,True,False,1.169046,0.733718,0.582478,0.330041,0.567121,0.393862,0.227265,0.49543325,0.5945199,0.5,0.5945199,0.393862,net_decay_annual,0.339856,ETF_LS,0.0,0.0,0.0,0.0,27406.515718531657,0.0,-0.0,27406.515718531657,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,-0.0,2026-03-04
GLXU,GLXY,2.012817,142,ols,0.09582,-0.05942,0.15524,100000,0.15524,False,False,False,True,False,False,False,True,False,False,False,False,1.837424,1.054982,0.891187,0.809549,0.947849,0.899742,0.7926090000000001,0.50320425,0.6038451,0.50320425,0.6038451,0.899742,net_decay_annual,0.15524,ETF_LS,83017.80828270591,-41244.5881978868,83017.80828270591,-41244.5881978868,83017.80828270591,0.0,-0.0,83017.80828270591,core_leveraged,0.5,1.0,124262.39648059272,0.5324327670148606,1.0,1.0,0.3318664550311049,0.026523457092976,primary,,False,,,1.0,0.0,,False,0.0,0.0,81613.01427370228,54524.40773911944,-27088.606534582847,54524.40773911944,-27088.606534582847,haircut,haircut,-42649.38220689043,1.5225806519516472,normal,False,False,False,81613.01427370228,54524.40773911944,-27088.606534582847,2026-03-04
