ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
ROBN,HOOD,2.011698,299,ols,0.102986,450000,0.102986,False,False,18.200000762939453,0.102986,1.0,False,True,False,False,False,False,False,False,False,1.509377,0.731472,0.705969,0.507172,0.731472,0.628486,0.628486,0.5029245,0.6035094,0.5029245,0.6035094,0.628486,net_decay_annual,0.102986,ETF_LS,21958.23633985997,-10915.274728045646,21958.23633985997,-10915.274728045646,21958.23633985997,0.0,-0.0,21958.23633985997,core_leveraged,0.5,1.0,32873.511067905616,0.3720690280553584,3.0,1.0,0.1772520062969651,0.006549428553014,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,51262.87082469804,34241.61875204732,-17021.252072650725,34241.61875204732,-17021.252072650725,haircut,haircut,18389.359756792423,0.6412733141755187,normal,False,False,False,51262.87082469804,34241.61875204732,-17021.252072650725,2026-04-14
DJTU,DJT,2.004465,278,ols,0.325593,900000,0.3853171467171456,False,False,1.690000057220459,0.325593,1.183431912593777,False,False,True,False,False,True,True,False,False,1.453252,0.823806,0.960445,0.928642,0.823806,0.4384888532828544,0.4384888532828544,0.50111625,0.6013395,0.50111625,0.6013395,0.4384888532828544,net_decay_annual,0.3853171467171456,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-14
RBLU,RBLX,2.018862,278,ols,0.089626,60000,0.089626,False,False,12.170000076293944,0.089626,1.0,False,True,False,False,False,False,False,False,False,1.125998,0.49242,0.52773,0.286428,0.49242,0.402794,0.402794,0.5047155,0.6056585999999999,0.5047155,0.6056585999999999,0.402794,net_decay_annual,0.089626,ETF_LS,10045.257765403416,-4975.703027449828,10045.257765403416,-4975.703027449828,10045.257765403416,0.0,-0.0,10045.257765403416,core_leveraged,0.5,1.0,15020.960792853244,0.2378225423687519,1.0,1.0,0.0809921225494128,0.0029926438130445,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,9802.697909968758,6555.547854759623,-3247.1500552091343,6555.547854759623,-3247.1500552091343,haircut,haircut,-5218.262882884486,1.5323292557631327,normal,False,False,False,9802.697909968758,6555.547854759623,-3247.1500552091343,2026-04-14
SNOU,SNOW,1.999308,242,ols,0.0090049999999999,8000,0.0090049999999999,False,False,13.420000076293944,0.0090049999999999,1.0,False,True,False,False,False,False,False,False,False,1.04044,0.382537,0.537805,0.288934,0.378823,0.373532,0.369818,0.499827,0.5997924,0.5,0.5997924,0.373532,net_decay_annual,0.0090049999999999,ETF_LS,8887.561759994871,-4445.318960357718,8887.561759994871,-4445.318960357718,8887.561759994871,0.0,-0.0,8887.561759994871,core_leveraged,0.5,1.0,13332.880720352588,0.2221611093422294,1.0,1.0,0.0718900957223243,0.0026563256204495,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,9464.53232713267,6308.960332815092,-3155.571994317579,6308.960332815092,-3155.571994317579,haircut,haircut,-3868.348393219918,1.4087205008672472,normal,False,False,False,9464.53232713267,6308.960332815092,-3155.571994317579,2026-04-14
SMUP,SMR,1.978345,178,ols,0.146089,30000,0.146089,False,False,7.889999866485596,0.146089,1.0,False,True,False,False,False,False,False,False,False,1.98086,1.211855,1.12414,1.222939,1.21511,1.065766,1.069021,0.49458625,0.5935035,0.5,0.5935035,1.065766,net_decay_annual,0.146089,ETF_LS,56246.279623033246,-28430.97620639133,56246.279623033246,-28430.97620639133,56246.279623033246,-571.9513951292809,571.9513951292809,55674.32822790396,core_leveraged,0.5,1.0,84677.25582942457,0.6389036055650364,1.0,1.0,0.456574700903804,0.0168703499901339,preferred_wrapper,SMUP,False,,,1.0,0.0,,False,0.0,0.0,56814.615853241965,37738.7143531666,-19075.901500075368,37738.7143531666,-19075.901500075368,haircut,haircut,-27862.639976182603,1.490413242397954,normal,False,False,False,56814.615853241965,37738.7143531666,-19075.901500075368,2026-04-14
GLXU,GLXY,2.009786,169,ols,0.105913,55000,0.105913,False,False,7.340000152587891,0.105913,1.0,False,True,False,False,False,False,False,False,False,1.841288,1.046526,0.896247,0.815088,0.970298,0.940613,0.864385,0.5024465,0.6029358,0.5024465,0.6029358,0.940613,net_decay_annual,0.105913,ETF_LS,44509.65271977056,-22146.463712937875,44509.65271977056,-22146.463712937875,44509.65271977056,0.0,-0.0,44509.65271977056,core_leveraged,0.5,1.0,66656.11643270843,0.5572481229393558,1.0,1.0,0.3594057946915377,0.0132799770397395,primary,GLXU,False,,,1.0,0.0,,False,0.0,0.0,45623.14287737085,30464.87485520221,-15158.268022168637,30464.87485520221,-15158.268022168637,haircut,haircut,-21032.97355533758,1.461015445864208,normal,False,False,False,45623.14287737085,30464.87485520221,-15158.268022168637,2026-04-14
AFRU,AFRM,1.955036,143,ols,0.16651,4000,0.16651,False,False,6.050000190734863,0.16651,1.0,False,True,False,False,False,False,False,False,False,1.20986,0.617039,0.755089,0.532281,0.580378,0.450529,0.4138679999999999,0.488759,0.5865108,0.5,0.5865108,0.450529,net_decay_annual,0.16651,ETF_LS,12610.174846391594,-6450.098538539235,12610.174846391594,-6450.098538539235,12610.174846391594,0.0,-0.0,12610.174846391594,core_leveraged,0.5,1.0,19060.27338493083,0.2724938356018928,1.0,1.0,0.102771854550883,0.0037974008458559,primary,,False,,,1.0,0.0,,False,0.0,0.0,11395.839969583172,7539.426724674084,-3856.413244909088,7539.426724674084,-3856.413244909088,haircut,haircut,-7664.433415347659,1.6725641493566887,normal,False,False,False,11395.839969583172,7539.426724674084,-3856.413244909088,2026-04-14
KTUP,KTOS,2.029589,143,ols,0.187307,25000,0.187307,False,False,16.469999313354492,0.187307,1.0,False,True,False,False,False,False,False,False,False,1.572399,0.786359,0.573674,0.343853,0.594958,0.599052,0.407651,0.50739725,0.6088767,0.50739725,0.6088767,0.599052,net_decay_annual,0.187307,ETF_LS,20015.622410291293,-9861.909189639524,20015.622410291293,-9861.909189639524,20015.622410291293,0.0,-0.0,20015.622410291293,core_leveraged,0.5,1.0,29877.53159993082,0.3522965961737453,1.0,1.0,0.1610978641237702,0.0059525360144815,primary,KTUP,False,,,1.0,0.0,,False,0.0,0.0,18746.79628440794,12558.895455481,-6187.90082892694,12558.895455481,-6187.90082892694,haircut,haircut,-11130.735315522876,1.5937406662268216,normal,False,False,False,18746.79628440794,12558.895455481,-6187.90082892694,2026-04-14
TTDU,TTD,1.996813,142,ols,0.137874,85000,0.137874,False,False,4.190000057220459,0.137874,1.0,False,True,False,False,False,False,False,False,False,1.02156,0.511504,0.624115,0.387659,0.457445,0.3736299999999999,0.319571,0.49920325,0.5990439,0.5,0.5990439,0.3736299999999999,net_decay_annual,0.137874,ETF_LS,8902.518743636005,-4458.363774492656,8902.518743636005,-4458.363774492656,8902.518743636005,0.0,-0.0,8902.518743636005,core_leveraged,0.5,1.0,13360.882518128665,0.2224276089703653,1.0,1.0,0.0720410797418127,0.0026619044517922,primary,TTDU,False,,,1.0,0.0,,False,0.0,0.0,8086.081062901519,5387.854292361776,-2698.2267705397435,5387.854292361776,-2698.2267705397435,haircut,haircut,-5274.801455227143,1.652331013527385,normal,False,False,False,8086.081062901519,5387.854292361776,-2698.2267705397435,2026-04-14
BMNU,BMNR,1.949278,135,ols,0.234768,300000,0.234768,False,False,2.049999952316284,0.234768,1.0,False,True,False,False,False,False,False,False,False,2.028884,1.568781,1.047333,1.014861,1.311604,1.334013,1.076836,0.4873195,0.5847834,0.5,0.5847834,1.334013,net_decay_annual,0.234768,ETF_LS,84524.72612015765,-43362.06847876888,84524.72612015765,-43362.06847876888,84524.72612015765,0.0,-0.0,84524.72612015765,core_leveraged,0.5,1.0,127886.79459892651,0.8086390794876177,2.0,1.0,0.6895579506163111,0.025479037586508,primary,BMNU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,144639.79376324028,95597.35226968145,-49042.44149355887,95597.35226968145,-49042.44149355887,haircut,haircut,16752.999164313762,0.8841743428386201,normal,False,False,False,144639.79376324028,95597.35226968145,-49042.44149355887,2026-04-14
SBTU,SBET,2.023176,118,ols,0.0790059999999999,35000,0.0790059999999999,False,False,3.359999895095825,0.0790059999999999,1.0,False,True,False,False,False,False,False,False,False,1.714878,0.818132,0.847617,0.743624,0.778513,0.739126,0.699507,0.505794,0.6069528,0.505794,0.6069528,0.739126,net_decay_annual,0.0790059999999999,ETF_LS,29001.023139998662,-14334.4044907604,29001.023139998662,-14334.4044907604,29001.023139998662,0.0,-0.0,29001.023139998662,core_leveraged,0.5,1.0,43335.42763075906,0.4357056896419445,1.0,1.0,0.2336620349259931,0.008633768583334,primary,SBTU,False,,,1.0,0.0,,False,0.0,0.0,29848.722580987556,19975.42291831904,-9873.299662668516,19975.42291831904,-9873.299662668516,haircut,haircut,-13486.70504977151,1.4518352506770928,normal,False,False,False,29848.722580987556,19975.42291831904,-9873.299662668516,2026-04-14
SOLX,GSOL,1.97142,88,ols,,0,0.0,False,True,9.10200023651123,,1.0,False,False,False,False,False,False,False,True,False,1.509302,0.730677,1.125107,1.212115,1.043994,0.730677,1.043994,0.492855,1.0,0.5,1.0,0.730677,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,SOLX,False,,,1.0,0.0,,False,0.0,0.0,31276.26078484543,20750.56573505596,-10525.69504978947,20750.56573505596,-10525.69504978947,haircut,haircut,31276.26078484543,0.0,normal,False,False,False,31276.26078484543,20750.56573505596,-10525.69504978947,2026-04-14
GMEU,GME,1.965495,242,ols,0.251798,20000,0.251798,False,False,10.470000267028809,0.251798,1.0,False,True,False,False,False,False,False,False,False,0.878843,0.585784,0.439772,0.183505,0.569821,0.3339859999999999,0.318023,0.49137375,0.5896485,0.5,0.5896485,0.3339859999999999,net_decay_annual,0.251798,ETF_LS,7429.715993233507,-3780.073718444212,7429.715993233507,-3780.073718444212,7429.715993233507,0.0,-0.0,7429.715993233507,core_leveraged,0.5,1.0,11209.78971167772,0.2011982991044424,1.0,1.0,0.0604425159350204,0.0022333396837134,primary,GMEU,False,,,1.0,0.0,,False,0.0,0.0,5526.807494765554,3663.102617581288,-1863.7048771842651,3663.102617581288,-1863.7048771842651,haircut,haircut,-5682.982216912166,2.0,normal,False,False,False,5526.807494765554,3663.102617581288,-1863.7048771842651,2026-04-14
APLX,APLD,1.994746,148,ols,0.1471599999999999,100000,0.1471599999999999,False,False,14.359999656677246,0.1471599999999999,1.0,False,True,False,False,False,False,False,False,False,2.188181,1.327711,1.32206,1.734092,1.495424,1.180551,1.348264,0.4986865,0.5984238,0.5,0.5984238,1.180551,net_decay_annual,0.1471599999999999,ETF_LS,66731.114927051,-33453.4396494847,66731.114927051,-33453.4396494847,66731.114927051,-554.6501719823093,554.6501719823093,66176.4647550687,core_leveraged,0.5,1.0,100184.55457653572,0.7033460475121477,1.0,1.0,0.5401891286262938,0.0199598874899359,primary,APLX,False,,,1.0,0.0,,False,0.0,0.0,67912.65733418627,45235.389434275465,-22677.2678999108,45235.389434275465,-22677.2678999108,haircut,haircut,-32271.89724234944,1.4751970915163148,normal,False,False,False,67912.65733418627,45235.389434275465,-22677.2678999108,2026-04-14
APPX,APP,1.986687,241,ols,0.042886,400000,0.042886,False,False,29.59000015258789,0.042886,1.0,False,True,False,False,False,False,False,False,False,1.422303,0.649859,0.82359,0.664815,0.650512,0.606973,0.607626,0.49667175,0.5960061,0.5,0.5960061,0.606973,net_decay_annual,0.042886,ETF_LS,20914.436582343093,-10527.29321848036,20914.436582343093,-10527.29321848036,20914.436582343093,0.0,-0.0,20914.436582343093,core_leveraged,0.5,1.0,31441.72980082345,0.3627206535547537,1.0,1.0,0.1695319273055703,0.0062641730750419,primary,APPX,False,,,1.0,0.0,,False,0.0,0.0,21786.335643355254,14491.85328100686,-7294.482362348402,14491.85328100686,-7294.482362348402,haircut,haircut,-9655.394157468192,1.4431857800929937,normal,False,False,False,21786.335643355254,14491.85328100686,-7294.482362348402,2026-04-14
ARCX,ACHR,1.982702,210,ols,0.14257,35000,0.14257,False,False,16.049999237060547,0.14257,1.0,False,True,False,False,False,False,False,False,False,1.437549,0.677207,0.874545,0.745098,0.688522,0.534637,0.545952,0.4956755,0.5948106,0.5,0.5948106,0.534637,net_decay_annual,0.14257,ETF_LS,16782.45087465584,-8464.434329846765,16782.45087465584,-8464.434329846765,16782.45087465584,0.0,-0.0,16782.45087465584,core_leveraged,0.5,1.0,25246.885204502603,0.319974911535652,1.0,1.0,0.1361296956082142,0.0050299668475166,primary,ARCX,False,,,1.0,0.0,,False,0.0,0.0,15977.328844681528,10620.66604542048,-5356.662799261049,10620.66604542048,-5356.662799261049,haircut,haircut,-9269.556359821076,1.580169341817527,normal,False,False,False,15977.328844681528,10620.66604542048,-5356.662799261049,2026-04-14
ASTX,ASTS,1.989875,189,ols,0.077773,150000,0.077773,False,False,50.630001068115234,0.077773,1.0,False,True,False,False,False,False,False,False,False,2.060533,1.182105,1.287484,1.632525,1.29471,1.104332,1.216937,0.49746875,0.5969625,0.5,0.5969625,1.104332,net_decay_annual,0.077773,ETF_LS,59517.30234655401,-29910.070907244928,59517.30234655401,-29910.070907244928,59517.30234655401,0.0,-0.0,59517.30234655401,core_leveraged,0.5,1.0,89427.37325379894,0.6591440103590327,1.0,1.0,0.4821870500647227,0.0178167215117248,primary,ASTX,False,,,1.0,0.0,,False,0.0,0.0,62027.52361111056,41281.66513505033,-20745.858476060217,41281.66513505033,-20745.858476060217,haircut,haircut,-27399.849642688387,1.4417369588132396,normal,False,False,False,62027.52361111056,41281.66513505033,-20745.858476060217,2026-04-14
BEX,BE,1.976552,101,ols,0.111631,100000,0.111631,False,False,27.76000022888184,0.111631,1.0,False,True,False,False,False,False,False,False,False,2.116501,1.125799,0.998308,0.96184,1.027554,1.014168,0.915923,0.494138,0.5929656,0.5,0.5929656,1.014168,net_decay_annual,0.111631,ETF_LS,51613.39918570355,-26112.846606465984,51613.39918570355,-26112.846606465984,51613.39918570355,0.0,-0.0,51613.39918570355,core_leveraged,0.5,1.0,77726.24579216953,0.6083853110348001,1.0,1.0,0.4190952703571631,0.015485492026035,primary,BEX,False,,,1.0,0.0,,False,0.0,0.0,52763.50936935457,35037.12348079809,-17726.38588855648,35037.12348079809,-17726.38588855648,haircut,haircut,-24962.73642281496,1.473106067454139,normal,False,False,False,52763.50936935457,35037.12348079809,-17726.38588855648,2026-04-14
CEGX,CEG,1.988778,189,ols,0.095708,30000,0.095708,False,False,17.1200008392334,0.095708,1.0,False,True,False,False,False,False,False,False,False,0.933864,0.314446,0.584873,0.33634,0.31992,0.218738,0.2242119999999999,0.4971945,0.5966334,0.5,0.5966334,0.218738,net_decay_annual,0.095708,ETF_LS,3502.0348833652997,-1760.8978394598591,3502.0348833652997,-1760.8978394598591,3502.0348833652997,0.0,-0.0,3502.0348833652997,core_leveraged,0.5,1.0,5262.932722825158,0.130612429130364,1.0,1.0,0.028377418590905,0.0010485403209977,primary,CEGX,False,,,1.0,0.0,,False,0.0,0.0,3073.714540658869,2045.2960563623208,-1028.4184842965485,2045.2960563623208,-1028.4184842965485,haircut,haircut,-2189.218182166289,1.7122386133154113,normal,False,False,False,3073.714540658869,2045.2960563623208,-1028.4184842965485,2026-04-14
CLSX,CLSK,1.99941,143,ols,0.142154,150000,0.142154,False,False,13.220000267028809,0.142154,1.0,False,True,False,False,False,False,False,False,False,2.029104,1.204009,0.954271,0.909827,1.076764,1.061855,0.93461,0.4998525,0.599823,0.5,0.599823,1.061855,net_decay_annual,0.142154,ETF_LS,55309.71164387875,-27663.01641178085,55309.71164387875,-27663.01641178085,55309.71164387875,-573.2269944535473,573.2269944535473,54736.484649425205,core_leveraged,0.5,1.0,82972.7280556596,0.6315224900545006,1.0,1.0,0.4473839890548433,0.0165307549025316,primary,CLSX,False,,,1.0,0.0,,False,0.0,0.0,56084.8521087236,37386.22400895612,-18698.628099767488,37386.22400895612,-18698.628099767488,haircut,haircut,-26887.875946935997,1.4794142256952438,normal,False,False,False,56084.8521087236,37386.22400895612,-18698.628099767488,2026-04-14
COZX,CORZ,2.036041,107,ols,0.049475,25000,0.049475,False,False,13.253000259399414,0.049475,1.0,False,True,False,False,False,False,False,False,False,1.43751,0.709744,0.860944,0.781778,0.751192,0.660269,0.7017169999999999,0.50901025,0.6108123,0.50901025,0.6108123,0.660269,net_decay_annual,0.049475,ETF_LS,23657.186871272326,-11619.209471357564,23657.186871272326,-11619.209471357564,23657.186871272326,0.0,-0.0,23657.186871272326,core_leveraged,0.5,1.0,35276.39634262989,0.3873744904573859,1.0,1.0,0.1902082200389811,0.0070281582328279,primary,COZX,False,,,1.0,0.0,,False,0.0,0.0,24735.97585497627,16588.531253610126,-8147.444601366144,16588.531253610126,-8147.444601366144,haircut,haircut,-10540.420487653617,1.4261170268539514,normal,False,False,False,24735.97585497627,16588.531253610126,-8147.444601366144,2026-04-14
CRDU,CRDO,1.992286,143,ols,0.101035,200000,0.101035,False,False,29.979999542236328,0.101035,1.0,False,True,False,False,False,False,False,False,False,1.761853,0.971311,0.911146,0.820606,0.906125,0.870276,0.80509,0.4980715,0.5976857999999999,0.5,0.5976857999999999,0.870276,net_decay_annual,0.101035,ETF_LS,39183.587196174485,-19667.651730812988,39183.587196174485,-19667.651730812988,39183.587196174485,0.0,-0.0,39183.587196174485,core_leveraged,0.5,1.0,58851.23892698748,0.5189711844596574,1.0,1.0,0.3173223618043907,0.0117250020483809,primary,CRDU,False,,,1.0,0.0,,False,0.0,0.0,40020.330680172745,26645.83015442997,-13374.500525742777,26645.83015442997,-13374.500525742777,haircut,haircut,-18830.90824681473,1.4705335494927363,normal,False,False,False,40020.330680172745,26645.83015442997,-13374.500525742777,2026-04-14
CSEX,CLS,1.996241,101,ols,0.056567,20000,0.056567,False,False,22.229999542236328,0.056567,1.0,False,True,False,False,False,False,False,False,False,1.531558,0.611716,0.713607,0.506367,0.54859,0.555149,0.492023,0.49906025,0.5988722999999999,0.5,0.5988722999999999,0.555149,net_decay_annual,0.056567,ETF_LS,17806.49200955125,-8920.011165761674,17806.49200955125,-8920.011165761674,17806.49200955125,0.0,-0.0,17806.49200955125,core_leveraged,0.5,1.0,26726.50317531293,0.3305596450414709,1.0,1.0,0.1441077072461382,0.0053247528886414,primary,CSEX,False,,,1.0,0.0,,False,0.0,0.0,18311.560243503216,12200.049105546284,-6111.5111379569325,12200.049105546284,-6111.5111379569325,haircut,haircut,-8414.94293180971,1.45954265064853,normal,False,False,False,18311.560243503216,12200.049105546284,-6111.5111379569325,2026-04-14
DOGD,DDOG,2.01146,167,ols,0.0406039999999999,1000,0.0406039999999999,False,False,13.84000015258789,0.0406039999999999,1.0,False,True,False,False,False,False,False,False,False,1.183577,0.40194,0.485942,0.240214,0.34739,0.361336,0.306786,0.502865,0.603438,0.502865,0.603438,0.361336,net_decay_annual,0.0406039999999999,ETF_LS,8336.33535786113,-4144.420151462684,8336.33535786113,-4144.420151462684,8336.33535786113,0.0,-0.0,8336.33535786113,core_leveraged,0.5,1.0,12480.755509323812,0.2139329511323654,1.0,1.0,0.0672954875297563,0.0024865557052029,primary,DOGD,False,,,1.0,0.0,,False,0.0,0.0,8547.400527348193,5709.109290755911,-2838.291236592282,5709.109290755911,-2838.291236592282,haircut,haircut,-3933.354981975621,1.4601814281886627,normal,False,False,False,8547.400527348193,5709.109290755911,-2838.291236592282,2026-04-14
ENPX,ENPH,2.018005,143,ols,0.198205,50000,0.198205,False,False,11.0600004196167,0.198205,1.0,False,True,False,False,False,False,False,False,False,1.627569,0.737458,0.727314,0.543358,0.653502,0.539253,0.455297,0.50450125,0.6054015,0.50450125,0.6054015,0.539253,net_decay_annual,0.198205,ETF_LS,16744.94690823651,-8297.772754892336,16744.94690823651,-8297.772754892336,16744.94690823651,0.0,-0.0,16744.94690823651,core_leveraged,0.5,1.0,25042.71966312885,0.3184937331926315,1.0,1.0,0.1350288472154018,0.0049892907048481,primary,ENPX,False,,,1.0,0.0,,False,0.0,0.0,15256.973753428718,10201.656166669014,-5055.317586759703,10201.656166669014,-5055.317586759703,haircut,haircut,-9785.745909700132,1.641394949473579,normal,False,False,False,15256.973753428718,10201.656166669014,-5055.317586759703,2026-04-14
FLYT,FLY,1.991499,116,ols,0.202301,20000,0.202301,False,False,27.489999771118164,0.202301,1.0,False,True,False,False,False,False,False,False,False,2.332659,1.423761,1.093937,1.181482,1.293007,1.22146,1.090706,0.49787475,0.5974497,0.5,0.5974497,1.22146,net_decay_annual,0.202301,ETF_LS,70943.23321474681,-35623.03230619088,70943.23321474681,-35623.03230619088,70943.23321474681,0.0,-0.0,70943.23321474681,core_leveraged,0.5,1.0,106566.26552093768,0.7286084101582072,1.0,1.0,0.574598932500481,0.0212313233213569,primary,,False,,,1.0,0.0,,False,0.0,0.0,70842.5804297192,47161.28204729647,-23681.298382422723,47161.28204729647,-23681.298382422723,haircut,haircut,-35723.68509121849,1.504268546889803,normal,False,False,False,70842.5804297192,47161.28204729647,-23681.298382422723,2026-04-14
GEVX,GEV,1.997394,189,ols,0.04982,10000,0.04982,False,False,66.66000366210938,0.04982,1.0,False,True,False,False,False,False,False,False,False,1.002975,0.311363,0.526557,0.276179,0.302567,0.2615429999999999,0.2527469999999999,0.4993485,0.5992181999999999,0.5,0.5992181999999999,0.2615429999999999,net_decay_annual,0.04982,ETF_LS,4767.784373841536,-2387.0024511145702,4767.784373841536,-2387.0024511145702,4767.784373841536,0.0,-0.0,4767.784373841536,core_leveraged,0.5,1.0,7154.786824956105,0.1556665481646153,2.0,1.0,0.0385781828028922,0.0014254566549128,primary,GEVX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7089.718819864908,4724.424560963707,-2365.2942589012023,4724.424560963707,-2365.2942589012023,haircut,haircut,-65.06800509119694,1.0091777977017764,normal,False,False,False,7089.718819864908,4724.424560963707,-2365.2942589012023,2026-04-14
JOBX,JOBY,1.979218,148,ols,0.228565,15000,0.228565,False,False,19.39999961853028,0.228565,1.0,False,True,False,False,False,False,False,False,False,1.42416,0.691623,0.813576,0.641415,0.670902,0.4630579999999999,0.442337,0.4948045,0.5937654,0.5,0.5937654,0.4630579999999999,net_decay_annual,0.228565,ETF_LS,13072.550376406354,-6604.906774496975,13072.550376406354,-6604.906774496975,13072.550376406354,0.0,-0.0,13072.550376406354,core_leveraged,0.5,1.0,19677.45715090333,0.2775013930906032,1.0,1.0,0.1060996725179557,0.0039203630986852,primary,JOBX,False,,,1.0,0.0,,False,0.0,0.0,11147.414698323726,7405.6896220373565,-3741.72507628637,7405.6896220373565,-3741.72507628637,haircut,haircut,-8530.042452579604,1.7652036533513278,normal,False,False,False,11147.414698323726,7405.6896220373565,-3741.72507628637,2026-04-14
LABX,ALAB,1.997192,167,ols,0.037666,150000,0.037666,False,False,33.279998779296875,0.037666,1.0,False,True,False,False,False,False,False,False,False,1.829728,0.980663,0.918081,0.839326,0.93299,0.942997,0.895324,0.499298,0.5991576,0.5,0.5991576,0.942997,net_decay_annual,0.037666,ETF_LS,44983.393864686506,-22523.319673164373,44983.393864686506,-22523.319673164373,44983.393864686506,0.0,-0.0,44983.393864686506,core_leveraged,0.5,1.0,67506.71353785088,0.5613005241549539,1.0,1.0,0.3639921634285263,0.0134494425086401,primary,LABX,False,,,1.0,0.0,,False,0.0,0.0,47558.74842354165,31690.980051164555,-15867.768372377092,31690.980051164555,-15867.768372377092,haircut,haircut,-19947.965114309234,1.4194383951541285,normal,False,False,False,47558.74842354165,31690.980051164555,-15867.768372377092,2026-04-14
LRCU,LRCX,2.036709,162,ols,0.07622,25000,0.07622,False,False,47.900001525878906,0.07622,1.0,False,True,False,False,False,False,False,False,False,1.110289,0.43658,0.505196,0.269448,0.37689,0.36036,0.30067,0.50917725,0.6110127,0.50917725,0.6110127,0.36036,net_decay_annual,0.07622,ETF_LS,8195.97189042232,-4024.125140323099,8195.97189042232,-4024.125140323099,8195.97189042232,0.0,-0.0,8195.97189042232,core_leveraged,0.5,1.0,12220.097030745415,0.2113682936303896,1.0,1.0,0.0658900325970325,0.0024346244077318,primary,LRCU,False,,,1.0,0.0,,False,0.0,0.0,8055.315986725351,5402.6693265661615,-2652.6466601591887,5402.6693265661615,-2652.6466601591887,haircut,haircut,-4164.7810440200665,1.5170226780530225,normal,False,False,False,8055.315986725351,5402.6693265661615,-2652.6466601591887,2026-04-14
MDBX,MDB,1.990871,162,ols,,0,0.0,False,True,18.170000076293945,,1.0,False,False,False,False,False,False,False,True,False,1.540953,0.603221,0.672182,0.44566,0.546949,0.603221,0.546949,0.49771775,1.0,0.5,1.0,0.603221,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,22198.88342964317,14776.669823759412,-7422.213605883761,14776.669823759412,-7422.213605883761,haircut,haircut,22198.88342964317,0.0,normal,False,False,False,22198.88342964317,14776.669823759412,-7422.213605883761,2026-04-14
NNEX,NNE,1.990594,101,ols,,0,0.0,False,True,6.297999858856201,,1.0,False,False,False,False,False,False,False,True,False,1.679508,0.804962,1.506972,2.239024,1.664261,0.804962,1.664261,0.4976485,1.0,0.5,1.0,0.804962,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,36783.20561466863,24483.573630297426,-12299.631984371208,24483.573630297426,-12299.631984371208,haircut,haircut,36783.20561466863,0.0,normal,False,False,False,36783.20561466863,24483.573630297426,-12299.631984371208,2026-04-14
