ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,low_n_included,low_n_size_mult,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
AAPU,AAPL,False,,letf_long,1.996949,500,posterior.nominal_L,0.0122685919587939,0.0274902063457713,1,ok,2.0,240.0,nominal_L,0.090627,200000,0.090627,False,False,37.709999084472656,0.090627,1.0,False,False,False,0.441866,0.165216,0.22165,0.226407,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.428972,""sigma_pool"":0.22165,""sigma_capped_to"":null}",0.4289715435881663,0.5362144294852079,0.0096,yfinance,0.0,0.0369,0.095292,True,0.165216,0.074589,0.998288058747176,False,0.095292,0.095292,0.095292,0.095292,simple_ito_fallback,-2.346227,0.0,479.0,252.0,2026-06-23,letf,mega-cap-tech,True,blended_realized_expected,0.074589,0.130254,0.090627,0.076220887755102,0.0682485,-0.046302949425493,-0.0060654504489733,0.0205997418450883,0.0425005931631115,0.0744549133539477,"{""e"":[-0.088828,-0.079707,-0.070586,-0.061466,-0.052345,-0.043225,-0.034104,-0.024984,-0.015863,-0.006743,0.002378,0.011498,0.020619,0.029739,0.03886,0.047981,0.057101,0.066222,0.075342,0.084463,0.093583],""c"":[2,3,2,7,6,8,14,19,34,28,38,35,45,43,30,28,20,15,7,8]}",0.095292,0.069924,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0828;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2415461192869521,mean_reversion,False,incomplete_regime,90.0,98.0,weighted_empirical,-0.082828882533206,0.095292,simple_ito_fallback,anchor_shift_fallback,,0.0199116370616698,,0.178120882533206,0.238904,0.095111,0.398114,0.304301,-0.03041,0.316008,0.548857,0.018711,0.52183,0.298404,quiet_chop,0.237154,0.172837,0.728797,0.102937,0.170314,0.85034,0.585034,0.045351,0.070295,0.177671,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.095292,,,simple_ito,0.49923725,0.5990847,0.5,0.5990847,bucket_1,,False,True,False,0.090627,ETF_LS,0.0,0.0,0.0,0.0,243.1140895012875,0.0,-0.0,243.1140895012875,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-06-23
AMZU,AMZN,False,,letf_long,1.997344,500,posterior.nominal_L,0.0063800207447938,0.027181604863671,1,ok,2.0,240.0,nominal_L,0.044299,300000,0.044299,False,False,32.25,0.044299,1.0,False,False,False,0.58235,0.211749,0.291562,0.308368,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.442923,""sigma_pool"":0.291562,""sigma_capped_to"":null}",0.4429229249111367,0.5536536561389209,0.0099,yfinance,0.0,0.0369,0.131372,True,0.211749,0.16745,1.000000667420382,False,0.131372,0.131372,0.131372,0.131372,simple_ito_fallback,-2.025734,0.0,479.0,252.0,2026-06-23,letf,mega-cap-tech,True,blended_realized_expected,0.16745,0.1715605,0.044299,0.0580472708333333,0.0492565,0.0264558630693427,0.0646444272880993,0.0775028841148204,0.0932632310441168,0.1143095065744817,"{""e"":[-0.015226,-0.007868,-0.000511,0.006847,0.014204,0.021562,0.02892,0.036277,0.043635,0.050993,0.05835,0.065708,0.073065,0.080423,0.087781,0.095138,0.102496,0.109854,0.117211,0.124569,0.131926],""c"":[3,2,3,1,4,4,7,8,11,25,38,53,52,49,52,39,15,15,7,4]}",0.131372,0.080377,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0905;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0066901874294135,none,False,ok,90.0,96.0,weighted_empirical,-0.0904875417058674,0.131372,simple_ito_fallback,anchor_shift_fallback,,0.0168803387799032,,0.2218595417058674,0.367367,0.293448,0.798789,0.220777,-0.128694,0.846154,0.779626,0.297297,0.237006,0.300488,choppy_volatile,0.322926,0.355611,1.101215,0.119765,0.120681,0.578231,0.623583,0.725624,0.049887,0.232461,quiet_trend,underlying_total_return,2,short_favorable_positive,0.131372,,,simple_ito,0.499336,0.5992031999999999,0.5,0.5992031999999999,bucket_1,,False,False,False,0.044299,ETF_LS,0.0,-0.0,0.0,-0.0,587.168506390929,0.0,-0.0,587.168506390929,core_leveraged,0.5,1.0,0.0,0.0461294431677639,2.0,2.0,0.0066316855179387,0.0003205277609414,not_selected,AMZZ,False,246329.99999999997,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,988.2693410963165,658.5543196986001,-329.71502139771627,658.5543196986001,-329.71502139771627,haircut,haircut,988.2693410963165,0.0,0.0,normal,False,False,False,988.2693410963165,658.5543196986001,-329.71502139771627,2026-06-23
ASMU,ASML,False,,letf_long,1.996777,90,posterior.nominal_L,0.0121212714039182,0.0934163082547848,1,ok,2.0,240.0,nominal_L,,0,0.0,False,True,34.47700119018555,,1.0,False,True,False,1.035378,0.411123,0.435387,0.438962,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.60057,""sigma_pool"":0.435387,""sigma_capped_to"":null}",0.6005702650203859,0.7507128312754824,0.0097,yfinance,0.0,0.0369,0.235127,True,0.297983,0.411123,1.1909510444656417,False,0.235127,0.235127,0.235127,0.235127,simple_ito_fallback,-1.442788,0.0,479.0,252.0,2026-06-23,letf,semis,True,blended_realized_expected,0.411123,0.323125,0.0,0.1064367555555555,0.135797,-0.0796944947752642,0.0291259052635959,0.1251257656949304,0.2248287448066752,0.3418694851791976,"{""e"":[-0.2139,-0.18284,-0.15178,-0.120719,-0.089659,-0.058599,-0.027539,0.003521,0.034581,0.065641,0.096701,0.127761,0.158821,0.189881,0.220941,0.252001,0.283061,0.314122,0.345182,0.376242,0.407302],""c"":[2,3,1,7,13,16,27,33,33,33,32,28,39,26,35,22,11,16,7,8]}",0.235127,0.175996,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1681;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1284950510522849,mean_reversion,False,incomplete_regime,90.0,90.0,weighted_empirical,-0.1681019397721457,0.235127,simple_ito_fallback,anchor_shift_fallback,,0.1284402902507638,,0.4032289397721457,0.640613,0.435042,0.679104,0.254473,0.086855,0.596674,0.893971,0.22869,0.282744,0.309483,choppy_volatile,0.565846,0.464242,0.82044,0.108721,0.294592,0.836735,0.943311,0.276644,0.027211,0.208038,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.235127,,,simple_ito,0.49919425,1.0,0.5,1.0,bucket_1,,False,True,False,,ETF_LS,0.0,0.0,0.0,0.0,718.099442066259,0.0,-0.0,718.099442066259,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,-0.0,2026-06-23
AVL,AVGO,False,,letf_long,1.995858,424,posterior.nominal_L,0.0177365240233679,0.0726199364975552,1,ok,2.0,240.0,nominal_L,0.032658,200000,0.032658,False,False,45.89500045776367,0.032658,1.0,False,False,False,0.886131,0.374939,0.444392,0.465143,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.587894,""sigma_pool"":0.444392,""sigma_capped_to"":null}",0.5878935913469361,0.7348669891836701,0.01,yfinance,0.0,0.0369,0.243006,True,0.374939,0.342281,0.9990841259976284,False,0.243006,0.243006,0.243006,0.243006,simple_ito_fallback,-1.408445,0.0,479.0,252.0,2026-06-23,letf,semis,True,blended_realized_expected,0.342281,0.3089725,0.032658,0.0504453368421052,0.0363099999999999,0.1073996738306384,0.1620968154720363,0.1963403772372896,0.2371986798556792,0.2983906627592119,"{""e"":[0.071236,0.084446,0.097656,0.110865,0.124075,0.137285,0.150494,0.163704,0.176914,0.190123,0.203333,0.216543,0.229752,0.242962,0.256172,0.269381,0.282591,0.295801,0.30901,0.32222,0.33543],""c"":[6,5,9,11,18,20,30,29,46,43,36,29,26,24,23,10,9,9,4,5]}",0.243006,0.131933,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1517;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1179949265372426,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,95.0,weighted_empirical,-0.1516955031813875,0.243006,simple_ito_fallback,anchor_shift_fallback,,0.053507688445292,,0.3947015031813876,0.752221,0.650871,0.865265,0.402979,-0.074241,0.463617,0.883576,0.451143,0.700624,0.307973,choppy_volatile,0.562464,0.551854,0.981136,0.24025,0.217264,0.596372,0.634921,0.569161,0.505669,0.239488,quiet_mixed,underlying_total_return,2,short_favorable_positive,0.243006,,,simple_ito,0.4989645,0.5987574,0.5,0.5987574,bucket_1,,False,False,False,0.032658,ETF_LS,0.0,-0.0,0.0,-0.0,2408.909154330982,0.0,-0.0,2408.909154330982,core_leveraged,0.5,1.0,0.0,0.116926349695538,4.0,2.0,0.0272082909129415,0.001315052190243,not_selected,AVGG,False,246329.99999999997,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,6762.240101075206,4505.043631457753,-2257.196469617454,4505.043631457753,-2257.196469617454,haircut,haircut,6762.240101075206,0.0,0.0,normal,False,False,False,6762.240101075206,4505.043631457753,-2257.196469617454,2026-06-23
BOEU,BA,False,,letf_long,1.99412,292,posterior.nominal_L,0.0099372532983512,0.0520420276344656,1,ok,2.0,240.0,nominal_L,0.0572149999999999,15000,0.0572149999999999,False,False,34.71500015258789,0.0572149999999999,1.0,False,False,False,0.611671,0.202038,0.306737,0.322353,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.446535,""sigma_pool"":0.306737,""sigma_capped_to"":null}",0.4465348118427944,0.558168514803493,0.0106,yfinance,0.0,0.0369,0.140542,True,0.202038,0.144823,1.0000010030892676,False,0.140542,0.140542,0.140542,0.140542,simple_ito_fallback,-1.953407,0.0,479.0,252.0,2026-06-23,letf,industrials,True,blended_realized_expected,0.144823,0.17129,0.0572149999999999,0.0595573195876288,0.056412,0.0095866923762992,0.0553661663466526,0.0854969400348069,0.1090194110488085,0.1561981741196063,"{""e"":[-0.031386,-0.020373,-0.009359,0.001654,0.012667,0.02368,0.034694,0.045707,0.05672,0.067733,0.078747,0.08976,0.100773,0.111786,0.1228,0.133813,0.144826,0.155839,0.166853,0.177866,0.188879],""c"":[2,2,7,10,16,13,21,29,26,45,46,51,36,28,12,15,16,6,4,7]}",0.140542,0.0614959999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0618;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0595520688584659,mean_reversion,False,incomplete_regime,90.0,97.0,weighted_empirical,-0.0617622449729771,0.140542,simple_ito_fallback,anchor_shift_fallback,,0.0438752208141114,,0.2023042449729772,0.386423,0.312807,0.809494,0.290504,-0.003774,0.033264,0.769231,0.274428,0.511435,0.287336,quiet_chop,0.375571,0.321009,0.854721,0.102511,0.115677,0.507937,0.802721,0.185941,0.201814,0.174785,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.140542,,,simple_ito,0.49853,0.598236,0.5,0.598236,bucket_1,,False,False,False,0.0572149999999999,ETF_LS,483.5437608923936,-242.4847857162024,483.5437608923936,-242.4847857162024,483.5437608923936,0.0,-0.0,483.5437608923936,core_leveraged,0.5,1.0,726.0285466085961,0.0509491689544025,2.0,1.0,0.0054637388457681,0.0002640776577637,primary,BOEU,False,246329.99999999997,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-726.0285466085961,1.0,0.0,normal,False,False,False,0.0,0.0,-0.0,2026-06-23
CSCL,CSCO,False,,letf_long,1.998001,249,posterior.nominal_L,0.0295410201776119,0.0569384082853625,1,ok,2.0,240.0,nominal_L,0.11769,15000,0.11769,False,False,67.27909851074219,0.11769,1.0,False,False,False,0.536018,0.171685,0.268277,0.311257,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.414971,""sigma_pool"":0.268277,""sigma_capped_to"":null}",0.4149710841043528,0.5187138551304411,0.0107,yfinance,0.0,0.0369,0.119283,True,0.171061,0.053995,1.0000005330476818,False,0.119283,0.119283,0.119283,0.119283,simple_ito_fallback,-2.123255,0.0,479.0,252.0,2026-06-23,letf,,True,blended_realized_expected,0.053995,0.145484,0.11769,0.0971641458333333,0.107865,-0.0735904660615289,-0.022552104729264,0.0144162624428388,0.0541373978379345,0.116159826338139,"{""e"":[-0.105817,-0.093217,-0.080616,-0.068016,-0.055415,-0.042815,-0.030215,-0.017614,-0.005014,0.007587,0.020187,0.032788,0.045388,0.057989,0.070589,0.083189,0.09579,0.10839,0.120991,0.133591,0.146192],""c"":[6,6,10,16,16,20,32,37,36,31,30,36,33,15,26,11,10,9,8,4]}",0.119283,0.052402,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0927;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0642459668745829,none,False,ok,90.0,96.0,weighted_empirical,-0.0926672030775897,0.119283,simple_ito_fallback,anchor_shift_fallback,,0.051074460132777,,0.2119502030775897,0.392952,0.154995,0.394437,0.360517,0.014102,0.153846,0.869023,0.027027,0.586279,0.319739,choppy_volatile,0.429379,0.470072,1.09477,0.360707,0.40174,0.952381,0.986395,0.632653,0.723356,0.30742,boiling_trend,underlying_total_return,2,short_favorable_positive,0.119283,,,simple_ito,0.49950025,0.5994003,0.5,0.5994003,bucket_1,,False,True,False,0.11769,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-06-23
GGLL,GOOGL,False,,letf_long,1.9979,500,posterior.nominal_L,0.0084285331307394,0.0273172309155562,1,ok,2.0,240.0,nominal_L,0.040853,950000,0.040853,False,False,108.3499984741211,0.040853,1.0,False,False,False,0.552714,0.19475,0.276647,0.296495,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.450348,""sigma_pool"":0.276647,""sigma_capped_to"":null}",0.4503482669581899,0.5629353336977374,0.0096,yfinance,0.0,0.0369,0.122715,True,0.19475,0.153897,1.0000017345347918,False,0.122715,0.122715,0.122715,0.122715,simple_ito_fallback,-2.094738,0.0,479.0,252.0,2026-06-23,letf,mega-cap-tech,True,blended_realized_expected,0.153897,0.1587325,0.040853,0.057410030927835,0.0646815,0.0242126846574888,0.0509380169236128,0.0654749007550195,0.0802592732749888,0.1006773317029333,"{""e"":[0.007659,0.013081,0.018504,0.023926,0.029348,0.034771,0.040193,0.045615,0.051037,0.05646,0.061882,0.067304,0.072727,0.078149,0.083571,0.088994,0.094416,0.099838,0.10526,0.110683,0.116105],""c"":[5,4,6,7,12,17,19,27,31,40,40,38,37,25,31,28,7,10,6,2]}",0.122715,0.072035,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0782;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0591689380616223,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,97.0,weighted_empirical,-0.0782379455620318,0.122715,simple_ito_fallback,anchor_shift_fallback,,0.0155264762417167,,0.2009529455620318,0.336484,0.261693,0.777726,0.291115,-0.096077,0.644491,0.654886,0.182952,0.426195,0.303288,quiet_chop,0.364867,0.379135,1.039107,0.284499,0.21381,0.68254,0.863946,0.473923,0.786848,0.205244,volatile_mixed,underlying_total_return,2,short_favorable_positive,0.122715,,,simple_ito,0.499475,0.59937,0.5,0.59937,bucket_1,,False,False,False,0.040853,ETF_LS,0.0,-0.0,0.0,-0.0,478.1882887371591,0.0,-0.0,478.1882887371591,core_leveraged,0.5,1.0,0.0,0.0389622957527698,2.0,2.0,0.0054126799901138,0.0002616098416052,not_selected,GOOX,False,246329.99999999997,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,765.634890722823,510.2444871994156,-255.3904035234074,510.2444871994156,-255.3904035234074,haircut,haircut,765.634890722823,0.0,0.0,normal,False,False,False,765.634890722823,510.2444871994156,-255.3904035234074,2026-06-23
ELIL,LLY,False,,letf_long,1.988094,310,posterior.nominal_L,0.0129175388016604,0.0600694643941096,1,ok,2.0,240.0,nominal_L,0.1922469999999999,55000,0.1922469999999999,False,False,26.604999542236328,0.1922469999999999,1.0,False,False,False,0.701679,0.264109,0.352941,0.377806,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.520983,""sigma_pool"":0.352941,""sigma_capped_to"":null}",0.5209829232038672,0.651228654004834,0.0107,yfinance,0.0,0.0369,0.169512,True,0.264109,0.071862,0.9999987395192316,False,0.169512,0.169512,0.169512,0.169512,simple_ito_fallback,-1.756883,0.0,479.0,252.0,2026-06-23,letf,healthcare,True,blended_realized_expected,0.071862,0.2168105,0.1922469999999999,0.1421617422680412,0.158808,-0.0763692257939146,-0.0173272422630999,0.0194704979860439,0.0566508320269976,0.1225421638105749,"{""e"":[-0.111882,-0.098046,-0.08421,-0.070375,-0.056539,-0.042703,-0.028867,-0.015031,-0.001196,0.01264,0.026476,0.040312,0.054147,0.067983,0.081819,0.095655,0.10949,0.123326,0.137162,0.150998,0.164833],""c"":[1,7,16,8,16,31,24,31,41,45,32,37,28,25,15,15,4,6,7,3]}",0.169512,0.0945969999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1106;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.082597680696366,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,97.0,weighted_empirical,-0.110583136020503,0.169512,simple_ito_fallback,anchor_shift_fallback,,0.049703937751257,,0.280095136020503,0.289054,0.240267,0.831218,0.268458,0.038182,0.357588,0.324324,0.280665,0.288981,0.356759,quiet_chop,0.359538,0.313276,0.87133,0.283797,0.211576,0.827664,0.437642,0.249433,0.76644,0.249132,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.169512,,,simple_ito,0.4970235,0.5964282,0.5,0.5964282,bucket_1,,False,True,False,0.1922469999999999,ETF_LS,0.0,0.0,0.0,0.0,781.0691934314268,0.0,-0.0,781.0691934314268,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-06-23
MRVU,MRVL,False,,letf_long,1.992664,89,posterior.nominal_L,0.0213176584167702,0.1718711193538264,1,ok,2.0,240.0,nominal_L,0.52508,90000,0.52508,False,False,205.7933044433593,0.52508,1.0,False,False,False,1.720212,0.832403,0.666303,0.729045,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.859541,""sigma_pool"":0.666303,""sigma_capped_to"":null}",0.8595414746454102,1.0744268433067627,0.0097,yfinance,0.0,0.0369,0.485416,True,0.607963,0.307323,1.2956154834502709,False,0.485416,0.485416,0.485416,0.485416,simple_ito_fallback,-0.711711,0.0,479.0,252.0,2026-06-23,letf,semis,True,blended_realized_expected,0.307323,0.6589095,0.52508,0.4098136385542168,0.531982,-0.342346283182441,-0.154971735285135,0.008913233220283,0.1910625380597734,0.5572980541082299,"{""e"":[-0.458592,-0.392604,-0.326616,-0.260627,-0.194639,-0.128651,-0.062662,0.003326,0.069314,0.135303,0.201291,0.267279,0.333268,0.399256,0.465244,0.531233,0.597221,0.663209,0.729198,0.795186,0.861174],""c"":[6,15,26,28,36,34,47,43,37,28,25,11,18,10,10,6,4,4,1,3]}",0.485416,0.346987,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.4794;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.101930585686053,mean_reversion,False,incomplete_regime,90.0,83.0,weighted_empirical,-0.4794428729512204,0.485416,simple_ito_fallback,anchor_shift_fallback,,0.2312933604081921,,0.9648588729512204,1.553675,1.128689,0.726464,0.413825,0.35998,0.902287,1.0,0.276507,0.702703,0.294571,choppy_volatile,1.071198,0.89237,0.833058,0.290187,1.058581,0.968254,1.0,0.349206,0.643991,0.253761,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.485416,,,simple_ito,0.498166,0.5977992,0.5,0.5977992,bucket_1,,False,True,False,0.52508,ETF_LS,0.0,0.0,0.0,0.0,5810.617602322993,0.0,-0.0,5810.617602322993,core_leveraged,,,0.0,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,0.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-06-23
MSFU,MSFT,False,,letf_long,2.001134,500,posterior.nominal_L,0.0095876302760096,0.0288709835083464,1,ok,2.0,240.0,nominal_L,0.027968,550000,0.027968,False,False,22.390100479125977,0.027968,1.0,False,False,False,0.486023,0.168136,0.24324,0.260245,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.409695,""sigma_pool"":0.24324,""sigma_capped_to"":null}",0.4096954705411465,0.5121193381764332,0.0098,yfinance,0.0,0.0369,0.106008,True,0.168136,0.140168,0.9984944522313436,False,0.106008,0.106008,0.106008,0.106008,simple_ito_fallback,-2.245941,0.0,479.0,252.0,2026-06-23,letf,mega-cap-tech,True,blended_realized_expected,0.140168,0.137072,0.027968,0.0341767244897959,0.031833,0.0416771677365333,0.0605033850416771,0.0729455690901036,0.0868905014540261,0.1065871579043902,"{""e"":[0.029953,0.034472,0.03899,0.043509,0.048027,0.052546,0.057064,0.061583,0.066101,0.07062,0.075138,0.079657,0.084175,0.088694,0.093212,0.097731,0.102249,0.106768,0.111286,0.115805,0.120323],""c"":[6,6,11,9,23,20,32,37,35,36,28,31,31,25,22,13,11,6,5,5]}",0.106008,0.062128,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0693;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1842175305175963,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,98.0,weighted_empirical,-0.0692589418195692,0.106008,simple_ito_fallback,anchor_shift_fallback,,0.0189663516820658,,0.1752669418195692,0.402751,0.583027,1.44761,0.218363,-0.112669,0.889813,0.91684,0.954262,0.12474,0.303449,boiling_trend,0.330658,0.437207,1.322236,0.107988,0.023788,0.213152,0.8322,0.988662,0.097506,0.274534,boiling_trend,underlying_total_return,2,short_favorable_positive,0.106008,,,simple_ito,0.5002835,0.6003402,0.5002835,0.6003402,bucket_1,,False,False,False,0.027968,ETF_LS,364.987236976086,-182.39020324280432,364.987236976086,-182.39020324280432,364.987236976086,0.0,-0.0,364.987236976086,core_leveraged,0.5,1.0,547.3774402188903,0.0433552593672922,3.0,1.0,0.0041192972334094,0.0001990970644348,primary,MSFU,False,246329.99999999997,pair_cap,1.0,0.0,,False,1.0,False,0.0,0.0,939.3607734130144,626.3588303431567,-313.00194306985776,626.3588303431567,-313.00194306985776,haircut,haircut,391.983333194124,0.5827126868733123,0.0,normal,False,False,False,939.3607734130144,626.3588303431567,-313.00194306985776,2026-06-23
