ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
ORCU,ORCL,2.003335,89,ols,0.140383,-0.103983,0.244366,150000,0.244366,False,False,False,True,False,False,False,False,True,False,False,False,1.085433,0.379392,0.514077,0.265599,0.305788,0.1350259999999999,0.0614219999999999,0.50083375,0.6010004999999999,0.50083375,0.6010004999999999,0.1350259999999999,net_decay_annual,0.244366,ETF_LS,2382.490841513377,-1189.2623258283695,2382.490841513377,-1189.2623258283695,2382.490841513377,0.0,-0.0,2382.490841513377,core_leveraged,0.5,1.0,3571.7531673417466,0.080186677380105,1.0,1.0,0.0120831142579972,0.0007623806120259,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,733.2778028044943,489.12328697309545,-244.15451583139887,489.12328697309545,-244.15451583139887,haircut,haircut,-2838.475364537252,2.0,normal,False,False,False,733.2778028044943,489.12328697309545,-244.15451583139887,2026-03-31
PALU,PANW,2.003602,253,ols,0.051919,-0.015519,0.067438,200000,0.067438,False,False,False,True,False,False,False,False,True,False,False,False,0.734715,0.245046,0.346782,0.120908,0.245046,0.177608,0.177608,0.5009005,0.6010806,0.5009005,0.6010806,0.177608,net_decay_annual,0.067438,ETF_LS,3848.606491058788,-1920.8438058350848,3848.606491058788,-1920.8438058350848,3848.606491058788,0.0,-0.0,3848.606491058788,core_leveraged,0.5,1.0,5769.450296893872,0.1054639252898459,2.0,1.0,0.0195178456844732,0.0012314728488567,primary,PALU,False,421649.9999999999,pair_cap,1.0,0.0,,False,0.0,0.0,4032.528772004966,2689.964486855014,-1342.564285149952,2689.964486855014,-1342.564285149952,haircut,haircut,-1736.9215248889063,1.4307276210766655,normal,False,False,False,4032.528772004966,2689.964486855014,-1342.564285149952,2026-03-31
QCMU,QCOM,2.002415,192,ols,0.029751,0.006649,0.0231019999999999,20000,0.0231019999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.645347,0.22274,0.383296,0.147448,0.204813,0.1996379999999999,0.181711,0.50060375,0.6007245,0.50060375,0.6007245,0.1996379999999999,net_decay_annual,0.0231019999999999,ETF_LS,4725.217462744777,-2359.759321991084,4725.217462744777,-2359.759321991084,4725.217462744777,0.0,-0.0,4725.217462744777,core_leveraged,0.5,1.0,7084.97678473586,0.1185980758333789,1.0,1.0,0.0239682251248439,0.0015122682571474,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,3963.235008182095,2643.219284778736,-1320.0157234033584,2643.219284778736,-1320.0157234033584,haircut,haircut,-3121.741776553765,1.7876751618586666,normal,False,False,False,3963.235008182095,2643.219284778736,-1320.0157234033584,2026-03-31
SHPU,SHOP,2.012214,163,ols,0.0915729999999999,-0.055173,0.146746,45000,0.146746,False,False,False,True,False,False,False,False,True,False,False,False,1.0251,0.347443,0.578727,0.341086,0.345198,0.200697,0.198452,0.5030535,0.6036642,0.5030535,0.6036642,0.200697,net_decay_annual,0.146746,ETF_LS,4746.408335057661,-2358.7989821448714,4746.408335057661,-2358.7989821448714,4746.408335057661,0.0,-0.0,4746.408335057661,core_leveraged,0.5,1.0,7105.207317202532,0.1187914698450587,1.0,1.0,0.0240366642985051,0.0015165864070869,primary,SHPU,False,,,1.0,0.0,,False,0.0,0.0,2946.9379701046605,1968.608419115036,-978.3295509896244,1968.608419115036,-978.3295509896244,haircut,haircut,-4158.269347097872,2.0,normal,False,False,False,2946.9379701046605,1968.608419115036,-978.3295509896244,2026-03-31
SOFA,SOFI,2.010967,33,ols,0.042131,-0.005731,0.047862,10000,0.047862,False,False,False,True,False,False,False,False,True,False,False,False,0.872137,0.204281,0.573731,0.334602,0.317536,0.1564189999999999,0.2696739999999999,0.50274175,0.6032900999999999,0.50274175,0.6032900999999999,0.1564189999999999,net_decay_annual,0.047862,ETF_LS,3070.3589397096184,-1526.8072224505015,3070.3589397096184,-1526.8072224505015,3070.3589397096184,0.0,-0.0,3070.3589397096184,core_leveraged,0.5,1.0,4597.166162160121,0.0926266158396481,1.0,1.0,0.0155520500431782,0.0009812521157225,primary,SOFA,False,,,1.0,0.0,,False,0.0,0.0,2360.867642691244,1576.7781316832377,-784.0895110080063,1576.7781316832377,-784.0895110080063,haircut,haircut,-2236.2985194688767,1.947235871689797,normal,False,False,False,2360.867642691244,1576.7781316832377,-784.0895110080063,2026-03-31
YINN,FXI,2.972981,501,ols,0.018485,0.017915,0.00057,1200000,0.00057,False,False,False,True,False,False,False,False,True,False,False,False,0.858049,0.370574,0.287921,0.243126,0.370574,0.370004,0.370004,0.74324525,0.8918942999999999,0.74324525,0.8918942999999999,0.370004,net_decay_annual,0.00057,ETF_LS,9291.263137227246,-3125.2346171156983,9291.263137227246,-3125.2346171156983,9291.263137227246,0.0,-0.0,9291.263137227246,core_leveraged,0.5,1.0,12416.497754342943,0.1634226764453333,1.0,1.0,0.0420045714305478,0.0026502663296356,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,9125.89775164706,6828.907720321197,-2296.990031325864,6828.907720321197,-2296.990031325864,haircut,haircut,-3290.6000026958845,1.3605782238905746,normal,False,False,False,9125.89775164706,6828.907720321197,-2296.990031325864,2026-03-31
MEXX,EWW,2.957199,501,ols,0.0430609999999999,-0.006661,0.0497219999999999,5000,0.0497219999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.741448,0.296959,0.250086,0.180994,0.296959,0.2472369999999999,0.2472369999999999,0.73929975,0.8871597,0.73929975,0.8871597,0.2472369999999999,net_decay_annual,0.0497219999999999,ETF_LS,4614.376826231286,-1560.3876594815856,4614.376826231286,-1560.3876594815856,4614.376826231286,0.0,-0.0,4614.376826231286,core_leveraged,0.5,1.0,6174.764485712872,0.1096359671769159,1.0,1.0,0.0208890092068205,0.0013179860161606,primary,MEXX,False,,,1.0,0.0,,False,0.0,0.0,4136.980897085133,3091.549293295399,-1045.4316037897345,3091.549293295399,-1045.4316037897345,haircut,haircut,-2037.783588627739,1.4925774711852156,normal,False,False,False,4136.980897085133,3091.549293295399,-1045.4316037897345,2026-03-31
KORU,EWY,2.929907,501,ols,0.1111829999999999,-0.074783,0.185966,200000,0.185966,False,False,False,True,False,False,False,False,True,False,False,False,0.900519,0.377928,0.30703,0.266515,0.377928,0.191962,0.191962,0.73247675,0.8789721,0.73247675,0.8789721,0.191962,net_decay_annual,0.185966,ETF_LS,2992.64481591472,-1021.4129035203914,2992.64481591472,-1021.4129035203914,2992.64481591472,0.0,-0.0,2992.64481591472,core_leveraged,0.5,1.0,4014.0577194351113,0.0857185645221388,1.0,1.0,0.0135794148670771,0.0008567892677556,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,1802.258078475865,1343.6573842416592,-458.6006942342058,1343.6573842416592,-458.6006942342058,haircut,haircut,-2211.799640959246,2.0,normal,False,False,False,1802.258078475865,1343.6573842416592,-458.6006942342058,2026-03-31
SOXL,SOXX,2.961256,501,ols,0.020649,0.015751,0.004898,1900000,0.004898,False,False,False,True,False,False,False,False,True,False,False,False,1.128528,0.546862,0.380786,0.421058,0.546862,0.541964,0.541964,0.740314,0.8883768,0.740314,0.8883768,0.541964,net_decay_annual,0.004898,ETF_LS,18196.24098430188,-6144.771334967958,18196.24098430188,-6144.771334967958,18196.24098430188,0.0,-0.0,18196.24098430188,core_leveraged,0.5,1.0,24341.01231926983,0.240084141521894,1.0,1.0,0.0823447811842913,0.0051955202389049,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,17791.94504143494,13300.454200793756,-4491.490840641186,13300.454200793756,-4491.490840641186,haircut,haircut,-6549.067277834889,1.3680916989448333,normal,False,False,False,17791.94504143494,13300.454200793756,-4491.490840641186,2026-03-31
CWEB,KWEB,1.987261,501,ols,0.01607,0.02033,0.0,700000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.704985,0.188547,0.354485,0.123269,0.188547,0.188547,0.188547,0.49681525,0.5961782999999999,0.5,0.5961782999999999,0.188547,net_decay_annual,0.0,ETF_LS,4307.339212359736,-2167.475340360293,4307.339212359736,-2167.475340360293,4307.339212359736,0.0,-0.0,4307.339212359736,core_leveraged,0.5,1.0,6474.8145527200295,0.1126492862792518,1.0,1.0,0.0219040679392988,0.0013820308543692,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,3796.596050858546,2525.6672465597094,-1270.9288042988362,2525.6672465597094,-1270.9288042988362,haircut,haircut,-2678.218501861484,1.705426246559953,normal,False,False,False,3796.596050858546,2525.6672465597094,-1270.9288042988362,2026-03-31
ERX,XLE,1.987525,501,ols,0.19911,-0.16271,0.36182,25000,0.36182,False,False,False,False,True,False,False,True,False,True,False,False,0.441267,0.10876,0.221713,0.048241,0.10876,-0.25306,-0.25306,0.49688125,0.5962575,0.5,0.5962575,-0.25306,net_decay_annual,0.36182,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-31
NUGT,GDX,1.978503,501,ols,0.023184,0.013216,0.009968,150000,0.009968,False,False,False,True,False,False,False,False,True,False,False,False,0.774117,0.212336,0.390907,0.147916,0.212336,0.202368,0.202368,0.49462575,0.5935509,0.5,0.5935509,0.202368,net_decay_annual,0.009968,ETF_LS,0.0,-0.0,0.0,-0.0,26018.444314319324,0.0,-0.0,26018.444314319324,core_leveraged,0.5,1.0,0.0,0.121307961494447,2.0,2.0,0.1169310604065865,0.0073777315594462,not_selected,GDXU,False,421649.9999999999,pair_cap,1.0,0.0,,False,0.0,0.0,29434.023138846576,19551.869876336325,-9882.153262510254,19551.869876336325,-9882.153262510254,haircut,haircut,29434.023138846576,0.0,normal,False,False,False,29434.023138846576,19551.869876336325,-9882.153262510254,2026-03-31
JNUG,GDXJ,1.975567,501,ols,0.0443,-0.0079,0.0521999999999999,90000,0.0521999999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.864588,0.247335,0.43658,0.183674,0.247335,0.195135,0.195135,0.49389175,0.5926701,0.5,0.5926701,0.195135,net_decay_annual,0.0521999999999999,ETF_LS,4600.612966002818,-2328.7557273445136,4600.612966002818,-2328.7557273445136,4600.612966002818,0.0,-0.0,4600.612966002818,core_leveraged,0.5,1.0,6929.368693347331,0.1171025495054149,1.0,1.0,0.0234418084718376,0.0014790541501274,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3587.6676386125764,2381.9587304910065,-1205.7089081215704,2381.9587304910065,-1205.7089081215704,haircut,haircut,-3341.7010547347545,1.9314410896843996,normal,False,False,False,3587.6676386125764,2381.9587304910065,-1205.7089081215704,2026-03-31
GUSH,XOP,2.010548,501,ols,0.038871,-0.0024709999999999,0.041342,150000,0.041342,False,False,False,True,False,False,False,False,True,False,False,False,0.583358,0.147907,0.28994,0.0854,0.147907,0.106565,0.106565,0.502637,0.6031643999999999,0.502637,0.6031643999999999,0.106565,net_decay_annual,0.041342,ETF_LS,1568.9054341175326,-780.3372185680385,1568.9054341175326,-780.3372185680385,1568.9054341175326,0.0,-0.0,1568.9054341175326,core_leveraged,0.5,1.0,2349.242652685571,0.0631144431458927,1.0,1.0,0.0079474045551939,0.0005014392001463,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,1159.8579240398014,774.5932067724464,-385.2647172673552,774.5932067724464,-385.2647172673552,haircut,haircut,-1189.3847286457697,2.0,normal,False,False,False,1159.8579240398014,774.5932067724464,-385.2647172673552,2026-03-31
URAA,URA,1.932538,441,ols,0.028671,0.007729,0.020942,85000,0.020942,False,False,False,True,False,False,False,False,True,False,False,False,0.882254,0.37361,0.438983,0.173644,0.37361,0.352668,0.352668,0.4831345,0.5797614,0.5,0.5797614,0.352668,net_decay_annual,0.020942,ETF_LS,13241.41785846935,-6851.827937390804,13241.41785846935,-6851.827937390804,13241.41785846935,0.0,-0.0,13241.41785846935,core_leveraged,0.5,1.0,20093.245795860155,0.2151642049894815,1.0,1.0,0.0679747377241341,0.0042888464879103,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,11298.699747968669,7445.825634157127,-3852.8741138115406,7445.825634157127,-3852.8741138115406,haircut,haircut,-8794.546047891488,1.7783679754365198,normal,False,False,False,11298.699747968669,7445.825634157127,-3852.8741138115406,2026-03-31
BTCL,IBIT,2.006145,432,ols,0.041095,-0.0046949999999999,0.04579,15000,0.04579,False,False,False,True,False,False,False,False,True,False,False,False,1.004214,0.426036,0.501013,0.253332,0.426036,0.380246,0.380246,0.50153625,0.6018435,0.50153625,0.6018435,0.380246,net_decay_annual,0.04579,ETF_LS,0.0,-0.0,0.0,-0.0,14990.710850270469,0.0,-0.0,14990.710850270469,core_leveraged,0.5,1.0,0.0,0.2255760119880867,3.0,2.0,0.0760088419563221,0.0047957559791917,not_selected,BITX,False,421649.9999999999,pair_cap,1.0,0.0,,False,0.0,0.0,34086.95463138825,22747.862660978222,-11339.091970410029,22747.862660978222,-11339.091970410029,haircut,haircut,34086.95463138825,0.0,normal,False,False,False,34086.95463138825,22747.862660978222,-11339.091970410029,2026-03-31
CCUP,CRCL,1.983112,160,ols,0.209896,-0.1734959999999999,0.3833919999999999,150000,0.3833919999999999,False,False,False,False,True,False,False,True,False,True,False,False,1.958301,1.02146,1.195881,1.394107,1.157506,0.6380680000000001,0.774114,0.495778,0.5949336,0.5,0.5949336,0.6380680000000001,net_decay_annual,0.3833919999999999,ETF_LS,0.0,0.0,0.0,0.0,68852.75183555648,0.0,-0.0,68852.75183555648,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-31
CRWU,CRWV,1.987842,170,ols,0.207212,-0.170812,0.378024,100000,0.378024,False,False,False,False,True,False,False,True,False,True,False,False,1.969075,1.133512,1.193067,1.397555,1.219431,0.755488,0.8414069999999999,0.4969605,0.5963526,0.5,0.5963526,0.755488,net_decay_annual,0.378024,ETF_LS,0.0,0.0,0.0,0.0,71791.88834709156,0.0,-0.0,71791.88834709156,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-31
GOOX,GOOGL,1.981119,501,ols,0.017652,0.018748,0.0,45000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.59728,0.200707,0.299968,0.087448,0.200707,0.200707,0.200707,0.49527975,0.5943357,0.5,0.5943357,0.200707,net_decay_annual,0.0,ETF_LS,4819.734351982428,-2432.834348659736,4819.734351982428,-2432.834348659736,4819.734351982428,0.0,-0.0,4819.734351982428,core_leveraged,0.5,1.0,7252.568700642164,0.1201931167737075,2.0,1.0,0.0245351826310703,0.0015480402776183,primary,GOOX,False,421649.9999999999,pair_cap,1.0,0.0,,False,0.0,0.0,5769.195173582837,3833.950329756463,-1935.244843826374,3833.950329756463,-1935.244843826374,haircut,haircut,-1483.373527059327,1.257119664429399,normal,False,False,False,5769.195173582837,3833.950329756463,-1935.244843826374,2026-03-31
NFLU,NFLX,1.99325,376,ols,0.033639,0.002761,0.030878,35000,0.030878,False,False,False,True,False,False,False,False,True,False,False,False,0.692968,0.227867,0.33018,0.107918,0.227867,0.1969889999999999,0.1969889999999999,0.4983125,0.5979749999999999,0.5,0.5979749999999999,0.1969889999999999,net_decay_annual,0.030878,ETF_LS,4636.817131382372,-2326.2596921521995,4636.817131382372,-2326.2596921521995,4636.817131382372,0.0,-0.0,4636.817131382372,core_leveraged,0.5,1.0,6963.076823534571,0.1174277246911086,1.0,1.0,0.0235558418804729,0.0014862490551834,primary,NFLU,False,,,1.0,0.0,,False,0.0,0.0,3813.475921445708,2539.45072427016,-1274.0251971755474,2539.45072427016,-1274.0251971755474,haircut,haircut,-3149.600902088864,1.8259134099619103,normal,False,False,False,3813.475921445708,2539.45072427016,-1274.0251971755474,2026-03-31
ROBN,HOOD,2.011435,291,ols,0.106227,-0.069827,0.176054,70000,0.176054,False,False,False,True,False,False,False,False,True,False,False,False,1.523811,0.746645,0.705964,0.506966,0.746645,0.5705910000000001,0.5705910000000001,0.50285875,0.6034305,0.50285875,0.6034305,0.5705910000000001,net_decay_annual,0.176054,ETF_LS,29556.434469991465,-14694.203128607916,29556.434469991465,-14694.203128607916,29556.434469991465,0.0,-0.0,29556.434469991465,core_leveraged,0.5,1.0,44250.63759859938,0.3378278234149923,3.0,1.0,0.1496983372148979,0.0094451734468728,primary,HODU,False,421649.9999999999,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-44250.63759859938,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-31
