ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
MUU,MU,1.994036,359,ols,0.050307,-0.013907,0.064214,65000,0.064214,False,False,False,True,False,False,False,True,False,False,False,False,1.256792,0.50808,0.60915,0.367751,0.50808,0.443866,0.443866,0.498509,0.5982107999999999,0.5,0.5982107999999999,0.443866,net_decay_annual,0.064214,ETF_LS,25383.35727346125,-12729.638418494576,25383.35727346125,-12729.638418494576,25383.35727346125,0.0,-0.0,25383.35727346125,core_leveraged,0.5,1.0,38112.99569195583,0.2645161137319912,2.0,1.0,0.0975643675208103,0.0081351111402253,primary,MUU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,53733.93306355353,35786.94342697149,-17946.989636582035,35786.94342697149,-17946.989636582035,haircut,haircut,15620.937371597698,0.7092910107078498,normal,False,False,False,53733.93306355353,35786.94342697149,-17946.989636582035,2026-03-20
ORCU,ORCL,2.005216,81,ols,0.141018,-0.104618,0.245636,50000,0.245636,False,False,False,True,False,False,False,True,False,False,False,False,1.093477,0.387053,0.510598,0.262754,0.302707,0.1414169999999999,0.0570709999999999,0.501304,0.6015647999999999,0.501304,0.6015647999999999,0.1414169999999999,net_decay_annual,0.245636,ETF_LS,3410.818672768666,-1700.9731982832106,3410.818672768666,-1700.9731982832106,3410.818672768666,0.0,-0.0,3410.818672768666,core_leveraged,0.5,1.0,5111.791871051877,0.0839229514540326,1.0,1.0,0.0130855297974506,0.0010910975178339,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,1477.180915359177,985.6418994085176,-491.5390159506596,985.6418994085176,-491.5390159506596,haircut,haircut,-3634.6109556927,2.0,normal,False,False,False,1477.180915359177,985.6418994085176,-491.5390159506596,2026-03-20
PALU,PANW,2.005212,245,ols,0.05917,-0.02277,0.08194,150000,0.08194,False,False,False,True,False,False,False,True,False,False,False,False,0.71389,0.237276,0.339215,0.115968,0.233906,0.1553359999999999,0.151966,0.501303,0.6015636000000001,0.501303,0.6015636000000001,0.1553359999999999,net_decay_annual,0.08194,ETF_LS,4019.831523298355,-2004.6915355076444,4019.831523298355,-2004.6915355076444,4019.831523298355,0.0,-0.0,4019.831523298355,core_leveraged,0.5,1.0,6024.523058805999,0.0921832247227409,2.0,1.0,0.0154220042580122,0.0012859174084964,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5387.349030639138,3594.680483249091,-1792.668547390047,3594.680483249091,-1792.668547390047,haircut,haircut,-637.1740281668617,1.1182722753887118,normal,False,False,False,5387.349030639138,3594.680483249091,-1792.668547390047,2026-03-20
PLTU,PLTR,1.99179,316,ols,0.071257,-0.034857,0.106114,15000,0.106114,False,False,False,True,False,False,False,True,False,False,False,False,1.285708,0.500314,0.624114,0.384734,0.500314,0.3942,0.3942,0.4979475,0.597537,0.5,0.597537,0.3942,net_decay_annual,0.106114,ETF_LS,20646.25192688808,-10365.677067807392,20646.25192688808,-10365.677067807392,20646.25192688808,0.0,-0.0,20646.25192688808,core_leveraged,0.5,1.0,31011.92899469547,0.2351169607807349,3.0,1.0,0.079386549995238,0.0066194085367546,primary,PTIR,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-31011.92899469547,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-20
QCMU,QCOM,2.00354,184,ols,0.0269839999999999,0.009416,0.0175679999999999,8000,0.0175679999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.654687,0.224063,0.383537,0.147883,0.203506,0.206495,0.185938,0.500885,0.601062,0.500885,0.601062,0.206495,net_decay_annual,0.0175679999999999,ETF_LS,6621.071033748643,-3304.6862222609197,6621.071033748643,-3304.6862222609197,6621.071033748643,0.0,-0.0,6621.071033748643,core_leveraged,0.5,1.0,9925.75725600956,0.1226199196509923,1.0,1.0,0.0254086620919189,0.0021186248145164,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,7481.262637390342,4990.447586686725,-2490.815050703617,4990.447586686725,-2490.815050703617,haircut,haircut,-2444.494618619219,1.3267489375926953,normal,False,False,False,7481.262637390342,4990.447586686725,-2490.815050703617,2026-03-20
SHPU,SHOP,2.009717,155,ols,0.1787969999999999,-0.142397,0.321194,7000,0.321194,False,False,False,False,True,False,False,False,True,True,False,False,1.016178,0.345383,0.575151,0.335636,0.341631,0.024189,0.020437,0.50242925,0.6029151,0.50242925,0.6029151,0.024189,net_decay_annual,0.321194,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-20
YINN,FXI,2.973545,500,ols,0.022193,0.014207,0.007986,300000,0.007986,False,False,False,True,False,False,False,True,False,False,False,False,0.854129,0.366781,0.286544,0.240921,0.366781,0.358795,0.358795,0.74338625,0.8920635,0.74338625,0.8920635,0.358795,net_decay_annual,0.007986,ETF_LS,11632.862627614228,-3912.119247435041,11632.862627614228,-3912.119247435041,11632.862627614228,0.0,-0.0,11632.862627614228,core_leveraged,0.5,1.0,15544.98187504927,0.1584493623687667,1.0,1.0,0.039793154466778,0.0033180324172997,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,15043.728345210287,11257.756789531342,-3785.971555678943,11257.756789531342,-3785.971555678943,haircut,haircut,-501.253529838983,1.0333197674364132,normal,False,False,False,15043.728345210287,11257.756789531342,-3785.971555678943,2026-03-20
KORU,EWY,2.93486,500,ols,0.102018,-0.065618,0.167636,100000,0.167636,False,False,False,True,False,False,False,True,False,False,False,False,0.862366,0.354223,0.293515,0.244606,0.354223,0.186587,0.186587,0.733715,0.880458,0.733715,0.880458,0.186587,net_decay_annual,0.167636,ETF_LS,3756.418119169042,-1279.9309402046576,3756.418119169042,-1279.9309402046576,3756.418119169042,0.0,-0.0,3756.418119169042,core_leveraged,0.5,1.0,5036.3490593737,0.083212934981335,1.0,1.0,0.0128924059017363,0.0010749944630466,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,3130.2924311394004,2334.7641452183257,-795.5282859210748,2334.7641452183257,-795.5282859210748,haircut,haircut,-1906.0566282342995,1.6089068897440073,normal,False,False,False,3130.2924311394004,2334.7641452183257,-795.5282859210748,2026-03-20
CWEB,KWEB,1.987227,500,ols,0.0230149999999999,0.013385,0.0096299999999999,600,0.0096299999999999,False,False,False,True,False,False,False,True,False,False,True,False,0.702358,0.189408,0.35317,0.122349,0.189408,0.179778,0.179778,0.49680675,0.5961681,0.5,0.5961681,0.179778,net_decay_annual,0.0096299999999999,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,CWEB,False,,,1.0,0.0,,False,0.0,0.0,5990.014968765043,3984.805800273648,-2005.2091684913944,3984.805800273648,-2005.2091684913944,haircut,haircut,5990.014968765043,0.0,normal,False,False,False,5990.014968765043,3984.805800273648,-2005.2091684913944,2026-03-20
NUGT,GDX,1.98001,500,ols,0.020589,0.015811,0.004778,30000,0.004778,False,False,False,True,False,False,False,True,False,False,False,False,0.764084,0.206555,0.385556,0.144226,0.206555,0.2017769999999999,0.2017769999999999,0.4950025,0.594003,0.5,0.594003,0.2017769999999999,net_decay_annual,0.004778,ETF_LS,0.0,-0.0,0.0,-0.0,31984.814741018326,0.0,-0.0,31984.814741018326,core_leveraged,0.5,1.0,0.0,0.120884640409776,2.0,2.0,0.1087853941535064,0.0090707426733764,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,48472.1200357772,32206.3625263134,-16265.757509463792,32206.3625263134,-16265.757509463792,haircut,haircut,48472.1200357772,0.0,normal,False,False,False,48472.1200357772,32206.3625263134,-16265.757509463792,2026-03-20
JNUG,GDXJ,1.972752,500,ols,0.043124,-0.006724,0.049848,1000,0.049848,False,False,False,True,False,False,False,True,False,False,False,False,0.849045,0.241897,0.429305,0.176838,0.241897,0.192049,0.192049,0.493188,0.5918256,0.5,0.5918256,0.192049,net_decay_annual,0.049848,ETF_LS,5920.850647167288,-3001.315242446738,5920.850647167288,-3001.315242446738,5920.850647167288,0.0,-0.0,5920.850647167288,core_leveraged,0.5,1.0,8922.165889614027,0.1153739285524492,1.0,1.0,0.0228395972589388,0.0019044110756913,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,6155.2795555593,4084.7134418843953,-2070.5661136749045,4084.7134418843953,-2070.5661136749045,haircut,haircut,-2766.886334054727,1.4495143249108389,normal,False,False,False,6155.2795555593,4084.7134418843953,-2070.5661136749045,2026-03-20
GUSH,XOP,2.010823,500,ols,0.03981,-0.00341,0.04322,85000,0.04322,False,False,False,True,False,False,False,True,False,False,False,False,0.580154,0.147166,0.288303,0.084473,0.147166,0.1039459999999999,0.1039459999999999,0.50270575,0.6032468999999999,0.50270575,0.6032468999999999,0.1039459999999999,net_decay_annual,0.04322,ETF_LS,1984.750495045062,-987.0339134996278,1984.750495045062,-987.0339134996278,1984.750495045062,0.0,-0.0,1984.750495045062,core_leveraged,0.5,1.0,2971.784408544689,0.0615569932553316,1.0,1.0,0.0076073859050933,0.0006343189772774,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,1923.256769205389,1284.4756886817618,-638.7810805236273,1284.4756886817618,-638.7810805236273,haircut,haircut,-1048.5276393393003,1.5451833869132874,normal,False,False,False,1923.256769205389,1284.4756886817618,-638.7810805236273,2026-03-20
URAA,URA,1.929965,433,ols,0.02965,0.00675,0.0228999999999999,7000,0.0228999999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.877383,0.375504,0.43533,0.170068,0.375504,0.352604,0.352604,0.48249125,0.5789894999999999,0.5,0.5789894999999999,0.352604,net_decay_annual,0.0228999999999999,ETF_LS,17516.118823940225,-9075.87382358759,17516.118823940225,-9075.87382358759,17516.118823940225,0.0,-0.0,17516.118823940225,core_leveraged,0.5,1.0,26591.99264752781,0.2153402236917212,1.0,1.0,0.068072081364144,0.0056759856238052,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,19802.52289746293,13043.901925040762,-6758.620972422174,13043.901925040762,-6758.620972422174,haircut,haircut,-6789.469750064876,1.3428588258789351,normal,False,False,False,19802.52289746293,13043.901925040762,-6758.620972422174,2026-03-20
TSLT,TSLA,1.992896,500,ols,0.0799,-0.0435,0.1234,25000,0.1234,False,False,False,True,False,False,False,True,False,False,False,False,1.246018,0.531663,0.624998,0.38647,0.531663,0.408263,0.408263,0.498224,0.5978688,0.5,0.5978688,0.408263,net_decay_annual,0.1234,ETF_LS,23168.62508445602,-11625.606697216524,23168.62508445602,-11625.606697216524,23168.62508445602,0.0,-0.0,23168.62508445602,core_leveraged,0.5,1.0,34794.23178167254,0.2434033470410159,5.0,1.0,0.0890687587139166,0.0074267303696206,primary,TSLT,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-34794.23178167254,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-20
BTCL,IBIT,2.006451,424,ols,0.0426459999999999,-0.006246,0.048892,20000,0.048892,False,False,False,True,False,False,False,True,False,False,False,False,1.009284,0.432156,0.507396,0.259947,0.432156,0.383264,0.383264,0.50161275,0.6019353000000001,0.50161275,0.6019353000000001,0.383264,net_decay_annual,0.048892,ETF_LS,0.0,-0.0,0.0,-0.0,20042.609999046497,0.0,-0.0,20042.609999046497,core_leveraged,0.5,1.0,0.0,0.2273403944719018,3.0,2.0,0.0769077854814294,0.0064127242182612,not_selected,BITX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,61042.28872349523,40738.519021778746,-20303.769701716483,40738.519021778746,-20303.769701716483,haircut,haircut,61042.28872349523,0.0,normal,False,False,False,61042.28872349523,40738.519021778746,-20303.769701716483,2026-03-20
CRWU,CRWV,1.989163,162,ols,0.189547,-0.153147,0.342694,30000,0.342694,False,False,False,False,True,False,False,False,True,True,False,False,1.969389,1.135181,1.198608,1.413392,1.234542,0.7924869999999999,0.891848,0.49729075,0.5967489,0.5,0.5967489,0.7924869999999999,net_decay_annual,0.342694,ETF_LS,0.0,0.0,0.0,0.0,88391.98271151382,0.0,-0.0,88391.98271151382,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-20
AAPX,AAPL,1.995444,500,ols,0.207212,-0.170812,0.378024,8000,0.378024,False,False,False,False,True,False,False,False,True,True,False,False,0.569876,0.192664,0.285058,0.080704,0.192664,-0.18536,-0.18536,0.498861,0.5986332,0.5,0.5986332,-0.18536,net_decay_annual,0.378024,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-20
GOOX,GOOGL,1.982408,500,ols,0.041907,-0.005507,0.047414,25000,0.047414,False,False,False,True,False,False,False,True,False,False,False,False,0.590107,0.200218,0.296168,0.085414,0.200218,0.152804,0.152804,0.495602,0.5947224,0.5,0.5947224,0.152804,net_decay_annual,0.047414,ETF_LS,0.0,-0.0,0.0,-0.0,3955.05844579578,0.0,-0.0,3955.05844579578,core_leveraged,0.5,1.0,0.0,0.091461841622576,2.0,2.0,0.0152114249202844,0.0012683588842136,not_selected,GGLL,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7211.031524522546,4793.176045150662,-2417.855479371886,4793.176045150662,-2417.855479371886,haircut,haircut,7211.031524522546,0.0,normal,False,False,False,7211.031524522546,4793.176045150662,-2417.855479371886,2026-03-20
NFLU,NFLX,1.989955,368,ols,0.049287,-0.012887,0.0621739999999999,20000,0.0621739999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.694769,0.236172,0.329574,0.106988,0.236172,0.1739979999999999,0.1739979999999999,0.49748875,0.5969865,0.5,0.5969865,0.1739979999999999,net_decay_annual,0.0621739999999999,ETF_LS,4939.478864579149,-2482.206313499124,4939.478864579149,-2482.206313499124,4939.478864579149,0.0,-0.0,4939.478864579149,core_leveraged,0.5,1.0,7421.685178078273,0.1038512706656873,1.0,1.0,0.0189985596039255,0.0015841377114361,primary,NFLU,False,,,1.0,0.0,,False,0.0,0.0,4912.15036885569,3269.265988035347,-1642.884380820344,3269.265988035347,-1642.884380820344,haircut,haircut,-2509.534809222582,1.5108831409424444,normal,False,False,False,4912.15036885569,3269.265988035347,-1642.884380820344,2026-03-20
ROBN,HOOD,2.012049,283,ols,0.105206,-0.068806,0.174012,70000,0.174012,False,False,False,True,False,False,False,True,False,False,False,False,1.528489,0.752896,0.70381,0.504337,0.752896,0.578884,0.578884,0.50301225,0.6036147000000001,0.50301225,0.6036147000000001,0.578884,net_decay_annual,0.174012,ETF_LS,40046.814624596846,-19903.49868447381,40046.814624596846,-19903.49868447381,40046.814624596846,0.0,-0.0,40046.814624596846,core_leveraged,0.5,1.0,59950.313309070654,0.3426593852033852,3.0,1.0,0.1534650922731953,0.0127962248258421,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-59950.313309070654,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-20
RBLU,RBLX,2.018991,262,ols,0.062194,-0.025794,0.087988,1000,0.087988,False,False,False,True,False,False,False,True,False,False,False,False,1.124295,0.497636,0.520391,0.27857,0.497636,0.409648,0.409648,0.50474775,0.6056973,0.50474775,0.6056973,0.409648,net_decay_annual,0.087988,ETF_LS,21791.36862237739,-10793.19750428674,21791.36862237739,-10793.19750428674,21791.36862237739,0.0,-0.0,21791.36862237739,core_leveraged,0.5,1.0,32584.56612666413,0.2418577741124161,1.0,1.0,0.0834122988070179,0.0069550834848802,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,23253.690451247683,15551.2195093841,-7702.470941863584,15551.2195093841,-7702.470941863584,haircut,haircut,-9330.875675416446,1.401264293724861,normal,False,False,False,23253.690451247683,15551.2195093841,-7702.470941863584,2026-03-20
