ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
MUU,MU,1.994156,361,ols,0.039863,-0.003463,0.043326,100000,0.043326,False,False,False,True,False,False,False,False,True,False,False,False,1.25885,0.506289,0.602339,0.359638,0.506289,0.462963,0.462963,0.498539,0.5982468,0.5,0.5982468,0.462963,net_decay_annual,0.043326,ETF_LS,17824.4820706454,-8938.358920087196,17824.4820706454,-8938.358920087196,17824.4820706454,0.0,-0.0,17824.4820706454,core_leveraged,0.5,1.0,26762.840990732595,0.2758842682649953,2.0,1.0,0.1050200301802145,0.0057124527194733,primary,MUU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,29702.866838459555,19782.586519578523,-9920.280318881032,19782.586519578523,-9920.280318881032,haircut,haircut,2940.02584772696,0.9010187850312082,normal,False,False,False,29702.866838459555,19782.586519578523,-9920.280318881032,2026-03-23
ORCU,ORCL,2.004285,83,ols,0.13783,-0.10143,0.23926,65000,0.23926,False,False,False,True,False,False,False,False,True,False,False,False,1.092953,0.38234,0.512134,0.263969,0.302956,0.1430799999999999,0.0636959999999999,0.50107125,0.6012854999999999,0.50107125,0.6012854999999999,0.1430799999999999,net_decay_annual,0.23926,ETF_LS,2272.0597040246143,-1133.6011116306386,2272.0597040246143,-1133.6011116306386,2272.0597040246143,0.0,-0.0,2272.0597040246143,core_leveraged,0.5,1.0,3405.6608156552525,0.0849394264867026,1.0,1.0,0.013364149260818,0.0007269286692967,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,854.1106512058745,569.813172369521,-284.2974788363536,569.813172369521,-284.2974788363536,haircut,haircut,-2551.550164449378,2.0,normal,False,False,False,854.1106512058745,569.813172369521,-284.2974788363536,2026-03-23
PALU,PANW,2.005699,247,ols,0.059477,-0.023077,0.082554,200000,0.082554,False,False,False,True,False,False,False,False,True,False,False,False,0.71632,0.236507,0.34059,0.116995,0.234136,0.153953,0.151582,0.50142475,0.6017096999999999,0.50142475,0.6017096999999999,0.153953,net_decay_annual,0.082554,ETF_LS,2580.9869706337586,-1286.8266727129835,2580.9869706337586,-1286.8266727129835,2580.9869706337586,0.0,-0.0,2580.9869706337586,core_leveraged,0.5,1.0,3867.813643346743,0.0913458534326005,2.0,1.0,0.0151776825822183,0.0008255738833184,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,3010.896158160185,2009.167056822964,-1001.7291013372214,2009.167056822964,-1001.7291013372214,haircut,haircut,-856.9174851865573,1.2846054596948235,normal,False,False,False,3010.896158160185,2009.167056822964,-1001.7291013372214,2026-03-23
QCMU,QCOM,2.004106,186,ols,0.028744,0.007656,0.021088,10000,0.021088,False,False,False,True,False,False,False,False,True,False,False,False,0.651985,0.229755,0.383624,0.148075,0.208363,0.208667,0.187275,0.5010265,0.6012318,0.5010265,0.6012318,0.208667,net_decay_annual,0.021088,ETF_LS,4397.832745915138,-2194.411246668159,4397.832745915138,-2194.411246668159,4397.832745915138,0.0,-0.0,4397.832745915138,core_leveraged,0.5,1.0,6592.243992583297,0.123883439915798,1.0,1.0,0.0258686162390671,0.001407095836197,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,4076.893387486978,2719.7863521536783,-1357.1070353332998,2719.7863521536783,-1357.1070353332998,haircut,haircut,-2515.3506050963188,1.616977282951909,normal,False,False,False,4076.893387486978,2719.7863521536783,-1357.1070353332998,2026-03-23
SOFA,SOFI,1.987562,27,ols_short_history,0.052956,-0.016556,0.069512,1000,0.069512,False,False,False,True,False,False,False,False,True,False,False,False,0.841514,0.293543,0.572848,0.322058,0.319003,0.2240309999999999,0.2494909999999999,0.4968905,0.5962686,0.5,0.5962686,0.2240309999999999,net_decay_annual,0.069512,ETF_LS,5020.617547414241,-2526.018080147558,5020.617547414241,-2526.018080147558,5020.617547414241,0.0,-0.0,5020.617547414241,core_leveraged,0.5,1.0,7546.635627561799,0.1338343529995733,1.0,1.0,0.0296137432360064,0.0016108080314966,primary,,False,,,1.0,0.0,,False,0.0,0.0,4218.002960405711,2806.148424698766,-1411.8545357069445,2806.148424698766,-1411.8545357069445,haircut,haircut,-3328.632667156088,1.7891489641903715,normal,False,False,False,4218.002960405711,2806.148424698766,-1411.8545357069445,2026-03-23
YINN,FXI,2.973537,499,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.856725,0.367634,0.287419,0.242393,0.367634,0.367634,0.367634,0.74338425,1.0,0.74338425,1.0,0.367634,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,YINN,False,,,1.0,0.0,,False,0.0,0.0,8544.699722597845,6394.298273561924,-2150.4014490359205,6394.298273561924,-2150.4014490359205,haircut,haircut,8544.699722597845,0.0,normal,False,False,False,8544.699722597845,6394.298273561924,-2150.4014490359205,2026-03-23
MEXX,EWW,2.955993,499,ols,0.058369,-0.021969,0.0803379999999999,9000,0.0803379999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.732648,0.296742,0.247217,0.176684,0.296742,0.216404,0.216404,0.73899825,0.8867978999999999,0.73899825,0.8867978999999999,0.216404,net_decay_annual,0.0803379999999999,ETF_LS,3152.274251845864,-1066.401122007347,3152.274251845864,-1066.401122007347,3152.274251845864,0.0,-0.0,3152.274251845864,core_leveraged,0.5,1.0,4218.675373853211,0.0959925951679985,1.0,1.0,0.0165544986511712,0.0009004643273966,primary,MEXX,False,,,1.0,0.0,,False,0.0,0.0,2863.0759018622507,2139.3446157193657,-723.7312861428853,2139.3446157193657,-723.7312861428853,haircut,haircut,-1355.59947199096,1.473476609931727,normal,False,False,False,2863.0759018622507,2139.3446157193657,-723.7312861428853,2026-03-23
KORU,EWY,2.929797,499,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.882613,0.364605,0.300935,0.256014,0.364605,0.364605,0.364605,0.73244925,1.0,0.73244925,1.0,0.364605,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,KORU,False,,,1.0,0.0,,False,0.0,0.0,8516.003502484788,6348.969555824238,-2167.0339466605496,6348.969555824238,-2167.0339466605496,haircut,haircut,8516.003502484788,0.0,normal,False,False,False,8516.003502484788,6348.969555824238,-2167.0339466605496,2026-03-23
LABU,XBI,2.987501,499,ols,0.169521,-0.133121,0.3026419999999999,1000,0.3026419999999999,False,False,False,False,True,False,False,True,False,True,False,False,0.776242,0.320485,0.259633,0.200127,0.320485,0.017843,0.017843,0.74687525,0.8962502999999999,0.74687525,0.8962502999999999,0.017843,net_decay_annual,0.3026419999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-23
SOXL,SOXX,2.960411,499,ols,0.0267519999999999,0.009648,0.0171039999999999,100000,0.0171039999999999,False,False,False,True,False,False,False,False,True,False,False,False,1.116968,0.537584,0.376984,0.412397,0.537584,0.5204799999999999,0.5204799999999999,0.74010275,0.8881233000000001,0.74010275,0.8881233000000001,0.5204799999999999,net_decay_annual,0.0171039999999999,ETF_LS,14619.394798228326,-4938.29903963616,14619.394798228326,-4938.29903963616,14619.394798228326,0.0,-0.0,14619.394798228326,core_leveraged,0.5,1.0,19557.693837864488,0.2306163206823082,1.0,1.0,0.0767463214319871,0.0041745344371108,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,15527.365516983904,11606.72053418189,-3920.6449828020127,11606.72053418189,-3920.6449828020127,haircut,haircut,-4030.328320880584,1.259562919187559,normal,False,False,False,15527.365516983904,11606.72053418189,-3920.6449828020127,2026-03-23
CWEB,KWEB,1.98739,499,ols,0.023474,0.012926,0.0105479999999999,9000,0.0105479999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.703813,0.189228,0.353873,0.122867,0.189228,0.17868,0.17868,0.4968475,0.596217,0.5,0.596217,0.17868,net_decay_annual,0.0105479999999999,ETF_LS,3379.7734105344766,-1700.6090452978412,3379.7734105344766,-1700.6090452978412,3379.7734105344766,0.0,-0.0,3379.7734105344766,core_leveraged,0.5,1.0,5080.382455832318,0.1067489516452215,1.0,1.0,0.0199359223119584,0.0010843932669866,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,3186.360430297508,2119.756997100802,-1066.6034331967062,2119.756997100802,-1066.6034331967062,haircut,haircut,-1894.0220255348092,1.5944154991147583,normal,False,False,False,3186.360430297508,2119.756997100802,-1066.6034331967062,2026-03-23
NUGT,GDX,1.981029,499,ols,0.024442,0.011958,0.0124839999999999,9000,0.0124839999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.768696,0.209555,0.387683,0.146048,0.209555,0.197071,0.197071,0.49525725,0.5943086999999999,0.5,0.5943086999999999,0.197071,net_decay_annual,0.0124839999999999,ETF_LS,0.0,-0.0,0.0,-0.0,21088.677783925483,0.0,-0.0,21088.677783925483,core_leveraged,0.5,1.0,0.0,0.1180197242181885,2.0,2.0,0.10993975174001,0.0059800557353463,not_selected,,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,26154.5569927063,17380.88958031068,-8773.66741239562,17380.88958031068,-8773.66741239562,haircut,haircut,26154.5569927063,0.0,normal,False,False,False,26154.5569927063,17380.88958031068,-8773.66741239562,2026-03-23
JNUG,GDXJ,1.974043,499,ols,0.042768,-0.006368,0.049136,15000,0.049136,False,False,False,True,False,False,False,False,True,False,False,False,0.854671,0.242772,0.43188,0.179321,0.242772,0.1936359999999999,0.1936359999999999,0.49351075,0.5922128999999999,0.5,0.5922128999999999,0.1936359999999999,net_decay_annual,0.049136,ETF_LS,3915.9719393846513,-1983.7318332906889,3915.9719393846513,-1983.7318332906889,3915.9719393846513,0.0,-0.0,3915.9719393846513,core_leveraged,0.5,1.0,5899.703772675341,0.1162702607150711,1.0,1.0,0.0231510200458628,0.0012592750848826,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3373.4249209815885,2239.1356988749853,-1134.2892221066031,2239.1356988749853,-1134.2892221066031,haircut,haircut,-2526.278851693752,1.748876560430064,normal,False,False,False,3373.4249209815885,2239.1356988749853,-1134.2892221066031,2026-03-23
GUSH,XOP,2.010755,499,ols,0.039133,-0.0027329999999999,0.041866,250000,0.041866,False,False,False,True,False,False,False,False,True,False,False,False,0.580679,0.142678,0.288561,0.084616,0.142678,0.100812,0.100812,0.50268875,0.6032265,0.50268875,0.6032265,0.100812,net_decay_annual,0.041866,ETF_LS,1227.2451540873346,-610.3404711600044,1227.2451540873346,-610.3404711600044,1227.2451540873346,0.0,-0.0,1227.2451540873346,core_leveraged,0.5,1.0,1837.5856252473388,0.0597025474949733,1.0,1.0,0.0072108674071272,0.0003922274546952,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,982.8595138091048,656.4099973891023,-326.44951642000257,656.4099973891023,-326.44951642000257,haircut,haircut,-854.726111438234,1.8696320271914697,normal,False,False,False,982.8595138091048,656.4099973891023,-326.44951642000257,2026-03-23
URAA,URA,1.933109,435,ols,0.032317,0.004083,0.028234,45000,0.028234,False,False,False,True,False,False,False,False,True,False,False,False,0.880847,0.38288,0.437392,0.172544,0.38288,0.354646,0.354646,0.48327725,0.5799327,0.5,0.5799327,0.354646,net_decay_annual,0.028234,ETF_LS,11524.394875372209,-5961.585650561974,11524.394875372209,-5961.585650561974,11524.394875372209,0.0,-0.0,11524.394875372209,core_leveraged,0.5,1.0,17485.98052593418,0.2163230555962335,1.0,1.0,0.0686167138683128,0.0037323330898472,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,10699.029845183628,7051.354342778628,-3647.675502405,7051.354342778628,-3647.675502405,haircut,haircut,-6786.950680750553,1.634351971997333,normal,False,False,False,10699.029845183628,7051.354342778628,-3647.675502405,2026-03-23
BTCL,IBIT,2.006445,426,ols,0.04126,-0.00486,0.04612,25000,0.04612,False,False,False,True,False,False,False,False,True,False,False,False,1.007078,0.428618,0.50129,0.253726,0.428618,0.382498,0.382498,0.50161125,0.6019334999999999,0.50161125,0.6019334999999999,0.382498,net_decay_annual,0.04612,ETF_LS,0.0,-0.0,0.0,-0.0,12681.366223606889,0.0,-0.0,12681.366223606889,core_leveraged,0.5,1.0,0.0,0.2268865357298766,3.0,2.0,0.0745873653900516,0.0040571003220014,not_selected,BITX,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,32327.134863049505,21574.52343558301,-10752.611427466496,21574.52343558301,-10752.611427466496,haircut,haircut,32327.134863049505,0.0,normal,False,False,False,32327.134863049505,21574.52343558301,-10752.611427466496,2026-03-23
CRWU,CRWV,1.98914,164,ols,0.185424,-0.149024,0.3344479999999999,25000,0.3344479999999999,False,False,False,False,True,False,False,True,False,True,False,False,1.957413,1.098545,1.193729,1.40186,1.204465,0.7640970000000001,0.8700169999999999,0.497285,0.596742,0.5,0.596742,0.7640970000000001,net_decay_annual,0.3344479999999999,ETF_LS,0.0,0.0,0.0,0.0,54862.200601335,0.0,-0.0,54862.200601335,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-23
GOOX,GOOGL,1.98347,499,ols,0.003454,0.032946,0.0,45000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.59098,0.207154,0.296441,0.08571,0.207154,0.207154,0.207154,0.4958675,0.595041,0.5,0.595041,0.207154,net_decay_annual,0.0,ETF_LS,4386.3795172973605,-2211.4675378490024,4386.3795172973605,-2211.4675378490024,4386.3795172973605,0.0,-0.0,4386.3795172973605,core_leveraged,0.5,1.0,6597.847055146362,0.123943597215269,2.0,1.0,0.0258906032097208,0.0014082917940547,primary,GGLL,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5632.007030931241,3744.269922486632,-1887.7371084446104,3744.269922486632,-1887.7371084446104,haircut,haircut,-965.840024215121,1.1714912674843414,normal,False,False,False,5632.007030931241,3744.269922486632,-1887.7371084446104,2026-03-23
NFLU,NFLX,1.989872,370,ols,0.040211,-0.003811,0.044022,70000,0.044022,False,False,False,True,False,False,False,False,True,False,False,False,0.693808,0.231692,0.330168,0.10736,0.231692,0.18767,0.18767,0.497468,0.5969616,0.5,0.5969616,0.18767,net_decay_annual,0.044022,ETF_LS,3678.456434635619,-1848.589474416253,3678.456434635619,-1848.589474416253,3678.456434635619,0.0,-0.0,3678.456434635619,core_leveraged,0.5,1.0,5527.0459090518725,0.1120149522938925,1.0,1.0,0.0216886737987591,0.0011797323178339,primary,NFLU,False,,,1.0,0.0,,False,0.0,0.0,3203.0726789156665,2131.765051393262,-1071.3076275224046,2131.765051393262,-1071.3076275224046,haircut,haircut,-2323.973230136206,1.725544957326082,normal,False,False,False,3203.0726789156665,2131.765051393262,-1071.3076275224046,2026-03-23
ROBN,HOOD,2.011833,285,ols,0.103694,-0.067294,0.170988,30000,0.170988,False,False,False,True,False,False,False,False,True,False,False,False,1.526368,0.748337,0.704085,0.504569,0.748337,0.577349,0.577349,0.50295825,0.6035499000000001,0.50295825,0.6035499000000001,0.577349,net_decay_annual,0.170988,ETF_LS,26006.022955767174,-12926.531653356502,26006.022955767174,-12926.531653356502,26006.022955767174,0.0,-0.0,26006.022955767174,core_leveraged,0.5,1.0,38932.55460912368,0.3417782897448705,3.0,1.0,0.152775187860618,0.0083100436732387,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-38932.55460912368,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-23
RBLU,RBLX,2.019017,264,ols,0.064347,-0.027947,0.092294,2000,0.092294,False,False,False,True,False,False,False,False,True,False,False,False,1.120238,0.494612,0.520738,0.278952,0.494612,0.402318,0.402318,0.50475425,0.6057050999999999,0.50475425,0.6057050999999999,0.402318,net_decay_annual,0.092294,ETF_LS,13773.199415784646,-6821.7352383782045,13773.199415784646,-6821.7352383782045,13773.199415784646,0.0,-0.0,13773.199415784646,core_leveraged,0.5,1.0,20594.93465416285,0.2375278194651912,1.0,1.0,0.0808165567956215,0.0043959305558511,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,12062.2457275498,8066.824129211732,-3995.4215983380686,8066.824129211732,-3995.4215983380686,haircut,haircut,-8532.688926613051,1.7073880867079876,normal,False,False,False,12062.2457275498,8066.824129211732,-3995.4215983380686,2026-03-23
