ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
ORCU,ORCL,2.003421,93,ols,0.147675,150000,0.147675,False,False,9.010000228881836,0.147675,1.0,False,True,False,False,False,False,False,False,False,1.067963,0.363933,0.514938,0.266523,0.302472,0.216258,0.154797,0.50085525,0.6010262999999999,0.50085525,0.6010262999999999,0.216258,net_decay_annual,0.147675,ETF_LS,3337.172522194021,-1665.7370179278453,3337.172522194021,-1665.7370179278453,3337.172522194021,0.0,-0.0,3337.172522194021,core_leveraged,0.5,1.0,5002.9095401218665,0.1284230606049403,1.0,1.0,0.0275502331060465,0.0010652225482848,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,2788.6904535375184,1860.1857738614028,-928.5046796761154,1860.1857738614028,-928.5046796761154,haircut,haircut,-2214.219086584348,1.793999593528052,normal,False,False,False,2788.6904535375184,1860.1857738614028,-928.5046796761154,2026-04-07
PALU,PANW,2.004825,257,ols,0.051389,55000,0.051389,False,False,14.039999961853027,0.051389,1.0,False,True,False,False,False,False,False,False,False,0.737412,0.245532,0.348376,0.122246,0.245532,0.194143,0.194143,0.50120625,0.6014474999999999,0.50120625,0.6014474999999999,0.194143,net_decay_annual,0.051389,ETF_LS,3011.8843209175466,-1502.3178187211088,3011.8843209175466,-1502.3178187211088,3011.8843209175466,0.0,-0.0,3011.8843209175466,core_leveraged,0.5,1.0,4514.202139638655,0.1152296875588303,2.0,1.0,0.0248589985962108,0.0009611666707333,primary,PALU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5859.987859044065,3909.795132664304,-1950.192726379761,3909.795132664304,-1950.192726379761,haircut,haircut,1345.7857194054095,0.7703432580788748,normal,False,False,False,5859.987859044065,3909.795132664304,-1950.192726379761,2026-04-07
QCMU,QCOM,2.002699,196,ols,0.033708,5000,0.033708,False,False,13.4483003616333,0.033708,1.0,False,True,False,False,False,False,False,False,False,0.640575,0.220189,0.38325,0.147476,0.204031,0.186481,0.170323,0.50067475,0.6008096999999999,0.50067475,0.6008096999999999,0.186481,net_decay_annual,0.033708,ETF_LS,2575.972392778197,-1286.2504014723118,2575.972392778197,-1286.2504014723118,2575.972392778197,0.0,-0.0,2575.972392778197,core_leveraged,0.5,1.0,3862.222794250509,0.1107701716479115,1.0,1.0,0.0212686512589824,0.0008223468311672,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,2754.554630081793,1837.195071204332,-917.3595588774608,1837.195071204332,-917.3595588774608,haircut,haircut,-1107.668164168716,1.402122416477841,normal,False,False,False,2754.554630081793,1837.195071204332,-917.3595588774608,2026-04-07
SHPU,SHOP,2.011907,167,ols,0.051603,20000,0.051603,False,False,13.420499801635742,0.051603,1.0,False,True,False,False,False,False,False,False,False,1.013886,0.340415,0.578887,0.341119,0.340652,0.288812,0.289049,0.50297675,0.6035721,0.50297675,0.6035721,0.288812,net_decay_annual,0.051603,ETF_LS,5513.850730836233,-2740.609148850436,5513.850730836233,-2740.609148850436,5513.850730836233,0.0,-0.0,5513.850730836233,core_leveraged,0.5,1.0,8254.459879686669,0.170965825563339,1.0,1.0,0.0454560075544235,0.0017575446282286,primary,SHPU,False,,,1.0,0.0,,False,0.0,0.0,5907.968271207282,3946.430856138596,-1961.5374150686864,3946.430856138596,-1961.5374150686864,haircut,haircut,-2346.4916084793867,1.397174036955328,normal,False,False,False,5907.968271207282,3946.430856138596,-1961.5374150686864,2026-04-07
SOFA,SOFI,1.989515,37,ols,0.046826,300,0.046826,False,False,13.665900230407717,0.046826,1.0,False,True,False,False,False,False,False,True,False,0.841118,0.302455,0.572475,0.322591,0.319635,0.255629,0.272809,0.49737875,0.5968545,0.5,0.5968545,0.255629,net_decay_annual,0.046826,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,4802.064191983092,3195.762102184884,-1606.302089798209,3195.762102184884,-1606.302089798209,haircut,haircut,4802.064191983092,0.0,normal,False,False,False,4802.064191983092,3195.762102184884,-1606.302089798209,2026-04-07
YINN,FXI,2.973007,500,ols,0.016495,1000000,0.016495,False,False,31.6200008392334,0.016495,1.0,False,True,False,False,False,False,False,False,False,0.859574,0.368489,0.28843,0.243992,0.368489,0.351994,0.351994,0.74325175,0.8919020999999999,0.74325175,0.8919020999999999,0.351994,net_decay_annual,0.016495,ETF_LS,5230.473663950332,-1759.3210052819693,5230.473663950332,-1759.3210052819693,5230.473663950332,0.0,-0.0,5230.473663950332,core_leveraged,0.5,1.0,6989.794669232301,0.1554670335260175,1.0,1.0,0.0384916958734498,0.0014882713408738,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,6612.732009552322,4948.317119381647,-1664.4148901706749,4948.317119381647,-1664.4148901706749,haircut,haircut,-377.0626596799793,1.057020707800543,normal,False,False,False,6612.732009552322,4948.317119381647,-1664.4148901706749,2026-04-07
MEXX,EWW,2.956309,500,ols,0.043683,3000,0.043683,False,False,29.89999961853028,0.043683,1.0,False,True,False,False,False,False,False,False,False,0.742544,0.295197,0.250524,0.181491,0.295197,0.251514,0.251514,0.73907725,0.8868927,0.73907725,0.8868927,0.251514,net_decay_annual,0.043683,ETF_LS,2922.009578622516,-988.3978902822796,2922.009578622516,-988.3978902822796,2922.009578622516,0.0,-0.0,2922.009578622516,core_leveraged,0.5,1.0,3910.407468904795,0.1115577624806372,1.0,1.0,0.0215339966561395,0.0008326063414605,primary,MEXX,False,,,1.0,0.0,,False,0.0,0.0,3483.222875677001,2602.800523510625,-880.4223521663754,2602.800523510625,-880.4223521663754,haircut,haircut,-427.1845932277943,1.1226406143031449,normal,False,False,False,3483.222875677001,2602.800523510625,-880.4223521663754,2026-04-07
KORU,EWY,2.929448,500,ols,0.102858,100000,0.102858,False,False,311.0899963378906,0.102858,1.0,False,True,False,False,False,False,False,False,False,0.910556,0.378112,0.310512,0.272487,0.378112,0.275254,0.275254,0.732362,0.8788343999999999,0.732362,0.8788343999999999,0.275254,net_decay_annual,0.102858,ETF_LS,3454.8495055927488,-1179.351709124978,3454.8495055927488,-1179.351709124978,3454.8495055927488,0.0,-0.0,3454.8495055927488,core_leveraged,0.5,1.0,4634.201214717727,0.1229261539528837,1.0,1.0,0.0255198145602863,0.0009867169469321,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,3738.540124666012,2787.1240161779974,-951.4161084880146,2787.1240161779974,-951.4161084880146,haircut,haircut,-895.6610900517144,1.2395750908602938,normal,False,False,False,3738.540124666012,2787.1240161779974,-951.4161084880146,2026-04-07
LABU,XBI,2.988146,500,ols,0.251297,10000,0.251297,False,False,170.39999389648438,0.251297,1.0,False,True,False,False,False,False,False,False,False,0.793327,0.32323,0.2653,0.209071,0.32323,0.071933,0.071933,0.7470365,0.8964438,0.7470365,0.8964438,0.071933,net_decay_annual,0.251297,ETF_LS,323.1376483328001,-108.139846022517,323.1376483328001,-108.139846022517,323.1376483328001,0.0,-0.0,323.1376483328001,core_leveraged,0.5,1.0,431.2774943553171,0.0316502258390869,1.0,1.0,0.0023749770823542,9.182786693838596e-05,primary,LABU,False,,,1.0,0.0,,False,0.0,0.0,11.227915221453532,8.412593209307154,-2.815322012146379,8.412593209307154,-2.815322012146379,haircut,haircut,-420.0495791338636,2.0,normal,False,False,False,11.227915221453532,8.412593209307154,-2.815322012146379,2026-04-07
SOXL,SOXX,2.961771,500,ols,0.019116,9000000,0.019116,False,False,56.54999923706055,0.019116,1.0,False,True,False,False,False,False,False,False,False,1.131502,0.548701,0.381727,0.423327,0.548701,0.529585,0.529585,0.74044275,0.8885313,0.74044275,0.8885313,0.529585,net_decay_annual,0.019116,ETF_LS,10733.357622095937,-3623.966073709256,10733.357622095937,-3623.966073709256,10733.357622095937,0.0,-0.0,10733.357622095937,core_leveraged,0.5,1.0,14357.323695805191,0.2345697841913934,1.0,1.0,0.0790635152257348,0.0030569701113212,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,13618.582095041096,10181.083538198438,-3437.498556842658,10181.083538198438,-3437.498556842658,haircut,haircut,-738.741600764095,1.054245118589335,normal,False,False,False,13618.582095041096,10181.083538198438,-3437.498556842658,2026-04-07
CWEB,KWEB,1.987826,500,ols,0.016106,550000,0.016106,False,False,25.93000030517578,0.016106,1.0,False,True,False,False,False,False,False,False,False,0.706121,0.188082,0.354949,0.123697,0.188082,0.171976,0.171976,0.4969565,0.5963478,0.5,0.5963478,0.171976,net_decay_annual,0.016106,ETF_LS,2251.99569895073,-1132.893773876954,2251.99569895073,-1132.893773876954,2251.99569895073,0.0,-0.0,2251.99569895073,core_leveraged,0.5,1.0,3384.8894728276846,0.1027268730004249,1.0,1.0,0.0186400520070835,0.000720712729461,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,2500.7863596186176,1663.7943930119216,-836.9919666066958,1663.7943930119216,-836.9919666066958,haircut,haircut,-884.103113209067,1.3535300445832157,normal,False,False,False,2500.7863596186176,1663.7943930119216,-836.9919666066958,2026-04-07
NUGT,GDX,1.977585,500,ols,0.020167,300000,0.020167,False,False,200.92999267578125,0.020167,1.0,False,True,False,False,False,False,False,False,False,0.777035,0.212162,0.392565,0.148965,0.212162,0.191995,0.191995,0.49439625,0.5932755,0.5,0.5932755,0.191995,net_decay_annual,0.020167,ETF_LS,0.0,-0.0,0.0,-0.0,16103.83762253246,0.0,-0.0,16103.83762253246,core_leveraged,0.5,1.0,0.0,0.1151300118423521,2.0,2.0,0.1178208595226646,0.0045555126789218,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,23417.880428992878,15553.157699333477,-7864.722729659396,15553.157699333477,-7864.722729659396,haircut,haircut,23417.880428992878,0.0,normal,False,False,False,23417.880428992878,15553.157699333477,-7864.722729659396,2026-04-07
JNUG,GDXJ,1.974887,500,ols,0.039826,100000,0.039826,False,False,207.2400054931641,0.039826,1.0,False,True,False,False,False,False,False,False,False,0.868152,0.254498,0.438541,0.185134,0.254498,0.214672,0.214672,0.49372175,0.5924661,0.5,0.5924661,0.214672,net_decay_annual,0.039826,ETF_LS,3341.003260036024,-1691.7440137263673,3341.003260036024,-1691.7440137263673,3341.003260036024,0.0,-0.0,3341.003260036024,core_leveraged,0.5,1.0,5032.747273762391,0.1288601742179163,1.0,1.0,0.0277145447951867,0.0010715756167161,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3553.4867319860573,2358.9920395873014,-1194.4946923987557,2358.9920395873014,-1194.4946923987557,haircut,haircut,-1479.260541776334,1.4162842451221338,normal,False,False,False,3553.4867319860573,2358.9920395873014,-1194.4946923987557,2026-04-07
GUSH,XOP,2.010417,500,ols,0.033556,350000,0.033556,False,False,43.380001068115234,0.033556,1.0,False,True,False,False,False,False,False,False,False,0.585584,0.148293,0.291067,0.086048,0.148293,0.114737,0.114737,0.50260425,0.6031251,0.50260425,0.6031251,0.114737,net_decay_annual,0.033556,ETF_LS,1096.9198647448118,-545.6180805996029,1096.9198647448118,-545.6180805996029,1096.9198647448118,0.0,-0.0,1096.9198647448118,core_leveraged,0.5,1.0,1642.5379453444143,0.0679577324524404,1.0,1.0,0.0090451971831301,0.0003497301803605,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,1114.5750736744933,744.3356438298927,-370.2394298446008,744.3356438298927,-370.2394298446008,haircut,haircut,-527.9628716699212,1.4736898250643191,normal,False,False,False,1114.5750736744933,744.3356438298927,-370.2394298446008,2026-04-07
URAA,URA,1.932296,445,ols,0.029156,35000,0.029156,False,False,34.400001525878906,0.029156,1.0,False,True,False,False,False,False,False,False,False,0.880586,0.372771,0.439009,0.173598,0.372771,0.343615,0.343615,0.483074,0.5796888,0.5,0.5796888,0.343615,net_decay_annual,0.029156,ETF_LS,7773.520477639991,-4022.944972012565,7773.520477639991,-4022.944972012565,7773.520477639991,0.0,-0.0,7773.520477639991,core_leveraged,0.5,1.0,11796.465449652556,0.2096606234611075,1.0,1.0,0.064961273106976,0.0025117106128461,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,8611.387808111907,5674.648881307824,-2936.738926804084,5674.648881307824,-2936.738926804084,haircut,haircut,-3185.077641540649,1.3698680993718937,normal,False,False,False,8611.387808111907,5674.648881307824,-2936.738926804084,2026-04-07
MSTU,MSTR,1.966009,387,ols,0.195761,2900000,0.195761,False,False,4.114999771118164,0.195761,1.0,False,True,False,False,False,False,False,False,False,1.713251,1.078504,0.881108,0.737216,1.078504,0.8827429999999999,0.8827429999999999,0.49150225,0.5898026999999999,0.5,0.5898026999999999,0.8827429999999999,net_decay_annual,0.195761,ETF_LS,39846.431424724986,-20267.67498252805,39846.431424724986,-20267.67498252805,39846.431424724986,-699.4381298401793,699.4381298401793,39146.99329488481,core_leveraged,0.5,1.0,60114.10640725304,0.5316736734458448,1.0,1.0,0.3310388947070923,0.0127995321725211,primary,,False,,,1.0,0.0,,False,0.0,0.0,41636.029206666935,27598.30066077684,-14037.728545890095,27598.30066077684,-14037.728545890095,haircut,haircut,-18478.0772005861,1.4438001786593837,normal,False,False,False,41636.029206666935,27598.30066077684,-14037.728545890095,2026-04-07
GOOX,GOOGL,1.979384,500,ols,0.016325,100000,0.016325,False,False,62.77999877929688,0.016325,1.0,False,True,False,False,False,False,False,False,False,0.598401,0.201853,0.300758,0.087677,0.201853,0.185528,0.185528,0.494846,0.5938152,0.5,0.5938152,0.185528,net_decay_annual,0.016325,ETF_LS,2582.389867594868,-1304.6431958603623,2582.389867594868,-1304.6431958603623,2582.389867594868,0.0,-0.0,2582.389867594868,core_leveraged,0.5,1.0,3887.033063455231,0.1111762244618972,2.0,1.0,0.021405277495082,0.0008276294488068,primary,GOOX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,3936.0846215581273,2614.9777680749485,-1321.1068534831786,2614.9777680749485,-1321.1068534831786,haircut,haircut,49.05155810289671,0.9875379818222813,normal,False,False,False,3936.0846215581273,2614.9777680749485,-1321.1068534831786,2026-04-07
NFLU,NFLX,1.99157,380,ols,0.039095,20000,0.039095,False,False,33.709999084472656,0.039095,1.0,False,True,False,False,False,False,False,False,False,0.69104,0.230691,0.329797,0.107395,0.230691,0.191596,0.191596,0.4978925,0.597471,0.5,0.597471,0.191596,net_decay_annual,0.039095,ETF_LS,2715.6628554583053,-1363.5789128468018,2715.6628554583053,-1363.5789128468018,2715.6628554583053,0.0,-0.0,2715.6628554583053,core_leveraged,0.5,1.0,4079.241768305107,0.1142851377813921,2.0,1.0,0.0224637404916959,0.0008685546433842,primary,NFLU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,5148.296843215662,3427.3620687608905,-1720.934774454772,3427.3620687608905,-1720.934774454772,haircut,haircut,1069.055074910555,0.7923478176439384,normal,False,False,False,5148.296843215662,3427.3620687608905,-1720.934774454772,2026-04-07
ROBN,HOOD,2.011215,295,ols,0.105835,200000,0.105835,False,False,17.229999542236328,0.105835,1.0,False,True,False,False,False,False,False,False,False,1.515921,0.74085,0.706728,0.507898,0.74085,0.635015,0.635015,0.50280375,0.6033645,0.50280375,0.6033645,0.635015,net_decay_annual,0.105835,ETF_LS,21897.6141232231,-10887.753981162185,21897.6141232231,-10887.753981162185,21897.6141232231,0.0,-0.0,21897.6141232231,core_leveraged,0.5,1.0,32785.36810438528,0.3760019606481263,3.0,1.0,0.180543846835447,0.0069806805576901,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-32785.36810438528,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-07
DJTU,DJT,2.006869,274,ols,0.26061,40000,0.3278113138730295,False,False,1.590000033378601,0.26061,1.2578616088140495,False,True,False,False,False,False,False,False,False,1.460898,0.814116,0.970004,0.950625,0.814116,0.4863046861269704,0.4863046861269704,0.50171725,0.6020607,0.50171725,0.6020607,0.4863046861269704,net_decay_annual,0.3278113138730295,ETF_LS,13757.371503079485,-6855.141767140498,13757.371503079485,-6855.141767140498,13757.371503079485,0.0,-0.0,13757.371503079485,core_leveraged,0.5,1.0,20612.51327021998,0.2884158916065941,1.0,1.0,0.1135098568026888,0.0043888288877046,primary,,False,,,1.0,0.0,,False,0.0,0.0,11554.133241912956,7711.553720852026,-3842.5795210609294,7711.553720852026,-3842.5795210609294,haircut,haircut,-9058.380028307023,1.7839947695468394,normal,False,False,False,11554.133241912956,7711.553720852026,-3842.5795210609294,2026-04-07
