ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
NFXL,NFLX,1.997043,354,ols,0.048166,-0.011866,0.060032,15000,0.060032,False,False,False,True,False,False,False,True,False,False,False,False,0.705565,0.233484,0.328656,0.107536,0.233484,0.173452,0.173452,0.49926075,0.5991129,0.5,0.5991129,0.173452,net_decay_annual,0.060032,ETF_LS,0.0,-0.0,0.0,-0.0,4350.395289907714,0.0,-0.0,4350.395289907714,core_leveraged,0.5,1.0,0.0,0.1032496884263933,2.0,2.0,0.0188063845436401,0.0013954532689085,not_selected,NFLU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7945.198308703946,5294.1858578635865,-2651.0124508403605,5294.1858578635865,-2651.0124508403605,haircut,haircut,7945.198308703946,0.0,normal,False,False,False,7945.198308703946,5294.1858578635865,-2651.0124508403605,2026-03-05
ORCU,ORCL,2.009194,71,ols,0.145674,-0.109374,0.255048,100000,0.255048,False,False,False,True,False,False,False,True,False,False,False,False,1.099171,0.385092,0.512294,0.266076,0.299608,0.130044,0.0445599999999999,0.5022985,0.6027581999999999,0.5022985,0.6027581999999999,0.130044,net_decay_annual,0.255048,ETF_LS,2615.9721557687867,-1302.0007802973664,2615.9721557687867,-1302.0007802973664,2615.9721557687867,0.0,-0.0,2615.9721557687867,core_leveraged,0.5,1.0,3917.9729360661536,0.0770590969053432,1.0,1.0,0.0112704654300738,0.0008362802424901,primary,ORCU,False,,,1.0,0.0,,False,0.0,0.0,901.8681008808668,602.1638940796878,-299.7042068011789,602.1638940796878,-299.7042068011789,haircut,haircut,-3016.104835185287,2.0,normal,False,False,False,901.8681008808668,602.1638940796878,-299.7042068011789,2026-03-05
PALU,PANW,2.003963,235,ols,0.0458,-0.0095,0.0553,350000,0.0553,False,False,False,True,False,False,False,True,False,False,False,False,0.725761,0.246777,0.341463,0.117291,0.238042,0.191477,0.182742,0.50099075,0.6011889,0.50099075,0.6011889,0.191477,net_decay_annual,0.0553,ETF_LS,5161.6499189480055,-2575.721167979651,5161.6499189480055,-2575.721167979651,5161.6499189480055,0.0,-0.0,5161.6499189480055,core_leveraged,0.5,1.0,7737.371086927656,0.1136839985592824,2.0,1.0,0.022257370017065,0.001651519975865,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7740.441703974211,5163.69834729032,-2576.743356683891,5163.69834729032,-2576.743356683891,haircut,haircut,3.0706170465546165,0.9996033020899856,normal,False,False,False,7740.441703974211,5163.69834729032,-2576.743356683891,2026-03-05
QCMU,QCOM,1.998591,174,ols,0.021424,0.014876,0.0065479999999999,15000,0.0065479999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.665577,0.201605,0.386173,0.148815,0.185265,0.195057,0.178717,0.49964775,0.5995773,0.5,0.5995773,0.195057,net_decay_annual,0.0065479999999999,ETF_LS,5345.752106655954,-2674.760422045308,5345.752106655954,-2674.760422045308,5345.752106655954,0.0,-0.0,5345.752106655954,core_leveraged,0.5,1.0,8020.512528701262,0.1160429056868999,1.0,1.0,0.0230718564577331,0.001711955715838,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,5899.315056604669,3931.9526998829056,-1967.3623567217635,3931.9526998829056,-1967.3623567217635,haircut,haircut,-2121.1974720965936,1.3595667381286536,normal,False,False,False,5899.315056604669,3931.9526998829056,-1967.3623567217635,2026-03-05
SHPU,SHOP,2.009885,145,ols,0.169217,-0.132917,0.302134,30000,0.302134,False,False,False,False,True,False,False,False,True,True,False,False,1.028251,0.354667,0.573384,0.33366,0.345747,0.0525329999999999,0.043613,0.50247125,0.6029655,0.50247125,0.6029655,0.0525329999999999,net_decay_annual,0.302134,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-05
YINN,FXI,2.974271,501,ols,0.015373,0.0209269999999999,0.0,400000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,0.85641,0.367543,0.287246,0.242251,0.367543,0.367543,0.367543,0.74356775,0.8922812999999999,0.74356775,0.8922812999999999,0.367543,net_decay_annual,0.0,ETF_LS,10794.933165116458,-3629.438327952113,10794.933165116458,-3629.438327952113,10794.933165116458,0.0,-0.0,10794.933165116458,core_leveraged,0.5,1.0,14424.37149306857,0.1622828975446459,1.0,1.0,0.0414932371703414,0.0030788413005482,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,13465.45376965139,10077.296854923788,-3388.156914727604,10077.296854923788,-3388.156914727604,haircut,haircut,-958.9177234171784,1.0712131755692036,normal,False,False,False,13465.45376965139,10077.296854923788,-3388.156914727604,2026-03-05
MEXX,EWW,2.953507,501,ols,0.041912,-0.005612,0.047524,10000,0.047524,False,False,False,True,False,False,False,True,False,False,False,False,0.723251,0.286655,0.244265,0.172126,0.286655,0.2391309999999999,0.2391309999999999,0.73837675,0.8860521,0.73837675,0.8860521,0.2391309999999999,net_decay_annual,0.047524,ETF_LS,5125.889408126572,-1735.5264125416231,5125.889408126572,-1735.5264125416231,5125.889408126572,0.0,-0.0,5125.889408126572,core_leveraged,0.5,1.0,6861.415820668195,0.1061408048787433,1.0,1.0,0.0197375916245728,0.0014645498016367,primary,MEXX,False,,,1.0,0.0,,False,0.0,0.0,5835.733225583745,4359.642952926141,-1476.0902726576037,4359.642952926141,-1476.0902726576037,haircut,haircut,-1025.6825950844504,1.175758992989583,normal,False,False,False,5835.733225583745,4359.642952926141,-1476.0902726576037,2026-03-05
KORU,EWY,2.948575,501,ols,0.120007,-0.0837069999999999,0.203714,100000,0.203714,False,False,False,True,False,False,False,True,False,False,False,False,0.834751,0.342149,0.282808,0.229764,0.342149,0.1384349999999999,0.1384349999999999,0.73714375,0.8845725,0.73714375,0.8845725,0.1384349999999999,net_decay_annual,0.203714,ETF_LS,1972.9029258771016,-669.1038640282515,1972.9029258771016,-669.1038640282515,1972.9029258771016,0.0,-0.0,1972.9029258771016,core_leveraged,0.5,1.0,2642.0067899053533,0.0615228960661836,1.0,1.0,0.0076000132409148,0.0005639288772476,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,1099.8375364259334,821.2971677040696,-278.54036872186384,821.2971677040696,-278.54036872186384,haircut,haircut,-1542.16925347942,2.0,normal,False,False,False,1099.8375364259334,821.2971677040696,-278.54036872186384,2026-03-05
SOXL,SOXX,2.960217,501,ols,0.006795,0.029505,0.0,4600000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,1.115345,0.538623,0.376456,0.411174,0.538623,0.538623,0.538623,0.74005425,0.8880651,0.74005425,0.8880651,0.538623,net_decay_annual,0.0,ETF_LS,21176.81064054589,-7153.803467970723,21176.81064054589,-7153.803467970723,21176.81064054589,0.0,-0.0,21176.81064054589,core_leveraged,0.5,1.0,28330.61410851661,0.2386669225492875,1.0,1.0,0.0814960215736945,0.0060470894575275,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,26376.855915427528,19716.39869416225,-6660.457221265282,19716.39869416225,-6660.457221265282,haircut,haircut,-1953.758193089081,1.074070927913222,normal,False,False,False,26376.855915427528,19716.39869416225,-6660.457221265282,2026-03-05
CWEB,KWEB,1.987123,501,ols,0.010134,0.026166,0.0,200000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,0.703519,0.189953,0.353777,0.122751,0.189953,0.189953,0.189953,0.49678075,0.5961369,0.5,0.5961369,0.189953,net_decay_annual,0.0,ETF_LS,5132.181595123194,-2582.7196379505417,5132.181595123194,-2582.7196379505417,5132.181595123194,0.0,-0.0,5132.181595123194,core_leveraged,0.5,1.0,7714.901233073735,0.113495226086438,1.0,1.0,0.0221927330950617,0.0016467238491085,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,5740.230539822527,3818.5719607072624,-1921.658579115265,3818.5719607072624,-1921.658579115265,haircut,haircut,-1974.670693251208,1.3440054679950642,normal,False,False,False,5740.230539822527,3818.5719607072624,-1921.658579115265,2026-03-05
NUGT,GDX,1.980838,501,ols,0.027966,0.008334,0.019632,150000,0.019632,False,False,False,True,False,False,False,True,False,False,False,False,0.753597,0.204298,0.380096,0.140347,0.204298,0.184666,0.184666,0.4952095,0.5942514,0.5,0.5942514,0.184666,net_decay_annual,0.019632,ETF_LS,0.0,-0.0,0.0,-0.0,28036.399744390357,0.0,-0.0,28036.399744390357,core_leveraged,0.5,1.0,0.0,0.1105987511402768,2.0,2.0,0.1071486835806908,0.0079505436260203,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,39843.694927621575,26477.086300241765,-13366.608627379808,26477.086300241765,-13366.608627379808,haircut,haircut,39843.694927621575,0.0,normal,False,False,False,39843.694927621575,26477.086300241765,-13366.608627379808,2026-03-05
JNUG,GDXJ,1.971464,501,ols,0.051512,-0.015212,0.066724,100000,0.066724,False,False,False,True,False,False,False,True,False,False,False,False,0.836756,0.232241,0.423341,0.171619,0.232241,0.165517,0.165517,0.492866,0.5914392,0.5,0.5914392,0.165517,net_decay_annual,0.066724,ETF_LS,4064.4534337458736,-2061.642228184676,4064.4534337458736,-2061.642228184676,4064.4534337458736,0.0,-0.0,4064.4534337458736,core_leveraged,0.5,1.0,6126.095661930549,0.0994834797886178,1.0,1.0,0.0176223650611627,0.0013075977933683,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3768.0309963769673,2499.958761149831,-1268.0722352271362,2499.958761149831,-1268.0722352271362,haircut,haircut,-2358.0646655535816,1.625808192082524,normal,False,False,False,3768.0309963769673,2499.958761149831,-1268.0722352271362,2026-03-05
URAA,URA,1.933486,423,ols,0.023828,0.012472,0.011356,60000,0.011356,False,False,False,True,False,False,False,True,False,False,False,False,0.883718,0.372808,0.436424,0.171884,0.372808,0.361452,0.361452,0.4833715,0.5800458,0.5,0.5800458,0.361452,net_decay_annual,0.011356,ETF_LS,16249.596990162596,-8404.300310507857,16249.596990162596,-8404.300310507857,16249.596990162596,0.0,-0.0,16249.596990162596,core_leveraged,0.5,1.0,24653.89730067045,0.2204422617749015,1.0,1.0,0.0709195550295922,0.0052623046532914,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,17815.86445496256,11742.590386171176,-6073.274068791383,11742.590386171176,-6073.274068791383,haircut,haircut,-6838.032845707894,1.3838170672545265,normal,False,False,False,17815.86445496256,11742.590386171176,-6073.274068791383,2026-03-05
TSLT,TSLA,1.992727,501,ols,0.088213,-0.051913,0.140126,150000,0.140126,False,False,False,True,False,False,False,True,False,False,False,False,1.249647,0.534703,0.626875,0.388696,0.534703,0.394577,0.394577,0.49818175,0.5978180999999999,0.5,0.5978180999999999,0.394577,net_decay_annual,0.140126,ETF_LS,18773.190109721854,-9420.853990397009,18773.190109721854,-9420.853990397009,18773.190109721854,0.0,-0.0,18773.190109721854,core_leveraged,0.5,1.0,28194.044100118863,0.2352588190376644,4.0,1.0,0.0811031634341543,0.0060179389754789,primary,TSLT,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-28194.044100118863,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-05
CCUP,CRCL,1.981464,142,ols,0.21037,-0.17407,0.38444,300000,0.38444,False,False,False,False,True,False,False,False,True,True,False,False,1.934225,0.962142,1.206933,1.416436,1.160445,0.577702,0.776005,0.495366,0.5944392,0.5,0.5944392,0.577702,net_decay_annual,0.38444,ETF_LS,0.0,0.0,0.0,0.0,70684.40558612638,0.0,-0.0,70684.40558612638,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-05
CRWU,CRWV,1.989389,152,ols,0.170201,-0.133901,0.304102,150000,0.304102,False,False,False,False,True,False,False,False,True,True,False,False,2.008594,1.175915,1.217615,1.459072,1.288279,0.8718130000000001,0.984177,0.49734725,0.5968167,0.5,0.5968167,0.8718130000000001,net_decay_annual,0.304102,ETF_LS,0.0,0.0,0.0,0.0,79648.66417836463,0.0,-0.0,79648.66417836463,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-05
NFLU,NFLX,1.988931,358,ols,0.05214,-0.01584,0.06798,35000,0.06798,False,False,False,True,False,False,False,True,False,False,False,False,0.699854,0.234684,0.328656,0.106228,0.234684,0.166704,0.166704,0.49723275,0.5966793,0.5,0.5966793,0.166704,net_decay_annual,0.06798,ETF_LS,4350.395289907714,-2187.3032749289514,4350.395289907714,-2187.3032749289514,4350.395289907714,0.0,-0.0,4350.395289907714,core_leveraged,0.5,1.0,6537.698564836665,0.0995362404338918,2.0,1.0,0.0188063845436401,0.0013954532689085,primary,NFLU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-6537.698564836665,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-05
ROBN,HOOD,2.011953,273,ols,0.084844,-0.048544,0.133388,100000,0.133388,False,False,False,True,False,False,False,True,False,False,False,False,1.547439,0.771197,0.706045,0.507473,0.771197,0.6378090000000001,0.6378090000000001,0.50298825,0.6035859,0.50298825,0.6035859,0.6378090000000001,net_decay_annual,0.133388,ETF_LS,42227.89599018248,-20988.51016409552,42227.89599018248,-20988.51016409552,42227.89599018248,0.0,-0.0,42227.89599018248,core_leveraged,0.5,1.0,63216.406154278,0.3775524299727708,3.0,1.0,0.1818487089629214,0.0134933631065694,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,93834.05881226531,62680.1666989869,-31153.89211327844,62680.1666989869,-31153.89211327844,haircut,haircut,30617.65265798733,0.6737042706503366,normal,False,False,False,93834.05881226531,62680.1666989869,-31153.89211327844,2026-03-05
RBLU,RBLX,2.021327,252,ols,0.0578599999999999,-0.02156,0.0794199999999999,80000,0.0794199999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.12272,0.499646,0.51944,0.278511,0.499646,0.420226,0.420226,0.50533175,0.6063980999999999,0.50533175,0.6063980999999999,0.420226,net_decay_annual,0.0794199999999999,ETF_LS,20253.753833428684,-10020.02834446316,20253.753833428684,-10020.02834446316,20253.753833428684,0.0,-0.0,20253.753833428684,core_leveraged,0.5,1.0,30273.78217789184,0.2478879902639491,1.0,1.0,0.087085750984308,0.0064618531863162,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,20895.33135015185,13979.38635308538,-6915.944997066472,13979.38635308538,-6915.944997066472,haircut,haircut,-9378.450827739993,1.4488299644825606,normal,False,False,False,20895.33135015185,13979.38635308538,-6915.944997066472,2026-03-05
SNOU,SNOW,2.023246,216,ols,0.046015,-0.009715,0.05573,30000,0.05573,False,False,False,True,False,False,False,True,False,False,False,False,0.997947,0.351037,0.517104,0.276793,0.340431,0.295307,0.284701,0.5058115,0.6069737999999999,0.5058115,0.6069737999999999,0.295307,net_decay_annual,0.05573,ETF_LS,10914.024533659778,-5394.314153424635,10914.024533659778,-5394.314153424635,10914.024533659778,0.0,-0.0,10914.024533659778,core_leveraged,0.5,1.0,16308.338687084412,0.1740753286654834,1.0,1.0,0.0469126689729684,0.0034809687699219,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,11263.643426796823,7537.96466072988,-3725.678766066944,7537.96466072988,-3725.678766066944,haircut,haircut,-5044.69526028759,1.447874197463139,normal,False,False,False,11263.643426796823,7537.96466072988,-3725.678766066944,2026-03-05
SMUP,SMR,2.061554,152,ols,0.165157,-0.128857,0.294014,0,0.294014,False,False,False,True,False,False,False,True,False,False,True,False,2.379051,4.993528,1.234278,1.666989,3.673473,4.699514000000001,3.379459,0.5153885,0.6184662,0.5153885,0.6184662,4.699514000000001,net_decay_annual,0.294014,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,preferred_unavailable,SMUP,False,,,1.0,0.0,,False,0.0,0.0,421650.0,283925.82463023684,-137724.1753697632,283925.82463023684,-137724.1753697632,haircut,haircut,421650.0,0.0,normal,False,False,False,421650.0,283925.82463023684,-137724.1753697632,2026-03-05
